,Avaliações
19,"Perfeição! Todos os pormenores são perfeitos - a localização é central mas tranquila e escondida entre oliveiras antigas, a bela arquitectura e interior, o tamanho eo conforto dos quartos, os deliciosos pequenos - almoços ea piscina azul - cobalto, aninhada entre flores silvestres e com muitas espreguiçadeiras confortáveis e pequenos lugares para ser no seu próprio Francois e Jean - Christophe foram anfitriões generosos que saiu do seu caminho para tornar a nossa estadia memorável. Um pedaço do céu que definitivamente voltaremos.
"
20,"A Villa Extremura fez parte da nossa lista de refúgios favoritos na Europa. Devido ao toque muito pessoal dos proprietários e todo o conceito parece um pouco mais como ser um convidado pessoal em uma casa por um tempo. Muito calorosa recepção - muito elegante interior - 1001 magazins interessantes para descobrir; -) - muito alta qualidade - muito boa café-da-manhã - muito nice piscina - muito nice atmosfera. O que mais precisa? Se há uma coisa que encontramos um pouco difícil foi a proximidade de bons restaurantes. Em nosso ponto de vista os melhores restaurantes estão em Évora, então você sempre precisa pegar um carro e às vezes você apenas deseja relaxar e não dirigir 10-20 km novamente apenas para o jantar. É por isso que uma noite aproveitamos a oportunidade de um jantar
"
21,"Nós apreciamos 5 noites aqui, 4 em um dos cabanons e 1 na casa principal em um quarto superior na casa principal e ambos os quartos foram surpreendentes. O Cabanon olhava para as oliveiras e a sala da casa tinha uma vista fantástica da cidade. O estilo moderno e atenção aos detalhes é fabuloso onde quer que esteja na propriedade. A casa principal é impressionante para dizer o mínimo. No exterior existem vários espaços ao ar livre no pátio / terraço para se sentar tranquilamente e ler ou desfrutar de uma bebida. Pequeno-almoço no pátio entre as laranjeiras é idílico e também servido lindamente com conservas frescas, mel local e pastries portugueses surpreendentes. Os proprietários ea equipe são muito simpáticos e prestativos e feliz para reservar restaurantes locais ou dar
"
22,"Meu amigo e I se hospedaram no Villa Extramuros em setembro por três noites, e a estadia foi fantástica. É um desses lugares muito raros que entregam em áreas - área circundante deslumbrante, arquitetura e design discreto e bonito, ambiente relaxante, café da manhã delicioso, tipo resposta a consultas. . . Posso continuar por muito tempo. Passar alguns dias no Villa Extramuros foi um destaque absoluto da nossa viagem a Portugal no ano passado, e estou ansioso para voltar algum tempo para passar dias descansando na bela piscina, com o melhor gelato que eles têm de Lisboa (se bem me lembro corretamente)! Merci François.
"
23,"Tivemos uma experiência maravilhosa nesta casa elegante gerido por anfitriões generosos e amáveis. O ambiente tranquilo, belos quartos e serviço impecável são um tratamento especial! Muito na esperança de poder voltar.
"
24,"Nós se hospedaram no Villa Extramuros no início de julho deste ano. A nossa estadia foi um saco misto, mas principalmente decepcionante. Quatro de nós vieram passar alguns dias na villa por recomendação de um querido amigo que havia desfrutado um ano antes. Infelizmente, encontramos a nossa estadia incrivelmente decepcionante. As atitudes de François e Jaques (os proprietários) eram inóspitas na melhor das hipóteses e hostis na pior das hipóteses.  Em um esforço para fazer essa revisão equilibrada, vou começar com o bem - os arredores da vila são lindos. É em um local remoto, pacífico e tranquilo. Os quartos são espaçosos e modernos, embora não tão frescos como eles parecem online, eles são limpos e bem conservados. Os chuveiros são abastecidos com shampoo Aesop e lavagem do
"
25,"NÓS NÃO PODERAMOS AMAR ESTE HOTEL MAIS! ! ! ! ! Minha esposa e eu passado o primeiro dia de nossa lua neste pitoresco wonderland e totalmente o bar muito alta para o restante de nossa viagem. Ficamos na Suite Júnior e adorei cada aspecto do quarto, do exterior de cortiça para a decoração moderna e surpreendentemente colhida para a privacidade extra! ! ! A comida é fantástica ea piscina é tão relaxante e confortável que você pode se perder lá durante todo o dia. François, que administra a villa, é extremamente gentil e atencioso e torna a estadia muito agradável. Recomendaria a todos que visitam Portugal para aproveitar o tempo para visitar.
"
26,"Despretenciosamente elegante com peças de designer, foi como se hospedar em um museu moderno (mas não mínimo). Linhas retas e desenho geométrico do edifício misturam-se de forma inteligente com uma mistura eclética de decoração e peças coletivas. Tudo estava bem - curado e quente. Os anfitriões abrem graciosamente sua casa para estranhos em um esforço para compartilhar com aqueles cujo sonho era viver em tal lugar, mas não podiam pagar (ou talvez você pudesse?); )  A vila localiza entre oliveiras com 5 quartos (ou 7, não me lembro). São cerca de 20 minutos para Évora e Estremoz, menos para Arraiolos e 45 minutos para Monsaraz. Privado e sereno, com 5 gatos a verificá-lo com olhos atentos. Mesmo quando os quartos estavam lotados, os convidados eram quietos e respeitosos, quase
"
27,"Eu tenho vindo a visitar desde que li sobre este lugar em uma revista um tempo atrás - a nossa lua de mel parecia ser a oportunidade perfeita.  Minhas expectativas eram tão altas que eu estava um pouco preocupado com a minha estadia não iria atendê-los. Eu não preciso me preocupar - os proprietários criaram uma obra-prima em todos os sentidos e cada detalhe foi considerado.  A arquitetura é impressionante como é a decoração, eu só queria ficar e viver lá para sempre.  A área da piscina é muito bom gosto e você está bem no meio da natureza.  Os quartos são enormes com belos terraços com vista para a paisagem alentejana. Eu queria ficar no banheiro de mármore durante todo o dia (mas isso seria um desperdício!).  Os restaurantes recomendados nas proximidades Arraiolos foram
"
28,"Eu quase não quero mesmo escrever um comentário sobre este lugar, na esperança de que ninguém o encontre, por isso não fica muito ocupado. Mas esse lugar é tão incrível que todo mundo merece saber. A casa está além do conforto - parece uma extensão da sua própria casa. Prepare-se para passar dias inteiros ao lado da pitoresca piscina com um livro ou passe algum tempo explorando as cidades locais e pitorescas. Este hotel é perfeito.
"
29,"Muito diferente de qualquer outra acomodação nesta área. Exclusivamente elegante de uma forma simples e contemporânea, e repleto de uma série de curiosidades modernas, algumas esquisitices retrô, alguns pedaços de kitsch e uma montanha de livros e revistas.  Basicamente projetado como um quadrado de concreto de dois níveis austero (com terraços necessários) construído em volta de um quadrilátero, ele fica entre vários acres de oliveiras e um ocasional rebanho de ovelhas. É distintamente fácil de ver a partir da estrada principal N4 a sul de Arraiolos, mas não tão clara quando se está dirigindo em direção a ela; descemos uma longa estrada sinuosa e depois, com apenas um poste de sinalização indicando onde virar, subindo um caminho levemente inclinado até a propriedade em si. Há
"
30,"Optámos por ficar no Villa Extramuros no final das nossas duas semanas em Portugal e foi, sem dúvida, o ponto alto da nossa viagem. Ainda estamos conversando sobre isso com amigos e sonhando com um retorno algum dia.  François e Jean Christophe conseguiram combinar o seu gosto francês com aspectos distintivos da cultura portuguesa para produzir uma experiência mágica para os seus hóspedes. O edifício é uma maravilha arquitetónica que se enquadra perfeitamente na paisagem alentejana. Ele foi projetado para dar visões de quase todos os cômodos, e nós amamos especialmente a vista de um quarto do castelo de Arraiolos nas proximidades, iluminado à noite. Como outros comentaram, a arte moderna que os anfitriões organizaram ao longo dos espaços dá a impressão de que se vive num museu.
"
31,"Meu marido e I se hospedaram no Villa Extramuros por três noites no final março e teve uma incrível. A casa é absolutamente linda, com elementos de design que reflectem os materiais locais e clima: paredes de cortiça de árvores locais suavizar o quadro de concreto modernista, mármore de Estremoz nas proximidades é usado em toda a propriedade para efeito bonito, clarabóias e grandes portas de vidro deslizantes permitem luz natural suave inundar em toda a casa, e cortar alecrim e laranjas da propriedade cumprimentou-nos em nosso quarto. Produtos de Esopo e piso aquecido nos banheiros foram um toque de luxo e fez tomar banho uma alegria. Toda a comida é deliciosa e muito do que é sazonal e local para Arraiolos, incluindo mel de uma fazenda nas proximidades e suco fresco das
"
32,"É assim que tudo deve ser feito. Vivendo a vida. Mobiliar uma casa. Aproveitando as férias.  O bom:  - Você pode sentir que é uma visão incrivelmente meticulosa, detalhada e de bom gosto que se tornou realidade. É uma obra de arte viva, onde cada detalhe foi cuidadosamente selecionado.  - A sensação de privacidade, serenidade, paz, calma e tranquilidade é incomparável.  - É como viver em sua revista favorita. Está cheio de espanto.  - Dois anfitriões generosos e úteis são garantidos para tornar a sua estadia incrível.  - Você se sente honrado e sortudo por conhecer este lugar, onde a qualidade está em toda parte, desde os banheiros de mármore, os produtos Aesop, o colchão, os móveis.  - Café da manhã artesanal faz um ótimo começo para o dia  - Todos os conselhos de restaurante
"
33,"Nós ficamos na bela casa concebida e organizada de anfitriões muito atenciosos, mas não intrusivos. O lugar é impecável, tranquilo cercado por nada além de plantas e sol. Deixe sua mente ser hipnotizada por essa beleza e luxo de silêncio intocado. Aprecie a excelente qualidade da comida que é servida, seja o café da manhã, uma suntuosa sopa para o jantar ou simplesmente um delicioso café da tarde. É a simbiose perfeita para fugir de tudo, mas a vizinha Évora tem algo a oferecer, se precisar de um pouco de distração. Não hesite em perguntar a seus anfitriões que eles vão tentar. . . Estive em muitos lugares, encontrei este em uma revista. Primeiro pensei outro retiro super caro, mas não - qualidade acessível e excelente valor. Para ser devolvido. . . .
"
34,"Meu marido e eu passamos duas semanas viajando por todo Portugal para a nossa lua de mel, e embora toda a viagem foi muito mágico, a nossa estadia no Villa Extramuros foi a nossa parte favorita. Tudo sobre este local é impecável, desde o design e o serviço para as vistas. Tivemos a piscina muito bem para nós enquanto estávamos lá, e amamos tendo um pequeno-almoço da preguiça cada dia no nosso terraço. Se você faz a viagem, nós também recomendamos verificar para fora a cinha Herdade do Esperao, cerca de uma hora de distância.
"
35,"Se você gosta de seu B&Bs projetado com interiores frescos e elegantes (como nós) você vai adorar Villa Extramuros. Um belo lugar para a selvagem e escarpada paisagem alentejana que, embora apenas a 20 minutos da cidade de Arraiolos e perto de outras propriedades, sentir que estão a milhas de distância de qualquer lugar.  Meu marido e eu tivemos 5 noites no Villa Extramuros e fiquei em Quarto Superior 4, que era enorme, com um par de grandes sacos de feijão para relaxar. Eu simplesmente amei acordar, sair na nossa varanda à vista de Arraiolos e o som do pastor marcaçao suas ovelhas e o arranjos de seus sinos. Esta foi, em seguida, seguido por um pequeno-almoço simples mas saboroso pequeno-almoço servido por François no pátio central. Trata-se dos prazeres simples que são os
"
36,"Extremamente elegante, pequeno hotel boutique na zona rural do Alentejo. A justaposição de sensibilidade a meados do século dos proprietários e a arquitetura moderna crua do edifício com o país ao redor - azeite de paisagem árvores, a cidade medieval de Arraiolos, os rebanhos de ovelhas - é realmente mágico. Apenas cinco luxe, quartos espaçosos e modernos (com vistas deslumbrantes sobre a zona rural) faz com que você quase sentir como é o seu próprio refúgio privado. O café-da-manhã deliciosos servidos pelos proprietários, um relaxante e tranquila área de piscina com uma enorme piscina de borda infinita, e decoração alto estilo em toda a propriedade. E os proprietários vão lhe indicar os melhores restaurantes, pontos turísticos e comerciais na área. O Alentejo - até mesmo a
"
37,"Este lugar parece casa, os proprietários estão a fazer o seu melhor para ajudá-lo e recomendar-lhe excelentes restaurantes e butiques em torno da área ou em Portugal. Nós ficamos duas noites em quarto 5 na nossa lua de mel e este refúgio tranquilo é definitivamente vale a viagem. Só podemos aconselhá-lo quando vai para Portugal para ficar lá.
"
38,"Há lugares onde você sempre quer voltar ... Villa Extramuros é o lugar que eu gostaria de voltar uma e outra vez ... O simples tem tudo para fazer férias maravilhosas! A bela ( Alentejo região de localização ainda não é turístico, para chegar lá e têm por si mesmo!), vila/quartos/jardim tal como referido por muitos outros estão bem concebidos e muito confortável. Os proprietários sabem o que fazem e que torna o lugar ainda mais especial como eles fazem parte os lugares favoritos em Portugal ... Por isso, se você apenas precisa de idéias para restaurantes, locais de interesse apenas a pedir-lhes e certeza de que você será surpreendido com as suas sugestões ... Dar um tente e você nunca vai querer voltar aos grandes hotéis ...
"
39,"François e Jean-Christophe criaram uma Villa extraordinária em Arraiolos. O ambiente acolhedor dá uma sensação relaxante de se hospedar na casa de amigos. O seu gosto requintado é visível em grande escala, bem como nos detalhes das peças de design que recolheram. É uma bela combinação de francês, português e em estilo escandinavo.  Ficamos em uma suíte que tinha a vista de cortar a respiração mais sobre um campo de oliveiras, a piscina, um rebanho de ovelhas e a vila de Arraiolos. Foi simplesmente mágico ...  Um dos melhores lugares que já experimentei. Altamente recomendado e definitivamente um lugar que irá visitar novamente.
"
40,"Os nossos quatro noite se hospedar no Villa Extramuros foi nada menos do que uma experiência extraordinária. O villa, um conjunto arquitectónico pedaço, oferece aos seus hóspedes uma combinação especial de luxo, hospitalidade calorosa, high end design e estética, de serenidade e as belas paisagens do Alentejo - Arraiolos. As suites deste pequeno hotel de luxo são grandes e confortáveis, a decoração é de primeira qualidade que combina modernos parisiense chique em conjunto com uso elegante de materiais locais autênticos e as deslumbrantes vistas de oliveiras ou o castelo de Arraiolos que estão a ver de todos os lugares. Acima de tudo, nós apreciamos o tratamento de tipo de François e Jean-Christophe , os proprietários, que não guardar qualquer tempo ou esforço para nos servir e
"
41,"Nós já passamos uma semana no Villa Extramuros e gostaríamos de voltar para lá. Francois e Jean-Christophe são anfitriões maravilhosos, o Villa é absolutamente deslumbrante e a comida foi excelente! Foi como um 5 estrelas casa de luxo longe de casa. Nos hospedamos em uma das suítes com uma vista maravilhosa, dois terraços privados e um enorme banheiro (os produtos de banho boreal são apenas o toque final para o mármore maravilhosa e quarto concreto). Nós amamos utilizando a área comum à noite para ler as muitas revistas e livros em um molde muito elegante em redor, com música suave, um copo de vinho e algumas azeitonas. A área da piscina e do pátio são maravilhosos e tranquilos locais durante o dia, puro relaxamento. É altamente recomendável ter jantar no Villa. Jantamos lá 4
"
42,"Excelente, eu vou começar com as calorosas boas-vindas pelos dois exércitos, então o incrível decoração privado cantos para ocultar e ler e, em seguida, descobrir o jardim com outros hóspedes com o pequeno-almoço. A vista do quarto ou devo dizer uma suite, ofuscando, a aldeia mais próxima com a sua luz de capela à noite a bela . Acordar para degustação e o mel local, pão e queijo para o pequeno-almoço foi uma delícia. Os dez dias que passei no villa com a minha namorada foi inesquecível. Eu recomendo o villa para quem deseja-lhe para encontrar uma jóia rara. Muito Obrigado pelo ótimo serviço. Posso fazer uma reserva para o mês de novembro ? Ray
"
43,"A combinação de ambiente, natureza fantástica, arquitetura e design, bem como cheiro e sabor com um carinho incrível dos dois proprietários grandiosas Francois e Jean-Christophe (e não esquecer o Lulu, Riri e Toto) torna o Villa Extramuros tão adorável e única.  Mesmo em nossos sonhos que não poderia imaginar um lugar melhor para passar as nossas férias!
"
44,"Recentemente, passei duas noites no Villa Extramuros e Entes tudo sobre ele. O edifício moderno está muito bem decorado e o serviço prestado por François foi acolhedor e descontraído. O Pequeno-almoço foi feita com ingredientes frescos locais como eram os nossos jantares. À noite fomos servidos especialmente preparado um jantar no pátio com velas e música suave. A piscina era lindo, especialmente com as oliveiras e a paisagem circundante. Villa Extramuros é de cerca de uma hora fora Lisboa e vale a pena a curta viagem para passar algum tempo na zona rural e pequenas aldeias. Simplesmente perfeito!
"
45,"Passamos 2 dias com as bonitas villa Extramuros contemporâneos. Para aqueles que são fãs de arquitetura e design interior é o lugar perfeito para ser. É também uma casa muito tranquilo, cercado por oliveiras e nós tivemos quase todos os dias um pôr-do-sol incrível. Você não se sentem oprimidos para falar com os outros hóspedes como a arquitetura peças sobressalentes a sua privacidade. Jean Christophe & Francois são anfitriões discretos e bons conselheiros para visitas. Eles fazem você se sentir relaxado. Eu definitivamente recomendo o villa para quem procura paz, design, leitura e visitar a região rural colorida do Alentejo.
"
46,"4 Noites em este lugar maravilhoso e simplesmente adorei. A Villa é muito bem feito e decorados com bom gosto muito! Ficamos em dois quartos diferentes e gostamos tanto! Camas confortáveis, bonitas casas. Os proprietários são rapazes descontraídos e fácil de lidar. Eles estavam sempre lá quando precisamos alguns conselhos sobre a área local ou quaisquer outros pedidos ou perguntas. Nós estávamos comemorando aniversário e jantar uma noite e foi muito bom! Grande vinho também! O Pequeno-almoço foi muito bom e incluídas casa compotas caseiras, bolos locais etc ... Não grande escolha mas preferem menos mas grande qualidade, que foi o caso aqui. A Villa está localizado perto da pequena cidade de Arraiolos que é de 15 a 20 minutos a pé. Alguns locais para jantar ou almoço que serve
"
47,"Arraiolos é muito bonito, bem como ao redor dos fios citys do de Évora (património mundial da UNESCO) e Monsaraz - UNIC - com o seu Castelo. O Villa Extramuros é do magnífico sabor com um excelente architecture e design requintado. Os quartos são confortáveis, bem decorados e maravilhosos pontos turísticos. Tudo isto combinado com o tipo mais serviço torna o perfeito refúgio na zona rural do Alentejo berlinense.
"
48,"Apenas passamos 4 noites no Villa Extramuros e estão muito satisfeitos com a nossa estadia. Estou de origem portuguesa e tenham viajado em torno de um lote, em Portugal e no estrangeiro, e a Vila Extramuros traz um alto padrão de serviço. A arquitetura é muito bem pensado, o nosso quarto superior era muito grande e a vista uma (completamente isolado) varanda era como um postal, com vista para a vila de Arraiolos, ou as estrelas à noite. Villa Extramuros tem uma piscina muito agradável de piscina e áreas de estar relaxantes. Você tem o seu café-da-manhã, almoço ou jantar leve no pátio isolado quente, ou na varanda, onde você vai comer enquanto admira o pôr-do-sol, no uma paz absoluta e tranquilo. A localização é perfeita: 1h de carro de Lisboa, a 20 minutos de carro de Évora, a
"
49,"Simplesmente o melhor lugar em Portugal! Conceito de maravilhoso, bem-vindo agradável, melhores dicas, relaxante e refrescante! Não poderia ter pedido um lugar melhor para ficar e nós I would recommend to otheres. à procura de algo diferente. Obrigado novamente e espero voltar em breve.
"
