,Avaliações
32,"No centro da zona pedonal da cidade, uma excelente relação qualidade preço e um atendimento 5 estrelas! Ambiente excelente e quartos muito bons! Vale mesmo a pena experimentar, e como referi a localização não podia ser melhor!
"
33,"Um sítio confortável com ambiente familiar bem no coração de Beja! Com direito a um Porto na chegada. Tem uma sala de convívio com lareira óptima. Bons acessos, se bem que não tem estacionamento! A senhora responsável é uma óptima anfitriã!
"
34,"Localizado no centro da cidade, não tem estacionamento privativo e os lugares existentes nas proximidades são todos pagos, o que dificulta o transporte das malas e aparcamento de viaturas sem custos extra. As instalações das áreas comuns são antigas. Alguns dos quartos devem ter sido recuperados porque as casas de banho são “novas”. Muito limpo, com uma equipa de funcionários muito simpática. O pequeno-almoço não é espetacular, mas serve perfeitamente. Relação qualidade-preço razoável. Vale a pena a visita pela limpeza e simpatia, mas também pelo fato de na região ser dos melhores locais para ficar e mais baratos.
"
35,"Foi uma agradável surpresa este espaço. Trata-se de uma habitação já muito antiga mas decorada com muito bom gosto e que soube adaptar-se às exigências dos novos dias. O pessoal é extremamente simpático e atencioso, o pequeno-almoço cumpre muito bem e tem uma excelente relação qualidade-preço. Nota negativa apenas para o wi-fi (fraco no meu quarto) que perturbou um pouco a minha estadia em trabalho.
"
36,"Hotel bem localizado, bom café da manhã. Fomos recepcionados pelos donos do hotel, uma senhora muito simpática e sua filha. O quarto é bom, chuveiro ótimo. Único ponto negativo não ha elevador. Recomendo e volto
"
37,"O atendimento e a localização são os pontos altos do hotel. A equipe toda é muito atenciosa e simpática. A localização não poderia ser melhor. O café da manhã é muito bom. O quarto deixa a desejar, tem cheiro de umidade e o banheiro não é confortável.
"
38,"Após 3 noites sofrendo em hotel em Lisboa me hospedei neste Residencial. Fiquei impressionado com o interior deste hotel, tudo arrumado pela proprietária, D. Bárbara.Preparado para o verão e o inverno com bom ar condicionado quente-frio, casa de banhos com aquecedor de ambiente e de toalhas. Pequeno almoço honesto e o que me impressionou foi a limpeza e os detalhes da decoração. Quando passar por Beja é aonde eu me hospedarei.
"
39,"O hotel é muito bem localizado, em uma rua pedonal - o que poderá ser inconveniente para quem chegar de carro, mas os táxis entram até ele. Ótima limpeza, quarto pequeno mas acolhedor e sem ruídos, staff simpático e eficiente, café da manhã que surpreendeu positivamente pela variedade, embora servido em espaço também pequeno. Há que subir pelo menos um lance de escadas - a moça da recepção ofereceu-se para levar a mala, o que não aceitei, nem minha esposa. O episódio demonstrou a gentileza do atendimento, confirmada sempre durante nossa estada. Na sala de tevê os hóspedes podem servir-se de cálices de vinho do porto. Em suma, saímos satisfeitos com a escolha, ótimo custo-benefício.
"
40,"Não obstante o staff ser prestável, as condições oferecidas não são de um hotal de 3 estrelas como é anunciado nalguns sítios, sendo apenas da categoria de residencial. A localização é central mas tem como inconveniente não poder estacionar nem para tirar as malas, pelo que temos de nos deslocar pela parte pedonal do centro de Beja.  As condições do quarto são básicas, sendo de salientar como ponto positivo o wi-fi e os canais de cabo.  O pequeno almoço é básico e a variedade é apenas dada aos doces apresentados.  A carpete da escada de entrada está completamente gasta e a precisar de substituição. A decoração é um verdadeiro bric-a-brac.  Penso que existirá oferta pelo mesmo preço em Beja e talvez com melhores condições.
"
41,"Excelente localização. Atendimento muito simpático. Quarto formidável com a/c. Colocaram mais uma cama para criança e ainda se ficou bem. Não tem acesso de carro mas e de muito fácil acesso a pé. Pequeno almoço bem servido em sala acolhedora.
"
42,"Melhor localização é impossível. Apesar de no centro da cidade existirem muitos parquímetros que são pagos até as 19h. O hotel não tem elevador mas compensa com uns bons colchões e um carro e casa de banho limpos e asseados. A Recepçao é bastante prestável e prima pela simpatia e disponibilidade. Tem um único senão que é o cortinado da janela não ser completamente opaco o que permite entrar luminosidade quando queremos descansar no escuro. Mas aconselho para quem quer visitar a cidade de Beja.
"
43,"O atendimento é acolhedor e personalizado, ambiente familiar. Os quartos são pequenos mas acolhedores, limpos e tranquilos. O acesso aos quartos, sala de refeições e sala de estar é feito apenas por escadas.  Pequeno almoço continental é variado mas deveria ter mais fruta, nos dois dias apenas havia morangos, que é uma fruta que nem todos podem comer, inclusive crianças, pelo menos duas variedades seria bom.
"
44,"No centro da cidade, consegue manter o sossego como se estivesse isolado. A decoração dos quartos de muito bom gosto e os espaços comuns muito acolhedores. O pessoal muito simpático e atencioso, sempre atentos ás necessidades dos hospedes.
"
45,"No centro da cidade, acolhedor, decorado com muito bom gosto, muito bem equipado, um bom pequeno almoço e uma simpatia fantástica do atendimento. Preço ótimo atenta a localização e o serviço. Recomendo sem dúvida
"
46,"Hotel localizado no Centro Histórico, perto de Museus e de klocais de interesse turístico; Simpatia no atendimento; Temperatura confortável no quarto e banho; Pequeno almoço bem servido; Wifi no quarto.
"
47,"Localização central, decoração e serviço intimistas com oferta de café e licores. O peq almoço é muito bom. A proprietária Sra Bárbara é muito simpática e atenciosa. Quarto bem equipado e decorado. Excelente valor para o preço pago. Recomendo vivamente!
"
48,"Este é um pequeno hotel muito agradável e acolhedor. Os quartos não são muito grandes mas são acolhedores e cada um tem a sua própria decoração, o que o torna este hotel interessante. As funcionarias são muito simpáticas e estão sempre prontas a ajudar se for necessário. O pequeno almoço é bom e vê-se que os alimentos são caseiros (excelente bolo de chocolate). Ótima relação / qualidade preço.  O único ponto negativo durante a estadia era a casa de banho, que podiam ser remodeladas para ficarem modernas como os quartos.
"
49,"Hotel que mais parece estarmos em casa, bom acolhimento/hospitalidade, optima relação qualidade/preço, e tem uns pormenores interessantes, existem camas XXL, lol.. Muito bem decorado e até está numa zona calma... Recomendo ;-)
"
50,"Localização no centro de Beja. Estacionamento muito próximo. Rua pedonal. Bares e tascas a 50 metros. Atendimento familiar. Quartos muito engraçados. Sala de estar fantástica e pequeno almoço bastante razoável.
"
51,"Um hotel lindíssimo resultante da remodelação de uma antiga residencial. Tudo parece novinho, pronto a estrear! A decoração de todos os espaços deslumbra pelo bom gosto. O óptimo atendimento dado pela sua proprietária (Dona Bárbara) e por todo o pessoal é característico das gentes alentejanas. Tudo muito limpo! Dificilmente alguém encontrará algum motivo de reparo! As camas são de um conforto absoluto e mesmo os quartos com vista para a rua são bastante silenciosos pois a rua é apenas pedonal. Os quartos têm ar condicionado e uma televisão LCD bem grande. A entrada do hotel é decorada exteriormente  com várias buganvílias que circundam a porta e que devem proporcionar uma bonita decoração na época da floração. À noite podemos ver televisão, jogar alguns jogo, ler revistas ou um
"
52,"Fica numa zona central de Beja... negócio simoático familiar com bons quartos... pequeno almoço decente que talvez pudesse ter mais produtos regionais... tem um solário no terraço onde se pode relaxar ao sol
"
53,"Estivemos em Beja no final do verão. a cidade é muito bonitinha e agradável. ficamos hospedados no hotel Bejense. ele fica no calçadão da cidade no centro da cidade histórica. sua localização é excelente, os quartos são limpos, confortáveis e silenciosos. O café da manhã (pequeno almoço) é muito bom e o preço é bastante razoável. Além disso, deve-se levar em conta a simpatia da proprietária.  Eduardo e Lú.
"
54,"O staff foi todo muito acolhedor, achamos barato para todos os confortos que o hotel proporciona, as camas são mesmo muito confortáveis (dormi como uma pedra!) e a decoração muito boa gostaríamos de felicitar também pelo pequeno almoço continental de uma qualidade fantástica. Ficámos mesmo muito contentes e sempre que a oportunidade se apresentar este será o nosso hotel de eleição quando voltarmos a Beja. A única contrapartida é mesmo o facto do estacionamento ser distante do hotel.
"
55,"A única situação menos favorável é o estacionamento que não existe junto ao hotel, por este se encontrar no centro histórico da cidade. Mas o hotel está em negociações com a camara municipal. Em contrapartida não deixem de provar o mimo que oferecem aos hóspedes, o licor de poejo caseiro. Uma delícia. Não deixem de provar.
"
56,"Aqui têm uma excelente opção com uma boa relação qualidade/preço. Esta pensão é gerida em ambiente familiar e os donos são muito simpáticos. Foi aqui que encontrei a maior cama onde alguma vez dormi.
"
57,"Este pequeno hotel está situado no coração da área pedonal de Beja e bem localizado para explorar a cidade. Como outros escreveram, as camas são enormes e confortáveis. Mas nosso quarto era pequeno, sem janela externa, e o banheiro era tão pequeno que era difícil dar meia-volta. Não revisitaria.
"
58,"A partir do momento em que encontramos este hotel, perfeitamente localizado dentro de uma área de compras de paralelepípedos escondido entre pequenas lojas e restaurantes, nós apaixonei com ele. Como uma agradável mudança das grandes cadeias hoteleiras, este lugar me senti como ficar com parte de uma família. A decoração foi preenchida com pequenas memórias do tempo de proprietários encantadores crescendo em Angola e apenas me senti tão caloroso e convidativo. O quarto foi perfeito para finalidade com uma adorável little Juliet sacada que deixe o Dom e o sons da agitada rua abaixo. O café da manhã, servido todas as manhãs entre 7:30 e 10:30 teve uma variedade de doces continentais e sempre ovos cozidos disponíveis. Dina nossa adorável breakfast host foi sempre muito alegre e
"
59,"Muito charmoso charmoso hotel Português. Quarto de tamanho médio limpo (# 201) bem decorado com atenção aos detalhes. Quarto tranquilo dando na rua pedonal. Camas confortáveis. Uma equipe muito simpática e prestativa. Muito bom café da manhã com ovos fritos. Estacionamento subterrâneo gratuito nas proximidades, com voucher (10 minutos a pé).
"
60,"O quarto voltado para a rua tranquila de pedestres era muito confortável e de bom tamanho. A equipe foi muito agradável e prestativa. O café da manhã era a comida portuguesa habitual.  Eu tinha feito uma reserva de duas noites por e-mail dois meses e meio antes da minha chegada. O hotel tinha perdido a minha reserva. Eles foram capazes de me acomodar para a primeira noite só.  Eles fizeram uma reserva para mim para a minha segunda noite em outro hotel um pouco mais caro a cem metros de distância. Este hotel paga a diferença entre a minha taxa de quarto confirmada no momento em que fiz a minha reserva, ea taxa de taxa mais elevada no outro hotel.
"
61,"Recepção simpática, e no meio da cidade. Os quartos são limpos, e a área de pedestres fora do hotel é calma à noite. O hotel também possui um pequeno bar, apenas accoss da rua; por isso, é fácil ter uma bebida e tapa snack-estilo. A maioria dos restaurantes de Beja estão a poucos minutos a pé. O Estacionamento é um pouco complicada, e não confiar no seu GPS para guiá-lo para a frente do hotel. Ligue ou envie um e-mail ao hotel para obter instruções específicas, ou você vai dirigir em círculos (como nós). Ótimo preço e localização ... uma escolha perfeita para Beja.
"
62,"Para quem não sabe a área que eu sugiro o estacionamento no parque de estacionamento subterrâneo da rua Rua Pedro Álvares Cabral. Em seguida, caminhe ao longo da estrada principal siga até a colina que é um pouco como uma rua de trás. Você acaba na área comercial pedonal onde fica o hotel. Recepção do hotel tem um layout agradável. No exterior tem assentos de vime para ver o dia passar. À chegada os proprietários foram muito confortáveis. A senhora fala um pouco de inglês, mas chegamos nas proximidades. Ela deu-nos um voucher para sair do parque de estacionamento subterrâneo gratuito. O quarto tinha dividido as camas que poderia ter sido feita em uma cama king size. O quarto tinha um pequeno frigorífico. Wifi gratuito com código de recepção (não esqueça o seu adaptador).  A TV é
"
63,"Localização perfeita no centro da cidade velha, boutique hotel encantador com quartos de descolados. O Pequeno-almoço era abundante, com acesso Wi-Fi gratuito e camas muito confortáveis, feitas este lugar uma barganha. Não me surpreende que o lugar é nominal superior em Beja.
"
64,"Foi um grande surprice quando inserido para encontrar este hotel unconvential no centro Beja - se sente mais em casa ou algum adorável antiga casa do que em um hotel. Os Quartos são pequenos, mas acolhedores, rom agradável de jantar para o café da manhã e um suprice - sala de estar para todos os hóspedes com sofás grandes, televisão e o pequeno bar.
"
65,"Enquanto não há estacionamento, encontramos o estacionamento na rua sem um problema. O check-in e check-out foi fácil e amigável. Cama foi uma das camas mais confortáveis em nosso 2 mês viagem Pequeno-almoço foi bom. Este lugar era ótimo e é altamente recomendado.
"
66,"Somos um casal francês a partir de Montreal Canadá, fizemos uma viagem de um mês em Portugal em Outubro passado 2013 e nós ficamos em 17 hotéis. É uma ""Residência"" e ficamos lá uma noite 3 de Outubro 2013. Casa agradável, mas os quartos são no segundo andar sem elevador. Preço: 43 € com pequeno-almoço. Prós: directamente o centro, bom restaurante nas proximidades, bom pequeno-almoço, acesso gratuito à Internet Wi-Fi no quarto, bom chuveiro, nice pessoa na recepção. Contras: o contador no banheiro para colocar as nossas coisas, quarto pequeno, difícil, apenas um local de estacionamento disponível e se você encontrar, você tiver sorte! Recomendamos o hotel por uma noite.
"
67,"Passei uma semana aqui e foi uma experiência maravilhosa. O hotel está bem localizado, e o proprietário Barbara e toda a equipe fazem você se sentir como uma família. Os quartos são pequenos mas muito limpa, e a casa de banho é ainda menor, mas o quarto tem o que você precisa, e o hotel é extremamente charmoso. O café da manhã sempre incluído uma selecção de vários bolos incríveis. Se tiver sorte o suficiente para voltar a Beja, eu não ficaria em outro lugar.
"
68,"Recentemente passamos 14 noites no Hotel Bejense e adorei cada minuto. Enquanto um pouco eclético para os padrões americanos, o hotel é absolutamente impecável, com uma equipe que cuida de todas as necessidades e apaga-se de seu caminho para tornar-se a sua estadia é um perfeito como possível. Os quartos são um pouco pequeno (para padrões americanos), mas são bastante confortáveis. O café-da-manhã incluído também é muito bom, com a melhor selecção de doces e bolos de pequeno-almoço que já vi em um hotel deste tamanho. Localização é excelente também, mesmo no meio da única área pedonal da cidade. Eu tenho certeza que você vai gostar ... Penso que
"
69,"O hotel está localizado no coração de Beja. Nós adoramos ficar lá! Os quartos são acolhedores e limpos, mesmo sobre Os banheiros. Eles servem excelente café da manhã com grande variedade de produtos. O material é gentil e prestativa. O ambiente é um pouco magin neste lugar :) Ficamos lá algumas vezes e foi sempre perfeito.
"
70,"Localizado numa rua pedonal, mas o ruído da rua é mínimo quando as janelas estão fechadas. Quartos limpos e confortáveis com decoração eclética. Tem uma sala acolhedora para sair. Serve um bom pequeno-almoço. A equipe simpática e prestativa.
"
71,"Excelente posição muito acolhedor hotel valor extremamente confortável e muito boa. Quartos com varanda grande com as comodidades impecáveis. sala equipe muito atenciosa mesmo transporte para os quartos. O Ar condicionado muito bem-vindos, Beja muito quente.
"
72,"Nós (3 senhoras) ficamos 2 noites aqui enquanto viajar Portugal. Confortável, limpo e acolhedor com um bom pequeno-almoço centralmente localizado. Ficamos no segundo andar com varanda com vista para a rua para pedestres. Há um bar exterior e pouco ruído mas nada que foi um problema . Centralmente localizado, com a uma curta distância da cidade e da estação de ônibus, a qual é o mesmo lado da cidade . Tomou dia de viagem de autocarro de Serpa, pequena colina cidade superior com praça encantadora e também fomos de táxi (16 euros regresso) para o vinhedo local com tour pessoal que organizados no escritório de turismo. Wi fi disponível Esta cidade é muito barato para alimentos- café sob um euro e café interessante de massas nas proximidades. Os proprietários Inglês é limitado, mas
"
73,"Fiquei aqui 6 noites e foi muito satisfeitos com toda a experiência. O café da manhã não era bom e o suco de laranja foi em pó. A minha outra metade é um fã de café para mencionados este para o recepcionista e tinha fresco espremido e espresso todas as manhãs posteriormente. Quarto era muito confortável, com boas camas, uma grande tv de tela plana com canais thrillion, e a boa até à data a/C.  O chuveiro era sobre 1000x1200mm e foi fácil de utilizar com pressão potente. The staff were friendly. Este não é um hotel moderno sinuosos, apenas v confortáveis e tranquilos. Todos em todos um v bom hotel apenas uma forma escalonada e a queda da Everwhere.
"
74,"Eu fiquei recentemente em este hotel encantador em Beja para duas semanas, enquanto que serve para um projecto global de voluntários com voluntários (ensinando inglês no seio das escolas locais).  Limpo, silencioso e muito acolhedora ... Residencial Bejense foi o local perfeito para aprender e explorar a comunidade local. A equipe muito simpática com um pequeno-almoço diário agradável com forte, saborosos e generosos montantes de café portuguesa ( !) permitiu-nos para começar cada dia com um sorriso. Os proprietários fazem um excelente trabalho e realmente cuidam de seus hóspedes ... eles tratá-lo como família. Graças a uma ótima experiência!
"
75,"Hotel encantador e histórico. Passamos 2 dias em um quarto espaçoso com uma casa de banho essencial tanto muito Very friendly and helpful staff. O pensiont está localizado em uma posição perfeita desta bela aldeia pequena. Café-da-manhã foi excelente, a equipe simpática servido bom café e uma incrível selecção de comida local. Estadia encantadora.
"
76,"Este hotel é ideal no centro da cidade. |Os quartos eram smalish mas que possam ser porque tinha um dos maiores camas que eu já dormi. O quarto era confortável e dos tranquilos. Um par de lugares para comer e um mesmo ao lado vendidos boa comida a um preço razoável. O breakfasst era bom e o acolhimento e a família foram muito prestativos e educados. Certamente recomendo esta.
"
77,"Nós chegaram em beja--impulsivamente--que mudaram nossa planos de viagem em nosso ônibus/Viagem de trem pelo sul de Portugal. O hotel tinha Mudado ônibus em beja com fácil acesso ao caminho para Mertola, e tinha Pensado beja Observava como uma intrigante pequena cidade.   Portanto,--no caminho de volta, nós Parou para uma noite em Beja. O Residencial foi recomendado em um de nossos guias e foi bastante próximo da estação de ônibus, portanto, orientado para parte principal da cidade, foi!   A família que ia o hotel foi muito útil e acolhedores. Nós teve um quarto com vista, para dois, com um generoso e variado buffet, para a apenas 40 euros. Tudo trabalhavam e foi são impecáveis e em boas condições. A reconstrução da casa wifi em nosso quarto Trabalhou perfeitamente. Tivemos uma
"
78,"O Residencial Bejense é um encantador hotel de gestão familiar no beja - definitivamente o sweetest local da cidade se apreciar charme único (em uma boa maneira!) os quartos são diferentes e decorados pelos proprietários. Tudo é muito limpos e simples. É óbvio que os proprietários se orgulha de negócios e fará de tudo ao seu alcance para fazer com que você se sinta bem-vindo. Não muitos turistas na beja, mas se você, estadia aqui!
"
