,Avaliações
31,"O hotel tem uma envolvente muito bonita, ambiente genuinamente rural mas com charme. Espaços comuns muito acolhedores e sempre com uma lareira a arder. No entanto, recomendo a visitarem mais no período de primavera/verão, notava-se uma clara influência da época baixa... hotel muito vazio e serviços a meio gás. Ia com expectativas de poder usufruir de um passeio a cavalo ou passeio de jipe pela herdade mas nunca foi possível, diziam sempre que os serviços não estavam disponíveis.  O que mais nos agradou foi a simpatia do staff no restaurante, sempre muito disponíveis e amáveis. A qualidade da comida era maravilhosa e o pequeno-almoço muito completo.  A área de Spa também é muito agradável, com boas facilidades para o hóspedes.
"
32,"O staff é muito simpático o pequeno almoço é muito bom como já é habitual nos vila galé. Os quartos estão a precisar de umas remodelações a estrada de acesso ao hotel é um pouco mau. A água da piscina interior estava fria nem deu para relaxar na piscina. Boas áreas exteriores com bonitas vistas e também o hotel tem muitas actividades. Em muitos vilas galé que já vesitei este foi uma desilusão
"
33,"Unidade hoteleira espetácular. Quartos grandes e confortáveis, excelente isolamento acústico. Limpeza 5 estrelas quer dentro como fora dos quartos, tratamento cuidado. Face à chuva, houve o cuidado constante de limpar a água dos baloicos das crianças, escorregas, bancos, etc. Super aconselhável para famílias. Acolhedor e familiar. Preocupação constante. 1 fim de semana é pouco para aproveitar as opções que existem para passar o tempo. Top!!!
"
34,"Tudo fantástico, staff muito simpático e prestável, sitio muito acolhedor e com muitas atividades, quartos bem limpos e confortáveis, comida fantástica.   Atendimento de todo staff 5 estrelas. Recomendo a todos.
"
35,"As minhas ferias de verão foram passadas na santa paz do Alentejo profundo. Fiquei novamente no Hotel Vila Gale Club de Campo, desta vez em regime de meia pensão..tudo correu lindamente e foi perfeito..o silencio precioso que precisei para por as ideias em ordem.. relaxei, caminhei por entre as vinhas, á chuva, ate á barragem… a comida era optima, o staff muito atencioso.. Para quem gosta de viajar sozinho e procura uma certa privacidade e paz, ali encontra...apesar de ser um resort mais vocaciado para as famílias com filhos ate aos 12anos, senti-me perfeitamente acolhida. Os fins de tarde eram perfeitos e impagáveis..Adorei, recomendo e vou voltar...1h30 de viagem nas calmas desde Lisboa: priceless!!
"
36,"Muito bom relaxante, acolhedor, pequeno almoço fantástico, jantar muito bom, o staff super simpático, disponibilidade total e prestável. Só faltou as bicicletas disponíveis a custo zero pois é facultado em outras herdades e isso referente ao local era super necessário
"
37,"Muito bom para descansar. Ambiente fantástico.Bom pequeno almoço. Staff muito simpático. Instalações muito agradáveis. Quartos amplos.Para repetir a visita, mas por mais dias . Ser quer sossego é aqui.....
"
38,"Como sempre serviço muito bom, staff muito amavel e prestavel.. Localização e instalações muito boas. Cuidado e aceado. Optimo pequeno almoço. O quarto necessita de ser remodelado, mobiliario e decoração antiguada.
"
39,"Tem espaço muito agradável e muito arrumado. Boas condições de alojamento, piscina e restaurante. Indicado para famílias com crianças.  Gostei bastante da visita à adega e à capela. A repetir no futuro e aconselho aos meus amigos.
"
40,"Estive hospedado por motivos profissionais durante 2 dias, e fiquei encantado com tudo o que encontrei. Local, Atendimento. A voltar garantidamente. Este foi mais um dos vila galé que conheço e como sempre, surpreende sempre.
"
41,"Top. Empregados impecáveis, pequeno-almoço fantástico, natureza e área envolvente maravilhoso!!! A repetir... Até breve! O único senão é o SPA não ter acesso direto pelos quartos, pois quando chove não é muito agradável de resto nada apontar.
"
42,"Hotel rural, com boas comodidades, piscinas exterior e interior, bom restaurante com pratos típicos e várias actividades ao ar livre. Possibilidade de visita á adega própria onde se faz o vinho do Grupo Vila Galé.
"
43,"Adorei!! Paisagens lindas, sente-se uma tranquilidade, paz e sossego.  As piscinas muito boas, com muitas atividades para os adultos e crianças. Tivemos sorte de apanhar um dia com sol, e aproveitamos para ver o maravilhoso por do sol. Aconselho sem dúvida, e tenho ideias de voltar 😊
"
44,"Os quartos deveriam ter cama de casal, quando solicitado. À semelhança de outros hoteis da cadeia Vila Galé, deveria haver leite corporal nos artigos de wc. O jantar buffet, para o preço que é, deveria ter mais variedade.
"
45,"Local muito agradável em pleno Alentejo, presenteado com uma paisagem típica de cortar a respiração. Muito indicado para famílias com crianças, pois as piscinas são óptimas e muito adequadas aos mais pequenos. Alimentar os animais e o passeio pela herdade de tractor também foram muito apreciados.A comida é óptima e o serviço dedicado, com um buffet para pequeno almoço e jantar muito agradável. Apenas um reparo, o pacote meia pensão não inclui qualquer tipo de bebidas ao jantar e só nos deparamos com isso qdo nos sentamos na primeira noite para jantar. O hotel si, apesar do nome Vila Gale Hotéis, nada tem a ver com os “irmãos”, está bastante datado, precisando de algumas remodelações: os quartos são antigos, com uma decoração nada harmónica e pouco cuidada. Apanhamos um fim de
"
46,"O hotel é excelente!  Tem condições óptimas, colaboradores muito atentos, simpáticos e sempre disponíveis. A comida é muito boa e variada. O espaço exterior é deslumbrante. A piscina interior, mesmo em agosto, foi excelente  para variar.
"
47,"Não tenho nada de negativo a dizer sobre o sítio que visitei, aconselho vivamente a visitar, para umas merecidas férias. Uma das coisas q deviam melhorar era a estrada, tá um pouco danificada. Se possível é um sítio a visitar em breve
"
48,"Apesar de um atraso de quase uma hora no check in, continua a ser um óptimo hotel para quem tem crianças, embora já precise de uma boa reforma nos quartos. Localização magnífica, boas refeições! A voltar numa outra oportunidade.
"
49,"Todas as comodidades ficam muito perto umas das outras, o restaurante fica num lugar central em relação aos quartos, assim como as piscinas externas (de adultos e crianças) e o spa. Toda a área circundante está muito cuidada (jardins amplos com a relva bem tratada), grandes árvores com sombras, parque infantil (com escorregas e baloiço em óptimo estado) trampolim e acessos e área onde se encontram os diversos animais, com os quais é possível interagir (porquinho, burro, pónei, lamas e cabras). O local ideal para as crianças brincarem em segurança e ao ar livre. O pequeno almoço é bastante rico e variado, com muita qualidade. O jantar (buffet) também prima pela diversidade e qualidade, e acima de tudo é de enaltecer o facto de não ser necessário aguardar por mesa. Os funcionários
"
50,"Existem algumas atividades para fazer com os miúdos sem gastar mais dinheiro: alimentar os animais, passeio pela quinta com atrelado a um trator e muitas mais para quem quiser gastar dinheiro. A água da piscina adequada para a temperatura atmosférica. Bom pequeno almoço, regime de MP com bebidas pagas á parte. O mini frigorífico pequeno para uma família com duas crianças. Confirmo às moscas às refeições, também sou da opinião que podem ter umas redes nos queijos e frios.
"
51,"Herdade muito completa com uma paisagem deslumbrante e por de sol espectacular. Ficamos em regime de meia pensão e o jantar é bastante variado. O pequeno almoço é variado mas os produtos podiam ser de melhor qualidade.
"
52,"O Vila Galé Clube de Campo oferece a qualidade a que os hotéis do Grupo Vila Galé já nos habituaram, acrescentando a beleza da paisagem: um misto de vinhas a perder de vista e a típica e mágica paisagem alentejana. O espaço é muito aconchegante, oferecendo várias atividades para toda a família.  É um hotel a repetir muitas vezes!
"
53,"Espaço simpático e acolhedor, varias atividades disponíveis no entanto não conseguimos marcar nenhuma. Piscina adequada ao espaço. Quartos medianos, colchão pouco confortável. Limpeza exemplar. Alimentação óptima, pequeno almoço muito bom. Aspecto negativo, só conseguimos fazer o check-in as 17h. Espaço familiar.
"
54,"Maravilhosa toda a envolvência natural. Staff simpático. A qualidade do comer muito bom. Actividades extra muito boas e bem organizadas. No nosso caso falhou o staff de quarto pois não foram de manhã e sim a tarde (altura que os meninos já dormiam a sesta. Logo não foi possível arrumarem o quarto).
"
55,"Desde o atendimento, às refeições, ao ambiente, às condições, ás animações para as crianças tudo correu super bem. Superou as nossas expectativas... Obrigado por tudo e voltaremos com toda a certeza..
"
56,"Ficamos duas noites neste hotel de regresso do Algarve. Estadia perfeita. Hotel situado num local lindíssimo super calmo e relaxante. Ótima localização.  Funcionários simpáticos e prestáveis.  Comida deliciosa. Adoramos os animais e a interação dos animadores com as crianças.  De todos os vila gale que já estivemos sem dúvidas um dos que mais gostamos.
"
57,"Hotel ideal para famílias, no Alentejo profundo. Actividades para miúdos e graúdos, com um bom restaurante, não com muita variedade, mas sempre diversificada. A herdade é enorme, com grandes potencialidades, destaco  o tour de 4X4 ou o passeio a cavalo, assim como a visita a adega. Apartamentos são bons, antigos é verdade e com alguns melhoramentos a fazer, mas tranquilos e com algum conforto. Atendimento atencioso e atento. Foi bom e recomendo!
"
58,"Excelente   Hotel para a familia e permitir que as crianças tenham um contato com animais. Habitações antigas mas limpas  e confortáveis.restauração com problemas.. O pequeno almoço é minimo, o cafe esta in vriavelmente frio. O Staff é excepcional.
"
59,"Adorei a estadia com os miúdos, um sítio muito agradável para família. Um por do sol espetacular, como já não via há anos!! Recomendo a meia pensão porque o jantar é sempre muito bom. Muito ar puro e actividades boas para conhecer a herdade magnífica.
"
60,"Pequeno almoço - buffet suficiente e com sumos naturais; a comida em geral era bem confecionada com vegetais frescos; staff simpático; ambiente em torno do tema ""campo"" bem adaptado - ideal para quem busca alguma paz de espírito e descanso.
"
61,"Quartos antiquados e que ficam bastante aquém do nível a que o hotel se propõe. Pequeno almoço excelente. Relação qualidade/preço muito penalizadora, na minha opinião... é demasiado dinheiro para o serviço que se obtém. Das duas uma, ou sobem a qualidade à disposição do cliente ou então baixam os preços. Dificilmente voltarei. Muito dificilmente.
"
62,"Ideal para descansar em família.  Localização ideal, instalações boas.  Comunhão total com as paisagens que rodeiam o edifício. Staff eficiente, profissional, ainda que faltem mais elementos para fazer face ao serviço. Destaque para o chefe de mesa imparável bem como as meninas das actividades.  Quartos limpos e bem higienizados.  Comida bem confeccionada.   Voltarei.
"
63,"Um bom sítio para passar uns dias em família. As instalações de um modo geral são boas com opções diversificadas de lazer: 2 piscinas exteriores (uma delas com escorregas para as crianças), piscina interior, parque infantil, quinta pedagógica, campo ténis, possibilidade de visitar a adega e agendar percurso/conhecer toda a quinta.  Pontos positivos a destacar: (i) sem dúvida o staff, em particular, do restaurante e as animadoras para as crianças; (ii) todo o espaço exterior/envolvente.  Pontos a melhorar: (i) os quartos carecem de algum melhoramento/ficarem mais actuais; (ii) fiquei num quarto junto à porta do edifício e ouvia-se a porta a ranger/bater por falta de manutenção; (iii) a qualidade da comida no buffet deverá ser revista, não justificando o preço pago pela
"
64,"Hotel que já tínhamos visitado no ano passado, gostamos muito e decidimos voltar este ano. Muito bom para famílias, muitas actividades ao ar livre e que as crianças adoram (nota muito positiva para a Daniela, da animação). Piscina infantil com escorregas, o que permite às crianças passar um bom par de horas na água sem nunca se aborrecerem. O espaço envolvente do hotel é muito bonito. Em relação à experiência que tivemos no ano passado, a sensação que ficou é que a qualidade da comida decresceu bastante (era muito boa e agora mediana), o que nos leva a considerar se vale a pena a meia pensão. Ficamos com a ideia que o ano passado havia mais oferta de pratos alentejanos, e de melhor qualidade. Outro ponto a ter em conta / tentar corrigir são as moscas junto ao buffet,
"
65,"Antes da minha visita, li várias opiniões negativas o que me levaram a ponderar se tinha escolhido o local certo para passar duas noites. Felizmente fiquei bastante satisfeito com a escolha. Algumas críticas sobre o trajecto cheio de buracos não corresponde totalmente à verdade. Existe sim um troço de estrada nacional que já necessita de obras, mas não da competência do Hotel. O barulho de crianças a correr pelos corredores e nas piscinas, não aconteceu de tudo. Tive a preocupação de colocar o papel na porta ""não perturbe"" para que durante a noite as pessoas tivessem mais cuidado e não houve nenhuma noite que tivesse acordado com barulho. Os quartos possuem paredes mais finas e famílias numerosas podem criar mais barulho. Mas indo para um local que tem esse perfil de receber
"
66,"Chegamos ao hotel com muita expectativa, pois os comentários eram sem duvida dos melhores e só podíamos perspectivar o melhor, mas isso não aconteceu.  Começamos pela estrada de acesso ao local.. francamente danificada.  No Check in correu tudo tranquilamente, com funcionários atenciosos e simpáticos. O Hotel estava cheio, pelo que foi difícil encontrar espreguiçadeira livres. Aproveitamos a piscina o melhor que podemos bem como o nosso pequenino, que se divertiu imenso, na piscina de crianças, com escorregas que fazem a delicia da criançada. Para os pais torna-se uma autentica tranquilidade, poderem estar por perto, e as crianças divertirem-se livremente. O quarto atribuído era ótimo, limpo e arrumado. Nada a apontar. Chegamos há hora de jantar e como o nosso regime era meia
"
67,"Este lindíssimo hotel está situado numa fantástica propriedade Alentejana, pena é que esteja transformado numa gigantesca colonia de férias infantil. Durante todo o dia temos crianças aos gritos, desde o pequeno almoço, almoço, jantar, piscinas, nos quartos, corredores, etc.  Se quer paz e descanso, esqueça este hotel. Aliás é o problema desta cadeia (entre outras) de hotéis, que aposta nas crianças grátis como “target” para atrair os pais. Um negócio altamente rentável.  Por outro lado a direção não tem uma atitude muito inteligente, pois podia reservar ½ de um dos pavilhões para os adultos. Afinal, paguei a tarifa e cliente de primeira como os outros. Nisso no hotel Ampalius, têm esse cuidado, apesar de lá o “target” ser o golfe e as crianças são uma minoria.  São estratégias
"
68,"Lugar incrível. Com uma paz, que é para revigorar a alma! Curtimos cada minuto na piscina, no Bar e na varanda a admirar a vista!!! E o por do sol aqui é indescritível! Voltaremos em breve!!! Com direito a conviver com os animais!
"
