sentiment,review
positive,"Um restaurante muito agradável, ambiente sofisticado, comida alentejana de nova geração criando sabores interessantes e por vezes surpreendentes. Não é muito grande, é conveniente marcar, quando visitei  achei que tinha poucos funcionários para o número de mesas, criando algumas pausas no serviço, mesmo assim excelente Ficamos hospedados na pousada da herdade e almoçamos e jantamos neste maravilhoso restaurante. Tudo perfeito. Comida maravilhosa, atendimento personalizado e primoroso, local lindo, vinho da própria herdade fantástico. Este é um daqueles locais que sempre sentirei saudade."
positive,"Linda vinícola encravada num local maravilhoso, hotel perfeito com vista sensacional e um restaurante magnifico com vinhos melhores ainda com qualidade excepcional assinados pelo enólogo Luis Duarte. Visita obrigatória na região do Alentejo."
positive,"Segui sugestão do chef, Cachaço no forno com puré de abóbora e mel, ficou aquém das expectativas faltava ligação nos sabores, vinho, azeite, manteiga e pão alentejano muito bom.Sobremesa muito boa e fora do normal, laranja com calda e gelado de canela.Estética interior Situado na planicie alentejana, entre Castro Verde e Beja. No IP2 perto da saída para Albernoa, entra para a Herdade dos Grous (bem sinalizado). Paisagem deslumbrante, tranquila e muito agradavel. Restaurante magnificamente decorado. Atendimento personalizadissimo. Comida muito boa. Recomendo"
positive,Comida excelente! Uma fusão perfeita dos sabores do Alentejo com a cozinha moderna! É tudo sempre acompanhado de vinhos muito bons! A não perder!
positive,Muito bom. Vale a pena o desvio.Vinhos fabulosos. Ambiente irrepreensível. Atendimento fabuloso. Sem dúvida vou voltar!!!!!!
positive,"Restaurante de Hotel, Comida boa e bem confecionada, com muito requinte, mas não tem nada de tradicional e muito menos alentejana, salvo o nome!Espaço agradavel!Muito longe de Beja para ser identificado como restaurante de Beja, a cidade tem melhores ofertas, fica a mais Aqui tudo é magnífico desde a paisagem à  comida. Recomendamos a típica tiborna, de pão crocante com flor de sal e azeite da herdade, o creme de abóbora assada, pato à Brás, atum, lombinho de porco preto com puré de cogumelos e para finalizar a Em nome de todo o staff agradecemos a sua avaliação, pretendemos sempre alcançar a máxima satisfação dos nossos clientes e surpreender pela positiva quem nos visita."
positive,"Vista para a Lagoa (mais de 90 hectares) e para as vinhas. Parque infantil e muito espaço para as crianças brincarem.Comida deliciosa, interpretada de forma moderna.Oportunidade de beber os vinhos da Herdade dos Grous."
positive,"Os vinhos são maravilhosos, mas a comida é espetacular! Não dá para não ir! Melhor refeição da minha vida!"
positive,"Estávamos hospedados na Herdade e jantamos no seu excelente restaurante. O ambiente é agradável e tranquilo, o serviço competente e cordial, o que se observa em todo o hotel.A comida estava excelente: pratos tradicionais com toques de requinte, ingredientes frescos e boa apresentação. Tudo Fim de semana na Herdade com amigos, o intento , para além do descanso, era fazer um fim‐de‐semana gastronomico. Começamos por tapear, no bar, acompanhando com o vinho aconselhado, passamos depois para o restaurante e cada um pediu um prato diferente. A confecção estava muito Boa noite Sr. Emanuel, queremos desde já agradecer o tempo dedicado á avaliação, mas principalmente pela vossa visita á Herdade dos Grous.Algumas vezes não temos a paciência devida para os mais pequenos, mas o nosso lema é mesmo apostar em todos os clientes pois Excelente Restaurante, com comida muito boa, típica e bem apresentada, acompanhada de vinhos de muita qualidade. O espaço envolvente é espetacular, tranquilo. Aconselho vivamente a casais Em nome de todos os colaboradores da Herdade dos Grous, agradecemos a sua excelente avaliação. Queremos prestar um serviço em que a qualidade deve ser o nosso ponto forte.Com os melhores cumprimentos"
positive,"A Herdade dos Grous é um destino de excelência no Alentejo. É um sitio paradisíaco, numa vasta área, com belíssimas paisagens de perder de vista...excelente para descansar, disfrutar de passeios a pé, de bicicleta, a cavalo, de balão, entre outras actividades gentilmente disponibilizadas. A prova Boa noite D. Claudia,Em nome de todos os colaboradores da Herdade dos Grous, queremos agradecer a sua avaliação.Primamos pela qualidade e o bom serviço, para tal todos os feedback são importantes.Com os melhores cumprimentos"
positive,"O atendimento é muito simpático e profissional, o restaurante é muito bonito e agradável. A comida estava fabulosa, pratos típicos alentejanos com toque gourmet e muito bem acompanhados do vinho reserva da Herdade dos Grous que é muito bom! Fizemos também uma prova de vinhos Atendimento cuidado e comida muito bem confeccionada. Possibilidade de vinho a copo (Moon Harvested a 5€ num copo bem generoso). A única sugestão seria diversificar a forma como os legumes são servidos nos pratos (repetitivo nos quatro pratos experimentados). Preço em conta (principalmente do couvert Foi um verdadeiro almoço de degustaçãoDesde a tiborna passando pelas costelas de borrego à vitela, acompanhados pelo HG Reserva branco 2013, HG Tinto 23 Barricas 2013 e terminando com o HG Reserva 2011, com um serviço à altura do menu!Experiência a repetir"
positive,"A comida é muito boa e representa bem os 'sabores alentejanos'. Quanto aos vinhos escusado será dizer que ficamos muito bem servidos com os tintos, brancos e colheitas tardias da casa!"
positive,"Restaurante de elevada qualidade e bom gosto, situado em herdade fantástica onde se consegue sentir todo o esplendor do Alentejo. Com bom tempo o terraço permite desfrutar ainda mais a beleza do local. Pratos com uma confeção excelente e apresentação cuidada privilegiando a produção da É de facto um local acolhedor com uma bela paisagem circundante. Tem vários animais e baloiços para as crianças. Os quartos são espaçosos e bem decorados. Neste caso, podemos dizer que é melhor do que a fotografia.O pequeno almoço e bom com fruta, pão Aniversário da minha esposa como prenda uma ida com amigos á herdade dos grous para um almoço com prova de vinhos e com direito a canoagem e piscina, divinal. Ainda sinto o sabor do vinho 23 barricas na boca."
positive,"Requinte, qualidade e simpatia. Um ambiente relaxante, convidativo à paz, à harmonia. A ruralidade alentejana. A comida é ótima, de muita qualidade e servida com muito bom gosto. O atendimento é simpatiquissimo. Preço aceitável para o nivel do serviço prestado."
