,Avaliações
43,"Hotel muito bonito, bem cuidado, área externa impecável. Estacionamento coberto com manobrista e café da manhã excelente, tudo delicioso. Atendimento da recepção perfeito, atendimento de todos muito atencioso e carinhoso! Ótima localização, próximo de tudo. Pontos a melhorar: no quarto em que ficamos, a televisão ficava em cima de uma mesa totalmente à esquerda em relação à cama, portanto, tínhamos quase um torcicolo para assisti-la. Outra coisa que também comentamos com o staff, seria a necessidade de uma luz de menor potência no banheiro para que se possa acessá-lo  à noite.
"
44,"Adoramos a pousada, muito bem localizada dentro das muralhas. Equipe extremamente atenciosa, eficiente e simpática. Providenciam tudo para seus hóspedes. Pousada charmosa e com um café da manhã delicioso. Ótimo custo benefício.
"
45,"A Albergaria do Calvário é um espaço com ambiente muito acolhedor, agradável e familiar.   O staff muito amável e prestável e o pequeno almoço é simplesmente divino. Experiência a repetir. Recomendo! Muito obrigada a toda a equipe.
"
46,"Estadia adorável, conforto com delicadeza, todos os funcionários, simpáticos, gentis, sempre disponíveis auxiliar sobre quaisquer necessidade! Bastante aconchegante, excelente localização e cafe da manhã como eu gosto, além de variado com pegada de muitas coisas saudáveis!
"
47,"Hotel muito bem localizado, junto à muralha mas em um local bastante calmo, que permite uma agradável caminhada aos pontos turísticos da cidade. Tudo no hotel é caprichado, dos ambientes ao atendimento. Excelente café da manhã. Bom custo-benefício.
"
48,"Nos hospedamos na Albergaria do Calvário durante uma viagem em família e foi fantástico. Já tínhamos boas recomendações e tudo superou nossas expectativas. O dono foi super atencioso e nos ajudou a escolher restaurantes em diversas cidades, todas as dicas foram perfeitas!
"
49,"hotel bem cuidado nos mínimos detalhes, equipe altamente atenciosa e cuidadosa, apartamentos confortáveis, completos e muito bem cuidado, café da manhã muito bom, a localização é extraordinária, permitindo que se faça os passeios a pé, se desejar.
"
50,"Ficamos em um quarto triplo, sendo uma cama de casal e uma cama de solteiro situada em ante-sala. Quarto muito limpo e confortável, café da manhã excelente, com várias opções. Atendimento muito cordial. O único ponto que poderia ser melhor é a localização, que fica ao lado do muro, um pouco distante da parte central do centro histórico, onde estão as principais atrações. Recomendo muito esse hotel.
"
51,"Hotel charmoso , com um atendimento maravilhoso , quartos gostosos roupa de cama e limpeza impecáveis, localização fantástica , dentro das muralhas do centro histórico, perto de exelentes restaurantes, com um café da manhã delicioso !! Tem estacionamento. Hotel para se repetir sempre que vier a Évora
"
52,"Ser o n.º 1 do TA em determinada cidade, tem os seus convenientes e inconvenientes. Por um lado gera procura, mas por outro cria expectativas. A Albergaria do Calvário fica dentro das muralhas de Évora, com localização muito boa e ainda fornece estacionamento aos hóspedes. O espaço exterior é bastante bonito, tal como o lobby de entrada e espaços comuns. Goste-se ou não da mistura de estilos decorativos, o certo é que se nota um esforço para tornar o espaço acolhedor e familiar. Começando pelo menos positivo, terei de referir os quartos. Amplos, mas algo pobres em conforto, com falta de decoração, tapetes ou, como sugeri no local, oferta de almofadas de rigidez diferente, algo que já é usual em outros hóteis. O mais positivo tem de ser a simpatia do staff e do próprio dono, e o
"
53,"Superou completamente as minhas expetativas. Logo à chegada o acolhimento dos funcionários e aconchego do próprio hotel foram espetaculares. Atenderam sempre às nossas necessidades e pedidos especiais. Ajudaram, aconselharam, ouviram e deram as suas opiniões de uma maneira muito prestável. Simplesmente fantástico o factor humano. O pequeno almoço é variado e fantástico com muitos sabores tradicionais. O café é a melhor parte. Mesmo os petiscos e tapas foram muito bem servidos. O quarto era muito aconchegante, limpo e confortável, fazendo apenas uma crítica ao barulho que se podia ouvir nos corredores e quartos adjacentes, sobretudo nos corredores porque a (nossa) porta não chegava ao chão, apresentando uma grande frincha. O final de dia podia ser perfeitamente bem passado na
"
54,"Quarto confortável, ambiente acolhedor, localização muito boa e equipe PERFEITA! Parabéns aos proprietários que souberam selecionar esse staff impecável. Hugo, Miguel e Soraya, vcs são demais. Obrigado por todo o carinho e por nos ter feito sentirmos em casa. Vcs fazem o melhor atendimento do mundo. Leonardo e Mirella.
"
55,"Chegamos tarde. Já nos esperavam. Fomos muito bem recebidos. Atendimento  excelente, acolhedor e café da manhã de primeira qualidade. Melhor café da manhã de 10 hotéis 4 estrelas entre Portugual e Espanha. Bem localizado
"
56,"Hotel charmosíssimo, decor ESPETACULAR, recepção EXCEPCIONAL, café delicioso, MEGA BEM LOCALIZADO, estacionam seu carro, tudo sem a menor frescura! Um luxo! Voltando a Évora numa outra estação do ano, com certeza nem procuraria outro local - Albergaria do Calvario sem dúvida alguma!
"
57,"Um hotel charmoso, muito bem localizado, no interior da muralha, bem na entrada. Perto das atrações, restaurantes e comercio de Évora. A meninas que trabalham no hotel, são uma simpatia!! Dão varias dicas sobre passeios dentro e fora da cidade. Tivemos um problema na estrada e chegamos muito tarde no hotel. As 2 atendentes que estavam no hotel, nos esperaram, nos atenderam com muita atenção, nos serviram um lanche delicioso acompanhado de um vinho português e ainda nos ofereceram um up grade para o nosso quarto!!! Maravilha!! Estava muito frio e o aquecimento do hotel, tanto no quarto , quanto nas areas comuns do hotel, funcionou muito bem. A garagem do hotel também é boa e espaçosa. Quarto muito limpo, com frigobar, cofre e uma cama king size confortável. WI fi funcionou
"
58,"Muito bem localizado, atendimento nota 10, todos da equipe são muito simpáticos e atenciosos. As recomendações de restaurantes são muito boas! Fiquei 3 noites em Évora para conhecer a cidade e a região, foi uma ótima escolha.
"
59,"Tudo perfeito, atendimento super cortes, limpeza perfeita, café da manhã completo, localização melhor impossível, voltaria e ficaria por mais tempo, nota 11, parabéns, senti ter que ir embora, tomaria mais vinhos aqui
"
60,"Dormimos só 1 noite, mas fiquei encantado com o charme e o capricho do hotel. No centro histórico de Évora, dentro das muralhas, num prédio histórico, mas com todas as facilidades de um hotel moderno, inclusive garagem subterrânea privativa. Áreas comuns muito bonitas e agradáveis, quarto e banheiro maravilhosos, staff muito gentil, pequeno-almoço muito bom. Altamente recomendável.
"
61,"fomos muito bem atendidos !!! café da manha e muito bem elaborado produtos de primeira qualidade  muito bem localizado dentro das muralhas  equipe de colaboradores nota 1000!!!! estacionamento próprio isto faz a diferença em Évora
"
62,"Excelente hotel com ótimo serviço, da recepção ao café da manhã. Staff extremamente simpático. Quarto de bom tamanho e funcional. Localização dentro da muralha da cidade, o que permite fazer boas caminhadas no centro histórico é por bons restaurantes. Possui estacionamento próprio coberto.
"
63,"Este hotel é bem capaz de ser, de todos os hotéis onde fiquei hospedado, o que tem o melhor serviço com o cliente. A equipa do hotel é simplesmente fora de série! Uma simpatia excepcional, um cuidado com todos os pormenores e uma atenção em satisfazer os clientes ímpar! O local é muito bom e sossegado, mesmo à entrada das muralhas da cidade, tendo um estacionamento subterrâneo e sendo a equipa do hotel a estiacionar o carro, se necessário. Todo o espaço é cuidado, bonito e muito agradável. Os quartos são bons, limpos e confortáveis. O pátio do hotel é muito agradável, podendo ser usado para refeições. O pequeno-almoço é simplesemente fora de série, com produtos de altíssima qualidade e variados. É dos melhores pequenos-almoços que tive em qualquer hotel!
"
64,"Adoramos o hotel, super bem localizado, dentro das muralhas de Evora, a pouco mais de 5 minutos de caminhada ao centro antigo, se vai visitar apenas o interior das muralhas não precisa de carro para nada. Hotel magnifico, quartos limpos, grandes e aconchegantes. O Café é maravilhoso. Vale a pena pelo preço, localização e qualidade oferecida. As pessoas são super atenciosas. Eu recomendo e retorno assim que possivel!
"
65,"Que hotel aconchegante! Lindas flores, colorido! Pessoas maravilhosas! Já te oferecem  uma água ou vinho assim que chega! Fornecem mapas, orientaçoes, restaurantes, fazem reserva, a todo instante perguntam se está ao seu gosto. Café da manhã farto, muitas frutas ( uma cereja docinha), pães, bolos com gostinho de feito em casa, iogurtes, uma variedade de pratos quentes feitos na hora! Todos os funcionários são extremamente gentis. Portugal sempre recebe bem, mas na Albergaria você se sente mimado!
"
66,"Estive nesse hotel em maio/2017 e fiquei muito contente por o ter elegido para hospedagem. Possui suítes excelente, um café da manhã diferenciado, está numa região estratégica de Évora e a equipe é excelente. Eu hospedaria novamente nesse hotel.
"
67,"ficamos 3 noites em évora e nos apaixonamos pela albergaria, localização excelente, parque para os carros, a melhor equipe de pessoas para atender os hóspedes, sempre disponíveis, simpáticos, competentes, um primor! voltarei um dia!
"
68,"E um hotel pequeno mas com um servico impecavel , os funcionarios sao super agradaveis e bem treinados . O cafe da manha delicioso , e tivemos um vinho de boas vindas ! Reslmente a localizacao e otima e o hotel super limpo e agradavel ! Recomendo muito !
"
69,"O hotel tem uma eztrutura simples, mad que funciona muito bem. O atendimento ė otimo e o cafe da manhã  muito nom apenas com produtos organicos. O Eifi funciona bem e tem eztacionamento gratuito.  Otimo.
"
70,"Atendimento impecável, ambientes agradáveis e confortáveis. Fica dentro da cidade murada e um pouquinho distante do centro, mas não compromete.  Tem estacionamento fechado gratuito, o que facilita muito.  O café da manhã é ótimo, com muita variedade e alta qualidade.   Na recepção, eles dão dicas de restaurantes na cidade.
"
71,"A pousada prima pelo bom gosto. Os apartamentos são confortáveis, roupas de cama e de banho de ótima qualidade, bem como a limpeza e organização do local. Experimentem os tipos de omelete, ovos pochê à disposição no café da manhã que surpreende pela variedade e sabor. No entardecer é delicioso tomar um vinho,  na área externa, acompanhado de petiscos típicos da região.
"
72,"Local bonito, aconchegante e de fácil acesso. Quartos ótimos! Café da manhã delicioso. Os proprietários, a brasileira Nina e o americano Peter, são ótimos, assim como a equipe de colaboradores.  Estou recomendando aos amigos e na próxima viagem à Évora, com certeza, ficarei lá.
"
73,"Adorei esse hotel . Atendimento , quartos , localização e café da manhã maravilhosos!!! Super recomendo!!!! Tem estacionamento próprio . Parabéns a toda a equipe!!! Voltaria com certeza mais vezes nesse hotel encantador.
"
74,"Excelente e simpatica pousada,dentro da parte antiga de Evora.Tudo muito novo e bem cuidado,funcionarios muito simpaticos e prestativos,quartos confortaveis!! Cafe da manha maravilhoso,com excelente variedade de produtos frescos e organicos,tudo de excelente qualidade!!Em Evora,nao consigo imaginar estadia melhor!!
"
75,"Serviço impecável! A atendente mos indicou e fez uma reserva de lugares sensacionais. Melhor cafe da manhã que comi em portugal. Quartos charmosos e com personalidade. Fiquei em um quarto bem grande, parecia um apartamento.
"
76,"A Albergaria do Calvário é um edifício histórico, amplo e muito bem decorado. Atendimento profissional e eficiente, café da manhã variado com opções em cardápio em um ambiente intimista. Quarto confortável e bem equipado. Serviço de concierge e orientações turísticas precisas. Recomendo
"
77,"O hotel é aconchegante e charmoso. A cama é excelente e de manhã acordamos com os passarinhos cantando. O que mais gostei do hotel foi o pequeno almoço. Muito fresco, variado e  com vários produtos orgânicos. A equipe é bastante atenciosa. Recomendo!
"
78,"Excelente hospedagem com ótimo preço. Local bem centralizado e próximo aos pontos turisticos e restaurantes. O café da manhã surpreende, devido aos itens que são feitos com cuidado e personalidade. O atendimento é personalizado.
"
79,"Voltamos a Évora para nos hospedar na ADC novamente. Hotel muito charmoso com staff excelente. Você é tratado de maneira tão única, que é difícil de descrever! Fora quartos aconchegantes com roupa de cama e banho de primeira. E o café da manhã?? Merece uma avaliação à parte, de tão bom! Produtos escolhidos a dedo para proporcionar aos hóspedes a melhor impressão da região alentejana de Portugal. Parabéns a equipe! Em especial a senhorita que nos recepcionou no café!! Uma graça! E que panqueca... kkk
"
80,"A Albergaria é muito bonita , os funcionários são extremamente atenciosos o café da manhã é muito bom , sabe aquela sensação de estar na casa de sua avó , os aptos são grandes é muito confortáveis a roupa de cama ,limpa , branca ,a localização perfeita tem estacionamento e um charme .
"
81,"Ótimo hotel em um prédio antigo. Quartos confortáveis e banheiro bem montado!  Ótima localização entre os muros da bela cidade!  Atendimento muito bom!  Ótimo café da manhã com produtos da região e de muito boa qualidade.
"
82,"Atendimento de todos na recepção e no café da manhã excelente. Localização ideal para fazer tudo a pé, inclusive sair à noite para comer. Estacionamento no hotel, muito prático, coberto e com manobrista se o local estiver lotado. O quarto superior que pedimos tinha escadas, o que compromete o aproveitamento do espaço. Cama boa com colchão firme.
"
