,Avaliações
13,"Quanto um conjunto tão grande de ""Excelentes"" se reunem num só lugar, como se pode descrever esse local a alguém? A única possibilidade é mesmo, descobrir cada um, por si próprio.  E que ninguém saia, sem o RISO do local, perfeitamente explicado pelo espectacular anfitrião.  É daqueles locais que cada vez que nos lembramos dele, mais uma memória de incontornável excelência, se nos aviva, transportando-nos de imediato, para o local .....  Obrigado por existires, Herdade do Vau!
"
14,"Depois de muita pesquisa para um grupo de 8, eis que vou dar à Herdade do Vau...e posso dizer que foi simplesmente maravilhoso, apenas um senão: o pouco tempo para usufruir, apenas uma noite. Mas deu perfeitamente para ver o ambiente fantástico, a paisagem de cortar a respiração, a piscina com uma vista deslumbrante sobre as vinhas e o melhor de tudo, uma hospitalidade incrivel dos proprietários, que nos fazem sentir como se estivessemos em casa: um drink a observar o pôr do sol, como se estivessemos com um grupo de amigos ou em familia. Recomendo vivamente
"
15,"Local Paradisíaco, ideal para relaxar, sonhar e ganhar energias. Atendimento pessoal e agradável. Pequeno almoço divinal. Piscina de sonho a ver-se a vinha. Vinho produzido na Quinta personalizado e fenomenal.
"
16,"Situado num sitio maravilhoso! fomos recebidos incrívelmente bem! A comida tradicional é excelente e o vinho RISO muito bom! Fomos numa ""escapadinha"" romântica e foi espetacular!  Excelente sitio para aliviar o stress pois não tem TV, internet etc.  Obrigado Herdade do Vau
"
17,"Mesmo com um acesso complicado, vale a pena uma visita. O vinho branco ""Riso"", que è uma produção da herdade, è muito bom! Os quartos fora da casa principal são amplos mas não têm janelas que abram. A piscina tem um enquadramento paisagístico fora de série, o que a torna muito agradável. Os anfitriões são de uma grande simpatia e disponibilidade.
"
18,"Para quem quer descansar, gozar uma belíssima paisagem, comer e beber maravilhosamente e ainda voltar para casa com mais amigos para acrescentar aos que já tem, a Herdade do Vau é a escolha certa! O RISO é uma constante: no vinho, do mesmo nome, e no coração! Só quem experimenta pode perceber e sentir o que agora partilho, por isso vá, desfrute e não se esqueça nunca mais de que existe em Portugal, lá para terras do Alentejo, um lugar de excelência onde melhor é impossível estar!
"
19,"Local de eleição  para curtas temporadas. No meio de nada, mas com tudo. Aconselho as provas do vinho e os jantares. Otimo para passeios pedestres ou bicicleta. Piscina com vista fantastica. GO. GO, GO.
"
20,"Quem pensa  que é preciso sair de Portugal para encontrar locais de elevada qualidade e beleza  engana-se claramente!!  A Herdade do Vau é o ponto de partida e de chegada para disfitar do melhor que a natureza tem. Um monte acolhedor, com muito bom gosto e de grande conforto. Obrigatório conhecer e partilhar. Já agora, entre tantas belezas ( quartos, acolhimento, a piscina, as vistas, o rio, a simpatia, a LUZ....)  o vinho propriedade da herdade de seu nome - RISO - é também um excelente motivo para fazer do VAU um local 6 estrelas. Parabéns!
"
21,"O que Vos vou confessar peço que não digam a ninguém. Descobri perto de Quintos - uma airosa e incolome aldeia Alentejana, uma daquelas Herdades que não de esquecem mais. Os motivos são tantos que vou só confessar-Vos alguns: 1) Os donos da Casa - São os melhores anfitriões do Mundo. Impossivel no fim da jornadas não acharmos que ganhamos dois grandes Amigos; 2) O espaço - um monte garboso a esticar--se ao guadina por entre duas elegantes palmeira- Um vinha que nos vem beijar os pés e que dá aquele aroma fresco, de terra agradecida; o Guadiana ali a namorar-nos, fazendo brincadeiras nas azenhas, como um jacuzzi natural ou uma descida nos seus rápidos mágicos; A fauna e a flora que aqui concentram uma das maiores diversidades do mundo; a paisagem alentejana aqui elevada ao seu
"
22,"Quem pretender conhecer a forma como se recebe bem em Portugal vá passar uns dias à Herdade do Vau. O local, esmaga-nos com a sua beleza, o nascer do sol, a côr de ouro do restolho da palha, o Guadiana, lá ao fundo a espreitar, as estrelas que naquela escuridão ganham força. Impressionante. A comida, é o alentejo no seu melhor, cuidada e elegante, mas com o sabor da terra. A casa, está muito bem, os quartos sao muito agradaveis. A sala com a sua mesa comum para todos os hospedes, assume-se como centro de convivio que permite um relacionamento muito natural entre  todos os ""moradores"". A piscina têm um enquadramento espantoso. Mas o que quero mesmo destacar, são os anfitriões, a Manuel e o Miguel,  recebem e encantam-nos. Fui para um hotel e fique com a sensação que fiquei em
"
23,"Sitio ideal para descansar, escrever um livro, fazer uma pausa, andar de bicicleta, encher os pulmões de ar e brindar à vida. Excelente para um encontro com a natureza, com os amigos e com um bom vinho.
"
24,"Fui com os meus filhos mais velhos  e com uns amigos mais que especiais. Foi mesmo excelente poder ter a oportunidade de participar nas vindimas. Posso dizer que o vinho RISO 2012 tem também um toque nosso :).  Um ambiente muito natural, calmo, relaxante. Longe de todos, perto de tudo o que nos descansa. A casa fresquinha acolheu muito bem os trabalhadores cansados :) E agora nesta altura a Herdade do Vau já está com mais serviços. Piscina ... hummmmmmm.  Vou ter que lá voltar!
"
25,"Se procuram descanso num pequeno, subtil rustico-moderno de muito bom gosto e amplos espaços, este é, sem qualquer dúvida, o seu destino.  A envolvente conjuga na perfeição a vinha com o Guadiana. Não é excessivo, é simples, é perfeito. Recomendadissimo!
"
26,"Eu e minha família ficamos lá por uma noite e foi incrível. A viagem ajuda a construir a sensação de que você vai encontrar um lugar para relaxar e simplesmente aproveitar! Os quartos são lindos e toda a propriedade está muito bem conservada. As vistas são espetaculares e passar a tarde na piscina foi muito bom, como não curtir uma piscina com aquelas vistas? ! Jantamos e tomamos café da manhã ao ar livre, a comida e o serviço eram muito bons, produtos locais, atenção aos detalhes e medidas de distanciamento social em vigor. Uma prova de vinhos foi presenteada por um amigo e definitivamente recomendo, pois ajuda a conhecer um pouco mais sobre a sua paixão pela vinificação e a conhecer a história da Herdade do Vau, nem é preciso dizer como são lindos os vinhos. Definitivamente
"
27,"Estou apaixonada pela Herdade do Vau! A partir do momento em que chegamos ao último momento, foi mágico. Nós ficamos apenas uma noite aqui e que foi um erro. Eu quero voltar por uma semana.  Quando chegamos, percebemos que eram os únicos hóspedes lá na propriedade. Tocou a campainha e uma adorável mulher saiu que não falam inglês (e minha família não fala portugese.) Através miming encontramos nossos quartos belos na casa principal juntamente com uma encantadora área de estar e sala de jantar e bem equipada cozinha impecável. Ela nos mostrou a piscina, fez com que tivéssemos toalhas. Eu perguntei sobre cerveja e vinho (tinha sido uma viagem longa afinal de contas) e ela me conduziu ao celeiro bonito velho que tinha sido reaproveitado como um quarto de degustação e quarto de
"
28,"Foi, de longe e grande o melhor para encontrar um refúgio para uma das melhores partes do Alentejo em Portugal!maravilhosa e magnética! Nós amamos os anfitriões e a forma como eles nos fizeram sentir especial! Vinho e comida excelente!
"
29,"Depois de uma semana muito agitada do trabalho a minha esposa precisava de uma semana tranquila e relaxante no país. Achamos o hotel no TA e reservei um quarto. O fim de semana tempo prometido para ser frio e chuvoso, o que para nós foi perfeito, nós não quiser fazer um passeio, visitar castelos e catedrais. Foi um a três horas de carro de nossa casa mas não difícil até que chegamos perto. As indicações para o hotel foram excelentes, mas certifique-se de ver o conta-quilómetros para torna-se, torna-se complicado. A abordagem Road é toda a sujidade e rutted mas o cenário é maravilhoso. Há um projeto enorme de cachoeiras que nada retira um pouco da paisagem ao longo do caminho, mas uma vez perto do hotel é já não está à vista. Nós fomos os únicos ocupantes da primeira noite.
"
30,"Vau Vinhas é um sonho para o vino novatos, bem como o Explorer experiente. Aninhado na zona rural da região do Alentejo, esta antiga ruína foi restaurada com gosto, atenção e estilo. Os quartos são de alto padrão e gozam de vistas esplêndidas do vale. Os anfitriões feixe com paixão, não só para a propriedade, mas o mais importante para os vinhos, pães, queijos e outras especialidades locais. Note que isto não é tudo sobre amostragem vinho e comida. Existe toda uma gama de actividades em oferta, e os anfitriões são mais do que feliz por atender a todos os seus interesse e necessidade. Altamente recomendada é a caminhada no vale, seguido pelo o que eu só posso descrever como o piquenique mais celeste no mundo. Em qualquer local que pretende, mas nas margens do rio no vale é
"
31,"Nós apreciamos a paisagem, o hotel rural, a tranquilidade e o bom vinho. Recomenda-se para umas férias agradáveis do país. Espero poder voltar no Outono para ver os pássaros. Você precisa de um carro como é longe das aldeias mais próximas.
"
