,Avaliações
16,"Hotel localizado bem no coração de Beja que proporciona uma boa estadia. Quartos confortáveis. Bom pequeno almoço. Boa relação preço qualidade. Boas infra-estruturas com bons acessos. Próximo de tudo.
"
17,"Hotel agradavel, bem situado, quartos limpos  e staff atencioso. Pequeno almoco variado. A nossa estadia foi de domingo para segunda e quase todos os restaurantes em Beja estavam fechados!!. Existe um restaurante no hotel que estava aberto até  as 22h. A comida vem servida diretamente no prato.
"
18,"Adoramos tudo no hotel desde a limpeza a simpatia a qualidade e diversidade do pequeno almoço ao parque de lazer para as crianças com insuflavel piscina e baloiços. Adorei e irei voltar mais vezes parabéns a toda a equipa do hotel.
"
19,"Já fiquei neste hotel várias vezes, mas em agosto tive pela primeira vez a sensação de que o hotel não tem meios humanos suficientes para ter lotação esgotada. Piscina com imensa confusão, pequeno-almoço caótico e
"
20,"Pequeno almoco muito bom, pessoal simpatico, preços acessíveis no bar, espaco da piscina e bom,agua um pouco fria de mais... higiénico e bem localizado. Poucos lugares de estacionamento. Mas vale a pena
"
21,"Hotel localizado a poucos metros da estrada nacional. Os quartos são bons sendo o pequeno alomoço fraco para um hotel de 4 estrelas. Piscina tem poucas zonas de sombra. Tem parque, pequeno, para crianças. Perfeito se estiver de passagem, ou se quiser conhecer a zona e passar uns dias.
"
22,"Desiludido, para um hotel de 4 estrelas, fica a desejar, não há bar aberto na piscina, quero beber ou comer, tenho q me deslocar ao interior, ao buffet, comida normal,nada de especial, não comi na sobremesa nada de típico do Alentejo. Internet fraca, televisão, 12 canais!!!! Num hotel de 5 estrelas???? Caíram as prateleiras do meu guarda roupa, tudo bem, ""acontece"", avisei na recepção, foi lá a manutenção e ficou igual. No jantar, os donos com amigos a jantar no meio dos clientes em festa é a passar com comidas diferentes pelo meio onde estão o clientes. Fica muito mal... queria ir para a piscina por volta das 10h, n podia, estava a haver aula de hidroginástica da malta q frequenta o hum. N volto... Paguei para ter qualidade e conforto, n tive...
"
23,"Localização: Boa. Instalações: Boas. Pequeno-almoço: OK para a categoria do hotel, mas sem surpreender. Limpeza: área dos pequenos almoços carecem de limpeza mais profunda. No móvel ao fundo da sala, são visíveis teias de aranha e as prateleiras das garrafas de vinho da sala do restaurante apresenta pó em redor das garrafas - demonstra menor cuidado com limpeza. Pontos a melhorar:  1-Preços muito elevados das bebidas no bar do hotel, por uma cola e uma imperial foram pagos mais de 4€. 2-Para ser atendido no bar tive de ir à recepção para pedir que chamassem o empregado. 3-Actividades (aulas de hidroginástica por exemplo) não estão disponíveis a fim de semana. 4-Insufláveis para crianças não estão disponíveis ao fim de semana. 5- No segundo dia, durante a limpeza do quarto não
"
24,"Piscina com poucas sombrinhas. Teto da casa de banho que levanta quando a porta abre e fecha. Colchão péssimo, as molas aleijavam o corpo foi impossível dormir literalmente. Ar condicionado que alterava a temperatura sozinho.  Desiludida por completo, a quem está habituado a conforto não recomendo.
"
25,"Situado na entrada da cidade, num belo local, ideal para quem estiver de passagem  pela região. Ótimos quartos, ficamos numa suite jr, devido ao hotel estar lotado, com um bom desconto.Apesar de estar situado num cruzamento rodoviário bem movimentado o quarto é bem silencioso, claro, limpo e agradável, a internet é muito boa. Tem um bom restaurante. Para quem estiver com crianças oferece um belo parque aquatico. .
"
26,"Hotel bem localizado ... Para um 4 estrelas parece-me muito aquém em termos de serviço ... Pequeno almoço fraquinho ... Restaurante trabalha razoável ... O bar muito fraco em termos de atendimento e variedade ... Para uma noite ... Dorme-se ...
"
27,"Hotel com bastante variadade em termos de diversões. Acho que o pequeno almoço fica um pouco a desejar por ser um hotel de quatro estrelas devia ter mais variadade. Nomeadamente com sumos naturais. Acho q falta um pouco de aconchego também na parte dos quartos nomeadamente nas varandas
"
28,"Hotel calmo para passar uns dias de descanso em família. Piscina para adultos e outra para crianças e com espaço relvado e com sombra onde as crianças podem brincar á vontade. Os quartos são confortáveis e insonorizados.
"
29,"Hotel bom com bons quartos, bom pequeno almoço, staff atencioso e simpatico. Tem uma piscina agradavel, com bom espaço exterior. É muito fácil de acessos e pouco barulhento, Apesar de estar perto de uma estrada e de uma bomba de gasolina.
"
30,"Estive em família para desfrutar de um voucher concedido, quarto com excelente aspecto, mas quando entrava para WC fazia um barulho super estranho que os meus filhos ( 21meses gémeos) se assustavam imenso, tratava-se que o tecto é de chapa e fazia condensação de ar, que achei super ridículo.  Fui almoçar as restaurante, onde estive cerca de 1:30 à espera para comer carne porco alentejana (sabor estava bom, mas só trazia 5 ameijoas) pouca comida dado ao facto de não haver um simples amouse bouche ou perguntar se queriamos pão, até a água fui eu que tive de pedir e mais engraçado é que só nós é que estavamos a almoçar. Este restaurante tem um serviço de péssima qualidade, o empregado de mesa nem sabia qual a sujestão do dia, nem as guarnições sabia dos pratos. Ainda bem que lá só
"
31,"Excelentes no atendimento, quer na recepção quer no restaurante. O pequeno almoço poderia ter mais produtos regionais, no entanto é considerado excelente. Ao final do dia, mesmo em Abril já tem animação, pois teve uma aula de grupo (dança), onde foi fantastico. O animador era excelente e a aula muito muito boa, uma excelente escolha, pois não são todos os dias onde conseguimos ter aulas de grupo Fitness no exterior e a custo zero. Os meus sinceros parabens!
"
32,"Hotel confortável onde fiquei algumas noites em trabalho. O quarto virado a sul torna-se um pouco quente mas é agradável. O pessoal é simpático e disponível. O pequeno-almoço tem qualidade e diversidade.
"
33,"Dentro do que existe em Beja, pode considerar-se bom. Quando comparado com outros hóteis 4 estrelas, é mediano. Dos pontos negativos, temos os colchões e os canais de TV - TDT + parabólica!!!! Parece que estamos no século passado! Que hotel é que, hoje em dia, não tem canais por cabo!! Pelo menos tem internet grátis. De resto, o pessoal podia ser mais atencioso. O hotel é recente, com decoração moderna e bem limpo. As amenities são razoáveis - não gostei do facto de ter ""bolsinhas"" de champô e gel de banho, não é nada prático. Tem mini bar, o que é um ponto positivo. O barulho é algum, já que fiquei num quarto virado para a estrada e, sendo uma das entradas/saídas de Beja, tem bastante movimento. O pequeno almoço é continental, bastante normal, sendo que, de regional, tem apenas
"
34,"A hotel está localizado numa zona muito sossegada e com fácil acesso. Os quartos são bem dimensionados e as casas de banho também são muito agradáveis. Atendimento muito correto. Pequeno almoço abundante e variado. Estacionamento ao ar livre gratuito. Foi uma boa opção a caminho do Algarve.
"
35,"Agradável surpresa a visitar Beja, gostámos bastante tanto dos quartos como de todo espaço envolvente, simpatia pela parte dos empregados, e preços muito convidativos em época alta!!! Recomendo a quem visitar a linda cidade de Beja...
"
36,"Boa opção em Beja realçando-se a óptima localização do hotel. Ambiente muito limpo e staff afável.  Contudo não posso deixar de referir alguns aspectos negativos:  - está a precisar de manutenção .... (Nomeadamente o teto das casas de banho, em mais do que um quarto...)  - apesar da comida do pequeno almoço ser boa, a reposicao fica muito aquem....  - preço algo elevado para o hotel em causa   De resto é uma boa opção em Beja.
"
37,"Para hotel de 4 estrelas tem algumas falhas. No fim do primeiro dia ao chegarmos não tinhamos as camas feitas. Encontramos uma barata na casa de banho. Alguns colegas que ficaram noutros quartos também se queixaram de toalhas que não foram mudadas mesmo tendo ficado enroladas no bidé. A internet funciona bem. A recepção foi boa. O pequeno almoço tem alguma variedade.
"
38,"Localizado numa das entradas de Beja e com fácil acesso. O hotel possui 2 piscinas ao ar livre: uma para crianças (grande para o que costumam ser) e uma para adultos (pequena comparativamente à elevada qualidade do resto do serviço e comodidades, e à quantidade de hóspedes que têm em Agosto). Tem espreguiçadeiras e chapéus de sol gratuitos e ainda algum espaço de relva com mesas e cadeiras. Também tinham um parque infantil junto à piscina e (em Agosto) um insuflável para as crianças. Achei isto fantástico! Se tivesse uma piscina interior e health center e ficava a ser um dos meus Hoteis favoritos em Portugal. Os quartos eram de tamanho aceitável e agradáveis, com vista para a piscina. Não ouvi barulho nenhum (e estávamos com o Hotel cheio, em Agosto). As camas eram confortáveis.
"
39,"Hotel com uma vista sobre a piscina apetitosa. Quartos e edifício bastante moderno. Bem situado na entrada de Braga.fica a faltar apenas uma garrafinha de água de cortesia, principalmente com o calor destes lados. De resto mais nada a dizer.
"
40,"Muito AgradÁvel, calmo. O que estraga um bocado é as pessoas que o frequentam.. Restaurante com pouca gente e por vezes falta de comida mas comida Boa para o que se paga.. Recomendo mas continuo a achar que beja é só o Castelo e que há cidades muito melhores para visitar.
"
41,"Acho que falta muito pouco para o Beja Parque Hotel passar de quatro a cinco estrelas. Localizado numa das entradas de Beja, no Alentejo, o hotel possui uma maravilhosa piscina ao ar livre com espreguiçadeiras e chapéus de sol gratuitos, um centro de fitness, um restaurante (“O Seara”) que serve cozinha regional e um bar com esplanada. O hotel fica a 800 metros do centro de Beja, mais ou menos 15 minutos a pé, e possui estacionamento privado gratuito. Os quartos são espaçosos e bastante confortáveis, tem uma varanda e estão equipados com ar condicionado, Wi-Fi, televisão por satélite, mini-bar/frigorifico, cofre e uma casa de banho privativa com banheira, secador, produtos de higiene e de banho. O pequeno-almoço é do melhor que há, com produtos regionais e outros alimentos
"
42,"Hotel mais próximo de um 3 estrelas, mas com boas instalações principalmente para as crianças. Proximo da cidade mas com vista para o campo. Boas piscinas e bons quartos, mas sem nada de luxos. Ideal para uma pausa de alguns dias.
"
43,"Ficamos os 4 (casal e 2 crianças) na suite com 2 quartos. O hotel revela-se amplo nos espaços interiores, mas a piscina é demasiado pequena para o tamanho do hotel e encontrava-se sobrelotada e como tal um pouco suja. O pequeno almoço era bastante completo e com qualidade. O pessoal foi simpático. O hotel é uma boa solução para ir com crianças.
"
44,"Hotel muito agradável com imensas áreas para crianças.  Piscina muito agradável, para crianças e adultos, com zonas ajardinadas. Parque infantil com insufláveis e baloiços.  Excelente serviço de bar e restaurante.
"
45,"Hotel agradável, acolhedor, a um preço  muito convidativo, uma escolha segura para quem visita Beja. Funcionários prestáveis e disponíveis. Quartos comodos e bem equipados, não desmerecem o 4*. TV LCD, com canais livres aparentemente captados por parabolica, sem TV por cabo. O pequeno almoço é razoavelmente completo, sem ser excepcional. Wifi gratuito, mas com sinal fraco no meu quarto. O estacionamento é gratuito no exterior do hotel, mas difícil encontrar lugar para estacionar quando o hotel está cheio. A piscina é proporcional ao tamanho do hotel e com toldos e espreguiçadelas suficientes para os clientes.
"
46,"Comodidade e serviços de excelência, destacando-se a simpatia do staff. Localização junto ao IP2 e a 3 minutos do centro da cidade e do parque de exposições da Ovibeja. Aconselhado para viagens românticas e sobretudo em família.
"
47,"Considerando a minha estadia apenas de 1 noite, desconhecendo o Hotel e localização,fiquei muito satisfeito por estar em local muito acessível, dotado de excelentes condições.O pequeno .almoço é de grande variedade e muito bom.Recomendo.
"
48,"Fiquei hospedado neste hotel ao qual já conhecia. Logo à entrada de Beja, preço super acessível para a qualidade do Hotel a meu ver. Quarto super limpo, boas casas de banho, excelente colchão. Grande sentido de compreensão por parte dos funcionários do hotel pelo facto do meu check in ser mais tardio (por motivos profissionais) compensarem com o check out, a humildade, a simplicidade e a simpatia são pontos muito fortes neste hotel 4****. Sou cliente de Verão e de Inverno e pretendo sempre voltar sempre que tiver na zona de Beja e necessitar. Um bem haja
"
49,"Hotel bem localizado, os chapéus de sol da piscina em pouco bom estado, o senhor do bar da piscina horrivelmente profissional, não havia quase gelados nenhum nem mais outra oferta possível no bar, um hotel de 4 estrelas no bar não pode ter 5 tipos de gelado e agua e imperial.  Mas o pior foi mesmo que reparei que a saída de emergência estava bloqueado por uma rede preta, não havia mesmo modo de passar lá.
"
50,"Hotel bastante agradável e tranquilo, cumpre o que promete. Bem localizado á entrada de Beja e a poucos minutos do centro historico, parque de estacionamento gratuito. O staff é eficiente e simpático. atenderam a todos os pedidos feitos sem qualquer ""entrave"".  Quarto limpo e de aspecto moderno, boa qualidade de sono. O WC deveria ter luzes mais fortes (pelo menos do espelho).  O Bufet do pequeno almoço é variado qb sem grandes exageros, e com produtos de qualidade. Zona da Piscina muito sossegada embora um pouco ""abandonada"" sem ter qualquer apoio de bar sem ter que entrar dentro do hotel. (tem um bar na piscina mas não estava a funcionar). Free WI-FI em todo o hotel/quartos. Qualidade/preço muito boa. Recomendo!
"
51,"Fim de semana no Alentejo.  Reserva efectuada e tudo conforme programado.  recepção muito gentil, pessoal afavel e disponivel  quartos grandes com casa de banho bem consercada apesar da idade.  um 4 * competemte sem ser brilhante.  unico reparo. Algum barulho da estrada com a passagem dos carros. facilmente solucionavel com melhor isolamento.  bom pequeno almoço.  em resumo boa relação preço qualidade.  a voltar..
"
52,"Hotel muito bem localizado perto de um.hipermercado. os quartos sao muito confortaveis e o staff muito simpatico e atencioso. O pequeno almoco bastante agradavel e um.bom.local para ficar em.negocios ou para conhecer a cidade. Sem.dúvida para repetir
"
53,"Hotel bem localizado e com estacionamento privativo. Espaçoso e arejado; quartos agradáveis com wi-fi de boa qualidade, mas com televisão a oferecer só os 4 canais tdt. Algumas portas de quarto a fechar mal o que levou a ruído impróprio na madrugada. Pequeno almoço variado em sala agradável.
"
54,"Hotel de 4 estrelas com piscina neste novo Alentejo que tem apostado no turismo com sucesso. O Restaurante do hotel serve bons vinhos alentejanos. Quartos normais dentro da normalidade sem especial decoração. Perto de Beja. Bom para férias tranquilas.
"
55,"Primeira impressão não foi a melhor mas com o passar dos dias foi uma agradavel surpresa. Quartos  espaçosos. A nível de limpeza nada a apontar. Excelente pequeno almoço. A melhorar, as almofadas, falta de TV cabo nos quartos, ruido da rua no lado da estrada.
"
56,"Hotel agradável, situado na entrada da cidade, com espaçosas zonas comuns. Restaurante e bar muito bons. Quarto espaçoso e moderno com uma óptima varanda, bem decorado e limpo. Boa relação qualidade preço e localização.
"
57,"Hotel bem localizado numa das entradas da cidade, instalações bastante aceitáveis face ao preço, bar com bom atendimento ao contrário da recepção que podiam ter mostrado mais simpatia tanto no chek-in como no chek-out.
"
58,"Preço acessível. Decoração pobre, quartos mal estimados, portas de varanda que não fecham, necessita de uma reformulação profunda, o pessoal deve ser mais atento. Pequeno almoço, mais parece a sala de uma cantina, com um espaço frio e sem personalidade. Um hotel em Beja, pode e deve fazer muito mais tendo em conta os produtos regionais disponíveis. Serve para passar uma noite em caso de necessidade  dado o preço acessível, para turismo procurar outras opções.
"
59,"Hotel com todo o conforto para uma curta estadia em que a ideia não seja passar o dia no hotel , mas passear e dormir bem,boa casa de banho,boa cama boas instalações  Uma noite 70 euros vale bem . O preço do barbtambem é razoável
"
60,"Hotel bem localizado e prático.  A classificação 4 estrelas está bem mas necessita de que o staff esteja mais atento. Não ter um sabonete na casa de banho e o dispensador de sabão liquido estar vazio é tão pouco aceitável como as toalhas do pequeno almoço terem manchas realizadas por outros clientes.   O pequeno almoço tem alguma variedade mas também necessita de atenção. Os ovos mexidos estavam super-secos e de cor escura.
"
61,"Recepção adequada; Quarto espaçoso e com varanda, bastante limpo e apresentável. A casa de banho é um pouco pequena (mas dentro da normaidade).  Internet e TV funcionaram na normalidade. Sem nada a dizer da limpeza do quarto. Pequeno-almoço estava 5* e é de saientar que tinham variedade e produtos da região. Parabéns por isso! Outro ponto bastante positivo é os espaços exteriores muito agradáveis e a piscina muito limpa, nós estivemos à vontade. Os matrecos não estavam em boa condição para jogar.  Perto de farmácia, continente e da cidade (tem que se subir um pouco). Um ponto a melhorar: estacionamento. Tem estacionamento mas é dificil arranjar.
"
62,"Adoramos a acessibilidade, pessoal muito atencioso e disponível para todas as necessidades dos hospedes. Excelente piscina exterior, quartos bem climatizados e arejados. Refeições bem confeccionadas e variadas dando bem a conhecer a típica cozinha alentejana.
"
63,"Hotel novo e limpo mas deviam reconsiderar as almofadas que não são confortáveis. Deviam também ter algum cuidado com as contas pois no check out, não fosse estar atento, não tinhamincluido almoço da véspera
"
64,"O hotel simpático, boas áreas comuns e quartos espaçosos e confortáveis. Pessoal simpático, prestável e pequeno almoço agradável. A área da piscina e envolvente é muito apetecível, com espaços relvados, espreguiçadeiras confortáveis e até um insuflável para os mais pequenos...  Mas quando me preparo para relaxar na piscina de manhã - surpresa!! - aula de hidroginástica com 20 pessoas que não estavam no hotel...  Pelo que percebi, a piscina e a área exterior são frequentemente invadidas por pessoas externas ao hotel que vêm frequentar aulas de fitness!! Isto aconteceu praticamente todos os dias durante a nossa estadia e sem qualquer tipo de aviso prévio... não acho aceitável...
"
65,"Fiquei neste hotel durante 4 dias devido a um torneio de inter associações de futebol. Espaço bem situado junto à estrada "" principal"" perto de super mercados. Quartos razoáveis , comida agradável e staff muito atencioso. Hotel com bom parqueamento também. Recomendo vivamente.
"
66,"É um hotel relativamente recente, à entrada de Beja e que serve perfeitamente para quem vai em trabalho ou lazer. As áreas comuns são amplas, os quartos confortáveis, a piscina pequena mas serve e os jardins muitos agradáveis. O pequeno-almoço é muito bom! Recomendo!
"
67,"Típico hotel de cidade como tal com algum ruído de fundo das viaturas a passar, uma piscina pequena mas que da para refrescar. Bom serviço de pequeno almoço, almoço e jantar com uma ementa limitada e pouco apetecível (talvez pelos programas de tudo incluído vendidos por este hotel). Um quarto bom e uns boa cama, pena a varanda não ter umas cadeiras. Um quatro estrelas simpático e muito econômico.
"
68,"A localização é muito boa. Quarto muito confortável. Ambiente cuidado. Excelente sítio para se ficar em Beja, mas a simpatia deixa um bocado a desejar. Atendimento no restaurante, não foi o melhor. Nos dias de maior aperto precisa de melhor serviço no pequeno almoço.
"
69,"Bem localizado e de fácil estacionamento. Quarto espaçoso, corredores enormes, muito silencioso. Empregados simpáticos. Pequeno almoço normal, e com uma enorme sala. Preço dentro da Média. Piscina nas suas traseiras.
"
70,"Hotel moderno e simpatico com estacionamento bem localizado. Boa piscina exterior e espaço circundante. Quarto espaçoso limpo com varanda, boa qualidade de sono cama grande e comoda. Pequeno almoço variado e abundante com produtos tipicos do alentejo.
"
71,"Hotel pequeno mas muito agradável. Tranquilo, muito acessível e fácil de estacionar, quarto muito espaçoso, cama enorme. O pequeno almoço q.b. mas de boa qualidade. A zona do bar é muito agradável e serve refeições rápidas (que não experimentei mas vi servir outras pessoas). A piscina é grande, ladeada de um jardim muito simpático e quando cheguei (às 18h) estava a decorrer uma aula de ginástica.
"
72,"Foi a segunda vez que fiquei neste hotel, e se da primeira tinha ficado um bocado de pé atrás, por questões de limpeza, desta vez a estadia, foi até muito agradável!  Considero que é sempre bom criticarmos o que achamos que está mal, para poder ser melhorado, e foi isso que aconteceu! À conversa com outro hospede, que tinha tido uma experiência idêntica, concluímos que as coisas tinham mesmo melhorado! Os quartos, o staff, o serviço de pequeno-almoço... tudo impecável! No bar, a oferta não é grande, mas os preços são muito em conta!  A melhorar: o serviço de internet é gratuito, mas é lento e o site de acesso (nos quartos) é feito de uma forma tão chata (temos que estar sempre a escrever o login e a pass), que acabei por ter desistido, e tive de ir trabalhar para a zona do bar.
"
73,"O Hotel está muito bem localizado com um parque de estacionamento gratuito. O parque de estacionamento pode ficar um pouco lotado a partir das 18h/19h pois o ginásio do hotel é aberto ao público. Do hotel, é possível chegar rapidamente ao centro da cidade ou aos espaços comerciais. A recepcionista foi extremamente prestável, fornecendo-nos todas as informações que necessitámos para circular por Beja. O interior do Hotel é muito agradável e acolhedor. Tanto o Hall de entrada como o de acesso aos quartos é bastante amplo e com um ambiente muito moderno. O quarto onde fiquei instalada estava muito bem arrumado e limpo, bem como a respectiva casa de banho. O quarto tem uma varanda muito agradável (que na altura do verão/tempo quente se aconselha o seu uso com especial atenção por
"
74,"Fui em trabalho, e pude trabalhar sossegadamente no espaço do hotel. Para além disso, usufruí ainda dos espaços de lazer como a piscina, por exemplo, que é um lugar muito agradável para passar um final de tarde.
"
75,"Foi uma agradável estadia. O quarto muito confortável e limpo. Staff muito simpático e disponível e um pequeno almoço equilibrado. A televisão no quarto é muito antiga e destoa do resto, e a internet é um pouco lenta. De resto nada a apontar. Bom local para ficar em Beja.
"
76,"O hotel é bom , passa se bem umas noites lá. Se é 4 estrelas foi no limite mínimo , pois não parece um 4 estrelas. De resto tudo bom , atendimento bom , empregados simpáticos , boas condições exteriores com piscina e espaço verde para casamentos e batizados.
"
77,"Bem situado e equipado, tranquilo,serviço profissional, bom pequeno-almoço ( refeições no restaurante a evitar) tranquilo, com um único senão: antes de marcar pergunte se durante a sua estadia vai haver algum casamento nas instalações do hotel. Eu só fui informado na véspera, já instalado...a tranquilidade foi ao ar empurrada por música pimba.
"
78,"Na entrada de brja de facil acesso Um 4 estrelas mais proximo das 3+ , a presisar de alguma atencao na manutencao principalmente das casas de banho! Preço razoavel para a oferta. A melhor oferta na cidade! Pedia uma ou duas cadeiras na varanda . A apontar como negativo, a insonorizaçao dos quartos que é francamente fraca! Limpesa exemplar.
"
79,"Boa apresentaçao dos funcionarios, muito simpaticos ,  os quartos estavam sempre limpinhos , muito bem decorados , todo o hotel muito lindo o espaço exterior muito bom com muita sombra . Tudo muito bom , nas proximas ferias é um local a pensar novamente.
"
80,"A ligação WiFi no quarto não funcionava porque indicaram que era um dos últimos... A televisão para alem de ser antiga a imagem não tinha qualidade ( chuva ).  De resto nada de especial a apontar, colchão muito bom.
"
81,"Estou hospedada neste hotel e em nada se compara com outros 4 estrelas onde estive. Quarto minimo, com rachas nas paredes, televisão com pelo menos 15 anos que não permite uma visualização correta se estivermos deitados na cama.  Existe um ginásio no hotel que aparentemente foi concessionado e o barulho das aulas é medonho. Um bar minimo onde uma das funcionárias estava a trabalhar de leggings e sapatilhas (acho absurdo que isto aconteça). Pequeno almoço razoável, mas sem ser nada de extraordinário. Não tem internet no quarto o que me parece sem explicações.  As funcionárias da recepção são simpáticas, mas pouco mais. A piscina estava em boas condições.  Não recomendo, por não ser o expectável tendo em conta a categoria.
"
