,Avaliações
20,"O Local é muito bonito, tanto seus jardins, como os quartos. Fica bem perto de Monsaraz. Mas logo quando cheguei e toquei a campainha, fui atendido por Marc, seu proprietário, que não lembrava de ter reserva para este dia... Até aí, tudo foi resolvido na simpatia e bom humor. Quando checou seu livro, Marc localizou nossa reserva. Nos apresentou a pousada e nosso quarto, que ele mesmo reconheceu, estava com mal cheiro. Sem problemas também, providenciou a troca (mas, e se estivesse cheio ?). Tivemos uma boa noite  de sono, mas quando fomo tomar nosso café, sua funcionária não tinha conhecimento disto, isto é, não havia café para nós. Rapidamente ela providenciou (improvisou ?) um café para nós. Mas, confesso, que após tantos ""esquecimentos"", me senti desconfortável...
"
21,"Imaginar una música a subir em espiral, elevando-nos ate ao céu, com os pés bem assentes na terra, como uma árvore.... é assim que nos sentimos, com as asas bem abertas e os sentidos deslumbrados.  Obrigada por este experiência maravilhosa. Rita 10 de Abril 2016
"
22,"Maravilhoso! Turismo rural cinco estrelas! Quarto muito acolhedor, espaços verdes lindissimos com imensos recantos, vista soberba para o castelo, pequeno almoço delicioso (pão guloso:), sumo laranja natural, compotas ótimas...) servido pela D. Rosete, com a sua simpatia e disponibilidade para nos contar curisodades da região. Parabéns Marc e equipa!
"
23,"Um dos melhores turismos rurais da região, se não o melhor!  Casa muito bonita e bem tratada com uma vista avassaladora para o castelo de Monsaraz.  Lugar muito calmo, relaxante e bonito para se passar umas férias ou um curto fim de semana. Recomendado dos 8 aos 80!!! Fantastico!
"
24,"Um local calmo, com uma vista espetacular para o castelo de monsaraz.Os quarto estão muito bem limpos e acolhedores com tudo o que é preciso para se estar bem. Tem duas piscinas.É um local ótimo para relaxar!!!!!!
"
25,"Estamos muito satisfeitos com a estadia. Fomos muito bem recebidos e o sitio e fantastico, ambiente tranquilo e condições optimas. O staff era extremamente simpático, prestável e disponivel. Voltaremos, com certeza! Muito gratos por tudo.
"
26,"Foi com enorme surpresa que percebemos que o Monte Saraz é muito mais bonito 'ao vivo e a cores'! Espaço maravilhoso, de muito bom gosto. Foi o primeiro fim de semana do nosso bebé em viagem e o destino foi perfeito. Ele estava eufórico com a natureza, a piscina pequena e com os animais.  Muitos Parabéns Marc. Obrigada por tudo, queremos voltar.
"
27,"Já aqui viemos umas 5 vezes, nos últimos anos. É um refúgio que nos faz bem... O espaço, quase monástico, da piscina conduz-nos a um lugar de paz, dentro de nós próprios. Os sons dos diversos caudais de água, sempre renovando o tempo que passa devagar, são o fundo perfeito, bordado pelo canto dos pássaros, para uma leitura relaxada. Desta vez, os jardins estavam melhor do que nunca. As plantas selvagens , as trepadeiras contornando as esquinas, os apontamentos arquitectónicos, decorativos, o conforto da casa, o cuidado e qualidade do pequeno almoço. Obrigada, Mark, ( obrigada, também, D.Rosette). Sentimo-nos sempre tão bem vindos....
"
28,"Descobrir este hotel rural foi um acaso... mas no final acabou por ser uma agradável surpresa. A simpatia do dono é inequívoca e que o torna um óptimo anfitrião, fez questão de nos mostrar toda a propriedade e de explicar muita da recuperação que fez e que está a fazer no local. A vista que se tem para o Castelo de Monseraz é de cortar a respiração especialmente se for à noite, Apesar de nesta época do ano estar frio, a piscina convida a um mergulho, mas claro que não nos atrevemos a tal. O hotel é acolhedor e cheio de recantos românticos, precisamente o que procurávamos neste dia dos namorados. O único senão foi a água estar mais fria que quente nos duches matinais, mas acredito que foi obra de um acaso já que à noite estava bem quentinha. Ah... e acordar com os passarinhos a
"
29,"Foi um fim-de-semana inesquecível! A casa, os jardins, a piscina, a natureza, os animais! Tudo! O pequeno-almoço numa sala acolhedora, o pão quentinho, a simpatia das funcionárias! A confiança e dedicação com que fomos recebidos! Foi tudo perfeito e só foi pena termos de regressar tão cedo. É um pequeno tesouro alentejano que merece ser partilhado e acarinhado! Recomendo!
"
30,"Excelente, relaxante, com pequeno almoço com produtos regionais e caseiros, reconstrução de casas de monte fenomenal!!! Simpatia, excelente atendimento!!! Pomar grande com diversos recantos para descansar e com uma vista soberba de Monsaraz.
"
31,"Adorámos os jardins refrescantes e verdes comuns e os pertencentes a cada quarto/casa. Os maravilhosos recantos dos jardins, a piscina no velho lagar tão aprazível, o barulho dos pássaros, da água a correr e do vento nas árvores. A decoração rústica e minimalista das casas e quartos verdadeiramente encantadores. As noites estreladas. A regressar com toda a certeza.
"
32,"Já tínhamos estado no Monte Saraz há uns 6 anos e logo nessa altura prometemos regressar. É um autentico oásis no tórrido Alentejo - os jardins verdejantes e com mil cheiros, a frescura e o sossego das casas, as duas piscinas que fazem as delícias dos pequenos (e dos graúdos), os recantos para ler um livro ou dormir uma bela sesta. E ainda há os agradáveis pequenos-almoços com vista para o castelo de Monsaraz e a simpatia do Marc, da Rosete e agora também do pequeno Stephano :) Foram 3 dias fantásticos! Saímos com a alma cheia e as baterias recarregadas. Havemos de regressar.
"
33,"O Monte Saraz é, para nós, um refúgio de tranquilidade.Os seus coloridos jardins, as suas refrescantes fontes, o seu céu incrivelmente estrelado, o silêncio à noite acompanhado pelo canto de grilos e rãs, tudo se conjuga para criar um ambiente de paz absoluta. A sua localização é fantástica, no sopé de Monsaraz, uma vila maravilhosa, com um ambiente mágico, e nas margens do Alqueva, que tem uma imensa quantidade de atividades para oferecer. As casas do Monte Saraz são muito acolhedoras e fiéis à tradição arquitetónica portuguesa, sempre muito limpas e agradáveis, e o dono, Marc, é de uma simpatia cativante.
"
34,"Passei aqui uma um fim de semana com o meu marido e adorei. Gostei muito da casa, que considero ter tido um  plano de recuperação excelente. Adorei a serenidade que o local nos transmite, quer pelos seus belos jardins, quer pelo som da água das fontes. Achei interessante o fato que  cada quarto tem o seu próprio jardim privativo, o que permite ter privacidade a quem o assim desejar. O dono é muito simpático e recebeu-nos muito bem. A casa fica localizada muito perto de Monsarraz e do Centro Naútico do Alqueva, além do outras localidades (S. Pedro do Corval, Reguengos, etc), o que permite dar uns passeios agradáveis sem ter de percorrer muitos kilómetros de automóvel. Em resumo acho um excelente lugar para passar um fim de semana romântico ou em família ou para passar umas
"
35,"Monte Saraz ......Na minha memória tinha ficado uma imagem poética do Monte e de alguém que tinha sabido ler e sentir um  envolvimento na paisagem de um Alentejo quente e profundo. E voltei. E o maravilhoso Monte Saraz espera por nós ainda  com a mesma calma, as flores de tanta cor e o som da água que corre, transportando -nos para um ambiente de frescura neste Alentejo quente.   E Marc  recebe nos com  imensa simpatia. Sentimo-nos em casa, olhando a paisagem , nas conversas de fim de tarde.  A noite anuncia-se em Monsaraz.  Obrigada  Marc  Obrigada  Rosette
"
36,"O Castelo de Monsaraz, descreve a história de Portugal, está muito bem conservado, magnificas paisagens sobre o Alqueva. Gostei muito. O monte do saraz é uma viagem ao imaginário, pela construção, pela decoração, aos seus proprietários, e colaboradores.
"
37,"Numa zona calma no meio de Alentejo, Portugal, está esse ""monte"" com ar limpo, quartos grandes, uma excelente vista de Monsaraz e da qualidade de vida pura. Ideal para recarregar as baterias. É calmo, amigável e indicado para desfrutar de boa música e um bom livro.
"
38,"Local tranquilo, bom para descanso. Grande simpatia da ""caseira"", ao contrário do proprietário que não foi propriamente simpático. A segunda noite de sono foi péssima pois alguém havia levado um cão que não parou de ladrar. Fomos recebidos com uma garrafa de vinho, um queijo e algumas tostas (impossíveis de comer pelo sabor a velho). Quanto ao pequeno almoço, o pão era óptimo. No primeiro dia tivemos direito a sumo de laranja natural, no segundo dia veio misturado com sumo do Lidl... mau! O quarto era acolhedor e bem climatizado, apesar de algum pó.
"
39,"Meu marido, tive a oportunidade de permanecer no Monte Saraz na nossa recente viagem a Portugal. Este lugar é jóia. Um lugar maravilhoso para relaxar e a respiração. O proprietário não poderia ser melhor ou mais útil, o cenário é inigualável, e os quartos são amplos, limpos e acessíveis. Uma ótima piscina e lindos jardins. Não perca pôr-do-sol a partir do pátio onde você pode olhar para cima em Monsaraz incrível. O Pequeno-almoço também é excelente, enchimento e cheio de toques caseiros.
"
40,"Minha família e I se hospedaram no Monte Saraz em Junho de 2014. Monte Saraz é um desses lugares especiais raros que você sentir-se imediatamente em casa. Mark fez um trabalho fantástico de restaurar uma antiga casa de fazenda e fazer dela um refúgio mágico e primoroso. O quarto em que ficamos, com cozinha e casa de banho privada, era muito confortável, com belas vistas de Monsaraz à distância. Os jardins também são bonitos e espalhar-se, de modo que você pode encontrar o seu próprio espaço para estar sozinho e se descontrair ou junte-se aos outros hóspedes costumam relaxar perto das piscinas.  Outra característica muito agradável do Monte Saraz é que ela possui sua própria fonte. Isto permitiu Marca para criar algumas belas fontes (e encher as piscinas).  O som suave de água
"
41,"Inicialmente pensei que 13 noites seria demasiado longo para passar neste retiro rural mas o charme, sossego e tranquilidade de Monte Saraz realizada no seu feitiço e não quer sair. Muitos lugares interessantes para visitar e o próximo ao lago para nadar permitiu-nos ao trabalho de quaisquer excessos. Martin D
"
42,"Muito bom retiro campestre perto de atrações da região. maravilhoso pequeno-almoço com iguarias locais. experiente útil proprietário, governanta, tinha um soltado cottage, muito confortável e exclusivo. o nosso apenas concluir foi a ínfima tv no nosso quarto, apenas o canal disponível tinha nada mas novelas. mas vale a pena. pedir proprietário marc sobre excursões locais.
"
43,"Passamos duas noites em março de se hospedar no este B&B. muito bonito num ambiente, adorável rural local. Alojamento é muito pacífica e sons da natureza ao sono (sapos!) e por incrível bird song por dia. Um delicioso pequeno-almoço todas as manhãs, suco de laranja fresco, compotas caseiras etc e muito acolhedora Português governanta. O proprietário deu-nos algumas excelentes sugestões para restaurantes e, posteriormente tinha alguns fantásticos refeições. Só posso comentar foi que a little cabin, ficamos no cheiro de umidade; talvez devido ao facto de que ela não tinha sido ocupado durante o Inverno e que fomos um dos primeiros hóspedes de permanecer este ano, que foi também muito chuvoso, fomos lá que provavelmente não ajuda. A cama era também um pouco desconfortável. Ao longo
"
44,"No entanto, ficamos a apenas as pessoas se hospedar aqui, nós tivemos um agradável tempo e que iria adorar a voltar quando ele é um pouco mais quente para relaxar na piscina! Adorável equipe e Marc é uma riqueza de conhecimento e tão bem viajado!
"
45,"Monte Saraz é, sem dúvida o melhor lugar que se hospedaram no durante a nossa ida e volta de Portugal! Bom e acolhedor para o nosso Outono estadia, é um lugar para descansar e muitas risadas se quer estar sozinho, ou com o adorável proprietário Marc. É um dos lugares que tesouro na nossa memória. Fantástico lugares para comer nas proximidades de Monsaraz também.
"
46,"A quinta remodelada e pouco villas estão bonito e sereno, e o nosso du terribly forno era doce e bonito como bem. O delicioso pequeno-almoço sempre incluída pão quente e delícias frescas, e ainda para desfrutar de algumas doces figos directamente a partir da as árvores ao redor, o que fez para bebês são mais feliz, a piscina apenas pela casa central é o mais belo, chegamos em frente. Apenas a localização perfeita para desfrutar de férias mais tranquila.
"
47,"Monte Sï¿½ um velho mundo villa intocada aninhado entre olivais, vinhas e árvores de frutas cítricas. Uma vista surrealista do topo vila medieval de Monsaraz aperfeiçoa a definição. O jardim é de tirar o fôlego e a casa foi actualizado com comodidades modernas. É verdadeiramente um belo local para passar umas férias.
"
48,"O encantador hotel boutique de Marc é um pouco do paraíso. É uma propriedade surpreendentemente renovada agrícolas que não poderia ser mais encantadoras. O interior decorado com bom gosto dos apartamentos juntamente com o incrível ao redor oferece uma atmosfera romântica e relaxante. Situado na bela paisagem do Alentejo os charmosos edifícios que formam a break são rodeado por laranjeiras e a fim de dar arrefecer e sombra acolhedor no calor do verão da zona rural de Portugal. O rico pequeno-almoço foi delicioso e em combinação com a maravilhosa vista sobre a maravilhosa pequena aldeia de Monsaraz um verdadeiro mimo. Marc foi um anfitrião maravilhoso quem sempre foi discretamente útil e tem uma grande conselhos sobre restaurantes. Ele criou uma atmosfera maravilhosa. Lembre-se
"
49,"Monte Sï¿½ é uma verdadeira jóia abaixo da bela cidade de Monsaraz. A propriedade é tranquilo com uma grande área esculpida em pequenos jardins, lagos e características - perfeito para relaxamento. Há também muitas coisas para fazer na área, a partir de barco através passeios de bicicleta e caminhadas. A vida selvagem (especialmente birdlife) é diversificada e a megalítica permanece fascinante. Rosetta, que parece depois dos quartos é uma jóia e é realmente subservientes. Os quartos são bem decorados, embora as 'suites"" são basicamente grandes quartos com casa de banho ... nós ficamos na suíte Source que é anexado ao Casa Source; tivemos sorte não havia ninguém ficar na casa no momento, como um poderia facilmente ouvir ruído entre eles. Os outros quartos e casas (casas) não
"
50,"Um segredo bem tratados, um tesouro escondido, um santuário e uma bênção para o sublinhou a especialistas em solos arenosos da cidade - Monte Sï¿½ é tudo uma pausa de fim de semana deve ser. Fragrância de jasmim, palmeiras e laranjeiras, privada e romântico mas também partilhada e aberta; aldeias medievais, excelentes restaurantes, monumentos neolíticos e hipismo todos perto de mão. Desfrute-lo enquanto pode.
"
51,"Monte Saraz é o que em minha mente uma villa romana deve se parecer como no tempos romanos, mas com todas as conveniências modernas, especialmente underfloor aquecido. Ele maio não Soar um grande negócio de uma boa aquecimento, mas se você planejar a visita alentejo no inverno você apreciará. O Monte é a base perfeita para explorar o belo Guimarães e arredores, incluindo o vinho e chá. Nós hospedado apenas para uma noite, em um dos suites com o mezanino. A suíte são espaçosos e decorados com bom gosto. A cama no mezanino um pouco pequena, porém, confortável. O isolamento acústico na suíte, se hospedaram poderia ser um pouco melhor, pois estamos ouvir vozes do outros hóspedes conversas online da casa principal. Mas não foi adornos, portanto, não realmente um grande problema.
"
52,"Se você como pássaros, plantas, caminhada e um ambiente de este é o Place.  Este é o velho Portugal !!
"
53,"A aproximadamente meia hora de carro a partir de Lisboa, Monte Saraz é um refúgio perfeito para o fim para nós. Ele tem uma bela vista sobre a adorável cidade de Guimarães (http://www.cm-reguengos-monsaraz.pt) e está próximo ao Reguengos com comodidades como supermercados e restaurantes.  Devido a mau tempo, o passado dias em nosso cottage, próximo da lareira com great regional chouriços, queijos e vinhos! O Cottage foi completamente equipada e uma grande cozinha e banheiro. O café-da-manhã incluso na estadia fantástica e o proprietário e a equipe cordial.  Recomendaria a qualquer um quiser passar algum tempo no alentejo!
"
