sentiment,review
positive,Ambiente muito tranquilo. Fazia falta mais assim em beja. Staff simpatico. E a comida vem confeccionada e saborosa. Sem duvida para repetir
positive,Muitas pessoas escolhem ir ter uma refeicao a este restaurante que sendo de hamburgueres a carne e de excelente qualidade e acompanhada de excelentes batatas fritas.
positive,"Das vezes que ca viemos....por acaso foi sempre ao jantar...mas isso diferenca nao faz....sempre impecavel....em tudo...atendimento, excelente qualidade e preco acessivel"
positive,"estava sozinho, procurava espaco moderno/jovem e encontrei, boa musica, atendimento simpatico, os hamburgueres sao muito bons,tao bons, que comi 2, capoeira e o Caco, as batatas fritas sao excelentes, grandes,finas e super estaladicas, mas atencao, tem ervas aromaticas,eu gostei muito,preco adequado a qualidade,talvez um dia,quando Mais um almoco num local tranquilo e com excelentes hamburgueres. Na foto um Ingles xxl. Excelente mesmo para quem esteja de passagem por Beja."
positive,"Nesta hamburgueria tudo o que come e muito saboroso e diferente dos hamburguers a que esta habituado. Para alem do hamburguer propriamente dito acompanhado de umas belas e estaladicas batatas fritas as rodelas o que nao se esquece e claramente a maionese caseira, que deixa Desde o atendimento a apresentacao dos pratos ao sabor, gostei muito. Optimo local de convivio familiar ou entre amigos."
positive,"Para que complicar? Num sabado em que o almoco nao estava ainda pensado, foi hora de experimentar esta hamburgueria que ja andava debaixo de olho. Chegar, escolher a mesa.. e estar a comer em 10 min! Perfeito! A diversificacao de hamburguerias que nos ultimos anos Excelente decoracao,espaco muito bonito e com muito bom gosto. Staff muito simpatico . Excelente hamburguer de batata doce. Excelente hamburguer avenida."
positive,"Uma hamburgueria tipica, a comida e de boa qualidade e tem oferta variada de hamburgueres,as batatas fritas sao muito boas tambem. Os funcionarios sao simpaticos e eficientes. A relacao qualidade - preco e execelente."
positive,Depois de umas belas ferias nada melhor que um belo almoco no regresso a casa Provamos uma das opcoes de frango e um vegetariano. Batatas crocantes e um molho delicioso Espaco moderno e bem decorado. Passou a ser paragem obrigatoria!
positive,"A hamburgueria da Avenida tem mantido desde a abertura uma qualidade impar em Beja. Com um atendimento simples e eficaz, serve de forma despretensiosa produtos de excelente qualidade a um preco muito justo. Recomendo"
positive,"Ambiente agradavel, tranquilo, ma surpresa dentro do estilo. Hamburgueres bem confeccionados, com boa apresentacao e servico rapido."
positive,"Maravilhosos hamburgueres caseiros feitos no momento, com variedade, sabor e qualidade. Recomendo os de frango, os meus favoritos sem duvida!"
positive,Espaco moderno. Bom servico. Hamburgueres boa qualidade / preco. Bela batata frita caseira. Bom hamburguer vegetariano. Recomendo.
positive,Hamburgueres com muita variedade e acompanha com umas batatas fritas excelentes e claro que foi no bolo do caco. A voltar uma Boa paragem acaminho de Monte gordo.
positive,O espaco e agradavel e moderno. O servico normal - nada a apontar. Os hamburgueres sao grandes e saborosos
positive,"Espaco bastante acolhedor e a comida muito boa, tanto os hamburgueres como as tostas sao irrepreensiveis, sem falar na sangria bem geladinha e super frutada. Sitio para voltar sempre que oportuno.."
positive,"Ambiente muito agradavel, pessoal simpatico! Muita oferta de hamburgueres, e ate dificil escolher entre tantas opcoes. Preco justo."
positive,"Para quem ja se fartou do macdonalds aqui e o sitio para visitar. A qualidade da carne e inegavel, o espaco muito bem decorado e o staff muito amigo."
positive,"Restaurante com ambiente agradavel e com um atendimento bom. O tempo de espera e razoavel e a relacao qualidade preco e boa. Contudo o pao dos hamburgueres estava um pouco seco, mas pode apenas ser uma situacao pontual."
positive,"tipica hambugueria, com bom ambiente e decoracao, o tempo de espera e aceitavel e o atendimento e excelente."
positive,Ambiente acolhedor Os empregados sao muito simpaticos Adecoracao do espaco bastante original. O preco e bastante acessivel
positive,"Bem localizado, servico rapido e atencioso, e uma boa experiencia que podemos ter em Beja, cuidadosa selecao dos ingredientes que combinam e resultam muito bem, adorei os hamburgueres, gostei do espaco. Precos acessiveis."
positive,"Ambiente acolhedor, atendimento excepcional! Muito atenciosos. Refeicoes com preco muito acessivel e saborosas!"
positive,"O acolhimento e extraordinario. Simpatia e savoir faire dos empregados de mesa destaca-se pela positiva (lembrou-me um documentario que vi sobre o El Bulli), sempre atentos e cordiais q.b. para o espaco que se quer descontraido. A cozinha tambem e muito boa e rapida. Vou Gostei muito do hamburguer, apesar de achar o pao um pouco seco...para compensar as batatas que acompanham o hamburguer sao simplesmente fantasticas. Ambiente super tranquilo e agradavel,   funcionarios simpatisissimos :-)"
positive,"Adorei! Muita variedade de hamburgueres, excelente confeccao, servico de extrema simpatia e super rapido. A voltar, com toda a certeza!"
negative,"Positivo: Espaco acolhedor e giro, empregados simpaticos, atendimento rapido e boa localizacao. Negativo: Hamburguer sem molho, tornando-o seco e sem grande sabor. Sumo de limao da casa, sem doce, sendo por isso bastante acido, tornando-se intragavel."
positive,"Comida razoavel, menu variado, preco/qualidade  razoavel, bem localizado, bom ambiente e simpatia por parte dos funcionarios"
positive,"Excelente hamburgueria com muita variedade e sobremesas otimas. Destaque hamburguer de picanha. .. A decoracao lembra bastante a hamburgueria do bairro. Ementa diversificada, o hamburguer estava pouco seco. Quanto ao atendimento nao tenho reparos a fazer. Vou voltar certamente A carne demasiado passada, a ausencia de molho e o pao seco tornam o hamburguer demasiado embacante. A carne pode ser boa mas a confeccao no geral deixa a desejar... Com uma imagem muito colada a Hamburgueria do Bairro, infelizmente o sabor fica aquem do Muito bom! A repetir brevemente. Carne excelentemente confeccionada... As batatas como acompanhamento uma perdicao. O molho tem capacidade para evoluir. Estao de parabens Abriu recentemente a decoracao lembra bastante a hamburgueria do bairro e um pouco menos o honorato. Tentam de certa forma trazer o conceito para Beja mas a confeccao e a originalidade esta um pouco off (o hamburguer estava salgado um pouco seco). O atendimento nao Um conceito que ja fazia falta em beja e arredores, havendo ja varias lojas do genero noutros pontos do pais, fiquei agradado por poder comer um hamburguer de qualidade.O espaco e muito agradavel, o staff tambem, o menu e algo diverso. Vao e divirtam-se a Hamburgueria que nada tem a ver com fast food. Servico rapido e simpatico, com uma variedade de preparacao de hamburguers, incluindo uma opcao vegetariana. Espaco agradavel e bem decorado para familias ou uma refeicao a dois. Os hamburguers sao deliciosos, estilo caseiro, que so tem..."
