sentiment,review
positive,"Servico fraco e o restaurante estava vazio. Um empregado a fazer tudo, servir as mesas, fazer a comida e receber pagamento. Muito fraco para aquilo que mostrava. Muito caro para o menu apresentado."
positive,"O ambiente e quente, acolhedor, cores quentes. Os medalhoes sao os mais macios que comi. Muito bem servido. Batatinhas com alho deliciosas. Vinho ao jarro muito bom. Para voltar!"
positive,Pedimos costeletinhas de borrego com arroz do chef. Divinal. Migas de camarao. Panacota com molho de frutos silvestres. Atendimento muito bom.
positive,"Comida maravilhosa.....fresca, saborosa, atendimento atencioso personalizado. Comida portuguesa, e do mundo."
positive,O que para mim melhor caracteriza este Restaurante sao as pessoas que o compoem. Atendimento acolhedor num espaco tradicional/rustico. Cozinha de boa qualidade e flexivel a dieta vegetariana.
positive,"Tivemos dificuldade em arranjar restaurante e aqui foi, apos 4 tentativas noutros locais, onde fomos recebidos!  Comida muito boa com ingredientes frescos, costelinhas de cordeiro,  plumas e migas tudo muito bom!  Servico razoavel,  valeu a pena!"
positive,Muito bom! Recomendo vivamente. A decoracao e fantastica a comida e o servico tambem. A voltar brevemente
positive,"Excelente comida e servico de primeira qualidade!!! A qualidade, apresentacao e sabor do prato pedido foi sensacional!"
positive,"A comida e bem confeccionada e esta em linha com os precos praticados. O ponto forte do espaco e mesmo a sua decoracao/ambiente. Adoramos. Ponto a melhorar: para um restaurante que se chama 'Adega do Castelo - Museu do Vinho', achei a carta de vinhos Muito tipico sem duvida. Boa ementa mas.... quando pedimos seja o que for o empregado prontamente diz.... - acho que nao temos.  Acabam por ter, mas quando digo a tudo e a tudo mesmo. Pedi a posta alentejana com pimenta verde, considero normal, a Eu conheco esta casa desde o seu esqueleto e digo que nao existiu nenhuma vez em que me arrependesse de vir ca jantar ou almocar, recomendo a todos e aqui fica uma foto da entrada da qual a imagem fala por si!!! Venham descobrir!"
positive,"Restaurante escondido mas divino. A comida estava optima, com carnes de qualidade superior. O servico e muito eficiente e a musica ambiente bastante agradavel. Aconselho os vinhos da casa pois sao realmente surpreendentes. Uma experiencia fantastica e sem duvida a repetir"
positive,"Passamos pelo restaurante por acaso, mas revelou-se uma excelente surpresa. O servico foi muito rapido e cuidado e a comida estava deliciosa. Recomendo!"
positive,"de passagem por Beja com a familia, uma agradavel surpresa. comida bem confeccionada. voltaremos numa proxima oportunidade."
positive,Sitio muito agradavel. Carta nada pretensiosa com pratos simples mas muito bem confeccionados e em doses bem razoaveis. Bom atendimento. Preco um pouco superior a media mas justo. Voltarei com toda a certeza!
positive,"Simplesmente n existem palavras quando a perfeicao e atingida num prato o de se ve e se prova a fusao de alguem com muita experiencia, venham e provem porque vao desejar mais!!!"
positive,"E muito complicado arranjar um restaurante em Beja que sirva mais do que carne de porco ou bacalhau. Ja em desespero conseguimos encontrar esta Adega. Optimo arroz com vegetais, boas sobremesas de frutas, vinho a copo adequado a refeicao, simpatia q.b."
positive,"O espaco e muito agradavel e bem decorado mas o atendimento pode ser mais simpatico. A comida e bastante boa e recomendo vivamente as gambas al ajillo, o lombo de bacalhau assado no forno e, principalmente, a carne de angus, que estava muito bem confecionada. Positivo: Comida saborosa, sem impressionar. Negativo: Servico pouco simpatico, nem 'boa noite' disseram. Restaurante sem vinhos, quando na carta apresentam varios, o mesmo acontecendo com os pratos principais. So tinham 1 sobremesa quando na carta de sobremesas tinham varios. Muito caro para a qualidade dos Fui com o meu marido, a comida servida estava bem confeccionado e de apresentacao cuidada mas o espaco chama-se museu do vinho, tem uma carta de vinhos curta... e quando tentamos escolher um vinho obtivemos por diversas vezes a resposta ' esse nao temos'! E Restaurante unico em Beja.Parabens!!!Boa comida,bom servico.Um ambiente familiar com uma decoracao evocando velhos tempos...Recomenda-se."
positive,Restaurante maravilhoso que encontramos andando em Beja. A comida foi incrivel e a equipe foi maravilhosa. E altamente recomendavel!
positive,"Nos estavamos nas proximidades e paramos para o almoco. Que otima experiencia. O servico foi rapido e gentil. Todos os pratos foram excelentes e muito bom, com precos moderados vinho. Retornaria em uma heartbeat."
positive,Escolhemos este lugar. Foi bastante mas a comida e muito boa! Voce tem que visitar este lugar. Tomei o bife com molho de pimenta e meu amigo o bacalhau com batatas. Foi tao delicioso! Garcom e amigavel tambem! E pena que nao muitas pessoas visitam este lugar!
negative,"Ja um cliente no restaurante / local anterior, nada de importante foi perdido na mudanca. A comida e tao boa como sempre foi. . . Talvez o nome seja incorreto. . . Digamos que eu va com mais frequencia a esse restaurante do que a todos os outros juntos. . . Esta e uma afirmacao forte o suficiente?"
