sentiment,review
positive,Ambiente muito tranquilo. Fazia falta mais assim em beja. Staff simpatico. E a comida vem confeccionada e saborosa. Sem dúvida para repetir
positive,Muitas pessoas escolhem ir ter uma refeição a este restaurante que sendo de hamburgueres a carne é de excelente qualidade e acompanhada de excelentes batatas fritas.
positive,"Das vezes que cá viemos....por acaso foi sempre ao jantar...mas isso diferença nao faz....sempre impecável....em tudo...atendimento, excelente qualidade e preço acessivel"
positive,"estava sozinho, procurava espaço moderno/jovem e encontrei, boa musica, atendimento simpático, os hambúrgueres são muito bons,tão bons, que comi 2, capoeira e o Caco, as batatas fritas são excelentes, grandes,finas e super estaladiças, mas atenção, tem ervas aromáticas,eu gostei muito,preço adequado à qualidade,talvez um dia,quando Mais um almoço num local tranquilo e com excelentes hambúrgueres. Na foto um Inglês xxl. Excelente mesmo para quem esteja de passagem por Beja."
positive,"Nesta hamburgueria tudo o que come é muito saboroso e diferente dos hamburguers a que está habituado. Para além do hamburguer propriamente dito acompanhado de umas belas e estaladiças batatas fritas às rodelas o que não se esquece é claramente a maionese caseira, que deixa Desde o atendimento à apresentação dos pratos ao sabor, gostei muito. Óptimo local de convívio familiar ou entre amigos."
positive,"Para quê complicar? Num sábado em que o almoço não estava ainda pensado, foi hora de experimentar esta hamburgueria que já andava debaixo de olho. Chegar, escolher a mesa.. e estar a comer em 10 min! Perfeito! A diversificação de hamburguerias que nos últimos anos Excelente decoração,espaço muito bonito e com muito bom gosto. Staff muito simpático . Excelente hambúrguer de batata doce. Excelente hambúrguer avenida."
positive,"Uma hamburgueria tipica, a comida é de boa qualidade e tem oferta variada de hambúrgueres,as batatas fritas são muito boas também. Os funcionários são simpáticos e eficientes. A relação qualidade - preço é execelente."
positive,Depois de umas belas ferias nada melhor que um belo almoço no regresso a casa Provamos uma das opçoes de frango e um vegetariano. Batatas crocantes e um molho delicioso Espaço moderno e bem decorado. Passou a ser paragem obrigatoria!
positive,"A hamburgueria da Avenida tem mantido desde a abertura uma qualidade ímpar em Beja. Com um atendimento simples e eficaz, serve de forma despretensiosa produtos de excelente qualidade a um preço muito justo. Recomendo"
positive,"Ambiente agradável, tranquilo, ma surpresa dentro do estilo. Hambúrgueres bem confeccionados, com boa apresentação e serviço rápido."
positive,"Maravilhosos hambúrgueres caseiros feitos no momento, com variedade, sabor e qualidade. Recomendo os de frango, os meus favoritos sem dúvida!"
positive,Espaço moderno. Bom serviço. Hambúrgueres boa qualidade / preço. Bela batata frita caseira. Bom hambúrguer vegetariano. Recomendo.
positive,Hambúrgueres com muita variedade e acompanha com umas batatas fritas excelentes e claro que foi no bolo do caco. A voltar uma Boa paragem acaminho de Monte gordo.
positive,O espaço é agradável e moderno. O serviço normal - nada a apontar. Os hambúrgueres são grandes e saborosos
positive,"Espaço bastante acolhedor e a comida muito boa, tanto os hambúrgueres como as tostas são irrepreensíveis, sem falar na sangria bem geladinha e super frutada. Sitio para voltar sempre que oportuno.."
positive,"Ambiente muito agradável, pessoal simpático! Muita oferta de hambúrgueres, é até difícil escolher entre tantas opções. Preço justo."
positive,"Para quem já se fartou do macdonalds aqui é o sitio para visitar. A qualidade da carne é inegável, o espaço muito bem decorado e o staff muito amigo."
positive,"Restaurante com ambiente agradável e com um atendimento bom. O tempo de espera é razoável e a relação qualidade preço é boa. Contudo o pão dos hambúrgueres estava um pouco seco, mas pode apenas ser uma situação pontual."
positive,"tipica hambugueria, com bom ambiente e decoração, o tempo de espera é aceitavel e o atendimento é excelente."
positive,Ambiente acolhedor Os empregados são muito simpáticos Adecoração do espaço bastante original. O preço é bastante acessível
positive,"Bem localizado, serviço rápido e atencioso, é uma boa experiência que podemos ter em Beja, cuidadosa seleção dos ingredientes que combinam e resultam muito bem, adorei os hambúrgueres, gostei do espaço. Preços acessíveis."
positive,"Ambiente acolhedor, atendimento excepcional! Muito atenciosos. Refeições com preço muito acessível e saborosas!"
positive,"O acolhimento é extraordinário. Simpatia e savoir faire dos empregados de mesa destaca-se pela positiva (lembrou-me um documentário que vi sobre o El Bulli), sempre atentos e cordiais q.b. para o espaço que se quer descontraído. A cozinha também é muito boa e rápida. Vou Gostei muito do hamburguer, apesar de achar o pão um pouco seco...para compensar as batatas que acompanham o hamburguer são simplesmente fantasticas. Ambiente super tranquilo e agradável,   funcionários simpatisissimos :-)"
positive,"Adorei! Muita variedade de hambúrgueres, excelente confecção, serviço de extrema simpatia e super rápido. A voltar, com toda a certeza!"
negative,"Positivo: Espaço acolhedor e giro, empregados simpáticos, atendimento rápido e boa localização. Negativo: Hambúrguer sem molho, tornando-o seco e sem grande sabor. Sumo de limão da casa, sem doce, sendo por isso bastante ácido, tornando-se intragável."
positive,"Comida razoável, menu variado, preço/qualidade  razoável, bem localizado, bom ambiente e simpatia por parte dos funcionários"
positive,"Excelente hamburgueria com muita variedade e sobremesas ótimas. Destaque hamburguer de picanha. .. A decoração lembra bastante a hamburgueria do bairro. Ementa diversificada, o hamburguer estava pouco seco. Quanto ao atendimento não tenho reparos a fazer. Vou voltar certamente A carne demasiado passada, a ausência de molho e o pão seco tornam o hamburguer demasiado embaçante. A carne pode ser boa mas a confecção no geral deixa a desejar... Com uma imagem muito colada à Hamburgueria do Bairro, infelizmente o sabor fica aquém do Muito bom! A repetir brevemente. Carne excelentemente confeccionada... As batatas como acompanhamento uma perdição. O molho tem capacidade para evoluir. Estão de parabéns Abriu recentemente a decoração lembra bastante a hamburgueria do bairro e um pouco menos o honorato. Tentam de certa forma trazer o conceito para Beja mas a confecção e a originalidade está um pouco off (o hamburguer estava salgado um pouco seco). O atendimento não Um conceito que ja fazia falta em beja e arredores, havendo ja varias lojas do genero noutros pontos do pais, fiquei agradado por poder comer um hamburguer de qualidade.O espaço é muito agradavel, o staff tambem, o menu é algo diverso. Vão e divirtam-se a Hamburgueria que nada tem a ver com fast food. Serviço rápido e simpático, com uma variedade de preparação de hamburguers, incluindo uma opção vegetariana. Espaço agradável e bem decorado para famílias ou uma refeição a dois. Os hamburguers são deliciosos, estilo caseiro, que só têm..."
