sentiment,review
positive,Belo castelo
positive,Torre de menagem imponente. Para os apaixonados deste tipo de turismo vale bem a pena. A nao perder passando por estes lados.
positive,Excelente vista
positive,Castelo em bom estado que permite ter uma excelente vista sobre Beja e regiao circundante. Bom local para deixar o carro e passear pela cidade.
positive,Torre bem conservada
negative,"Do castelo praticamente so sobra a torre de menagem, que da para ver que e sujeita a manutencao e ja foi alvo de recuperacao bem feita. Um barzinho no patio da para tomar uma bebida para refrescar"
positive,O grande miradouro de Beja
positive,"Um ponto turistico obrigatorio para quem queira conhecer Beja! Situado bem no centro desta cidade alentejana, tem uma paisagem privilegiada sobre toda a cidade e arredores. O Castelo e bastante enigmatico, transportando-nos para a epoca medieval. De uma beleza inigualavel tanto de dia como de noite, vale bastante ve-lo com os seus proprios olhos e aproveitar para tirar umas boas fotografias."
positive,Cartao postal de Beja
positive,"O Castelo esta muito bem conservado.  E possivel circular por todo entorno junto a muralha, tendo vista 360 da cidade.  A torre possui tres salas intermediarias interessantes e boas para parar e tomar um folego pois sao mais de 180 degraus nos 40 metros de altura, sendo a mais alta da Peninsula Iberica.  O ingresso e gratuito, infelizmente, pois este patrimonio merece um cuidado para evitar a acao de vandalos, que nem sempre se dao conta, por exemplo, que uma foto pendurada no pescoco da estatua, pode derrubar e quebrar um patrimonio de mais de 1000 anos."
positive,Bom passeio
positive,Bom passeio para relaxar e aproveitar a vista sobre a cidade. Cuidado com o calor eheheh .  Aproveitar as vistas
positive,Optimo local para iniciar a visita cultural!
positive,"Ao subir ao Castelo e possivel ver toda a cidade e os seus arredores, vista deslumbrante e ambiente medieval."
positive,"O castelo esta muito bem conservado, tem entrada livre e acesso a torre de menagem, de onde se tem uma magnifica vista sobre toda a cidade"
negative,Esta limpo....
negative,"Esta limpo, conservado e tem acesso gratuito..."
positive,A torre tem uma vista muito interessante.
negative,"Aparentemente, e so o que tem para oferecer."
positive,Bem interessante!
positive,Castelo com boa conservacao. Aberto ao publico para visitacao. Tem um banheiro. Torre de 183 degraus proporciona bonita visao. Vale a pena.
positive,Vista panoramica da cidade
negative,"O castelo encontra-se bem conservado e permite a partir da sua torre de menagem uma vista panoramica da cidade. Embora nao se pague para visitar, deveria haver um funcionario que controlasse o espaco. Dispoe de um cafe no seu interior e de WC, embora nao exista sinaletica indicativa das instalacoes sanitarias."
positive,Visita ao Castelo
positive,"Interessante conhecer e ver a vista das muralhas do castelo, mas pode ser um passeio rapido, em 30 minutos e possivel ver tudo."
positive,Castelo muito belo
positive,Top
positive,Entrada livre.
positive,Torre de menagem acessivel.
positive,Vista espetacular de toda a cidade.
negative,Recomendavel para quem tem interesse por monumentos historicos
negative,vista deslumbrante subindo as 168 degraus
positive,"Visitar o castelo em baixo e uma coisa mas subir os cerca de 168 degraus e de facto uma proeza que vala bem a pena pela vista deslumbrante que nos proporciona. Os degraus sao faceis de subir, e tem intervalos para descanso. Mais acima comeca a estreitar e temos que esperar pelos que descem ou caso contrario os que sobem. Nao podem subir e descer ao mesmo tempo em simultaneo.A vista dos 4 quadrantes e indescritivel. Ir a Beja e nao subir a torre e como ir a Roma e nao ver o Papa."
positive,Um dos castelos mais lindos com certeza!
positive,"O castelo de Beja, tem uma arquitetura muito bonita. Se mantem como um dos mais bonitos da regiao, seu jardim e sua estrutura interior e bastante conservada e o mirante e muito bonito."
positive,Vale a pena conhecer!
positive,Torre muito bonita!
positive,A torre do castelo e lindissima!
negative,"Poderia ter algum funcionario no local a controlar as subidas e descidas, pois existem passagem apertadas."
positive,"A vista das planicies, um pedaco de historia"
positive,"Ao visitar Beja, vale a pena ir ao Castelo. Sem limitacao no acesso, permite ter uma vista agradavel na torre de menagem."
positive,Monumento a visitar em Beja
positive,Se for a Beja nao deixe de visitar este monumento e de subir a torre de menagem do castelo. Se levar criancas pode ser um pouco cansativo mas proveitoso porque os miudos divertem-se a subir e imaginar os guerreiros.
positive,"Castelo de acesso facil, muito bem cuidado e preservado. Pateo limpo e cheio de verde. Pode-se subir a torre, com entrada gratuita. Pessoal muito simpatico. Merece uma visita!"
negative,Um pequeno castelo dentro da cidade
positive,Bem preservado e perto do centro; com melhorias recentemente implementadas. Vale a pena subir para ver a vista e sentir a atmosfera do passado
positive,Passeio
negative,"Um Sitio descontraido com uma vista muito boa da cidade de Beja. Acredito que seja um local bom para tirar umas boas fotografias com amigos e familiares, recomendo."
positive,Lindo castelo
positive,"Este castelo encontra-se num bom estado de conservacao. Da sua Torre de Menagem, bem conservada, tem-se uma vista sobre toda a cidade."
positive,Inesquecivel!
positive,Maravilhoso! O por do sol visto do Castelo e ainda mais esplendoroso! Pisar em locais historicos tao bem conservados causa muita emocao!
positive,Mal recuperado
positive,"Penso que o governo deveria de fazer melhor na recuperacao dos castelos como o de Beja,"
positive,Nem tudo e Lisboa e Porto.
positive,"Este castelo com uma historia fantastica e do mais antigos bem como o que tem a torre da menagem mais altas do pais, devia de ter uma programa de recuperacao mais adequado e nao serem usadas materias fora de epoca que destroem toda a fachada."
positive,Bonito porem pequeno
positive,"Um pequeno castelo no centro da cidade, visitei apenas por fora, estiva de passagem pela regiao e entrei na cidade para ver o castelo e gostei."
negative,Viagem no Tempo
positive,"Passear por um castelo medieval e com viajar no tempo. O passeio e gratuito. Andar pelas muralhas, e, subir ate o topo da muralha e desfrutar de uma vista de 360o e maravilhoso."
positive,Lindo
positive,Castelo muito bonito e em otimo estado de conservacao. Tem uma vista espetacular da cidade e tanto por fora como por dentro e realmente deslumbrante.
negative,Portugal no seu melhor
positive,Recomenda se vivamente a subir ao castelo e ver a vista deslumbrante sobre a cidade de Beja .
positive,As escadas ingremes o estreitas dificultam ou ate mesmo impossibilitam pessoas de mobilidade reduzida. Pouco ou nada se pode fazer para melhorar este ponto...... VALE A PENA (MESMO ) visitar
negative,agradavel mas sem elevador
positive,"subir ao cimo da torre de menagem ,proporciona uma vista unica sobre a planicie alentejana. a torre deste tipo mais alta de Europa e tanbem o ponto mais alto do alentejo, as escadas sao muitas ,mas compensa o esforco"
negative,Otimo passeio
positive,"Um belo passeio. A Torre da Menagem , muito alta, oferece uma vista linda, compensando os quase duzentos degraus."
positive,Agradavel Surpresa
positive,Foi uma agradavel surpresa visitar este Castelo apos as obras que teve.
positive,"Aproveitei para visitar melhor e de facto, e dos castelos mais bonitos, com melhores vistas sobre a planicie alentejana."
positive,"Apesar de estar fechado a noite, aconselho a visitar o seu exterior pois o jogo de luzes, as arvores torno o local fantastico."
positive,ATENCAO as carteiras e coisas de valor pois e um local com algumas pessoas com ar duvidoso
positive,Castelo simples mas com vista espetacular!
negative,O castelo e pequeno mas encontra-se em bom estado conservacao e limpeza.
negative,Esta no centro historico de Beja e num dos pontos mais altos da cidade.
negative,"No seu interior tem a casa que pertencia ao Governador da Cidade, agora convertido parcialmente em bar / cafe."
positive,"O que merece a sua visita e a torre, com mais de 200 degraus para subir, com mais de 35 m de altura."
positive,"Tem varias paragens intermedias possiveis, creio que sao 3 sala, onde se pode ler um pouco da historia de cada uma assim como descancar as pernas! :)"
negative,"No topo esta uma vista deslumbrante sobre a cidade, 360o!!!"
positive,E que a torre do castelo acaba por ser o mais alto edificio em toda a cidade de Beja!
positive,So por isso merece visitar!
positive,Local interessante e bem preservado
positive,"Falta um pouco de informacao mas a construcao esta bem preservada. Pela posicao privilegiada, ali devia ser o local de vigia que identificaria qualquer movimento no sentido da cidade. A entrada e gratis e o passeio leva uns 40 minutos."
positive,"Dica: Antes de ir se informe sobre os horarios, por exemplo na hora do almoco o local fica fechado."
positive,Interessante
positive,Vale pela esplendida vista da Torre de Menagem que compensa o esforco da subida! Poderia estar mais bem conservado e atrativo para locais e turistas!
positive,Vista boa mas mal aproveitado
positive,Vista boa mas mal aproveitado.
positive,Nao tem material iterativo ou explicativo dentro do museu...nao faz sentido.
positive,Apenas duas placas simples e com pouca informacao.
positive,"Merecia outra gestao, sobretudo nos dias de hoje em que os turistas estao mais exigentes, mais cultos e procuram enriquecimento cultural."
positive,A torre e a melhor atraccao.
positive,"Bem conservado, bem servido por um estacionamento, ha um cafe em seu interior e uma vasta area para explorar. A torre e a melhor parte."
positive,Torre espetacular
positive,"No castelo de Beja destaca-se a Torre com quase 40 metros, que proporciona uma vista fantastica sobre a cidade e a sua envolvencia. A entrada e gratuita, e existe estacionamento por perto. Vale a pena visitar."
positive,Vista panoramica
positive,"A visita ao Castelo consiste essencialmente na subida a torre de menagem, a mais alta da Peninsula Iberica com os seus 38,8 metros de altura."
positive,A entrada e gratuita.
positive,Relaxante
negative,E uma visita com um sabor a viagem no tempo.
positive,"Os miudos adoraram , facil acesso. Ha estacionamento a volta. Tem uma vista fantastica e e possivel ter refeicoes parto."
positive,Aconselho a visitar
positive,Ferias em Beja
positive,Local a visitar e para quem nao tiver vertigens e estiver bem preparado para subir os 186 degraus da torre do menagem a vista compensa
positive,Castelo lindissimo!
positive,Castelo muito bem conservado e que permite umas vistas soberbas. Subir a torre e olhar sob Beja e Espanha e fantastico. A senhora que nos atendeu foi muito simpatica e prestavel e o preco sao uns simbolicos 2 euros.
positive,Vista maravilhosa
positive,"A torre de Menagem e linda e tem uma vista deslumbrante. Lugar fantastico para visitar em qualquer tipo de situacao, seja em familia ou com amigos."
positive,"O Castelo de Beja esta muito bem cuidado, sendo possivel subir a torra e desfrutar das vistas fantasticas sobre a cidade de Beja. Visita obrigatoria."
positive,Muito bonito e vem conservado
positive,Adoramos a visita. Castelo muito bem conservado e muito bonito. Digno de se ver. As pessoas que la trabalham sao muito acolhedoras e simpaticas.
positive,fantastico!
positive,"Bem recuperado,em bom estado de conservacao,imponencia e com uma vista fantastica sobre a planicie alentejana.Entrada Gratis."
negative,Simplismente lindo <3
positive,"Amei toda a cidade, povo receptivo clima agradavel e monumentos incriveis incluindo este. Muita historia e cultura a se desfrutar."
positive,"Se voce esta em Beja vale conhecer, mas nada de especial. Apenas subir para ver a vista da cidade, isso se nao tiver problemas com escadas"
positive,Intervencao e recuperacao do edificado do castelo com mais valia para os visitantes
positive,Espaco envolvente cuidado. Facilidade no acesso e boa circulacao no espaco de muralha. Excelente local de visita.
positive,Castelo altaneio
positive,"Com uma vista deslumbrante o castelo de Beja presenteia-nos com uma vista sobre a vasta planicie alentejana, magnifica."
positive,Lindo Castelo de Beja!
positive,"O Alentejo e lindo, quente e lindo!"
positive,"Torre de Menagem, sem duvida linda!"
positive,Vale a pena visitar o Alentejo 1
positive,Um excelente local para visitar!
positive,A torre do Castelo tem vistas fantasticas sobre a cidade de Beja. E gratuito e tem parque de estacionamento perto do local.
positive,A perder de vista
positive,Impressionante torre de menagem.
positive,"Conforme descrito, permite ver a kms de distancia em todas as direcoes."
positive,"Bem arranjado, gratis e de facil acesso."
positive,Perceber os porques e conhecer z historia que que e e faz o nosso pais.
negative,Triste e ver a falta de respeito que certas pessoas tem pelo patrimonio nacional.
positive,Fazer inscricoes estupidas em estatuas com seculos de existencia!!!
positive,A mais alta...
positive,A mais alta torre de menagem do pais...
positive,Muitas escadas para subir para encontrar uma vista de cortar a respiracao...
positive,"Castelo bem conservado, sendo possivel caminhar nalgumas muralhas."
positive,Castelo Beja
positive,"Vale a pena visitar o Castelo de Beja. De facil acesso e gratuito, permite subir as muralhas, ate ao topo e contemplar a vista da vasta planicie."
positive,Viagem Portugal
positive,"Vale a visita sim, afinal, pontos historicos e em lugares diferentes aos grandes centros e de grande transito de turistas, sempre vale a pena. Para quem esta passeando de Evora para Regiao de Lagos, parar para esticar as pernas e conhecer, afinal esta no caminho. Recomendo sim."
negative,"E um castelo pequeno, mas tem a sua historia."
positive,"Apesar de ser pequeno, vale a pena visitar. Tem uma torre que se pode subir e ver a paisagem. Esta situado no centro e tem um parque para estacionar as viaturas."
positive,Parabens pela conservacao
positive,"Este espaco esta muito bem conservado, a vista e fantastica e permite ver toda a cidade do topo da torre. Uma situacao muito interessante e ser de visita gratuita, o que e cada vez mais raro."
positive,Super conservado
positive,Eu fico muito contente quando vejo castelos bem conservados pelo mundo. Este estava muito mesmo conservado. Pode-se entrar sem pagar nada.
positive,Uma Torre para subir
negative,"Os restos do castelo de Beja, com uma torre reconstruida."
positive,"A subida ao cimo da torre vale o esforco, sao 183 degraus em espiral, mas a vista la de cima e espetacular."
positive,O miradouro de beja
positive,Um belo monumento a visitar. E possivel ver toda cidade de cima das torres. Lugar cuidado e limpo. Entrada gratis. Vale bem a visita.
positive,Fantastico
positive,"Gostamos muito do castelo, mas gostariamos de destacar principalmente a amabilidade do senhor funcionario que nos recebeu no posto de turismo. Um bem-haja e obrigado pela simpatia!"
positive,A bucolica Beja e seu castelo
positive,"Beja e uma pequena cidade do Alentejo muito graciosa pela sua simplicidade, pelas casinhas brancas, pelo vagar do seu cotidiano. O Castelo de Beja e bem interessante, a muralha e a torre foram revitalizadas. Do alto da Torre podemos ver a cidade toda."
positive,Bonito Castelo
positive,"Bonito Castelo, muito bem cuidado por fora, nao foi possivel ver por dentro. Vale a pena passar por la pois e unico a visita a um castelo."
positive,Extraordinario
positive,Chegamos ja quase na hora de fecho da torre do castelo; na verdade esta ja deveria estar fechada mas como a senhora do posto de turismo estava com visitantes nao o fez mais cedo. Apos uma breve troca de informacoes a senhora disse para irmos a torre dado que ela ainda tinha de subir ao topo para fechar tudo.
positive,Subimos e a cada fase desta torre fantastica ficavamos cada vez mais maravilhados com a beleza de algo construido numa epoca em que nao havia maquinas como hoje.
positive,"Quando chegamos ao topo a senhora juntou-se a nos e, apesar de ja estar mais do que na hora de saida, perdeu tempo a explicar-nos tudo o que questionamos sobre a cidade, sobre o castelo... tenho pena de nao me lembrar do nome da senhora, mas a simpatia nunca sera esquecida."
positive,E a vista deste local sobre a cidade de Beja e sobre a planicie toda a volta e de cortar a respiracao.
positive,Vale a pena
positive,"Castelo muito bonito, torre de menagem das maiores da peninsula iberica, bem conservado. Vista lindissima sobre uma cidade parada no tempo"
positive,"Castelo bonito, vale a pena"
positive,"o Castelo e muito bonito, tem paisagens lindas, muitas escadas para chegar ao cima da torre. o unico sitio de Beja que vale a pena ver."
negative,cidade parada no tempo
positive,"terca-feira, cidade velha e sem vida, parada no tempo, o castelo estava fechado,a zona da mouraria achei pouco interessante, demasiado simples, palacetes degradados incluindo o da GNR,enorme e uma parte das parede a cair, o parque da cidade, pouco cuidado e com algum lixo, se nao fosse as laranjeiras carregadas de laranjas a dar a sua graca....."
positive,Passeio
positive,Gostei sitio muinto tranquilo para passar calmo sossegado com vistas muinto bonitas quando poder voltarei
positive,Nada especial
negative,"So gostei da vista para Os arredores de Beja. Apesar de haver um cafe no interior, nao e nada de especial."
negative,Regresso ao passado
positive,Simplista e sui generis. Mas tem muralhas e uma torre com muitos degraus...
positive,Visita em 30m mas com exercicios de pernas a preceito!
positive,Cheio de charme e rico em historia!
positive,"Beja, cidade medieval. Apos 500 anos do dominio mouro, Al Andaluz Islamico, foi retomada e reconstruida pelo rei de Portugal. Torre de 40 metros de altura, com nova estrategia para ataque e defesa com tres niveis de torre e e em pontos diversos, com criacao de muralhas com passadicos mais largos e com agulhas para ataque vertical."
positive,A visitar em Beja
positive,"Um bonito Castelo no meio da cidade de Beja. Com vista a paisagem alentejana. Nota-se na torre principal uma reconstrucao recente com pedra atual, que tendo em conta o lado positivo nao deixou que o castelo ficasse em ruinas mas por outro lado esta presente a atualidade o que descaracteriza um pouco. Mas e um monumento a nao perder por quem passa por ali."
positive,Mais um castelo altaneiro
positive,Mais um pouco da nossa historia... Subir a torre do castelo so e aconselhavel a quem nao sofra de vertigens e que tenha ingerido uma bela refeicao.
positive,tipico do alentejo
positive,"um castelo que, como quase todos no alentejo, vale pela vista. A vista e magnifica com planicies a perder de vista"
positive,Otimo passeio!
positive,"Um passeio pela historia de Portugal, o Castelo de Beja e uma visita obrigatoria em Beja!"
positive,A vista e simplesmente incrivel! Vale a pena percorrer cada corredor e cada escadaria do castelo!
positive,"Mas va com um tenis confortavel, a caminhada e longa!"
positive,Torre altaneira
positive,"A mais alta e bela torre de menagem de Portugal. Avistada a quilometros quando nos aproximamos de Beja, vale a pena subir ao seu terraco e ver todo o Alentejo!"
negative,Um castelo impunente onde a sua torre menagem e referencia nacional.
positive,Uma visita a este local e certa de conter muitas historias para recordar no dia de amanha.
positive,Melhor local do Alentejo para visitar. Com a maior e melhor torre de menagem de Europa. Optimo para um passeio familiar ou em casal.
positive,Lindo castelo
positive,"O pessoal nao fala muito de Beja, Mas gostei muito da cidade, em especial do castelo. Tem uma imponencia tremenda e uma vista muito ampla em dias limpidos, de sua torre central. Vale muito a visita."
negative,Pequeno mas divertido
positive,E um bom sitio para uma pequena e rapida visita.
positive,O castelo esta bem arranjado e da para chegar ao cimo da Torre.
positive,Castelo e Torre de Menagem muito interessantes
positive,"O castelo e a torre de menagem merecem sem duvida uma visita. Da torre de menagem, bem imponente, pode-se apreciar uma vista bem agradavel sobre toda a cidade de Beja. E possivel chegar ate ao topo da Torre."
positive,E uma visita gratuita.
positive,Bonito castelo com vista imponente
positive,"Bonito castelo com vista imponente e gratuito, o unico ponto contra sera o acesso impeditivo a pessoas com deficiencia, mas sera dificil resolver."
positive,Linda vista la de cima e gratis!
positive,Entrada livre. Possibilidade de subir na torre e ter uma linda vista.
negative,No centro de Beja. Estacionamento a volta do castelo gratis.
negative,Torre de menagem imponente
positive,"As vistas do castelo para as planicies alentejanas sao um encanto. E cansativo, mas vale a pena subir ao topo da torre de menagem."
positive,Recomendo
positive,Belo monumento.
positive,Sabendo-se da sua existencia...porque sinalizacao nao existe...vale muito a pena visitar..muito bem conservado e rico em patrimonio historico...uma torre de menagem a valer o esforco de subir a 38 metros por escada..vista vislumbraste..
positive,Uau!
positive,"Vista deslumbrante, espaco bem conservado, com algumas explicacoes interessantes. A subida a torre nao foi facil para as criancas mas adoraram a aventura."
positive,Castelo mais lindo do Alentejo
positive,"Fui um diversos castelos e este e o mais bonito do Alentejo. Prepare-se lara subir os 180 degraus da torre, pois a vista e imperdivel!"
positive,Uma ida ao Castelo
positive,Nao muito grande mas depois de admirar mais este monumento pode ver uma vista ampla e abrangente de Beja cidade.
positive,Bela Vista
positive,"Castelo muito bonito, com uma vista magnifica sobre a cidade e a planicie alentejana."
positive,Ideal tambem para quem gosta da Historia de Portugal.
positive,Torre de menagem do castelo
positive,"A torre foi restaurada e e possivel visita-la ate ao ultimo nivel, a vista e maravilhosa sobre a cidade de Beja e os terrenos que a circundam."
positive,"Belissimo castelo, belissima vista"
positive,"Belissimo castelo, muito bem preservado. Vale a pena a subida a torre, custa um bocadinho mas a vista sobre a cidade e magnifica."
positive,Consegui chegar ao topo do Castelo que tem uma vista magnifica dobra a cidade
positive,Recomendo a todos aqueles que se interessam por historia alem disso esta muito bem conservado e a chegada ao topo temos uma vista deslumbrante sobre a cidade de Beja.
positive,Visita historica
positive,Bonito o local com optima vista. Recomendo a tem gosta de historia ou de uma bela vista... Da para ver Beja em toda a sua area....
negative,Fim de semana
positive,"Visita agradavel com excelente vista panoramica da cidade de Beja e dos campos agricolas adjacentes, espacos cuidados e limpos. Torre de menagem muito bem cuidada."
positive,Passagem por Beja
positive,"A visita a este castelo e imprecindivel. Tudo muito bem cuidado. Se tiver coragem suba a Torre. Sao 200 degraus, mas vale a pena pela vista."
positive,Uma majestosa vista sob a planicie.
positive,"E a maior torre da peninsula Iberica, com uma vista majestosa sob a planicie."
positive,Tem uma manutencao excelente e um bom posto turistico no local.
positive,Renovado castelo
positive,O castelo de Beja e ponto de paragem obrigatorio para quem visita esta cidade do interior alentejano.
negative,"Com umas vistas 360 graus no topo da torre sobre toda a cidade, a verdade e que este espaco leva-nos de novo para os idos tempos dos reis e das rainhas."
positive,As suas infindaveis escadas conduzem-nos a magia da Historia de Portugal e que culminam no ultimo piso que oferece um vislumbre quase magico a partir da sua torre principal.
positive,A torre cimeira sobre a cidade
positive,"O castelo de Beja foi alvo de obras de conservacao, o que o deixou muito apelativo e bem enquadrado na malha urbana da cidade. A sua torre destaca-se no centro historico da cidade. A visita ao castelo e a sua torre e obrigatoria para se ter uma panoramica geral da cidade."
positive,Familiar
positive,Um dos castelos mais encantadores . Muito bem conservado custa um pouco subir as escadas mas quando se atinge o topo e uma sensacao maravilhosa ver a vista panoramica da nossa cidade e a planicie alentejana.  Quem visitar uma vez vai ficar encantado e volta de certeza com mais familia ou amigos
positive,atraccao principal ou (prato principal)
positive,E dos poucos castelos de portugal que ja visitei e nao paguei para entrar e mesmo assim esta impecavel e bem conservado. parabens a quem toma conta do castelo
positive,Ate perder de vista
positive,"Um espaco estimado e bem preservado tanto no exterior como no interior. Apos alguns degraus, a vista do topo da torre e ate perder de vista. Aos sabados de manha podem contar com uma pequena feira as suas portas."
negative,Muito agradavel
negative,"Castelo muito bonito e limpo. A torre e lindissima, nao se paga para visitar. Tem loja no interior para levar uma lembranca."
positive,Visita ao domingo
positive,"Belo local para tirar fotos. Entrada gratuita. Nao e exatamente um castelo, apenas as muralhas e uma torre. Nao deixe de subir ate o cume da torre para admirar a paisagem."
positive,Mais alta torre menagem da Iberia
positive,Excelente vista. Muitos degraus. Possibilidade de melhorar o espaco. Boas informacoes no posto turismo
positive,Ex-libris da cidade.
positive,"Reza a lenda que que sobe a sua torre altaneira para apreciar a magnifica planicie alentejana, se enamora na cidade e dela mais nao se esquecera."
positive,Beja encatadora
positive,O castelo de Beja esta muito bem recuperado e permite que entremos numa outra epoca da cidade contando a historia do nosso pais.
positive,Alentejo
positive,Fantastico espaco e excelentemente conservado. Subida torre de menagem e imperativo de visitar. Subir as escadas vale a pena.
positive,Beja
negative,Castelo historico e no geral bem conservado. Nas escadarias o piso esta muito gasto e torna-se especialmente perigoso para as criancas.
positive,Ademiravel
positive,"Nao tem nada de especial, com a excecao de Subir a torre de menagem, Vistas maravilhosas sobre a planicie alentejana! Vale a pena subir aqueles 45 metros!"
positive,Visita aconselhada
negative,"Vir a Beja e nao ver o Castelo...e lamentavel. E um Castelo simples, que pode ser visto em 1 ou 2 horas.Bastante fotogenico."
positive,Medieval e bem conservado
positive,"Na interessante cidade de Beja , no baixo Alentejo , esse castelo-fortaleza , apresenta-se muito bem cuidado . Situado no centro da cidade , chama a atencao pela imponente torre de menagem .Vale bem  a visita."
positive,Torre de Menagem muito interessante.
positive,"O Castelo de Beja vale a pena visitar pela sua torre de menagem, a mais alta de Portugal"
positive,"Do topo da torre tem-se uma vista espectacular, conseguindo-se ver todo o Baixo Alentejo."
negative,Simples porem muito legal
negative,Situado no centro da cidade e possivel visita-lo por completo.
positive,Entrada e franca e sem guias.
positive,Vale a pena subir a sua torre e ter uma vista muito boa de toda a cidade e regiao.
positive,Gostei
positive,Adorei o castelo de Beja e espero que o castelo mantenha se vivo eu recomendo pessoas a ir ao castelo tem uma vista fantastia
positive,Vale a pena visitar
positive,Prepare-se para subir...
positive,Mas a subida compensa ! Excelente vista sobre a cidade.
positive,Um dos ex libris da cidade.
positive,Local interessante
negative,"O  Castelo e o sitio historico vale a pena conhecer, porem a area historica de Beja, deixa muito a desejar para quem nao estiver com um guia, pois nao existe nenhuma informacao que indique os locais mais interessantes, tornando o passeio muito cansativo, pois ficamos dando volta sem saber para onde ir."
positive,Historia Medieval
positive,"Castelo muito bem arranjado, com espaco de passeio e com a oportunidade de ter uma das melhores vistas sobre a cidade de Beja."
positive,Mais um castelo
positive,"Com uma vista espectacular sobre Beja , as muralhas estao bem conservadas mas no exterior o cheiro a casa de banho publica prolifera ."
positive,Bonito
