sentiment,review
positive,Torre de menagem imponente. Para os apaixonados deste tipo de turismo vale bem a pena. A não perder passando por estes lados.
positive,Excelente vista
positive,Castelo em bom estado que permite ter uma excelente vista sobre Beja e região circundante. Bom local para deixar o carro e passear pela cidade.
positive,Torre bem conservada
negative,"Do castelo praticamente só sobra a torre de menagem, que dá para ver que é sujeita a manutenção e já foi alvo de recuperação bem feita. Um barzinho no pátio dá para tomar uma bebida para refrescar"
positive,O grande miradouro de Beja
positive,"Um ponto turístico obrigatório para quem queira conhecer Beja! Situado bem no centro desta cidade alentejana, tem uma paisagem privilegiada sobre toda a cidade e arredores. O Castelo é bastante enigmático, transportando-nos para a época medieval. De uma beleza inigualável tanto de dia como de noite, vale bastante vê-lo com os seus próprios olhos e aproveitar para tirar umas boas fotografias."
positive,Cartão postal de Beja
positive,"O Castelo está muito bem conservado.  É possível circular por todo entorno junto a muralha, tendo vista 360° da cidade.  A torre possui três salas intermediárias interessantes e boas para parar e tomar um fôlego pois são mais de 180 degraus nos 40 metros de altura, sendo a mais alta da Península Ibérica.  O ingresso é gratuito, infelizmente, pois este patrimônio merece um cuidado para evitar a ação de vândalos, que nem sempre se dão conta, por exemplo, que uma foto pendurada no pescoço da estátua, pode derrubar e quebrar um patrimônio de mais de 1000 anos."
positive,Bom passeio
positive,Bom passeio para relaxar e aproveitar a vista sobre a cidade. Cuidado com o calor eheheh .  Aproveitar as vistas
positive,Óptimo local para iniciar a visita cultural!
positive,"Ao subir ao Castelo é possível ver toda a cidade e os seus arredores, vista deslumbrante e ambiente medieval."
positive,"O castelo está muito bem conservado, tem entrada livre e acesso à torre de menagem, de onde se tem uma magnífica vista sobre toda a cidade"
negative,Está limpo....
negative,"Está limpo, conservado e tem acesso gratuito..."
positive,A torre tem uma vista muito interessante.
negative,"Aparentemente, é só o que tem para oferecer."
positive,Bem interessante!
positive,Castelo com boa conservação. Aberto ao público para visitação. Tem um banheiro. Torre de 183 degraus proporciona bonita visão. Vale a pena.
positive,Vista panorâmica da cidade
negative,"O castelo encontra-se bem conservado e permite a partir da sua torre de menagem uma vista panorâmica da cidade. Embora não se pague para visitar, deveria haver um funcionário que controlasse o espaço. Dispõe de um café no seu interior e de WC, embora não exista sinalética indicativa das instalações sanitárias."
positive,Visita ao Castelo
positive,"Interessante conhecer e ver a vista das muralhas do castelo, mas pode ser um passeio rápido, em 30 minutos é possível ver tudo."
positive,Castelo muito belo
positive,Top
positive,Entrada livre.
positive,Torre de menagem acessível.
positive,Vista espetacular de toda a cidade.
negative,Recomendável para quem tem interesse por monumentos históricos
negative,vista deslumbrante subindo as 168 degraus
positive,"Visitar o castelo em baixo é uma coisa mas subir os cerca de 168 degraus e de facto uma proeza que vala bem a pena pela vista deslumbrante que nos proporciona. Os degraus são fáceis de subir, e tem intervalos para descanso. Mais acima começa a estreitar e temos que esperar pelos que descem ou caso contrário os que sobem. Não podem subir e descer ao mesmo tempo em simultaneo.A vista dos 4 quadrantes é indescritível. Ir a Beja e não subir a torre é como ir a Roma e não ver o Papa."
positive,Um dos castelos mais lindos com certeza!
positive,"O castelo de Beja, tem uma arquitetura muito bonita. Se mantém como um dos mais bonitos da região, seu jardim e sua estrutura interior é bastante conservada e o mirante é muito bonito."
positive,Vale a pena conhecer!
positive,Torre muito bonita!
positive,A torre do castelo é lindíssima!
negative,"Poderia ter algum funcionário no local a controlar as subidas e descidas, pois existem passagem apertadas."
positive,"A vista das planícies, um pedaço de história"
positive,"Ao visitar Beja, vale a pena ir ao Castelo. Sem limitação no acesso, permite ter uma vista agradável na torre de menagem."
positive,Monumento a visitar em Beja
positive,Se for a Beja não deixe de visitar este monumento e de subir a torre de menagem do castelo. Se levar crianças pode ser um pouco cansativo mas proveitoso porque os miúdos divertem-se a subir e imaginar os guerreiros.
positive,"Castelo de acesso fácil, muito bem cuidado e preservado. Páteo limpo e cheio de verde. Pode-se subir à torre, com entrada gratuíta. Pessoal muito simpático. Merece uma visita!"
negative,Um pequeno castelo dentro da cidade
positive,Bem preservado e perto do centro; com melhorias recentemente implementadas. Vale a pena subir para ver a vista e sentir a atmosfera do passado
positive,Passeio
negative,"Um Sitio descontraído com uma vista muito boa da cidade de Beja. Acredito que seja um local bom para tirar umas boas fotografias com amigos e familiares, recomendo."
positive,Lindo castelo
positive,"Este castelo encontra-se num bom estado de conservação. Da sua Torre de Menagem, bem conservada, tem-se uma vista sobre toda a cidade."
positive,Inesquecível!
positive,Maravilhoso! O por do sol visto do Castelo é ainda mais esplendoroso! Pisar em locais históricos tão bem conservados causa muita emoção!
positive,Mal recuperado
positive,"Penso que o governo deveria de fazer melhor na recuperacao dos castelos como o de Beja,"
positive,Nem tudo è Lisboa e Porto.
positive,"Este castelo com uma história fantástica e do mais antigos bem como o que tem a torre da menagem mais altas do pais, devia de ter uma programa de recuperação mais adequado e não serem usadas matérias fora de época que destroem toda a fachada."
positive,Bonito porém pequeno
positive,"Um pequeno castelo no centro da cidade, visitei apenas por fora, estiva de passagem pela região e entrei na cidade para ver o castelo e gostei."
negative,Viagem no Tempo
positive,"Passear por um castelo medieval é com viajar no tempo. O passeio é gratuito. Andar pelas muralhas, e, subir até o topo da muralha e desfrutar de uma vista de 360o é maravilhoso."
positive,Lindo
positive,Castelo muito bonito e em ótimo estado de conservação. Tem uma vista espetacular da cidade e tanto por fora como por dentro é realmente deslumbrante.
negative,Portugal no seu melhor
positive,Recomenda se vivamente a subir ao castelo e ver a vista deslumbrante sobre a cidade de Beja .
positive,As escadas íngremes o estreitas dificultam ou até mesmo impossibilitam pessoas de mobilidade reduzida. Pouco ou nada se pode fazer para melhorar este ponto...... VALE A PENA (MESMO ) visitar
negative,agradável mas sem elevador
positive,"subir ao cimo da torre de menagem ,proporciona uma vista única sobre a planície alentejana. a torre deste tipo mais alta de Europa e tanbém o ponto mais alto do alentejo, as escadas são muitas ,mas compensa o esforço"
negative,Ótimo passeio
positive,"Um belo passeio. A Torre da Menagem , muito alta, oferece uma vista linda, compensando os quase duzentos degraus."
positive,Agradável Surpresa
positive,Foi uma agradavel surpresa visitar este Castelo após as obras que teve.
positive,"Aproveitei para visitar melhor e de facto, é dos castelos mais bonitos, com melhores vistas sobre a planicie alentejana."
positive,"Apesar de estar fechado á noite, aconselho a visitar o seu exterior pois o jogo de luzes, as arvores torno o local fantastico."
positive,ATENÇÃO ás carteiras e coisas de valor pois é um local com algumas pessoas com ar duvidoso
positive,Castelo simples mas com vista espetacular!
negative,O castelo é pequeno mas encontra-se em bom estado conservação e limpeza.
negative,Está no centro histórico de Beja e num dos pontos mais altos da cidade.
negative,"No seu interior tem a casa que pertencia ao Governador da Cidade, agora convertido parcialmente em bar / café."
positive,"O que merece a sua visita é a torre, com mais de 200 degraus para subir, com mais de 35 m de altura."
positive,"Tem várias paragens intermédias possíveis, creio que são 3 sala, onde se pode ler um pouco da história de cada uma assim como descançar as pernas! :)"
negative,"No topo está uma vista deslumbrante sobre a cidade, 360o!!!"
positive,É que a torre do castelo acaba por ser o mais alto edifício em toda a cidade de Beja!
positive,Só por isso merece visitar!
positive,Local interessante e bem preservado
positive,"Falta um pouco de informação mas a construção está bem preservada. Pela posição privilegiada, ali devia ser o local de vigia que identificaria qualquer movimento no sentido da cidade. A entrada é gratis e o passeio leva uns 40 minutos."
positive,"Dica: Antes de ir se informe sobre os horários, por exemplo na hora do almoço o local fica fechado."
positive,Interessante
positive,Vale pela esplêndida vista da Torre de Menagem que compensa o esforço da subida! Poderia estar mais bem conservado e atrativo para locais e turistas!
positive,Vista boa mas mal aproveitado
positive,Vista boa mas mal aproveitado.
positive,Não tem material iterativo ou explicativo dentro do museu...não faz sentido.
positive,Apenas duas placas simples e com pouca informação.
positive,"Merecia outra gestão, sobretudo nos dias de hoje em que os turistas estão mais exigentes, mais cultos e procuram enriquecimento cultural."
positive,A torre é a melhor atracção.
positive,"Bem conservado, bem servido por um estacionamento, há um café em seu interior e uma vasta área para explorar. A torre é a melhor parte."
positive,Torre espetacular
positive,"No castelo de Beja destaca-se a Torre com quase 40 metros, que proporciona uma vista fantástica sobre a cidade e a sua envolvência. A entrada é gratuita, é existe estacionamento por perto. Vale a pena visitar."
positive,Vista panorâmica
positive,"A visita ao Castelo consiste essencialmente na subida à torre de menagem, a mais alta da Peninsula Ibérica com os seus 38,8 metros de altura."
positive,A entrada é gratuita.
positive,Relaxante
negative,É uma visita com um sabor a viagem no tempo.
positive,"Os miúdos adoraram , fácil acesso. Há estacionamento à volta. Tem uma vista fantástica e é possível ter refeições parto."
positive,Aconselho a visitar
positive,Ferias em Beja
positive,Local a visitar e para quem nao tiver vertigens e estiver bem preparado para subir os 186 degraus da torre do menagem a vista compensa
positive,Castelo lindíssimo!
positive,Castelo muito bem conservado e que permite umas vistas soberbas. Subir à torre e olhar sob Beja e Espanha é fantástico. A senhora que nos atendeu foi muito simpática e prestável e o preço são uns simbólicos 2 euros.
positive,Vista maravilhosa
positive,"A torre de Menagem é linda e tem uma vista deslumbrante. Lugar fantástico para visitar em qualquer tipo de situação, seja em família ou com amigos."
positive,"O Castelo de Beja está muito bem cuidado, sendo possível subir à torra e desfrutar das vistas fantásticas sobre a cidade de Beja. Visita obrigatória."
positive,Muito bonito e vem conservado
positive,Adoramos a visita. Castelo muito bem conservado e muito bonito. Digno de se ver. As pessoas que lá trabalham são muito acolhedoras e simpáticas.
positive,fantastico!
positive,"Bem recuperado,em bom estado de conservação,imponencia e com uma vista fantastica sobre a planicie alentejana.Entrada Gratis."
negative,Simplismente lindo <3
positive,"Amei toda a cidade, povo receptivo clima agradavel e monumentos incriveis incluindo este. Muita historia e cultura a se desfrutar."
positive,"Se você está em Beja vale conhecer, mas nada de especial. Apenas subir para ver a vista da cidade, isso se não tiver problemas com escadas"
positive,Intervenção e recuperação do edificado do castelo com mais valia para os visitantes
positive,Espaço envolvente cuidado. Facilidade no acesso e boa circulação no espaço de muralha. Excelente local de visita.
positive,Castelo altaneio
positive,"Com uma vista deslumbrante o castelo de Beja presenteia-nos com uma vista sobre a vasta planície alentejana, magnífica."
positive,Lindo Castelo de Beja!
positive,"O Alentejo é lindo, quente e lindo!"
positive,"Torre de Menagem, sem dúvida linda!"
positive,Vale a pena visitar o Alentejo 1
positive,Um excelente local para visitar!
positive,A torre do Castelo tem vistas fantásticas sobre a cidade de Beja. É gratuito e tem parque de estacionamento perto do local.
positive,A perder de vista
positive,Impressionante torre de menagem.
positive,"Conforme descrito, permite ver a kms de distância em todas as direções."
positive,"Bem arranjado, grátis e de fácil acesso."
positive,Perceber os porquês e conhecer z história que que é e faz o nosso país.
negative,Triste é ver a falta de respeito que certas pessoas têm pelo patrimônio nacional.
positive,Fazer inscrições estúpidas em estátuas com séculos de existência!!!
positive,A mais alta...
positive,A mais alta torre de menagem do país...
positive,Muitas escadas para subir para encontrar uma vista de cortar a respiração...
positive,"Castelo bem conservado, sendo possível caminhar nalgumas muralhas."
positive,Castelo Beja
positive,"Vale a pena visitar o Castelo de Beja. De fácil acesso e gratuito, permite subir às muralhas, até ao topo e contemplar a vista da vasta planície."
positive,Viagem Portugal
positive,"Vale a visita sim, afinal, pontos históricos e em lugares diferentes aos grandes centros e de grande trânsito de turistas, sempre vale a pena. Para quem está passeando de Évora para Região de Lagos, parar para esticar as pernas e conhecer, afinal está no caminho. Recomendo sim."
negative,"É um castelo pequeno, mas tem a sua história."
positive,"Apesar de ser pequeno, vale a pena visitar. Tem uma torre que se pode subir e ver a paisagem. Está situado no centro e tem um parque para estacionar as viaturas."
positive,Parabéns pela conservação
positive,"Este espaço está muito bem conservado, à vista é fantástica e permite ver toda a cidade do topo da torre. Uma situação muito interessante é ser de visita gratuita, o que é cada vez mais raro."
positive,Super conservado
positive,Eu fico muito contente quando vejo castelos bem conservados pelo mundo. Este estava muito mesmo conservado. Pode-se entrar sem pagar nada.
positive,Uma Torre para subir
negative,"Os restos do castelo de Beja, com uma torre reconstruída."
positive,"A subida ao cimo da torre vale o esforço, são 183 degraus em espiral, mas a vista lá de cima é espetacular."
positive,O miradouro de beja
positive,Um belo monumento a visitar. É possivel ver toda cidade de cima das torres. Lugar cuidado e limpo. Entrada gratis. Vale bem a visita.
positive,Fantástico
positive,"Gostámos muito do castelo, mas gostaríamos de destacar principalmente a amabilidade do senhor funcionário que nos recebeu no posto de turismo. Um bem-haja e obrigado pela simpatia!"
positive,A bucólica Beja e seu castelo
positive,"Beja é uma pequena cidade do Alentejo muito graciosa pela sua simplicidade, pelas casinhas brancas, pelo vagar do seu cotidiano. O Castelo de Beja é bem interessante, a muralha e a torre foram revitalizadas. Do alto da Torre podemos ver a cidade toda."
positive,Bonito Castelo
positive,"Bonito Castelo, muito bem cuidado por fora, não foi possível ver por dentro. Vale a pena passar por lá pois é único a visita a um castelo."
positive,Extraordinário
positive,Chegámos já quase na hora de fecho da torre do castelo; na verdade está já deveria estar fechada mas como a senhora do posto de turismo estava com visitantes não o fez mais cedo. Após uma breve troca de informações a senhora disse para irmos à torre dado que ela ainda tinha de subir ao topo para fechar tudo.
positive,Subimos e a cada fase desta torre fantástica ficávamos cada vez mais maravilhados com a beleza de algo construído numa época em que não havia máquinas como hoje.
positive,"Quando chegámos ao topo a senhora juntou-se a nós e, apesar de já estar mais do que na hora de saída, perdeu tempo a explicar-nos tudo o que questionámos sobre a cidade, sobre o castelo... tenho pena de não me lembrar do nome da senhora, mas a simpatia nunca será esquecida."
positive,E a vista deste local sobre a cidade de Beja e sobre a planície toda à volta é de cortar a respiração.
positive,Vale a pena
positive,"Castelo muito bonito, torre de menagem das maiores da península ibérica, bem conservado. Vista lindíssima sobre uma cidade parada no tempo"
positive,"Castelo bonito, vale a pena"
positive,"o Castelo é muito bonito, tem paisagens lindas, muitas escadas para chegar ao cima da torre. o único sítio de Beja que vale a pena ver."
negative,cidade parada no tempo
positive,"terça-feira, cidade velha e sem vida, parada no tempo, o castelo estava fechado,a zona da mouraria achei pouco interessante, demasiado simples, palacetes degradados incluindo o da GNR,enorme e uma parte das parede a cair, o parque da cidade, pouco cuidado e com algum lixo, se não fosse as laranjeiras carregadas de laranjas a dar a sua graça....."
positive,Passeio
positive,Gostei sítio muinto tranquilo para passar calmo sossegado com vistas muinto bonitas quando poder voltarei
positive,Nada especial
negative,"Só gostei da vista para Os arredores de Beja. Apesar de haver um café no interior, nao é nada de especial."
negative,Regresso ao passado
positive,Simplista e sui generis. Mas tem muralhas é uma torre com muitos degraus...
positive,Visita em 30m mas com exercícios de pernas a preceito!
positive,Cheio de charme e rico em história!
positive,"Beja, cidade medieval. Após 500 anos do domínio mouro, Al Andaluz Islâmico, foi retomada e reconstruída pelo rei de Portugal. Torre de 40 metros de altura, com nova estratégia para ataque e defesa com três níveis de torre e e em pontos diversos, com criação de muralhas com passadiços mais largos e com agulhas para ataque vertical."
positive,A visitar em Beja
positive,"Um bonito Castelo no meio da cidade de Beja. Com vista à paisagem alentejana. Nota-se na torre principal uma reconstrução recente com pedra atual, que tendo em conta o lado positivo não deixou que o castelo ficasse em ruínas mas por outro lado está presente a atualidade o que descaracteriza um pouco. Mas é um monumento a não perder por quem passa por ali."
positive,Mais um castelo altaneiro
positive,Mais um pouco da nossa história... Subir a torre do castelo só é aconselhável a quem não sofra de vertigens e que tenha ingerido uma bela refeição.
positive,tipico do alentejo
positive,"um castelo que, como quase todos no alentejo, vale pela vista. A vista e magnifica com planicies a perder de vista"
positive,Ótimo passeio!
positive,"Um passeio pela história de Portugal, o Castelo de Beja é uma visita obrigatória em Beja!"
positive,A vista é simplesmente incrível! Vale a pena percorrer cada corredor e cada escadaria do castelo!
positive,"Mas vá com um tênis confortável, a caminhada é longa!"
positive,Torre altaneira
positive,"A mais alta e bela torre de menagem de Portugal. Avistada a quilómetros quando nos aproximamos de Beja, vale a pena subir ao seu terraço e ver todo o Alentejo!"
negative,Um castelo impunente onde a sua torre menagem é referencia nacional.
positive,Uma visita a este local é certa de conter muitas historias para recordar no dia de amanhã.
positive,Melhor local do Alentejo para visitar. Com a maior e melhor torre de menagem de Europa. Optimo para um passeio familiar ou em casal.
positive,Lindo castelo
positive,"O pessoal não fala muito de Beja, Mas gostei muito da cidade, em especial do castelo. Tem uma imponência tremenda e uma vista muito ampla em dias límpidos, de sua torre central. Vale muito a visita."
negative,Pequeno mas divertido
positive,É um bom sitio para uma pequena e rápida visita.
positive,O castelo está bem arranjado e da para chegar ao cimo da Torre.
positive,Castelo e Torre de Menagem muito interessantes
positive,"O castelo e a torre de menagem merecem sem dúvida uma visita. Da torre de menagem, bem imponente, pode-se apreciar uma vista bem agradável sobre toda a cidade de Beja. É possível chegar até ao topo da Torre."
positive,É uma visita gratuita.
positive,Bonito castelo com vista imponente
positive,"Bonito castelo com vista imponente e gratuito, o único ponto contra será o acesso impeditivo a pessoas com deficiência, mas será difícil resolver."
positive,Linda vista lá de cima e grátis!
positive,Entrada livre. Possibilidade de subir na torre e ter uma linda vista.
negative,No centro de Beja. Estacionamento a volta do castelo grátis.
negative,Torre de menagem imponente
positive,"As vistas do castelo para as planícies alentejanas são um encanto. É cansativo, mas vale a pena subir ao topo da torre de menagem."
positive,Recomendo
positive,Belo monumento.
positive,Sabendo-se da sua existência...porque sinalização não existe...vale muito a pena visitar..muito bem conservado é rico em património histórico...uma torre de menagem a valer o esforço de subir a 38 metros por escada..vista vislumbraste..
positive,Uau!
positive,"Vista deslumbrante, espaço bem conservado, com algumas explicações interessantes. A subida à torre não foi fácil para as crianças mas adoraram a aventura."
positive,Castelo mais lindo do Alentejo
positive,"Fui um diversos castelos e este é o mais bonito do Alentejo. Prepare-se lara subir os 180 degraus da torre, pois a vista é imperdível!"
positive,Uma ida ao Castelo
positive,Não muito grande mas depois de admirar mais este monumento pode ver uma vista ampla e abrangente de Beja cidade.
positive,Bela Vista
positive,"Castelo muito bonito, com uma vista magnífica sobre a cidade e a planície alentejana."
positive,Ideal também para quem gosta da História de Portugal.
positive,Torre de menagem do castelo
positive,"A torre foi restaurada e é possível visita-la até ao ultimo nível, a vista é maravilhosa sobre a cidade de Beja e os terrenos que a circundam."
positive,"Belíssimo castelo, belíssima vista"
positive,"Belíssimo castelo, muito bem preservado. Vale a pena a subida à torre, custa um bocadinho mas a vista sobre a cidade é magnifica."
positive,Consegui chegar ao topo do Castelo que tem uma vista magnifica dobra a cidade
positive,Recomendo a todos aqueles que se interessam por historia além disso esta muito bem conservado e a chegada ao topo temos uma vista deslumbrante sobre a cidade de Beja.
positive,Visita histórica
positive,Bonito o local com óptima vista. Recomendo a tem gosta de história ou de uma bela vista... Dá para ver Beja em toda a sua área....
negative,Fim de semana
positive,"Visita agradável com excelente vista panorâmica da cidade de Beja e dos campos agrícolas adjacentes, espaços cuidados e limpos. Torre de menagem muito bem cuidada."
positive,Passagem por Beja
positive,"A visita a este castelo é imprecindivel. Tudo muito bem cuidado. Se tiver coragem suba à Torre. São 200 degraus, mas vale a pena pela vista."
positive,Uma majestosa vista sob a planície.
positive,"É a maior torre da península Ibérica, com uma vista majestosa sob a planície."
positive,Tem uma manutenção excelente e um bom posto turístico no local.
positive,Renovado castelo
positive,O castelo de Beja é ponto de paragem obrigatório para quem visita esta cidade do interior alentejano.
negative,"Com umas vistas 360 graus no topo da torre sobre toda a cidade, a verdade é que este espaço leva-nos de novo para os idos tempos dos reis e das raínhas."
positive,As suas infindáveis escadas conduzem-nos à magia da História de Portugal e que culminam no último piso que oferece um vislumbre quase mágico a partir da sua torre principal.
positive,A torre cimeira sobre a cidade
positive,"O castelo de Beja foi alvo de obras de conservação, o que o deixou muito apelativo e bem enquadrado na malha urbana da cidade. A sua torre destaca-se no centro histórico da cidade. A visita ao castelo e à sua torre é obrigatória para se ter uma panorâmica geral da cidade."
positive,Familiar
positive,Um dos castelos mais encantadores . Muito bem conservado custa um pouco subir as escadas mas quando se atinge o topo é uma sensação maravilhosa ver a vista panorâmica da nossa cidade e a planície alentejana.  Quem visitar uma vez vai ficar encantado e volta de certeza com mais família ou amigos
positive,atracção principal ou (prato principal)
positive,É dos poucos castelos de portugal que já visitei e não paguei para entrar e mesmo assim esta impecável e bem conservado. parabéns a quem toma conta do castelo
positive,Até perder de vista
positive,"Um espaço estimado e bem preservado tanto no exterior como no interior. Após alguns degraus, a vista do topo da torre é até perder de vista. Aos sábados de manhã podem contar com uma pequena feira ás suas portas."
negative,Muito agradável
negative,"Castelo muito bonito e limpo. A torre e lindíssima, não se paga para visitar. Tem loja no interior para levar uma lembrança."
positive,Visita ao domingo
positive,"Belo local para tirar fotos. Entrada gratuita. Não é exatamente um castelo, apenas as muralhas e uma torre. Não deixe de subir até o cume da torre para admirar a paisagem."
positive,Mais alta torre menagem da Iberia
positive,Excelente vista. Muitos degraus. Possibilidade de melhorar o espaço. Boas informações no posto turismo
positive,Ex-libris da cidade.
positive,"Reza a lenda que que sobe à sua torre altaneira para apreciar a magnifica planicie alentejana, se enamora na cidade e dela mais não se esquecerá."
positive,Beja encatadora
positive,O castelo de Beja está muito bem recuperado e permite que entremos numa outra época da cidade contando a história do nosso país.
positive,Alentejo
positive,Fantástico espaço e excelentemente conservado. Subida torre de menagem é imperativo de visitar. Subir as escadas vale a pena.
positive,Beja
negative,Castelo histórico e no geral bem conservado. Nas escadarias o piso está muito gasto e torna-se especialmente perigoso para as crianças.
positive,Ademiravel
positive,"Não tem nada de especial, com a exceção de Subir a torre de menagem, Vistas maravilhosas sobre a planície alentejana! Vale a pena subir aqueles 45 metros!"
positive,Visita aconselhada
negative,"Vir a Beja e não ver o Castelo...é lamentável. É um Castelo simples, que pode ser visto em 1 ou 2 horas.Bastante fotogênico."
positive,Medieval e bem conservado
positive,"Na interessante cidade de Beja , no baixo Alentejo , esse castelo-fortaleza , apresenta-se muito bem cuidado . Situado no centro da cidade , chama a atenção pela imponente torre de menagem .Vale bem  a visita."
positive,Torre de Menagem muito interessante.
positive,"O Castelo de Beja vale a pena visitar pela sua torre de menagem, a mais alta de Portugal"
positive,"Do topo da torre tem-se uma vista espectacular, conseguindo-se ver todo o Baixo Alentejo."
negative,Simples porém muito legal
negative,Situado no centro da cidade é possível visitá-lo por completo.
positive,Entrada é franca e sem guias.
positive,Vale a pena subir a sua torre e ter uma vista muito boa de toda a cidade e região.
positive,Gostei
positive,Adorei o castelo de Beja e espero que o castelo mantenha se vivo eu recomendo pessoas a ir ao castelo tem uma vista fantastia
positive,Vale a pena visitar
positive,Prepare-se para subir...
positive,Mas a subida compensa ! Excelente vista sobre a cidade.
positive,Um dos ex libris da cidade.
positive,Local interessante
negative,"O  Castelo e o sítio histórico vale a pena conhecer, porém a área histórica de Beja, deixa muito a desejar para quem não estiver com um guia, pois não existe nenhuma informação que indique os locais mais interessantes, tornando o passeio muito cansativo, pois ficamos dando volta sem saber para onde ir."
positive,História Medieval
positive,"Castelo muito bem arranjado, com espaço de passeio e com a oportunidade de ter uma das melhores vistas sobre a cidade de Beja."
positive,Mais um castelo
positive,"Com uma vista espectacular sobre Beja , as muralhas estão bem conservadas mas no exterior o cheiro a casa de banho publica prolifera ."
positive,Bonito
positive,É interessante têm uma vista espectacular sobre a cidade de beja.recomendo é um destino a não perder.
positive,Excelente conservação
positive,Visitei Beja com uns amigos e ficámos encantados com a conservação do castelo e com a vista da torre de menagem. Gratuito.
positive,Pouco atractivo
positive,Por fora parece atrativo mas infelizmente não conseguimos visitar por dentro pois estava fechado e não tinha nenhuma informação sobre o funcionamento.
negative,Torre de menagem imponente
