sentiment,review
positive,Visitar o museu e a janela da Mariana Alcoforado
positive,"Se for a Beja, visite este museu e desfrute da coleção de ajuleijos, e da magnitude dos altares da capela. Não deixe de ver a janela da soror Mariana Alcoforado de onde escreveu as cartas de amor."
positive,Lindo por fora e por dentro
negative,"Este museu instalado no Convento de Nossa Senhora da Conceição em que a igreja é revestida a talha dourada, tem um lindo claustro e guarda colecções de arqueologia, azulejaria, pintura e arte sacra."
positive,Historia
positive,"Em conjunto com o Castelo, o Museu faz parte das visitas obrigatórias na cidade de Beja. Tanto por fora como por dentro, é um edifício cheio de história."
negative,Muito agradável - Portugal no seu melhor
negative,PORTUGAL É UM PAÍS “ENORME”..... orgulho de ser português .
positive,Conhecer Beja
negative,"Visita agradável, muito bem arranjado e limpo, sitio onde se encontra peças de arte sacra com muita história."
positive,Acervo cultural enorme!
positive,"Para os amantes de história, particularmente de quadros e achados arqueológicos, é uma visita que recomendo, mesmo."
positive,"Tudo bem conversado, estimado, e bem descrito para que os visitantes leiam e entendam o que estão a visitar."
positive,Uma joia imperdível em Beja
positive,"Fundado por ordem dos primeiros Duques de Beja, pais de D. Manuel, foi um dos mais ricos conventos do Sul. Capela rococó com madeira cromada do séc. XVII e XVIII que nos deixa sem palavras durante uns minutos; um altar de mosaico florentino belíssimo. Uma coleção de pintura da escola portuguesa e espanhola maravilhosa com destaque para a obra Ecce Homo. Os azulejos são interessantíssimos. Ver a porta de Mértola, por onde Mariana Alcoforado via o seu amor, alvo de uma paixão avassaladora que produziu as Lettres Portugaise, marco da Literatura internacional."
negative,Visita necessária.
positive,Comece sua visita por Beja por este museu. Acredito ser a melhor atracção na região! O interior do prédio é uma obra de arte que rende fotos maravilhosas!
negative,A necessitar de se modernizar
negative,"Museu pequeno mas com um espólio interessante. Necessita de obras de intervenção de modo a tornar-se mais interactivo e cómodo para quem o visita. Não existem, só para dar um exemplo, legendas ou explicações na maior parte dos itens e as que existem estão só em Português, impossibilitando deste modo a visita por parte de turistas estrangeiros."
negative,Se comprarem a entrada no museu de arte visigotica (próximo do Castelo) podem visitar este museu gratuitamente.
negative,Um museu sem nada de espectacular
negative,Um museu sem nada de espectacular.
positive,"Na verdade, o principal foco de interesse são mesmo os azulejos."
positive,"Em todo o caso a visita é um pouco secante, sobretudo para crianças."
positive,Museu com vida
positive,A minha visita ao museu inseriu-se num evento que se integrava nas Palavras Andarilhas e foi excelente porque assim tive oportunidade de visitar o Museu para além de ainda comprar alguns doces conventuais.
negative,Um museu pequeno
positive,exelente
negative,Um dos mais belos museus de Portugal.
positive,Recomendo a todas as pessoas que estejam de visita a Beja a virem conhecer este monumento.
positive,Museu de Beja
positive,"Um Museu que espelha bem a riqueza do património nacional espalhado por todo o país. Vale pelo acervo e também pelo edifício, antigo convento, onde se instalou."
positive,Boa atração
positive,"Tem uma capela muito bonita. O acervo do museu deve um pouco, mas vale uma  visita. A entrada é 1 euro."
positive,Em Pleno Centro da Cidade
positive,"O Museu Rainha D. Leonor, é uma grande atracção turistica de Beja, a nossa capital de Distrito. Em pleno coração da cidade vale a pena visitá-lo, não só pela parte histórica como a parte mais moderna. José Saramago, já escreveu sobre ele."
positive,Fraco
positive,"Rainha Leonor só dá nome ao museu. Não há nada nesse museu que remeta a ela, apenas uma estátua dessa Rainha na parte externa. Capela e salas muito lindas que valem a pena serem vistas mas mal conservadas, azulejos quebrados e sem restauração. Pequeno acervo e temática misturada. Não gostei."
positive,Falta manutenção
negative,O museu tem pouco acervo e há falta de manutenção tem itens deteriorando com perdas sérias. Apesar de ter o nome da Rainha Dona Leonor somente a estátua do lado de fora faz essa ligação.
positive,Uma agradável surpresa.
positive,"Fomos ver por acaso,. Porque por acaso passámos ali ao pé, por acaso estava aberto, por acaso até era gratuito e agradecemos ao acaso porque vale a pena a visita."
positive,Um museu de excelência!!
positive,Um museu digno de ser visto!! É pena a falta de apoios que permitissem uma melhor conservação de alguns dos museus de Portugal.
positive,Museu com uma capela barroca maravilhosa.
negative,"O museu não se paga ao domingo, no início é nos oferecido um guia sobre o espólio e a história do museu.É de realçar a capela barroca."
negative,obrigatório para quem visita Beja
positive,"Vale a pena  visitar este museu pois contem uns pedaços da nossa historia pela região. pena ser pequeno, pois pelo que nos foi dito ainda há mais coisas guardadas por falta de espaço no museu"
positive,Explorando Bej
positive,Museu interessante mas muito pequeno. Beja é uma cidade muito pequena e é possível conhecer tudo em apenas um dia. Fiz todos os pontos turísticos de Beja andando.
positive,Museu à antiga
positive,"Fez lembrar os museus de Portugal dos anos 80. A colecção merece a visita, mas a exposição, os materiais de apoio, a lógica necessitam ser repensado! A necessitar revisão urgente!"
positive,Uma excelente escolha
positive,"Um museu que já foi um convento em pleno centro da cidade de Beja é um excelente ponto de partida para conhecer melhoa a sua história,"
positive,Alentejo
positive,Espaco muito bonito. Está melhor por dentro do que no exterior. Entrada o trabalho em Talha dourada é soberbo e deve ser visto.
positive,Belo e histórico
positive,"É uma cidade com charme alentejano e de gente encantadora, mas, digo com alguma ironia que não nos querem lá ao fim de s"
positive,"Os restaurantes e lojas estão fecham para fim de semana ao sabado ao almoço e ao Domingo, com raras mas boas exceçpões, está, praticamente, tudo fechado."
positive,Reservem o restaurante com antecedencia.
positive,"O MUSEU REGIONAL e o Museu Visigotico, assim como o castelo, são dignos duma visita, mas a principal riqueza de Beja está nas redondezas e nas pessoas. Na restauração, nas quintas de excelentes vinhos e gastronomia."
negative,"Mas, a sério, de preferencia durante a semana."
positive,Excelente colecção de Azulejos
positive,O Museu tem uma excelente colecção de azulejos assim como uns andores em prata muito bonitos e interessantes.
positive,Vale a pena a visita.
negative,Melhor que alguns museus nacionais
positive,"Surpreendeu -me pela positiva.  Excelente coleção de pintura, num edifício magnifico. Melhor do que muitos museus nacionais"
positive,Conhecer a história da cidade!
positive,"A visitar, para conhecer a história da cidade! Belíssima Igreja! Um espólio de pintura notável! A sala do capítulo de enorme beleza!"
positive,Museu Regional
positive,Nunca me canso de visitar este museu.
positive,"Tem obras fantásticas, arte sacra e um espectacular espólio arqueológico entre outros temas a ver. Aconselho a sua visita=)"
positive,Vale a visita
positive,Museu muito interessante com um bela capela barroca e boa Arte Sacra com destaque para um Ecce Homo do Séc. XV atribuído a Mestre Gil da Escola de Coimbra.
negative,Imperdivel
positive,visita ao museu
positive,"Gostei do espaço, a funcionária foi muito simpática e esclarecedora. Gostei de tudo mas muito em particular dos Cristos e outras imagens religiosas, assim como de todo o espaço onde se encontra o museu"
positive,Interessante!!
negative,Várias épocas abordadas. Fácil e rápido de visitar. Precisa de alguma recuperação. Localizado no Centro histórico com bom acesso e parqueamento disponível.
positive,Um importante espólio cultural
positive,"Instalado no Convento de Nossa Senhora da Conceição, o Museu Regional Dona Leonor guarda um importante espólio cultural e um pedaço da história da cidade de Beja. Destacam-se as colecções de arte sacra e azulejaria e a Igreja que serve de entrada para o Museu."
negative,"Pessoalmente considero que este é um sítio agradável para se visitar em Beja. Contudo, o museu está “quase” ao abandono: maravilhosas obras da arte sacra expostas ao calor alentejano, sem ar-condicionado?  A sério? Por favor..."
negative,Agradável e interessante
positive,"Vale a pena visitar, o sr que está à entrada é muito simpático e tem gosto em explicar tudo, fez nos uma breve apresentação daquilo que iamos encontrar, realçou os pontos de maior interesse e sugeriu nos outros espaços a visitar, com direito a explicação. Quando encontramos pessoas assim, até o espaço ganha outra dimensão e o interesse também. O meu filho adorou ouvir o que este senhor explicou."
positive,Museu interessante.
positive,"O museu é bastante interessante, inclui igreja onde está sepultado D. Fernando e o filho D. Diogo. Também se podem ver algumas pedras tumulares de personalidades de Beja, assim como exemplos das diferentes culturas que passaram pela cidade."
positive,Gostei.
positive,Museu repleto de história
positive,"Este é o principal museu da cidade e do Baixo Alentejo. Após visita-lo diria que são vários museus dentro de um museu. Dentro dele é possível ver uma igreja logo à entrada, um convento, salas com pinturas do séc. XV a XVIII e salas totalmente revestidas de azulejos portugueses e hispano-árabes."
positive,"Dentro deste magnífico também é possível observar arte romana, e estilo gótico e manuelino na estrutura do museu."
positive,Histórico.
positive,Um repositório de História e de histórias. Não esquecer os amores de Soror Mariana Alcoforado e Junot... Pinturas e igreja muito bem conservados. Interesantíssimos tesouros arqueológicos. Vale bem a visita. Pareceu-me que o edifício agradeceria umas obras de conservação.
positive,"Eu e o meu amigo deixámos para o último dia a visita do museu. Foi fantástico, e ficámos com pena de não ter tido mais tempo para visitar. Recomendamos que, se for possível, visitem o museu com um guia; nós tivémos um guia fantástico, que nos explicou muito bem as peças e tornou tudo ainda mais interessante. A sala do capítulo é de grande destaque, pela sua beleza e raridade."
positive,Deve ser visitado !
positive,"Um encanto! Simpatia, bem esclarecidos, boa informação."
positive,Ir a Beja e não visitar o Museu é uma pena. Principalmente
positive,ir com familiares jovens.
positive,Museu da Cidade de Beja
positive,O Museu da Cidade de Beja conta tantas histórias... As cartas de amor de soror Mariana Alcoforado...  Um  espólio incrível.
positive,Fantástico
positive,"Belíssimo museu, com pinturas e igreja muito bem conservados e vale bem a visita ! Pessoal muito simpático, esclareceu-nos todas as dúvidas."
positive,museu de Beja
negative,"O museu está nas instalações do antigo convento de freiras. No tempo das invasões napoleónicas serviu de cenário aos amores de soror Mariana Alcoforado e o oficial do exército francês Junot, ela escreveu neste convento as famosas cartas de amor."
negative,"Apresenta muitos e surpreendentes tesouros artísticos, quer a nível arqueológico, quer a nível de pintura."
positive,Podemos ver alí vestígios das construções romanas do tempo em que Beja se chamava Pax Julia.
positive,Vale a pena visitar.
positive,Mágico
positive,"Museu com um espólio fabuloso e tremendamente esquecido por quem de direito deveria tomar conta da nossa cultura, o Estado. Edifício a necessitar urgentemente de obras para proteger as peças de valor incalculável que alberga."
positive,Sra Conceição
positive,"Grátis ao domingo. Aproveitamento de antiga igreja para museu, onde predomina arte religiosa, tem diversas salas temáticas e termina num 1 andar com peças resultantes de investigação arqueológica na região"
positive,Acervo primoroso
positive,Um excelente acervo num edifício histórico belíssimo. Vale a pena a visita quando estiver em Beja ou na região.
positive,Riquíssimo
positive,"Além da arte azulejar, as pinturas e a sala do capítulo, fazem deste espaço emblemático um tesouro no Baixo Alentejo.Antigo convento, aqui se deu o enamoramento de Soror Mariana do Alcoforado pelo soldado francês que tornaram célebres as cartas de amor trocadas entre ambos.Tem exposições temporárias e permanentes dos mais conceituados artistas."
positive,Edificio Lindo
negative,"Um edifício lindo à época, contudo estava fechado , mas no exterior está bem conservado."
positive,uma pena estar fechado a um sábado.
positive,LINDÍSSIMO
positive,Gostei muito de visitar o Museu Regional de Beja.
positive,Espaço magnífico onde podemos apreciar uma grande quantidade de artefactos históricos e arqueológicos de grande valor.
positive,O edifício é lindíssimo.
positive,Recomendo a visita.
positive,Museu regional
positive,"Belíssimo museu. Pequeno, mas de muito interesse. A sala de arqueologia no primeiro andar é interessantíssima. Tem uma colecção de moedas antigas que recomendo."
positive,A visitar!
positive,"Um tesouro escondido no coração de Beja, a visitar sem falta, dentro são surpresas que se sucedem. Simpáticos e hospitaleiros, muito disponíveis para os visitantes."
positive,Arte
positive,"Pinturas riquissimas de valor e beleza. Com crianças pequenas nao deixa de ser bonito mas é do estilo, já vimos? Quando é que vamos embora"
positive,Ingressos integrados
negative,Espaço museológico de excelência da cidade.
positive,"Sendo o espaço museológico de referencia da cidade guarda em si enumeros achados arqueológicos e pinturas, em especial quadros importantes. Igreja ricamente decorada e ornamentada. Associado à figura histórica de Mariana Alcoforado."
positive,Museus
positive,"O espaço do museu é fantástico, se bem que já precisava de uns arranjos. A colecção é muito boa e tendo em conta o lugar podia ser muito melhor. Aconselha-se a visita."
negative,No Convento da Soror Mariana
negative,Funcionários algosonolentos e pouco simpáticos. Pareceram-me funcionários públicos no seu pior.
negative,O Museu uma boa surpresa. Espólio magnífico numas instalações belíssimas. O Claustro tem uma decoração faustosa e pouco vulgar.
positive,Enorme
negative,Necessita de algum tempo pois é um pouco grande mas vale a pena.
positive,Mesmo bilhete do museu visigótico. A vista é lindíssima.
positive,Um museu a ser visitado!!!
positive,Uma visita a não perder e de preferência com alguem que o ajude a conhecer a história desta cidade!!!!
positive,Belissima colecção de azulejos portugueses.
positive,soror mariana alcoforado
positive,"o museu regional de beja está localizado no antigo mosteiro onde viveu soror mariana alcoforado (que faz parte do nosso imaginário romântico, com as suas cartas portuguesas)"
positive,"o museu tem um bom espolio, embora as peças mais valiosas  estejam no museu de arte antiga em lisboa."
positive,"os claustros são dignos de visita, pela sua beleza e tranquilidade."
positive,Atraente
positive,"Um museu bem preparado e cuidado, a visita decorreu sem um guia, podia-mos ter mais esclarecimentos, mas foi muito interessante para os mais pequenos"
positive,Mais do mesmo e pouco do mais
positive,"Enfim, mais uma vez no museu e aquilo que poderia ser ex-libris do local está mal preservado, toda aquela talha dourada está a perder o brilho todo o que é uma pena."
positive,"De resto está igual, boas exposições."
positive,Interessante
positive,"É um museu pequeno, mas vale a pena a visita. Os azulejos são fantásticos, mas a organização da exposição poderia ser melhor. Legendas só em português e nem o hand out entregue é da melhor qualidade (fotocópia de fotocópia com manchas pretas que dificultam a leitura). Os funcionários, na sua maioria, ocupam-se na habitual cusquice e nem um boa tarde se ouve."
positive,Magnifico
positive,Museu magnifico.
positive,"Grande colecção de pintura, religião,idade medieval."
positive,Recomendadissimo. visita obrigatoria
positive,Vale muito a pena visitar
positive,Aqui encontram-se diferentes culturas e estilos num mesmo espaço.superou em muito as minhas expectativas.visitem com tempo.
positive,Excelente
positive,"Este museu foi anteriormente um convento, lugar muito bonito!  Observe na fachada a janela de onde a freira se apaixonou pelo soldado francês. Linda histöria. O ingresso custa 3 euros."
positive,Acervo muito bom de pintura.
positive,"Vale pela pintura religiosa presente, e pelo belo convento que nos recorda a Soror Mariana do Alcoforado."
positive,Valeria a pena uma melhor organização interpretativa do espaço bem como a conservação mais cuidado dos espaços.
positive,Imteressante e bonito.
positive,"Linda arquitetura, perto do castelo"
positive,"Antigo convento de N. S. da Conceição onde morou a Sóror Mariana Alcoforado, famosa pelas suas cartas."
positive,"Opitimos restaurantes na zona, como por exemplo Tem Avondo, com cozinha regional alentejana."
positive,Praça de táxis e teatro municipal mesmo ao lado.
positive,Uma parada Interessante para uma Road Trip
positive,"O hotel tinha lido sobre esse museu em um guia e foram passar por Beja em nosso caminho para a parte norte de Portugal. A arquitetura foi maravilhoso. O museu é uma jóia local que incluiu um monte de informações sobre a história da região. No entanto, ela é pequena e havia pouca coisa na cidade. Se você estiver na área, vale a pena uma visita,"
positive,"Adorável, mas que precisava de mais tempo"
positive,"Este é um lugar maravilhoso para se visitar. Lembre-se, eles perto do meio-dia durante duas horas. Chegamos às 11:30, por isso, tivemos que mudar rapidamente para ver o quanto podíamos."
positive,Antigo Convento Franciscano
positive,"Soberbo manuelina e arquitectura gótica e alguns distintos C16 moura azulejos e a janela que a freira, Mariana Alcoforado, foi alegado que olham para fora de enquanto espera pelo regresso de seu diretor francês cavalaria amante."
negative,Um pequeno museu muito média
positive,"Bastante pequena .deu algumas informações sobre a área em redor locais, & o castelo etc., não é o mais informativo , média apresentação , apenas vale uma visita se em Beja"
