,Avaliações
39,"Jantei hoje neste espaço e tive uma agradável surpresa. Restaurante com uma excelente vista e excelentes pratos. T-bone e Tamaoke divinais, migas e açorda muito boas.
Sobremesas ao nível do restaurante.
Muito bom, voltarei concerteza...
Recomendo
"
40,"De passagem por Beja escolhemos este restaurante para almoçar. Os aspecto e a vista prometia, contudo ficou muito a baixo do esperado. É um restaurante normalíssimo como outro qualquer, quando tem potencial para ser um restaurante de excelência. 
A começar pelo facto do restaurante estar...
"
41,"Boas instalações, espaço agradável, mas pode melhorar serviço e refeição.
Como instalações, nada a apontar, agradável, vista para um lago artificial o que é sempre agradável.
Quanto ao atendimento....nada de especial. Uma funcionária simpática, outros assim assim...não é (sobretudo) por isto que avaliamos um espaço....
"
42,"Boa relação qualidade, preço! Pratos com muito bom aspecto e muito saborosos. A sangria de frutos vermelhos é uma excelente opção para os dias quentes do alentejo! Os sabores alentejanos e bem portugueses estão bem representados, tanto em pratos de carne, como de peixe. Espaço...
"
43,"comida muito bem confeccionada, excelente serviço e um espaço magnífico com uma vista soberba. Geralmente com exposições a decorrer.
"
44,"Fomos em passeio e descobrimos este restaurante junto a um parque à saida da cidade. Foi uma agradável surpresa.
Almoço muito bom. Comida excelente, carta de vinhos muito boa.
A vista é agradável e consegue-se disfrutar do ambiente.
Penso que o staff podia ser um...
"
45,"Com uma boa cozinha. Carne muito bem grelhada com diversos acompanhamentos. As farófias são divinais.
"
46,"Uma miga de espargos com carne do tacho, de ótimo sabor e condimentos equilibrados. Boa vista para o espelho de água, embora espaço com calor a mais neste início de outono. Serviço rápido, simpático e eficaz.
"
47,"Fantástico, 
Não percebo com há quem diga mal desta catedral da alimentação.
Desde os funcionários, ao ambiente, a qualidade dos alimentos
"
48,"Comida excelente, pratos elaborados, grande qualidade, num ambiente com uma vista privilegiada para o espelho de água da cidade. Ambiente requintado. Excelente variedade na ementa e excelentes vinho. Recomendo vivamente
"
49,"O staff é super atencioso e eficaz. A comida estava muito bem confeccionada e as sobremesas eram excelentes. 
Recomendo!
"
50,"A simpatia e o sorriso para mim conta muito. Entrar num restaurante, e sentir logo à partida que o serviço não é minimamente bom, é porque a coisa não vai correr bem. E foi o que aconteceu. Experiência gastronómica ""normal"" (nada da mais); simpatia 0....
"
51,"Excelente paio, bom queijo e más azeitonas.
Restantes entradas não convenceram.
Poucas receitas Alentejanas, com excepção de Migas.
Muitos grelhados, mas as Carnes provadas eram algo insípidas 
Serviço esforçado mas pouco presente.
"
52,"Lugar bonito, bem localizado, bom atendimento, comida ótima.
Indicação do amigo José da Quinta Figueirinha que também vale a visitação para ver a extração de azeite e a produção de bons vinhos.
"
53,"Tem um excelente serviço e uma carta simples mas muito completa e nada pretensiosa. A localização é magnífica e o preço justo. Tudo é confeccionado na hora e com muita qualidade.
"
54,"Local acolhedor, com atendimento atencioso e comida muito bem confecionado. Comi migas com cantor no alguidar...
Recomendo...
"
55,"Espaço muito agradável, com excelente vista sobre o espelho de água. Funcionários atenciosos, e uma carta com várias opções de pratos regionais.
No entanto, a comida não é surpreendente, ficando apenas pelo razoável. 
Nas entradas gostei dos torresmos.  Para prato principal experimentei carne de alguidar,...
"
56,"Lugar calmo e sereno, como vista sobre o “lago” 
Atendimento mt bom, relação preço qualidade acessível.
Recomendo o Pato com molho de chocolate e frutos vermelhos, melhor pato q comi em toda a minha vida, uma mistura de sabidas espetacular...
"
57,"uma equipa operacional ,um atendimento excelente ,uma das melhores carnes do alentejo um sitio único o comandante recomenda
"
58,"Excelente.Pratos deliciosos.Atendimento 5*.
De dia ao almoço   tem uma vista maravilhosa para o lago do parque da Cidade. 

Mas o jantar não deixa de ser agradável,pois o ambiente é bastante calmo e descontraido,sendo os empregados de uma simpatia extrema.
Excelente para levar crianças.
Adoro este...
"
59,"Embora nao tenha sido a primeira vez. Penso que da outra vez foi no geral tudo um pouco melhor. Contudo a comida estava boa apenas achei o servico um pouco a despachar por assim dizer.
"
60,"Nunca me canso de ir lá realizar uma refeição porque sou sempre bem atendida, a comida mantém sempre o nível a que nos habituou e o ambiente sem ruído excessivo, calmo e tranquilo consegue ser o melhor de tudo*
"
61,"O serviço foi rápido e os empregados sao simpaticos. Comemos carne de porco alentejana e misto de carne de porco á alentejana. A carne é saborosa mas nao supreendeu. Nao tem opções vegetarianas.
"
62,"Paramos aqui para almoçar quando vamos de férias para o Algarve. Restaurante bem situado com vista sobre um lago à entrada de Beja. Funcionários experientes e muito atenciosos. Comida excelente e muito bem servida. Tudo é muito bem confeccionado desde as entradas às sobremesas. Boa...
"
63,"Bem localizado, ambiente acolhedor e discreto, boa comida e doses generosas!
Empregados 5 estrelas.
Certamente a regressar no futuro.
"
64,"Sem duvida, um dos melhores da cidade! Com um ambiente discreto e tranquilo que eu pessoalmente prezo muito!
Uma carta relativamente curta, cuidada, os pratos de confecção irrepreensível!
O atendimento simpático e profissional! O espaço leva-nos a esquecer que estamos em Beja. 
Para uma refeição...
"
65,"Dia 25 de junho por volta das 14h cheguei ao restaurante e estava composto tinha 4 ou 5 mesas vagas não importa para o que me aconteceu até podia estar cheio, o que é importante é que cheguei ao restaurante e um empregado me perguntou...
"
66,"Foi muito bom, a comida estava óptima o serviço também estava à altura. A repetir
O preço está dentro do género, boa carta de vinhos
"
67,"Vou lá às vezes.... ÓPTIMO! Experimentem as Migas de Camarão com Camarão Tigre.
Porco preto muito bom!
"
68,"O local é muito agradável com vista para um lago onde desagua uma cascata, logo à entrada de Beja. Os empregados competentes, serviço atempado e simpático. Quanto à comida nada de especial: posta de vitelão muito nervosa e com pouco sabor, migas de espargos requentadas;...
"
69,"Um bom jantar. Comida muito boa, bem servida. Doses generosas. As espetadas excelentes. Pessoal muito atento e profissional. Preços simpáticos.
"
70,"Excelente almoço, comida muito saborosa e pratos muito bem decorados. Preço razoavel. Excelente vista sobre o lago
"
71,"Bom. Fui com a minha esposa. À entrada estava um Sr. Que nos dirijio à mesa e nos pos à vontade. Boas entradas estava tudo muito bom. Desde a comida ao café. Mais um restaurante que frequento. Abraço
"
72,"Recomendo altamente este restaurante. A comida muito bem servida, doses grandes, muito saborosa, carnes de qualidade. A melhor carne de porco à portuguesa que já comi, as espetadas também são impressionantes. À primeira vista, vendo as fotos na internet, pensávamos que se tratava dum sítio...
"
73,"Dos melhores sitios para comer carne de vitela. Muito boa garrafeira, espetadas de peixe e mistas de qualidade. Serviço profissional e competente com ótimas vistas sobre o parque da cidade.
Do melhor que há em Beja.
"
74,"Numa mesa com vista para o lago e num ambiente com requinte, a ementa não desiludiu e a refeição foi repleta de pratos saborosos e bem confecionados.
"
75,"Restaurante com bonita vista para um lago com patos e cisnes, com pessoal simpático, atencioso e eficiente.
Bons queijos e presuntos, pratos bem confecionados.
Recomendo as migas de espinafres e o bacalhau com natas.
Acesso à internet eficiente.
"
76,"Foi a terceira  vez que  estive.neste.restaurante e sempre muito bom. A comida é  regional e pessoal muito . simpático.  Gostei particularmente  dos pratos de.Porco.
"
77,"Empregados sempre simpáticos e prestáveis.
Prato muito bem confeccionados. Optámos por pratos típicos da região e fomos bem aconselhados sobre a doses a servir. Migas com carne do alguidar e carne à alentejana.

Ficou o desejo de voltar.
"
78,"Entradas soberbas, grelhados muito bons e migas ótimas. Sobremesas caseiras de muita qualidade.
A vista muito agradável para o lago
Os empregados muito simpáticos sem serem chatos.
Estacionamento muito fácil
"
79,"Restaurante bem decorado. Com uma vista ""simpática"" para o lago. Serviço muito bom e comida fantástica.
"
80,"Já cá tínhamos estado à porta numa outra viajem e ficou sempre a ideia de lá irmos quando voltassemos a Beja. Em boa hora o fizemos, fomos bem atendidos (não tínhamos reserva, mas felizmente havia mesa) e a comida era muito boa. Recomendamos.
"
81,"Bom ambiente, pessoal simpatico e com boas 'dicas' sobre o jantar. Quando encheu ficou um pouco complicado.
Mas boa comida, e boas sobremesas.
"
82,"Comida razoável, empregados simpáticos mas poucos para conseguirem prestar um bom serviço. Têm algumas a melhorar nesse sentido.
"
83,"Primeiro, a facilidade de estacionamento. Depois, as instalações que, com uma vista desafogada sobre o espelho de água, boa climatização e conforto nos agradam à vista. Se a isto aliarmos uma cozinha de alta qualidade, doses generosas, pessoal atencioso e profissional e preço razoável, temos...
"
84,"Local de paragem por terras de Beja, agradável, com bons grelhados, acompanhamentos e sobremesas típicas da região!
"
85,"Sítio agradável tanto para grupos, como para famílias, comida típica de boa qualidade, sítio tranquilo e pessoal simpático!
"
86,"Restaurante relativamente espaçoso com uma esplanada agradável, onde ficámos. Fomos ao jantar pelo que não conseguimos aproveitar bem a vista, que acredito que seja fantástica durante o dia, dada a localização privilegiada. A comida estava relativamente saborosa e o preço está dentro da média. O...
"
87,"Apesar de se tratar de um espaço moderno na cidade de Beja, os pratos elaborados são bem tradicionais, As doses são bem servidas chegando a ser suficiente para duas pessoas, caso também se peça algo para petiscar.
Os funcionários foram muito bem educados e o...
"
88,"Este restaurante tem bom acesso e facilidade de estacionamento. A vista para o parque da cidade é excelente. 
Possui um ambiente calmo, tranquilo e sem muito ruído. A comida é de boa qualidade e as doses são bem servidas em termos de quantidade. O peixe...
"
89,"É um restaurante com variedade de pratos muito bons, bem servido com óptima vista para um lago artificial muito giro. Os funcionários são muito simpáticos. Os preços rondam entre os 15€ e 20€ por pessoa.
"
90,"Apesar de não ser muito barato (15 a 20€/pax) o restaurante Espelho D'Água apresenta uma lista variada e de boa qualidade. 
Está localizado numa zona tranquila, mas fora do centro. Com vista para um lago artificial é aconselhado para refeições calmas com tempo para saborearmos...
"
91,"Serviço de qualidade, onde comi uns deliciosos torresmos e uma costeleta de novilho que não desiludiu!
A relação qualidade vs preço não defrauda! A repetir!
"
92,"Comida boa e vista excelente. Só não chegue perto de fechar que o atendimento fica péssimo. Fica a dica.
"
93,"Cozinha Portuguesa com um toque alentejano, onde também é possivel desfrutar de excelente peixe. A localização é excelente e o serviço simpático
"
94,"Bom serviço e boa cozinha. Pratos regionais e peixe fresco, de qualidade. Boa carta de vinhos e empregados atenciosos.
"
95,"À entrada de Beja fica situado este restaurante bastante agradável. Recheado de bons sabores gastronómicos, comemos bem, bebemos bom vinho e saboreamos uma boa sobremesa. Vale bem a pena visitar este restaurante numa visita a Beja. Preço simpático.
"
96,"Quando está cheio, o atendimento não é particularmente bom, em especial se fôr um desconhecido. Ninguém vem perguntar se quer mesa ou quantas pessoas são. A comida é bem feita, em especial os grelhados mas o atendimento deixa muito a desejar.
"
97,"A localização é agradável. Fácil de estacionar. A comida é saborosa. A sangria de espumante e de frutos vermelhos, recomenda-se.
"
98,"Em época de Ovibeja não foi fácil encontrar um restaurante disponível. Infelizmente muitos estavam fechados, e os restantes cheios. Por volta das 14:20, lá conseguimos uma mesa para 4 pessoas. Os passarinhos de entrada estava muito bons. Os pratos que escolhemos estavam muito bem confeccionados,...
"
99,"Boa comida, atendimento bom, bom ambiente, espaço no inverno um pouco frio,mas no geral uma casa a voltar concertesa
"
100,"A comida é muito saborosa . A carne tem
Qualidade. Deveria existir mais opções para as crianças. A sangria de frutos vermelhos uma
Delicia  . é fácil estacionar e a vista é agradável.
"
101,"Fomos rapidamente atendidos, com simpatia e disponibilidade total. Apesar das entradas nao saberem ao aspecto que ostentam, a espetada de tamboril e as migas á calha sao muito boas, tendo uma relacao preco/ qualidade muito bom.
A vista é sem duvida o melhor deste restaurante
"
102,"Simplesmente excepcional, bom atendimento, comida muito boa, restaurante com uma optima vista para um espelho d'água ...vou voltar com toda a certeza.
"
103,"Não é mau.
Já la fui 3 vezes a comid não é má até é boa. Um pouco sobrevalorizada até.
Vale mais pelo ambiente. O atendimento varia bastante segundo o empregado
"
104,"Antes de mais tem bom estacionamento e faceis acessos.
Para um jantar rapido antes do benfica foi ideal! 
Super atenciosos e prestaveis. 
O jantar foi uma posta de vitelao que estava divinal! No ponto! 
E o melhor para o fim, o espaco e a vista...
"
105,"Depois de uma viagem bem longa e quente foi super agradável este local calmo com vista para a água. Local refrescante.
"
106,"Comida mediana. Alguns patos melhores que outros, mas nada de excepcional.
Alguns até bem banais e abaixo da média.
Há muito melhor na cidade. A única verdadeira vantagem é a facilidade de estacionamento.
"
107,"O lugar, o serviço, a confecção da refeição fizeram do momento do jantar una bela e agradável experiência. Recomendo para os visitantes da cidade e para is próprios habitantes.
"
108,"comida boa, espaço estranho.. com pouco requinte...
o atendimento foi estranho, tanto de simpatia e depois a ralharem entre eles à frente dos clientes.
"
109,"Para quem gosta de ir para o Algarve fora da auto estrada, encontramos em Beja com bom local para estacionar o Restaurante Espelho de água , mesas com vista para o lago , comida bem confeccionada , recomendo as espetadas e o bacalhau e a...
"
110,"Restaurante com ambiente luminoso e sofisticado no interior e bonita envolvência exterior - o tal espelho de água. O estacionamento é fácil.Chegámos já perto da hora de fecho da cozinha - estávamos em viagem - mas não deixámos de ser recebidos com cortesia. A refeição...
"
111,"Comi bacalhau a espelho de água (que recomendo), a minha mulher comeu carne de alguidar com migas de espargos (também estava excelente), bebemos um bom vinho da região.
"
112,"Moro no Reino Unido e fui de ferias a Portugal/Alentejo. Foi me recomendado o Restaurante Espelho de Agua. Eramos 8 pessoas, quando chegamos ao Restaurante fomos recebidos atenciosamente, foi nos dada uma mesa onde podiamos disfrutar a vista do lago. O chefe de sala atendeu...
"
113,"Não é um restaurante típico, mas a vista sobre o lago é bonita e é por regra um local calmo. A ementa apresenta alguns pratos típicos e todos os pratos têm um aspeto cuidado. Recomendam-se as espetadas e, para sobremesa, a panacotta.
"
114,"quando chegamos, apesar de varias mesas vazias e sem reserva não nos deram uma junto à janela, que tem mais luz e melhor vista. a sensação é que essas eram para os amigos.. Não fiquei nada impressionada com a comida. A sobremesa, farofias, eram velhas...
"
115,"Um restaurante um pouco diferente do que se pode chamar do  ""castiço"" que esperemos encontrar num lugar como Beja; no entanto, o espaço por si só não é nada de especial, as cadeiras de plástico até me deixaram com a impressão que estava numa esplanada...
"
116,"Excelente lugar para provar deliciosos petiscos e tîpicos pratos alentejanos. Adorei o salão com paredes envidraçadas. Recomendo!
"
117,"Espaço agradável e com boa vista. Bom atendimento e bom ambiente. Nesta minha terceira vez que visito este restaurante surpreendeu-me a qualidade de uma carne que comi e que não me deixou satisfeito.
"
118,"Restaurante com excelente serviço, boa apresentação, convidativo e com personalidade. Com boa ementa e uma boa carta de vinhos, o único senão são as fracas entradas e o WC fora do restaurante, ou seja, no Inverno é desconfortável. Recomendo o ""magret de pato"" com puré...
"
119,"Esta era uma parada de hora do almoço como nós apagamos o desvio como nós estávamos dirigindo Beja ao redor, há cargas de estacionar perto e o restaurante é facilmente visto como é uma estrutura de concreto grande ao lado de um homem fez lago....
"
120,"Tendo dito que as mesas foram limpas ea equipe atenciosa novamente foi na hora do almoço, então tivemos que esperar alguns minutos, enquanto a nossa mesa estava pronta.
Boas opções de menu a equipe muito agradável e atenta e capaz de compreender inglês e explicar o conteúdo refeição, mas como chegaríamos no Algarve depois tivemos apenas mains lavados com vinho e água a conta foi apenas 26 euros para o que foi muito gratificante refeição. Vale a pena tentar.
"
121,"Nós fomos 9 (6 adultos + 3 crianças menores de 6 anos) almoçando no espelho de gua. O lugar é muito bonito, com vista para o parque da cidade e um lago artificial, criando um ambiente muito descontraído que ajuda você a desfrutar da sua...
"
122,"refeição. Todos os pratos que pedimos foram muito bons e excelentemente apresentado a partir das entradas para os desertos.
"
