,Avaliações
31,"Restaurante típico com decoração rústica. Pão alentejano maravilhoso com um patê de atum muito bom. Provei aqui uma das melhores sopas de legumes de que me lembro. Como prato principal provamos grelhada de porco preto (secretos, costeletas e lombinhos) que estavam bons, sem deslumbrar. Como...
"
32,"Desde o atendimento á qualidade do serviço e da comida é um sitio a recomendar.
Variadade de pratos baseados na comida tradicional alentejana.
"
33,"A comida não desiludiu nada.  Tudo ótimo,  no ponto.  Rápido,  simpáticos,  fantástico.  O ambiente típico alentejano ajuda no ""tempero"".
"
34,"Batatas fritas frias, espetada de porco preto mal grelhada, veio para a mesa a pingar sangue. Camarão cru, quase congelado e com cheiro horrível. Espaço agradável e funcionários simpáticos...mas infelizmente um restaurante não é só isso! Muito a melhorar!!!
"
35,"Atendimento simpático. Ambiente acolhedor. Tudo muito bom, sericaia excelente a melhor que já comi...
"
36,"A comida é de qualidade e típica da região alentejana. O serviço é bom. 
A decoração é caracterizada por objectos típicos do Alentejo.
"
37,"Após leitura de sugestões no TripAdvisor, e após verificar outras alternativas, opção foi por esta adega, restaurante típico, que não comprometeu. A carne grelhada é de boa qualidade, e as as migas de bom sabor. A hospitalidade desde o momento que entramos, em dia chuvoso,...
"
38,"Comida e atendimento excelente, muito bom mesmo, pela relação qualidade/preço e simpatia. Recomendo.
"
39,"Comida espetacular. Para degustar os pratos tipicamente alentejanos.Lugar típico. Muito bom. Funcionários muito simpáticos. Aconselho
"
40,"Espaço muito agradável, com um ótimo atendimento, com uma excelente relação qualidade / preço.
A voltar!
"
41,"Do melhor que pode encontrar. Carnes varias mas com ênfase no porco preto. Grelhados no ponto e cozinha tradicional alentejana por quem sabe fazer e excelência da matéria prima, manuseada por mãos que sabem
"
42,"Visitamos este restaurante pela primeira vez e foi uma agradável surpresa.
Os funcionários eram atenciosos e simpáticos. O espaço decorado como uma verdadeira adega o que o torna bastante acolhedor. A comida era típica da região e bem confeccionada. Pedimos alheira de caça e lombo...
"
43,"Muito bom! Recomendo para quem quer comida pratos típicos alentejanos. Açorda de Bacalhau e Migas alentejanas.
"
44,"Aparecemos sem reservar (grande falha!!!). 
Ainda assim, tivemos sorte porque só esperamos 10 minutos...por mesa.
A refeição justifica plenamente a fama.
Prato bem servido e comida apetitosa.
Cozinha directa ao assunto, sem rodeios ou devaneios...
Serviço rápido apesar da sala estar cheia.
"
45,"Sem duvida uma boa escolha em Beja  com pratos bastantes tipicos e com muito boa apresentação com um bom atendimento sem duvida um local a voltar
"
46,"... a pena a visita. casa cheia, foi bom ter feito reserva. comida típica da região, com qualidade. Boas sopas de tomate, excelentes costeletas de borrego, umas migas bem trabalhadas. a sericaia também muito bem, feita na casa segundo nos informaram. fica referenciado
"
47,"Que bela surpresa, comida alentejana óptima 
Uma sopa de tomate de chorar por mais.
Sericaia optima como sobremesa.
A voltar sem dúvida
"
48,"A comida é excelente e a relação preço/qualidade também. Recomendo tudo o que seja porco grelhado. O acompanhamento de ""tomatada"" é divinal. O vinho tinto da casa é muito bom.
Serviço 5 estrelas, mas atenção às entradas na conta ...
"
49,"A comida é muito boa assim como o serviço. A sopa de cação estava divinal e o preço foi justo. Recomendo vivamente.
"
50,"De viagem, regressando de férias do Algarve, eis que encontro um restaurante cheio, com fila de espera e... ao contrário do que me acontecia no Algarve, os empregados recebem-nos com um sorriso na cara! Já passava das 14h00 e nem sinal de não quererem servir!...
"
51,"Restaurante de grande qualidade. Comida muito saborosa, espaço muito agradável. O empregado António para além de simpático foi de enorme eficiência. Restaurante a voltar.
"
52,"Parabéns a todos, uma equipa fantástica, a D. Ilda é uma excelente cozinheira! Adoramos as migas de coentros já para não falar nos restantes pratos, todos ótimos!
"
53,"De estilo rústico típicamente alentejano, é obrigatório para todos, residentes ou turistas. Bom ambiente, comidas regionais bem confeccionadas. No centro da cidade. Muito recomendado.
"
54,"Serviço simpático e comida fantástica. Sopa de Cação e Migas de comer e chorar por mais. Recomendo a quem visitar Beja.
"
55,"Excelente restuarante na zona histórica de Beja, numa rua secundária perto do convento D.Leonor. Comida boa e excelente relação preço-qualidade-quantidade. O ambiente é típico alentejano e as sobremesas típicas óptimas.
"
56,"Parabéns pelo espaço maravilhoso, pela comida e pela simpatia dos funcionários, preços muito bons!!!!
Aconselho vivamente este restaurante!!!Fiquei bastante satisfeita!!!
"
57,"Uma boa relação qualidade preço para quem quer comer a típica comida alentejana como os secretos de porco preto. Entradas muito boas com o pão servido num saco de pano, torresmos, queijo e presunto. A carne é deliciosa, a sangria é muito boa e o...
"
58,"Numa rua estreita entramos no 2° restaurante que encontramos.
Ambiente descontraído e asseado.
Prato do dia: - Javali. 
Eu pedi, o resto da malta diversificou. Eu gostei. É raro comer javali e agradou-me a escolha.
Sem maravilhar, recomendo. E a conta agradou.
PS - Eu...
"
59,"Foi um restaurante recomendado e recomenda-se vivamente para quem provar, degostar ou experimentar comida tradicional alentejana.

O serviço é muito bom (profissional, simpático e rápido). Espaço muito bem decorado.
Se vai de carro estacione antes (não à lugar à porta), é se quiser comer socessago...
"
60,"Restaurante agradável. Boa decoração. Serviço com qualidade. Comida abundante e de elevada qualidade. Sobremesas do melhor, sobretudo a sericaia.
"
61,"Um excelente restaurante, despretensioso, com os verdadeiros sabores da comida alentejana! sabor, tradição e qualidade aliados. Recomendo!
"
62,"Excelente! Adorámos tudo! Do atendimento, ao tempo de espera, à qualidade do que nos foi servido. Tudo muito saboroso e no ponto. Muito bom mesmo!
"
63,"Este possivelmente será o melhor restaurante de beja, atendimento, comida e preço . Fomos la no almoço . Já para nao falar de toda a decoraçao e espaço do restaurante.
"
64,"Restaurante tradicional com pratos bem confeccionados em ambiente típico. Atendimento eficiente mas poderia ser mais afável
"
65,"A escolha foi completamente aleatória, na deslocação que estava a fezer, procurou-se um restaurante em Beja, apareceu este. Foi uma agradável surpresa, chegámos cedo , cerca das 12:30, pedimos umas entradas (queijo, presunto e paio - excelente qualidade), vinho tinto da casa, muito bom. Sopa...
"
66,"Bom almoço, tendo como prato principal o porco preto. Recomenda-se a prova dos lagartos, muito bons. Preço/qualidade muito bom.
"
67,"Fui às cegas sem conhecer absolutamente nada em Beja e tive a sorte de almoçar num espaço acolhedor sem ares de espelunca. Bom atendimento. Melhor serviço. Sem poder fazer comparações com os concorrentes posso dizer que fiquei com vontade de voltar. Excelente relação qualidade/ preço.
"
68,"Há, nesta região do Alentejo, a convicção entre os ""restauradores"", de que basta juntar umas talhas, pendurar uns trastes velhos, ter a servir uns rapazes que dizem umas graças, e está aberto o caminho do êxito. Não está.O essencial é a qualidade dos produtos que...
"
69,"Parámos para revigorar e tivemos a sorte de ter sido neste espaço maravilhoso. Excelente ambiente, excelente comida diversa e muito bem confeccionada. Bons vinhos para acompanhar as iguarias e muito bom atendimento.
"
70,"Restaurante muito bem decorado cheio de talhas de vinho enormes. A ementa é variada e o atendimento razoável, porém pode ficar confuso em momentos de grande afluência de clientes. Recomenda-se reserva.
"
71,"Restaurante com decoração típica. Staff rápido, simpático e eficiente. Pedimos uma sopa de cação e uma dose de lagartos. A primeira estava óptima, com ligeiro trave avinagrado que a mim me agrada, a segunda excelente! Terminamos com sericaia deliciosa, não deixem de experimentar. Muito boa...
"
72,"Muito bom, lombo de porco e lombo de porco preto. Migas incríveis. A voltar sem dúvida nenhuma. Nada caro e bom atendimento.
"
73,"A começar pelo atendimento, pela qualidade da sala e a perfeição na refeição, sem defeitos! O vinho da casa estava excelente à altura da refeição e casou muito bem com os secretos de porco preto. A siricaia terminou em beleza. A repetir certamente.
"
74,"Ambiente tipicamente alentejano e a comida não fica atrás. 

Sopa de tomate alentejana sem comprometer!! Plumas e lagartos no ponto. 
Acompanhamentos de batatas e salada nos serviços mínimos. 

Recomendo mas atenção aos extras “esquecidos” na conta. No meu caso foram tapas e torresmos que valiam...
"
75,"Pela primeira vez viemos a este restaurante e é para repetir 😉
. Excelente comida caseira.
Secretos de Porco Preto com migas alentejana do melhor, cericaia das melhores que já provamos. Preços justos e corretos. Se gosta de ambiente requintado não vá!!!! Se gosta de...
"
76,"Excelente local para almoçar, ambiente acolhedor, muito bem decorado. As entradas são tipicamente alentejanos como não se encontra em lado nenhum. Os enchidos e o queijos eram muito apetitosos. comemos arroz de  tamboril e estava excelente, depois foi secretas de porco preto e estava excelente...
"
77,"Convém fazer marcação, restaurante típico, com comida alentejana, um pouco caro, ambiente acolhedor, comida bem temperada, bom atendimento
"
78,"De férias na cidade, fomos jantar a este restaurante, comida alentejana de qualidade com dobremesas da região  excekentes. Bom ambiente e muito bom serviço, com simpatia. Preço bom para a qualidade
"
79,"Espaço e serviço simpáticos. Refeições típicas e caseirinhas, uma boa escolha para almoçar para quem passa por Beja.
"
80,"Espaço bem decorado, descontraído e regional com comida bem confecionada e excelente sericaia de sobremesa!. Vinho da casa podia ser melhor mas serve perfeitamente.
"
81,"Casa cheia, ambiente muito acolhedor, apesar da vasta sala. O serviço é surpreendentemente rápido e atencioso. Excelentes espetadas de porco e gambas. O vinho da casa também é excelente. Boa relação qualidade/preço
"
82,"Comida razoável, atendimento lento lento lento.... Demorámos mais de 1h10 para almoçar e todas as vezes tivemos de chamar um dos empregados.
Experimentámos açorda à alentejana e secretos de porco preto . Já comemos açordas melhores. Os secretos de porco preto estavam ok mas achámos...
"
83,"Um restaurante em uma pequena e estreita rua de Beja. Encontrei a simplicidade, a alegria e a simpatia dos donos. Fui recebido com imenso carinho pela dona do restaurante q largou a cozinha e veio conversar conosco. 
Se alguém precisa refletir sobre simplicidade, vá a...
"
84,"Ambiente agradável, com decoração típica.
Comida muito boa. Pedimos secretos e migas a acompanhar. Muito bem confeccionado.
Tem uma boa carta de vinhos.
De sobremesa pedimos sericaia e enxarcada. Muito boas! A melhor sericaia que já comi!
Parabéns por tudo. Voltaremos certamente
"
85,"Positivo: Decoração típica e seleção de vinhas vasta e regional.

Negativo: Atendimento péssimo, quase a roçar a má educação. Pedimos opinião ao empregado sobre o que pedir e a resposta foi sempre ""vocês é que sabem"".
Pratos com entradas, caro, servindo pouquíssimas fatias de queijo...
"
86,"Muito boa comida típica da região. Pessoal simpático, bom vinho e óptima companhia. Parabéns pelo espaço e pela iniciativa.
"
87,"A repetir 
Restaurante com uma comida muito boa e um atendimento simpático .
Sobremesas muito boas ! 
Quando voltar a Beja vou voltar e recomendo 
Decoração muito gira
"
88,"Pedimos lombinhos de porco preto grelhados e estavam soberbos. Uns nacos mais que suficientes para qualquer esfomeado. Doses muito bem servidas.
De sobremesa, não resistimos à sericaia com ameixa. Uma boa fatia, húmida!
Tivemos de esperar um pouco, pois o restaurante estava complemente cheio.
Quanto...
"
89,"O melhor restaurante de Beja sem dúvida. Batatas caseiras,vinho excelente, migas maravilhosas,  tudo do melhor possível desde o atendimento à comida. Recomendo.
"
90,"Foi um restaurante escolhido pelo tripadvisor.
Muito boa escolha a nossa.
Atendimento e ambiente muito acolhedor.
Eu comi apenas as febras de peru mas estavam muito saborosas o meu companheiro comeu jantarinho alentejano. Muito bom aspecto.
Recomendo não só pela  comida como pela decoração
"
91,"Boa decoração, simpatia dos funcionários, sopa de cação recomenda-se. Não gostei da acorda de bacalhau.
"
92,"Espaço típico, agradável e acolhedor. Atendimento simpático e eficiente. Comida saborosa, com sabor genuíno alentejano. As sopas de tomate estavam muito boas e o porco preto também. A sericaia aconselhada pelo empregado, era uma delícia. Preço adequado. A repetir, quando passar por Beja.
"
93,"Comida regional muito boa, com boa qualidade, bem servido e com preço muito em conta. 
Muitas variedades de vinhos e doces regionais.
"
94,"Comida excelente, simpatia do pessoal espectacular. Espaço tipicamente decorado com as pipas e outros utensílios da zona.
"
95,"Atendimento espectacular, comida típica muito bem confeccionada, decoração adequada á região. Local de visita obrigatória
"
96,"Comida alentejana muito boa. Sobremesas deliciosas. Decoração muito típica. Staff muito simpático. Ambiente muito descontraído
"
97,"Boa comida tipicamente alentejana. Sobremesas fantásticas. Óptimo atendimento. Excelente preço. Sem dúvida que recomendo
"
98,"Um atendimento simpático. 
Comida genuína e bem confecionada.
O borrego, o bacalhau, as migas e as ervas aromáticas de eleição. 
Vale mesmo a pena.
"
99,"Um alentejano muito bom. casa grande, cheia, barulhento como se fazia prever.
Mas o bom presunto (daquele pouco salgado e perfumado), um bom paio e queijo ao mesmo nível, fazem esquecer tudo à nossa volta.
Os pratos são bons, bem servidos, destacando-se a ""Posta à...
"
100,"Tive a oportunidade de visitar este restaurante no passado mês de Agosto. Cheguei por volta das 13h e, nesta altura, já a sala encontrava-se repleta. Apesar de informado pela demora por parte do proprietário, decidi ficar e em boa hora o fiz. Casa sem grandes...
"
101,"segui os passos de uma amiga que procurou no tripadvisor um bom restaurante em Beja, com alguma insistência chegamos ao local, encontrarmos clientes á espera, mas que referiam valer a pena, realmente ao fim de uns 30min sentamos, fomos surpreendidos com excelente simpatia, boa comida,...
"
102,"A sericaia é a melhor do mundo! A açorda de bacalhau foi a melhor que já comemos, tal como a de tomate. A cozinheira é genuína, educada, simpática e competentíssima! O mesmo se deve dizer do senhor que nos atendeu. Boa sugestão de vinhos, bom...
"
103,"Vivo em Beja e a Adega 25 de Abril é um dos meus restaurantes favoritos. Uma ementa variada, comida de grande qualidade e uma garrafeira excelente. É onde levo os meus amigos e recomendo.
"
104,"preços nem falo , ate turistas se riem das batatas, era dos melhores restaurantes mas claro os infantes aqui a uns bons anos atras.
"
105,"Vale a pena parar para almoçar. Com o bom atendimento e comida deliciosa. Aconselho sopa de bacalhau com ovo e porco preto e não  se pode deixar de provar as sobremesas típicas da zona, sericaia com ameixa, tarte de requeijão, etc.
"
106,"Muito Bom! Espaço agradável, grande qualidade de ingredientes e confeção!
Aconselhamos a sopa de Cação e a carne de porco preto bem regado com o vinho da casa ( trouxemos um garrafão). Para terminar a típica sericaia estava fabulosa.
Preço acessivél!
"
107,"o melhor restaurante de Beja.  aconselho a carne grelhada sobretudo as costoletas de Borrego 😋 bem acompanhadas pelo tinto da casa.. sobremesa tem de ser o pudim de requeijão com amendoa..😊😊.. vou voltar muitas vezes 😊😊
"
108,"Restaurante tipico especialidade grelhados acompanhados com batata frita e salada. Boa sangria. Houve pequeno erro na conta tendo sido debitado uma entrada a mais. So reparei muito mais tarde. No entanto recomenda-se para quem estiver com vontade de comer carne grelhada especialmente porco preto
"
109,"Recomendo para uma boa refeiçao alentejana. Destaco a sopa de tomate com bacahau e ovo e os secretos de porco preto (espetada).
De realçar as fantasticas sobremesas - encharcada e sericaia com ameixa de elvas.
O atendimento é muito prestavel e eficaz.
"
110,"Simpatia e qualidade dos pratos. A confecção dos pratos de porco preto é fantástica. Para repetir de certeza.
"
111,"Recomendo atendimento espetacular e a qualidade da comida ótima... uma experiência para voltar a repetir
"
112,"Comida fantastica,tipicamente Alentejana,restaurante com requinte,simpatia q.b. e preços não muito acima da media.Recomendo!
"
113,"Almoço em família que se recomenda...desde os secretos de porco preto, passando pelas migas e acabando na espetada! Divinal...e para acabar um pudim de requeijão com amêndoa.
Pessoal muito simpático
"
114,"Desde o atendimento á comida, esteve tudo muito bom!! Misto de carnes grelhadas e a espetada...Vale Bem a Pena!! A voltar...
"
115,"Restaurante típico com boa comida e preço acessivel. As doses são muito bem servidas o que é muito bom para levar as crianças.
"
116,"Espetada de Secretos e lombinhos de porco preto saborosos. Com uma boa salada e batatas estaladiças. As sobremesas caseiras e que não ficam atrás: mousse de chocolate e a tarte de requeijão com amêndoas, obrigatório! Bom atendimento e eficazes. Uma boa lembrança de Beja com...
"
117,"Muito bom este restaurante, ambiente muito bom empregados simpáticos comida caseira de boa qualidade. É para repetir.
"
118,"Escolhemos este restaurante de acordo com a classificação dada no tripadvisor, por estarmos de passagem pela zona. Foi uma boa escolha ! Comida agradável e caseira. O restaurante estava cheio mas depressa conseguimos uma mesa para 4.
"
119,"Apesar da dificuldade em encontrar o local, até valeu a pena. Sala tipicamente portuguesa, ambiente muito agradável, atendimento simpático e comida simples mas boa.
"
120,"Depois de ler alguns comentários decidimos fazer uma visita a este restaurante. Não é fácil arranjar lugar perto pois fica numa rua histórica. Chegados ao local a mesa que tinha sido previamente reservada lá estava a nossa espera. Começando pelas entradas de chouriço, presunto e...
"
121,"Boa comida. Boa qualidade. Típico alentejano 
E bom atendimento.
Preço razoável, média p/pessoa 15€.
Decoração típica da região.
"
122,"Ótima comida. As migas são maravilhosas, tanto que pedimos uma dose extra. Os doces então... a encharcada, de comer e chorar por mais. Os empregados muito divertidos e atenciosos apesar de terem o restaurante cheio! A repetir seguramente!
"
123,"Excelente Restaurante, situado no centro histórico da cidade de Beja, casa familiar, onde toda a comida é feita e servida com carinho, acompanhada com os bons "" licores dos Deuses "" que se fazem no Alentejo... Recomendo ;)
"
124,"Cozinha tradicional, pratos muito bem confeccionados, bom atendimento. Bom vinho alentejano e boas sobremesas
"
125,"10 casais com 1 filho para comer batatas fritas com febras saiu a módica quantia de  60€ por casal.
Fujam enquanto podem.
"
126,"Ótima experiência gastronómica.
Comida bem servida e de ótima qualidade. Preço muito acessível.
Face a não ter muitas mesas preferível fazer reserva. Experiência a repetir na próxima visita.
"
127,"Na falta das Migas de bacalhau, houve uma sopa de tomate com bacalhau e ovo maravilhosa e uma siricaia quente para terminar que estava uma pequena grande maravilha.
O atendimento 5 ⭐.
Muito bom, e obrigada pela refeição maravilhosa que proporcionaram.
"
128,"O espaço é muito bonito, vale a pena conhecer. O atendimento é muito bom e dedicado a agradar o cliente, mas as refeições fazem-no por si mesmas. Muito típico e bem confeccionado!
"
129,"Almoçamos neste restaurante experimentaos porco preto estava saboroso.batatas estaladiças. Atendimento rapido
"
130,"Para prato principal pedimos uns Secretos e uma Açorda de Bacalhau. A açorda não surpreendeu, mas os Secretos estavam bons. O melhor foi mesmo o Pudim Flan, era fantástico! 
O restaurante estava cheio, o que faz com que fique muito barulho dentro do espaço. No...
"
131,"É a forma de comer uma refeição com o sabor e toque caseiro. Haverá um pequeno exagero no sal. As sobremesas também são uma opção imperdível. Entre a tradicional sericaia ou o bolo de requeijão e amêndoa.
"
132,"Uns secretos divinais. E um pudim de requeijão cm amêndoa do outro mundo :) a repetir certamente em visitas a Beja...
"
133,"Parti á descoberta em direção a Beja depois de uma pequena visita e chegada a hora de almoçar encontrei este encanto. Casa cheia mas por sermos só dois a demora não foi muita. Decoração muito típica bom atendimento e apesar de estar cheio e com...
"
134,"O menu é muito variado - não tem somente comida alentejana - o local é asseado, bem localizado (no centro) e recomendo sem dúvida alguma.
"
135,"Casa muito bem decorada, ambiente agradável.  Mista de porco preto muito saborosa,  surpreendeu pela positiva. Voltaremos com certeza.
"
136,"Comida tradicional alentejana, muito bem confecoonada, muito bom atendimento. Carne muito boa de porco preto.
"
137,"Qualidade do Espaço : *****
Simpatia no Atendimento : *****
Tempo de Espera : *****
Qualidade da Comida : *****
Preço : *****
"
138,"Quando vou a Beja, vou sempre um dos dias a esta Adega, gosto muito da comida e do ambiente familiar.
"
139,"Comida bem confeccionada, pratos bem servidos, serviço atencioso, tudo a dizer de bom, ambiente de excelência!
"
140,"Comida típica alentejana e muito bem servida. Funcionários simpáticos e um ambiente bem acolhedor. Refeição com um custo normal e justo.
"
141,"Comida típica bastante agradável; qualidade/preço equilibrada; espaço decorado com elementos tradicionais que dão um toque perfeito ao conjunto geral.
Sem dúvida que voltaremos. 
Não são cinco estrelas pelo facto de no dia em que fomos às duas televisões estarem sintonizadas no futebol, o que faz...
"
142,"Se está de passagem por Beja e pretende comer realmente bem, passe pela Adega 25 de Abril. Recomenda-se qualquer prato, embora tenhamos uma predilecção pelas comidas de panela (o cozido de grão é ótimo) e pelos secretos de porco preto. De sobremesa, o pudim de...
"
143,"Almoçamos apenas uma refeição rápida com as normais entradas de azeitonas e pão.  Pedimls uma linguiça assada e comemos uns secretos de porco preto. Regamoa tudo com vinho caseiro tinto e branco.Tudo muito bom. Recomenda-se
"
144,"Atendimento normal, espaço giro e acolhedor, bacalhau um pouco salgado...atendimento rápido, preço à volta dos 15 euros por pesosa
"
145,"Restaurante tipicamente decorado, com motivos alentejanos. Comida fantástica a preços acessíveis. Bom vinho da casa
"
146,"Restaurante Alentejano de qualidade, com boas carnes para grelhar. As entradas e o vinho da casa bastante bons. Atendimento afável e eficiente.
Preços adequados à qualidade.
Local a revisitar sempre que volte a Beja
"
147,"Recomendo este restaurante simples, com preços equilibrados e com uma comida caseira maravilhosa. 
Sempre que venho a Beja, venho a este restaurante que fica no Centro Histórico da cidade.
"
148,"Um sítio optímo no centro de Beja, o atendimento é bom, a comida é divinal, a casa tem um ambiente muito giro e não é caro.
Qualidade preço é excelente
"
149,"Não sendo este o destino para almoço, fiquei com muita pena que não o fosse logo à partida... Bem para chegar à Adega não foi fácil devido ao caminho que levava de carro não dar para passar a porta mesmo e mesmo a pé praticamente...
"
150,"Espaço bem decorado com motivos da região. Cozinha bem variada e com algumas das especialidades alentejanas mais procuradas. Chegar mais cedo porque o espaço facilmente fica lotado.
"
151,"Mais um excelente almoço neste restaurante.
Desta vez optámos pelas tradicionais Sopas de Tomate.
De óptima confecção e regadas com um bom vinho de Vila de Frades foram de comer e chorar por mais, mas noutra ocasião pois ficámos mais que satisfeitos.
Parabens às Cozinheiras...
"
152,"Médio, para a avaliação que tinha e atendendo ao que é expectável dos restaurantes alentejanos ficou aquém. É pena pois teria tudo para ser um sucesso!
"
153,"Quando vimos a Beja, gostamos de jantar neste restaurante. O atendimento é excelente, o preço adequado e a comida fantástica. Recomendamos os secretos de porco preto, mas qualquer um dos pratos que já experimentámos é muito bom.
"
154,"Um pouco difícil de encontrar ;-).
Bom atendimento, ambiente típico e acolhedor. Comida boa. Sobremesas típicas é muito boas. Preço normal e sem surpresas. Recomendo.
"
155,"Chegamos ao restaurante as 15.40h e estando este aberto com clientes a serem atendidos, recusaram o atendimento. O empregado foi mal-educado e ignorou completamente o facto de terem um horário de atendimento até às 22h.

Deplorável. Não recomendo a ninguém. Diria mesmo para se manterem...
"
156,"Apreciei muito a simpatia do Sr. Ismael e da prontidão do serviço. A comida foi excelente. Tendo em conta os preços e os sabores, foi uma experiência a repetir. Fiquei impressionado por saber da história deste estabelecimento e que está aberto desde o século XIX.
"
157,"Fomos e estava cheio. É preciso fazer reserva mas sempre que os almoços sejam até às 13:00 depois disso já não aceitam. O atendimento e a comida excelentes. Sopas de cação e porco preto. A canja de pato nem por isso e as sobremesas tampouco...
"
