,Avaliações
37,"Hamburgueria muito simpática, jovem limpa e com boa decoração.

A comida é de qualidade e as sobremesas são muito boas. Parabéns à equipa que também é bastante simpática
"
38,"Almoço de amigas mas não sabíamos ao certo onde. A minha amiga disse que eu precisava experimentar estes hambúrgueres, no início confesso que estava com receio da carne ser seca ou algo parecido... A verdade é que foi tudo perfeito o serviço rápido e simpático,...
"
39,"Positivo: Espaço bem decorado e confortável. Atendimento muito simpático, atencioso e extremamente rápido. O menu de hambúrgueres sofreu uma melhoria bastante positiva, uma vez que tinha lá ido pouco depois da inauguração e não ter gostado. Hoje está bastante melhor.

Negativo: Nada a registar.
"
40,"Espaço moderno e acolhedor.
Ementa variada, para todos os gostos.. Os Hambúrgueres fantásticos.
Serviço de pedido para fora eficiente!
"
41,"local muito agradável, espaço divertido, os hambúrguer de muito qualidade  e excelência, hambúrgueres  diferente e muito saborosos.
"
42,"Ambiente muito tranquilo. Fazia falta mais assim em beja. Staff simpatico. E a comida vem confeccionada e saborosa. Sem dúvida para repetir
"
43,"Muitas pessoas escolhem ir ter uma refeição a este restaurante que sendo de hamburgueres a carne é de excelente qualidade e acompanhada de excelentes batatas fritas.
"
44,"Das vezes que cá viemos....por acaso foi sempre ao jantar...mas isso diferença nao faz....sempre impecável....em tudo...atendimento, excelente qualidade e preço acessivel
"
45,"estava sozinho, procurava espaço moderno/jovem e encontrei, boa musica, atendimento simpático, os hambúrgueres são muito bons,tão bons, que comi 2, capoeira e o Caco, as batatas fritas são excelentes, grandes,finas e super estaladiças, mas atenção, tem ervas aromáticas,eu gostei muito,preço adequado à qualidade,talvez um dia,quando...
"
46,"Mais um almoço num local tranquilo e com excelentes hambúrgueres. Na foto um Inglês xxl. Excelente mesmo para quem esteja de passagem por Beja.
"
47,"Nesta hamburgueria tudo o que come é muito saboroso e diferente dos hamburguers a que está habituado. Para além do hamburguer propriamente dito acompanhado de umas belas e estaladiças batatas fritas às rodelas o que não se esquece é claramente a maionese caseira, que deixa...
"
48,"Desde o atendimento à apresentação dos pratos ao sabor, gostei muito. Óptimo local de convívio familiar ou entre amigos.
"
49,"Para quê complicar? Num sábado em que o almoço não estava ainda pensado, foi hora de experimentar esta hamburgueria que já andava debaixo de olho. Chegar, escolher a mesa.. e estar a comer em 10 min! Perfeito! A diversificação de hamburguerias que nos últimos anos...
"
50,"Excelente decoração,espaço muito bonito e com muito bom gosto.
Staff muito simpático .
Excelente hambúrguer de batata doce. Excelente hambúrguer avenida.
"
51,"Uma hamburgueria tipica, a comida é de boa qualidade e tem oferta variada de hambúrgueres,as batatas fritas são muito boas também.
Os funcionários são simpáticos e eficientes. A relação qualidade - preço é execelente.
"
52,"Depois de umas belas ferias nada melhor que um belo almoço no regresso a casa
Provamos uma das opçoes de frango e um vegetariano. Batatas crocantes e um molho delicioso
Espaço moderno e bem decorado.
Passou a ser paragem obrigatoria!
"
53,"A hamburgueria da Avenida tem mantido desde a abertura uma qualidade ímpar em Beja. Com um atendimento simples e eficaz, serve de forma despretensiosa produtos de excelente qualidade a um preço muito justo. Recomendo
"
54,"Ambiente agradável, tranquilo, ma surpresa dentro do estilo. Hambúrgueres bem confeccionados, com boa apresentação e serviço rápido.
"
55,"Maravilhosos hambúrgueres caseiros feitos no momento, com variedade, sabor e qualidade.
Recomendo os de frango, os meus favoritos sem dúvida!
"
56,"Espaço moderno.
Bom serviço.
Hambúrgueres boa qualidade / preço. 
Bela batata frita caseira.
Bom hambúrguer vegetariano.
Recomendo.
"
57,"Hambúrgueres com muita variedade e acompanha com umas batatas fritas excelentes e claro que foi no bolo do caco. A voltar uma Boa paragem acaminho de Monte gordo.
"
58,"O espaço é agradável e moderno.
O serviço normal - nada a apontar.
Os hambúrgueres são grandes e saborosos
"
59,"Espaço bastante acolhedor e a comida muito boa, tanto os hambúrgueres como as tostas são irrepreensíveis, sem falar na sangria bem geladinha e super frutada.
Sitio para voltar sempre que oportuno..
"
60,"Ambiente muito agradável, pessoal simpático! Muita oferta de hambúrgueres, é até difícil escolher entre tantas opções. Preço justo.
"
61,"Para quem já se fartou do macdonalds aqui é o sitio para visitar. A qualidade da carne é inegável, o espaço muito bem decorado e o staff muito amigo.
"
62,"Restaurante com ambiente agradável e com um atendimento bom. O tempo de espera é razoável e a relação qualidade preço é boa. Contudo o pão dos hambúrgueres estava um pouco seco, mas pode apenas ser uma situação pontual.
"
63,"tipica hambugueria, com bom ambiente e decoração, o tempo de espera é aceitavel e o atendimento é excelente.
"
64,"Ambiente acolhedor
Os empregados são muito simpáticos
Adecoração do espaço bastante original.
O preço é bastante acessível
"
65,"Bem localizado, serviço rápido e atencioso, é uma boa experiência que podemos ter em Beja, cuidadosa seleção dos ingredientes que combinam e resultam muito bem, adorei os hambúrgueres, gostei do espaço. Preços acessíveis.
"
66,"Ambiente acolhedor, atendimento excepcional! Muito atenciosos. Refeições com preço muito acessível e saborosas!
"
67,"O acolhimento é extraordinário. Simpatia e savoir faire dos empregados de mesa destaca-se pela positiva (lembrou-me um documentário que vi sobre o El Bulli), sempre atentos e cordiais q.b. para o espaço que se quer descontraído. A cozinha também é muito boa e rápida. Vou...
"
68,"Gostei muito do hamburguer, apesar de achar o pão um pouco seco...para compensar as batatas que acompanham o hamburguer são simplesmente fantasticas. Ambiente super tranquilo e agradável,   funcionários simpatisissimos :-)
"
69,"Adorei! Muita variedade de hambúrgueres, excelente confecção, serviço de extrema simpatia e super rápido. A voltar, com toda a certeza!
"
70,"Positivo: Espaço acolhedor e giro, empregados simpáticos, atendimento rápido e boa localização.

Negativo: Hambúrguer sem molho, tornando-o seco e sem grande sabor. Sumo de limão da casa, sem doce, sendo por isso bastante ácido, tornando-se intragável.
"
71,"Comida razoável, menu variado, preço/qualidade  razoável, bem localizado, bom ambiente e simpatia por parte dos funcionários
"
72,"Excelente hamburgueria com muita variedade e sobremesas ótimas. Destaque hamburguer de picanha. .....
"
73,"A decoração lembra bastante a hamburgueria do bairro. Ementa diversificada, o hamburguer estava pouco seco. Quanto ao atendimento não tenho reparos a fazer. Vou voltar certamente...
"
74,"A carne demasiado passada, a ausência de molho e o pão seco tornam o hamburguer demasiado embaçante. A carne pode ser boa mas a confecção no geral deixa a desejar... Com uma imagem muito colada à Hamburgueria do Bairro, infelizmente o sabor fica aquém do...
"
75,"Muito bom! A repetir brevemente. Carne excelentemente confeccionada... As batatas como acompanhamento uma perdição. O molho tem capacidade para evoluir. Estão de parabéns...
"
76,"Abriu recentemente a decoração lembra bastante a hamburgueria do bairro e um pouco menos o honorato. 
Tentam de certa forma trazer o conceito para Beja mas a confecção e a originalidade está um pouco off (o hamburguer estava salgado um pouco seco). O atendimento não...
"
77,"Um conceito que ja fazia falta em beja e arredores, havendo ja varias lojas do genero noutros pontos do pais, fiquei agradado por poder comer um hamburguer de qualidade.O espaço é muito agradavel, o staff tambem, o menu é algo diverso. Vão e divirtam-se a...
"
78,"Hamburgueria que nada tem a ver com fast food. Serviço rápido e simpático, com uma variedade de preparação de hamburguers, incluindo uma opção vegetariana. Espaço agradável e bem decorado para famílias ou uma refeição a dois.
Os hamburguers são deliciosos, estilo caseiro, que só têm...
"
