,Avaliações
69,"Foi-nos recomendado ir ao Toy, pelo entrecosto e pela batata frita caseira.

Valeu bem cada ossinho!

O espaço é uma café modesto, o atendimento simpático mas nada do outro mundo.

Mas o entrecosto, a salada de tomate e as batatinhas, tudo óptimo. 

De tal maneira...
"
70,"Um lugar a voltar sem dúvida! Pela simpatia dos funcionários e pela excelente confecção da refeição.  A carne grelhada é magnífica!  Excelente qualidade!!
"
71,"Restaurante sensacional! Vale a pena a parada  quando estiver indo para Algarve ou voltando para Lisboa. É um restaurante bem simples mas com um atendimento IMPECÁVEL! Pode ligar para reservar e não arriscar chegar e estar lotado. Pedimos plumas, entrecosto e presa de porco preto....
"
72,"Um pequeno restaurante que serve uma carne de porco grelhado excelente (entrecosto, plumas, lagartos) com um ambiente descontraído e com uma cerveja muito fresca! Eramos um grupo grande de 23 pessoas e as sobremesas variadas e saborosas! No fim ainda tivemos tempo de provar uma...
"
73,"A primeira vez que estive no farois jurei que não voltava.
Imenso barulho, espaço desconfortável, cadeiras duras.. enfim..só valeu pela comida.
A comida tem um sabor diferente, a grelha tem arte e a salada de tomate também.
Voltei outra vez.. e voltarei mais vezes. Vale...
"
74,"O melhor entrecosto de porco grelhado, acompanhado com batatinhas fritas caseiras e uma salada de tomate divinal fazem do restaurante do Toi das melhores opções de grelhados do Alentejo.
Imperdível
"
75,"Restaurante sem grande pretensões a não ser o que não é. Tem um pequeno café de bairro e após uma porta entra-se numa sala simples com mesas e cadeiras preparadas para acolher os mais variados comensais. Comida tipica portuguesa como o entrecosto na brasa, manta...
"
76,"Tasca com barulho e sem requintes mas, se já nao se lembra do sabor da verdadeira carne, experimente aqui. Vai ver que não vai esquecer. Ainda por cima é barato!
"
77,"Um jantar muito bom. Por sugestão do Patrão - uma Pessoa espectacular - comemos lombinhos, presas e plumas excelentemente grelhadas. Uma carne toda ela excelente!  Uma salada de tomate única. Não deve haver igual. Sala muito simples, mas as Pessoas com uma simpatia excepcional.
"
78,"Chegar cedo para conseguir um bom lugar. A comida do toi é algo que nao se encontra em qualque sitio. É de aproveitar a qualidade da carne e da salada de tomate que sao exelentes.
"
79,"Neste restaurante comi o melhor entrecosto dos últimos anos. Casa muito simples mas com uma qualidade e simpatia magnífica! Adorei
"
80,"Chegámos eram já 14,30. Ainda com muitas mesas ocupadas,foi-nos dito que já só serviam carne grelhada. Após optarmos por vários tipos de carne,com rapidez surgiram na nossa mesa 2 travessas com um aspecto muito apetitoso: plumas, abanicos, lagartos e presas, acompanhadas por uma óptima salada...
"
81,"Desde o celebre ""piano"" de porco preto, passando pelo bacalhau assado, só por encomenda, à dobrada ou ao feijão com cogumelos qual o melhor dificil de escolher
"
82,"Fantástico come se muito bem, grelhados muito bons, plumas um prato muito bom, com salada de tomate formidável e a baratinha frita caseira, tava tudo top.
"
83,"Carne mt bem grelhada, saladinha de tomate super bem temperada (tipicamente alentejana), pena estar tão longe de Lisboa.
"
84,"Uma sala de pequenas dimensões, sempre cheia. Atendimento simpático e eficiente. Marcação quase obrigatória. Vários tipos de carne de porco preto, sempre muito bem grelhados, boa salada de tomate, boas batatas fritas. Escolha limitada mas não engana, se quer comer carne de porco grelhada é...
"
85,"Espectaculoooooo!!!!! Melhor sitio para comer... Para quando um take away? alguem faça um franchise disto!!! Adoro!!
"
86,"A qualidade da carne grelhada é maravilhosa. É um restaurante familiar onde ainda se consegue comer à antiga portuguesa! Vale a pena o pequeno desvio!
"
87,"Pergunto me como numa sala com mesas em cima umas das outras pessoas a fumar lá dentro, e carne de porco preto e salada de tomate vinho de jarro 15€
O povo gosta...
Pelos vistos sim está cheio.
"
88,"Lugar simples que serve uma das melhores carnes de Porco Preto do Alentejo. Porções muito fartas e atendimento rápido. Gastamos apenas 25 euros em almoço para 2 pessoas com meia garrafa de vinho e refrigerante. Recomendo!
"
89,"Muito bom em grelhados, bom para almoços de negócios informais ou jantares com amigos onde deverá imperar um clima descontraido.
"
90,"Foi a minha segunda visita desta vez para almoçar. Ambiente acolhedor, simples e típico alentejano. Grelhados de porco preto de grande qualidade assim como os acompanhamentos. Atendimento muito bom. Recomendo
"
91,"É pena que a única fruta existente seja pêro, de resto encontramos neste restaurante o melhor entrecosto da zona de Beja.
"
92,"foi o entrecosto melhor que comi até hoje...quem diria que num lugar tão pequeno está um restaurante com tanta qualidade, desde o serviço ,limpeza,e claro a carne grelhada...recomendo!!!
"
93,"A melhor carne grelhada, a carne é magnifica e grelhada nas brasas com batata frita magnifica e salada mesmo maravilhosa..
"
94,"Nunca comi melhor porco Preto. 

Sem pretensões, simples e de carne e confecção muito boas.
Atendimento rápido e simpático. 
Não perder a Tarte de amêndoa caseira e medronho como digestivo.
Convém reservar mesa porque dificilmente se consegue lugar
"
95,"Espaço modesto e acolhedor. Uma casa simples e com poucos lugares, mas com uma carne de porco divinal que se derrete na boca. Não se pode dizer que será uma refeição barata, mas também não será nada de extraordinariamente caro.
A repetir sem dúvida!
"
96,"O melhor assador de porco preto do alentejo. Funcionários simpáticos e atenciosos. 

Apesar do estacionamento ser um pouco restrito, o restaurante mantém o estilo rústico e característico da região.

Ps: a localização do site esta errada, situa-se na freguesia de Porto Peles
"
97,"Já venho aqui a muitos anos e digo já que é dos melhores entrecostos e porco preto! A hospitalidade e a qualidade/preço não iguala com mais nenhum. No caminho para o Algarve, nada melhor que o saborear um dos melhores entrecostos! Atendimento 5*; qualidade 5*;...
"
98,"Simples e Sem Pretensões!
Apresentam do melhor porco preto que já comi acompanhado por uma ""simples"" salada de tomate e batas fritas caseiras.
Recomenda-se!
"
99,"Positivo: Carne grelhada de porco preto de sublime. Salada de tomate divinal e batatas fritas ""caseiras"" ótimas.

Negativo: Atendimento lento e sala com muito barulho quando está cheia ou quase cheia. Poucas sobremesas.
"
100,"Sempre igual , a simpatia do Sr Toi que continua a preparar o melhor porco preto do Alentejo
Plumas, lagartos, secretos ou o entrecosto( piano) deliciosos
As batatas fritas fabulosas sempre frescas e louras 
So um reparo para a salada de tomate!!! Os tomates não...
"
101,"Grelhados de carne de porco preto de alta qualidade, ambiente informal desde executivos a operários. é melhor reservar mesa
"
102,"Se gosta de carne de porco preto e não espera serviço de top venha ter uma refeição em GRANDE, das melhores carnes q ja comi e o atendimento de grande simpatia mas informal, estavam clintes com fatos e outros com calções, a espera não foi...
"
103,"Comida simplesmente genial, grelhados de top, sem duvida um local de paragem obrigatorio para comer aqueles grelhados de porco preto. Recomendo sem duvida.
"
104,"Parabéns mais uma vez.
Salada mista sempre bem temperada , a mista de carne de porco preto grelhada estava no ponto.
Sensacional sentimos nos em casa .
Staff De Excelência com
D. Suzana
"
105,"Boas grelhadas de porco preto, servidas com batata frita caseira e salada de tomate. 
Ambiente rústico 
Vinhos da vidigueira
(Serve o proposito de bem comer!)
Preço medio 15€/pax
"
106,"Por iindicação de amigos fui a este local com a minha esposa num dia de semana. Fizemos alguns Km, não foi fácil descobrir, mas lá chegámos por volta das 14h. 
Ao entrar, apesar de uma mesa grande ""reservada"" existiam lugares visivelmente vagos para dois, pois...
"
107,"O Toi Faróis é uma aposta ganha, excelente atendimento, melhor carne de porco de sempre. Um sítio a voltar sem dúvida!
"
108,"Excelente comida, pouca variedade, mas sem problema. A pedido prévio, pode ter um bacalhau fenomenal. A salada é excelente.
"
109,"Boa casa para quem vai com o objectivo defenido, grelhados, a carne é de qualidade o espaço é razoável o atendimento é bom recomendo.
"
110,"Bom para comer grelhados bem feitos e para grupos grandes. Atendimento simpático mas um pouco caro para o local.
É bastante ruidoso.
"
111,"À saída de Beja para Serpa, recebemos um sinal de luzes e fomos desviados para Porto Peles. 
Paramos a moto e deixamos o cheiro a churrasco indicar o caminho. 
Uma porta para um pátio vazio, seguido de uma porta para um café ""da terra"" que...
"
112,"Um lugar simples e simpático. A Carne é divinal e a salada de tomate como há muito não conseguia saborear. Churrasco impecável entre amigos e boa companhia com direito a cante alentejano e boas gargalhadas, atendimento cinco estrelas.
"
113,"Ambiente acolhedor, muito simples e o melhor porco preto grelhado que comi, pelo menos, até hoje. Vale a pena, incluindo o preço. Muito bom!
"
114,"Pessoal muito simpático.
Cozinha regional alentejana, para gente de trabalho.
Muito bom paladar e quantidade.
Preço muito ajustado.
"
115,"Otimo lugar para os carnívoros!! Especialidade em carnes de porco preto! Salada de tomate com tempero muito saboroso, viciante! Lugar simples e aconchegante, Atendimento 5 estrelas!!
Muito bom super rcomendo!!
"
116,"Excelente porco preto, acompanhado de batatas fritas e salada de tomate.
Achei, no entanto, um pouco caro.
"
117,"Se quiser um local para o melhor entrecosto grelhado com salada de tomate e batata frita, vai ao sítio certo. Foi exactamente isto que fez do toi o melhor no género. Se quiser local romântico, aqui só se o seu conceito for o de comer...
"
118,"Carne, salada e simpatia é  tudo o que o toy tem para oferecer. Vale a pena a deslocação para degustar o porco preto. Só tem um se não que é  a dimensão da sala.
"
119,"O sitio onde comi a melhor carne de porco preto no Alentejo. Atendimento espetacular, a qualidade preço é optima.
A repetir seguramente.
"
120,"Não é preciso ementa, é para comer porco preto com salada de tomate que é divinal.
A comida é delicioso, e o serviço é simpático, com preocupação pelo cliente.
Como era a 1a vez, explicaram-nos as peças de porco que poderíamos escolher e depois vieram-nos...
"
121,"Não é necessária ementa.
O menu é Porco batatas fritas e salada.
Podem escolher a peça de porco que querem. aconselho vivamente os lagartos.
"
122,"O espaço em si nao é nada de especial, tem um bocado aspeto de taberna e a luz é super forte e incomoda um bocado, mas é limpo. Está SEMPRE cheio. A carne grelhada é do melhor que há, tal como as batatas e até...
"
123,"Cheguei mais uma vez 45 min antes das reservas feitas por outros clientes e não houve mesa!
Excelente comida mas não vale a deslocação se não se for amigo do dono!
"
124,"Taberna pacata, serviço humilde mas educado. Espaço limpo mas pequeno. 
A melhor carne de porco preto grelhada que ja comi. Uma excelente batata frita e uma salada de tomate e cebola com oregãos que é simplesmente divinal. O entrecosto não é de porco preto, mas...
"
125,"Da melhor carne grelhada que ja comi! Muita qualidade, uma salada de tomate de chorar por mais, nada de grande mordomias, mas um ambiente acolhedor e familiar, estou ansioso por voltar.
"
126,"Excelente local para degustar a melhor carne de porco preto que já comi !  Bem confecionada e com um acompanhamento de salada de tomate fantastica !!
"
127,"É um restaurante simples, mas com grande qualidade na carne de porco preto, o entrecosto é maior especialidade. Agora também já tem peixe que dá outra opção de escolha.
"
128,"O espaço não impressiona ninguém pela positiva. A comida idem! Os empregados simpáticos são tudo o que a casa oferece. E mesmo assim não são eficientes
"
129,"Restaurante/ taverna  muito rústico em Porto Peles a 7 km de Beja onde se come o melhor porco preto do alentejo apenas gralhado com sal na brasa. Batatas fritas em óleo sempre fresco  e clarinhas e uma salada de tomate chucha com cebola verdadeiramente de...
"
130,"Dos vários petiscos que avaliei com um grupo de amigos, uma nota grande para a salada de tomate e para o porco preto alentejano. Boa relação qualidade/preço.
"
131,"Local um pouco recôndito mas que no final se mostrou ser um dos melhores restaurantes a servir carne de porco preto. Simplesmente se derrete na boca.
"
132,"No Toi Faróis, restaurante simples, o cliente sente que entrou num espaço muito organizado e asseado. A comida é feita na hora e além da qualidade, o sabor e a frescura são irrepreensíveis.
"
133,"A simplicidade da casa e da ementa podem causar algum desconforto numa primeira abordagem, mas quem prova o porco preto grelhado (qualquer parte à sua escola) com batatas fritas e salada de tomate fica rendido! É um dos meus restaurantes de eleição e recomendo muito....
"
134,"Muito bom... Os melhores tomates do país... Muito bons grelhados de porco e achigãs  (deve ser assim) espetaculares... E um medronho para aconchegar... Fica tudo em beleza....
"
135,"Uma verdadeira aventura pelos sabores do porco preto. Excelente relação qualidade preço, atendimento bom. Salada de tomate que é uma verdadeira delicia. E no fim um medronho para rematar. Recomendo e aconselho a quem gosta de comer boa comida. Carrega Foi.
"
136,"Situado no Porto Peles, a 10 minutos de Beja fica um dos melhores restaurantes para se comer porco preto da região. Chegados ao restaurante somos brindados com um local simples, desprovido de muitos adereços típicos dos restaurantes actuais. Os empregados são muitos simpáticos e o...
"
137,"Os grelhados simplesmente deliciosos e a salada de tomate então...

Excelente qualidade/quantidade pelo preço.
"
138,"Verdadeiro grelhado na brasa de porco preto, viva os abanicos e os lagartos, tudo sabe sempre deliciosamente neste restsurante em que tudo tem simplicidade a antiga e sabor do tradicional como na casa das avos. Verdadeira batata frita a acompanhar e a salada de tomate....
"
139,"Dos melhores lugares , grandes doses,  barato 
e o melhor de tudo os grelhados ,
Junto à nossa senhora das neves, uma localidade de nove porto peles
"
140,"Quem não conhece o ""toy farois"" não sabe o que é o verdadeiro porco preto. É definitivamente o melhor restaurante para se deliciar com esta iguaria, se bem, que o prato mais famoso, o entrecosto, é de porco branco, ou vermelho, mas é mesmo assim...
"
141,"Porto Peles fica fora de Beja, em zona de quintas e casas dispersas, é um lugar com duas ruas e numa delas tem 2 restaurantes, apenas conheço um deles, o Toi Farois. Tenho a dizer que das varias vezes que lá fui, apenas comi uma...
"
142,"Localizado numa pequena aldeia fora Beja, este pequeno e simples restaurante que se destaque em uma coisa. PORCO! Enquanto porco é destaque em quase todos os restaurante em Beja, Toi farois leva-lo para um novo nível. Preparado muitas formas diferentes, que é o mais saboroso,...
"
143,"porco do concurso que já comi (e que diz muitas vezes) ..a devem ter. Também muito romance e delicioso é a salada de tomate. com apenas o tomate, azeite de oliva, um toque de vinagre e especiarias são combinadas em uma excelente salada. O nosso grupo de 8 passou por 2 enormes taças! Este restaurante pode ser um pouco fora do caminho batido, vale a pena a viagem. Eu planejo estar em Beja novamente próximo outono e com certeza iremos parar nas proximidades.
"
