,Avaliações
23,"Comida tradicional alentejana ao mais alto nível. De salientar a carne de alguidar com migas de espargos e a sopa de cação que é maravilhosa. A decoração é magnífica, com elementos da cultura alentejana. Simpatia dos funcionários. Deve ser um restaurante a visitar, embora necessite...
"
24,"Passaram mais de 10 anos desde a minha última refeição nesta casa. Estava curioso e tinha algumas expectativas. Num regresso de férias, resolvi fazer uma visita. Consegui uma mesa (a última) junto à porta. Pressa não rima com alentejo. Sugerido pelo sr. Maldonado, comemos migas...
"
25,"Impossível vir a Beja e não passar pelo Pipa. A melhor comida típica alentejana, confessionada no momento. Difícil escolher numa gama variada de pratos e sobremesas dos Deuses. Atendimento de excelência, local acolhedor e preço acessível.
"
26,"A comida é muito boa, os alimentos são de boa qualidade, o atendimento é de uma simpatia extrema, adoramos tudo!!
O espaço é típico Alentejano.
Voltaremos seguramente.
E recomendo a visitarem!
"
27,"Pois...
A mais de uma hora de encerrar, recusaram-se a servir um casal, apesar de haver mesa vaga, alegando que a esposa (cozinheira) já estava cansada.
Vim de propósito a este restaurante para o conhecer...
Este restaurante surgiu há pouco tempo num programa de TV...
"
28,"O tipo do atendimento é um autêntico trambolho. Provavelmente a reportagem televisiva recente aumentou o grau de estupidez do homem. Por muito que a comida seja boa não irão contar comigo nunca mais, avaliando a receção que tivemos, onde a sobranceria do homem que me...
"
29,"A comida é boa e a dose é bem servida. Gostei da decoração antiga e da simpatia dos donos. Ah as azeitonas são deliciosas
"
30,"A gerência da Taberna A Pipa agradece o reconhecimento. Muito Obrigado!
"
31,"Os pratos estavam bons, mas não eram tão bem servidos e de acompanhamento é apenas batata frita. Atendimento foi um bocado rude e mal educado, mas nada de surpreendente ou que nos faça repetir. Há outras melhores opções.
"
32,"Estes senhores só comeram batata frita porque quiseram. Foi-lhe sugerido um prato bastante Alentejano. Tinham para acompanhamento, migas de espargos, salada mista, salada tomate com órgão, etc, etc. Não mostraram interesse em provar os nossos sabores. Foram lhe deixadas as entradas, não comeram e não...
"
33,"Espaço agradável. as mesas próximo da porta de acesso, na época fria tornan-se desconfortáveis. Atendimento simpático do dono do espaço. Menu tipicamente alentejano. Serviço em qualidade e tempo dentro dos padróes para o volume de clientes. Os netos ficaram maravilhados com umas feveras grelhadas e...
"
34,"Muito obrigado pelo reconhecimento.
"
35,"Comida saborosa e espaço acolhedor. Recomendo os todos os visitantes e moradores de Beja!
Dono muito simpático.
"
36,"Se procura pratos tradicionais com doses generosas e um bom vinho alentejano deve entrar e pedir. Decoração tradicional com apontamento do Alentejo
"
37,"A gerência da Taberna A Pipa agradece. Muito Obrigado! 😊
"
38,"Comida boa, serviço atencioso. Espaço agradável para jantar com amigos ou família. Boa relação qualidade/preço/atendimento.
"
39,"A Taberna A Pipa agradece.
"
40,"É de facto uma pérola perdida, mas com reconhecimento local e não só. Bastante económico, doses generosas, sabores caseiros! A sala é belíssima...a repetir
"
41,"Muito obrigado pelo reconhecimento! 😊
"
42,"A comida tem qualidade, atendimento é excelente e o preço é acessível. Para repetir. Restaurante típico Alentejano. Top.
"
43,"Muito obrigada pelo reconhecimento.
"
44,"Excelente local para uma refeição típica alentejana, com pratos muito bem confecionados e preços muito acessíveis.
"
45,"A taberna A Pipa agradece o reconhecimento.
"
46,"Eu gosto muito da comida aqui, quando vou tenho a certeza que vou comer bem. Quanto ao serviço o senhor como está sozinho a servir tem pouco tempo para se dedicar a cada mesa, o que é uma pena.
"
47,"Obrigada pela compreensão e pelo reconhecimento. Até uma próxima visita.
"
48,"Sabores inconfundíveis, comida em quantidade e qualidade. Não esquecer as migas de espargos! Sobremesas típicas ótimas e atendimento puramente alentejano! Singelo e amistoso.
"
49,"A Taberna A Pipa agradece o reconhecimento.
"
50,"Atendimento excecional e comida tradicional portuguesa fantástica. A Chef Saudade Campeão respeita a tradição, levando à mesa pratos que definem a essência da nossa gastronomia. Muito bem servido em quantidade e qualidade
"
51,"Felizmente fomos ao restaurante sem ver os estes últimos comentários. Quem nos aconselhou, indicou-nos as MIGAS DE ESPARGOS e tivemos sorte era mesmo o dia das migas.
Fomos os 1.ªs clientes da noite e íamos com pressa. No entanto, demorou mais do que planeado, mas...
"
52,"Muito obrigada pela sua avaliação! 
Há 21 anos que trabalhamos na base da confiança. Tentando fazer cada dia melhor... Parabéns!!! Você foi dos muitos clientes que conseguiu perceber! Obrigada!
"
53,"Vale a pena a visita pela qualidade da cozinha e pela decoração. Apesar do atendimento um pouco resmungão...
"
54,"Muito obrigada pela sua avaliação! 
Em relação ao resmungão 😄 depois vai-se a ver e nada!
"
55,"A comida é muito boa. No entanto, o serviço poderia/deveria melhorar pois não é nada profissional. As doses, na minha opinião, são pequenas para o preço que se paga.
"
56,"As taberna típica do Alentejo sempre tiveram um serviço mais simples ao estilo do Alentejo...Percebo que não agrade a determinadas pessoas. Em relação às doses é só a sua opinião e está no seu direito. Há 21 anos que ouvimos precisamente o contrário. Ficamos muito...
"
57,"De destacar, só os pratos servidos. Empregado com pouca (??) formação para as funções que lhe estão atribuídas. Multibanco seria uma óptima mais valia. Dificilmente repetirei
"
58,"O empregado, que na realidade é o proprietário, agradece a partilha.
"
59,"A comida é razoavelmente boa, mas o atendimento quer da cozinheira quer do empregado de mesa deixa muito a desejar... eu marquei mesa para a minha familia que veio de fora no proprio dia, que se acabaram por atrasar, eu liguei a avisar, porque infelizmente...
"
60,"Desde o primeiro contacto que a Mariana se mostrou problemática. No dia do jantar ligou 30 minutos depois da hora marcada a avisar que estavam muito atrasados e o número de pessoas tinha reduzido. Falava da uma forma arrugante e com uma certa superioridade desvalorizando...
"
61,"simplesmente horrível, atendimento péssimo, senti-me até com vergonha da minha amiga pois foi a convida-la
"
62,"Me disseram que era um dos melhores restaurantes de Beja e realmente me agradou bastante. Um lugar acolhedor, familiar, com vários objetos tipicos da região, logo se mostrando que não precisa de tanto requinte para se sentir em casa. Fui principalmente para provar as migas...
"
63,"A Taberna A Pip agradece a visita e o reconhecimento.
"
64,"Serviço com pouca qualidade, muito tempo de espera e ainda por cima pouco ou nada simpáticos. Parecem que nos estavam a fazer um favor. É de lamentar.
"
65,"Por vezes, em momentos de maior movimento, nem sempre é possível prestar o serviço tão rapidamente. Agradecemos  a compreensão.
"
66,"Se esta é a hospitalidade Alentejana, vou ali e venho já... 
chegados às 14h com 2 crianças para almoçar 
Hora de fecho anunciada 14h30. 
Várias mesas disponíveis 
10 minutos à espera e 5 perguntas depois para dizerem que já não nos servem... 
surreal
"
67,"Por vezes, em momentos de maior movimento, nem sempre é possível atender todos os clientes.  Agradecemos a compreensão.
"
68,"Espaço acolhedor, inteiramente típico. 
Refeição excepcional e a bom preço. Apenas achei as doses pequenas.
"
69,"A Taberna A Pipa agradece a partilha e o reconhecimento.
"
70,"Excelente restaurante típico da zona.
Sugiro as migas com espargos e carne frita. O borrego também é muito bom.
Para sobremesa, não deixe de experimentar a encharcada e o cheesecake.
"
71,"Muito obrigada pela visita e pelo reconhecimento.
"
72,"Um restaurante muito interessante, mas a comida é divinal. O porco preto e as migas são fantásticos. O espaço é bastante interessante e fomos nós sentimos em casa.
Muito obrigado pela experiência
"
73,"Segunda vez que aqui comemos, a primeira ao almoço e desta vez ao jantar. Gostamos na primeira e confirmou se na segunda. Carne de qualidade a preços convidativos, ambiente acolhedor, e o atendimento fez nos sentir como se tivéssemos em casa de amigos. Seguramente para...
"
74,"A propósito de um almoço de grupo de amigos... comida saborosa, em quantidades  generosas. O dono sempre atencioso a ver se precisávamos de alguma coisa. É um espaço tipicamente alentejano. Preço em conta.
"
75,"Esperei à porta cerca 5 minutos e como o senhor que andava a servir não se dirigiu a mim eu fui ter com ele. Informei o número de pessoas para almoço (4 adultos e 2 crianças) e simplesmente ignorou-me. Vi que havia mesa livre com...
"
76,"Por vezes, em momentos de maior movimento, torna-se complicado atender todos os clientes. Na Taberna A Pipa temos o prazer de atender qualquer cliente, independentemente da sua nacionalidade. Agradecemos a sua compreensão.
"
77,"Achei a Taberna da Pipa muito gostosa. Os donos são muito simpáticos e e um restaurante bem caseiro e familiar. Porem delicioso e com otimo preco
"
78,"Vivo em Beja e este é um dos restaurantes que frequento e recomendo. Excelente comida, de qualidade, bem confeccionada, num ambiente de taberna alentejana. Recomendo e amigos meus de Lisboa, quando passam por Beja, vão lá comer
"
79,"Muito obrigada pelo seu reconhecimento.
"
80,"excelentes em todos os aspectos e convido a todos para experimentarem os maravilhosos gostos da comida...obrigado
"
81,"Boas migas, bom gaspacho... uma boa escolha para vir saciar a fome com uma boa comida Alentejana.
Venham com a família, amigos ou clientes que o espaço é muito agradável e acolhedor
"
82,"Comida bem confecionada e da região do Alentejo.
Atendimento simpático e familiar.
Único senão é não ter pagamento com cartões de crédito ou Multi Banco.
"
83,"Pouca variedade mas bem confeccionado pena as migas terem um forte sabor a alho, simpatia do dono as sobremesas eram de qualidade e os preços acessíveis para o tipo de restaurante talvez um empregado para ajudar o dono não fosse má ideia porque era muita...
"
84,"Muito obrigada pela atenção e pelo reconhecimento.
"
85,"Comida banal. Restaurante alentejano sem migas, sem sopa, sem grande qualidade. Só o espaço é agradável.
O Dono não é um bom anfitrião.
"
86,"A taberna A Pipa é uma taberna típica alentejana, com um ambiente tradicional e familiar, onde pode degustar alguns pratos típicos da região, como as famosas migas de espargos com porco preto.
"
87,"A taberna a Pipa é um espaço à imagem de muitos outros na região do baixo alentejo. Remonta, através da sua decoração e pratos tipicos ao alentejo tradicional.

A decoração está bem conseguida mas o espaço é algo desconfortável,a simpatia não é o prato forte...
"
88,"A taberna A Pipa é uma taberna tipica alentejana, com um ambiente simples, tradicional e familiar. É como se recuássemos no tempo e voltássemos ao Alentejo do antigamente. Os nossos clientes procuram uma comida típica alentejana, cozinhada com amor e dedicação pela nossa chef, com...
"
89,"Fui lá no dia dos namorados... mas já la queria ir à muito pois já me tinham falado muito bem. A comida estava óptima e a simpatia dos donos faz a diferença... Espero que assim continuem
"
90,"Muito obrigada pela sua visita e pelo reconhecimento.
"
91,"Em Dezembro perto do Natal decidimos mais uma vez fazer o nosso almoço de Natal no Restaurante A Pipa e mais uma vez adoramos. Foi servido polvo a lagareiro (divinal) e mista de carnes grelhadas tambem super saborosa!
Recomendo
"
92,"Comida tipicamente alentejana, d.e excelente confeção. Serviço adequado a tipo de restaurante, simples e rustico
"
93,"O empregado devia realmente considerar mudar de profissão. Atendimento a turistas não é com ele. Trata mal todos os estrangeiros chamando-lhes nomes em português como se eles fossem burros e não entendessem nada e sempre com má cara. Obviamente depois de ouvi-lo a insultar tantos...
"
94,"Antipatia extrema, recusando-se a servir o almoço. Depois de 5 min. à espera para nos indicarem a mesa, e com mesas vagas questionámos se nos poderíamos sentar, tendo o empregado respondido que estava atrapalhado e que não nos podia atender. Sem multibanco, mas isso são...
"
95,"Mais um jantar de amigos em Beja! Grelhados muito bem confecionados e um serviço de atendimento adequado. Possivelmente o facto de ser jantar de grupo pode ter contribuido para encarecer a refeição.
"
96,"Ó restaurante já estava para fechar no horário de almoço quando chegamos. Porém de uma forma muito simpática o proprietário nos atendeu e pude comer um fantástico prato de migas de tomate que acompanhavam o tradicional porco alentejano.
 Dez!!
"
97,"Estivemos um grupo de 10 pessoas e correu muito bem. O atendimento é muito simpático e a comida é bastante boa.
"
98,"Vale a pena a visita...recomendação de um local...serviço com qualidade mesmo os chamados pratos do dia...serviço muito aceitável e preço bastante acessível.
Qualidade dos produtos de "" porco preto"" muito bons..
"
99,"Escolhi ""A Pipa"" para almoçar com uma familiar já idosa, por saber que a ela lhe agrada o tipo de cozinha deste restaurante e todo o ambiente (bem) criado no espaço. Chegados ao local, ninguém se dirigiu a nós, e volvidos aqueles 2min de constrangimento,...
"
100,"Comida normal, nenhum prato alentejano na ementa. Atendimento péssimo. Não recomendo. Parecia que estávamos a fazer um favor.
"
101,"Visitamos duas vezes. Comida tradicional. Boa confecção. Simpatia das pessoas. Decoração regional. Vale a visita. Preço médio 15€.
"
102,"Um bom local para saborear a gastronomia regional, num espaço tradicional com um decoração típica que favorece o convívio à mesa.
"
103,"Nota em todo lado: Em beja para almocar e jantar devem ir cedo. 
Depois de sala cheia nao servem.

Mais rapido: sempre o prato do dia. À lista vai esperar....

Boas migas com carne de porco preto vinho vidigueira saudade, branco.
"
104,"Decoração muito gira, tudo o que é servido é de qualidade. Peca pela falta de organização no serviço à mesa. Imperdoável não ter migas nem chouriço, afinal estamos em pleno Alentejo.
"
105,"Comida típica fantástica, bom preço e óptimo atendimento!! Vale muito a pena!!! 
Recomenda-se porco preto, migas e as deliciosas sobremesas!
"
106,"Face ao seu reconhecimento é muito procurado e enche rapidamente. Para garantir a qualidade por vezes são recusados clientes mesmo com algumas mesas livres mas o objectivo é servir bem a quem fica. Solução: ir cedo e usufruir da ótima comida a um preço bastante...
"
107,"Pela segunda vez que tento visitar, encontrei sempre cheio. Mas a consideração que têm pelo cliente é mínima, ao perguntar se tinham mesa vaga, a única resposta que optive foi um NÃO, nem um de 'momento não' , ou um 'não mas talvez daqui xxx'...
"
108,"No centro, algo complicado de encontrar para quem como nós não é da zona! Mas vale a pena a procura!! 
Espaço pequeno mas confortável e muito típico!
Serviço atencioso! 
Comemos bem e o custo é bastante aceitável! Não me deslumbrou mas gostei!
"
109,"A decoração é de uma típica adega alentejana.
A comida era razoável.
O serviço um pouco demorado. Apenas uma pessoa a servir o restaurante inteiro.
O ambiente é um pouco abafado e ao entrar, sente-se um cheiro um pouco estranho. Deveria ser mais arejado.
"
110,"Uma taberna agradável à moda do Alentejo. Comida razoável e pessoas simpáticas. Localizado na zona histórica de Beja.
"
111,"Atendimento amigável.
Espaço apertado quando fica cheio.
O arroz apetitoso, as batatas fritas ficaram um pouco aquém da qualidade do resto da comida.
Boa carne!
"
112,"Nesta taberna típica come-se muito bem e com variedade, tem pratos típicos e bem confeccionados. O ambiente é muito acolhedor e muito giro. Gostei muito do atendimento, pois foram todos muito simpáticos.
"
113,"Gostei de tudo... Comida caseira, ambiente acolhedor, simpatia no atendimento e... Preço /qualidade, fantástico!! 
Atenção, não tem multibanco, leve em cash. ..vale a pena, adorei!! 
.
"
114,"O restaurante é bastante típico e não é para quem quer comodidade nem luxo. A meu ver esteve tudo impecável, desde a comida até ao atendimento e ao tempo de espera.
Recomendo vivamente e quando voltar a Beja será um restaurante a voltar.
"
115,"É uma taberna/restaurante tradicional, muito limpa, com uma cozinha exemplar no que toca à cozinha tradicional do Baixo-Alentejo.
Tem as melhores batatas fritas de Portugal.
Vale a pena voltar.
Os donos são pessoas muito simpáticas.
"
116,"Restaurante típico alentejano, desde o ambiente ao cardápio apresentado. Comida muito saborosa e bem confeccionada. De destacar a simpatia do empregado. Um sítio que recomendo e que voltarei numa próxima ida a Beja.
"
117,"Excelente a comida e um espaço muito típico e regional. No início o atendimento não foi muito bem feito, mas acabou por se revelar simpático e agradável.
"
118,"Boa comida,  com pratos regionais bem confecionados, atendimento simpático e com sobremesas divinais para finalizar. O Ambiente é típico.
"
119,"Restraurante com muitas deficiencias, ao nivel da acomodação, do ambiente, do serviço e do pessoal (nomeadamente a falta de empregados).
A comida não é má, e até è bastante barato, no entanto, trata-se de um restaurante sem qualquer conforto e sem limpeza.
Não recomendo.
"
120,"Os pratos não são muito grandes. Para quem coma muito não fica saciado. O preço é acessível. A visitar na falta de outras opções.
"
121,"Boa comida com  pratos regionais bem confecionados, aliados a simpatia, com sobremesas divinais para finalizar.
Ambiente acolhedor e típico
"
122,"Ambiente de taberna de amigos.
Mas os pratos não têm quase carne ... mas muitas migas.
Preços inflacionados para a quantidade.
Pessoal simpático.
"
123,"Este é um dos restaurantes que gosto de ir de cada vez que regresso a Beja.
A decoração, o staff e a comida são muito bons!!!
Qualquer prato que peçam é excelente e vem muito bem servido!!!
Sempre a repetir!!
"
124,"Um Restaurante na média, vou lá quando o vizinho está fechado ou não tenho mesa! Mas tem boas doses, e o preço é bom!
"
125,"Almoço delicioso. Tipicamente alentejano. O pao tipico do alentejo com as azeitonas britadas e um queijo da zona preparam-nos o apetite para os pratos principais. Pedimos As migas de espargos com porco preto que são de comer e chorar por mais, e a acorda de...
"
126,"Comida bastante boa ! Ligar simpático . Decoração tipicamente alentejana. Atendimento bom . Lugar limpo .
"
127,"Bom atendimento e uma sala cheia . Carnes muito saborosas e em boa quantidade. Atendimento rápido e eficiente.
"
128,"Atendimento muito genuíno, espaço e decoração típico da região onde se insere. Bom restaurante para comer carne, doses adequadas. 
Falta por não ter multibanco.
"
129,"Um almoço muito agradável, bem servido e com boa comida. Doses não são muito grandes, mas são muito saborosas, a carne estava muito bem feita.

Migas de Tomate excelentes!

A regressar.
"
130,"No que diz respeito à genuína tradição dos comeres alentejanos, este restaurante é um dos melhores de Portugal
"
131,"Desde sempre frequento este simpático e acolhedor restaurante, a qualidade sempre se manteve e mantêm, a simpatia igualmente e os cozinhados são de chorar por mais!!! 
As sobremesas divinas;)
"
132,"Simplesmente adoro, desde a decoração à comida caseira e bem servida! O preço é fantástico e um bom local para se ter uma refeição maravilhosa e descontrair. Recomendo!
"
133,"Sou fã da Pipa, a comida é muito boa e suculenta, fita na hora e muito bem servida. os donos do restaurante são muito simpáticos, o espaço é acolhedor.
"
134,"difícil de lá chegar devido a não haver estacionamento perto. não há informação a nível de tabuletas para nos orientarmos a lá chegar. o espaço não é grande ficando rapidamente esgotado. Em compensação as pessoas muito simpáticas, a comida é muito boa, pratos tradicionais. foi...
"
135,"Espaço agradável e simples, preço qualidade bom, atendimento simpático, a comida bem confeccionada, recomendo
"
136,"Já anteriormente tinha tentado almoçar neste restaurante mas desisti por a espera ser incompatível com as crianças pequenas. Valeu a pena insistir, uma maravilha.Presa de porco com migas de espargos: delicioso. Lombinhos de porco grelhados com batata frita: muito bom. Salada excelente. Sopa caseira. A...
"
137,"Muito bom. Ambiente agradável e comida muito boa. Aconselho. Convém marcar antes de ir. Preços simpáticod
"
138,"Gostei muito da refeição, refeições com muito paladar, assim como também adorei o espaço.
Aconselha-se
"
139,"Possivelmente o melhor restaurante em Beja, lugar muito acolhedor, comida excelente muito bem confeccionada. Preço muito justo. Recomendo o Gaspacho, a açorda de Bacalhau ou qualquer prato que envolva porco preto. No final, um toucinho do céu, ou até mesmo uma simples laranja com mel...
"
140,"Prato do dia bochechas no forno surpreendente no sabor. Qualidade preço muito aceitavel. Staff simpático...
A repetir...
"
141,"Um jantar super agradável entre amigos, o staff super simpático, uma refeição razoável a muito bom preço. Convém reservar antes. Recomendo a grelhada mista.
"
142,"Local simples mas com atendimento muito bom e também com comida feita com carinho o que resultou em bons pratos. Tudo muito adequado.
"
143,"Atendimento simpático. Comida saborosa. O espaço não sendo extremamente elaborado na decoração é bastante aceitável. Vinho da casa muito aceitável. Nota negativa não ter multibanco.
"
144,"Atendimento péssimo, pouco cuidado na forma de atender os clientes, gerente muito arrogante, pouca opção de escolha,  muito tempo à espera. Não recomendo.
"
145,"Restaurante com atendimento péssimo, para quem espera por mesa. A comida era bem confeccionada embora sem grande escolha por já estarem esgotados os pratos do dia (e não só) cerca da 13:30.
"
146,"Restaurante típico alentejano com uma decoração bastante engraçada. Serviço muito bom. Preço bastante acessível. A comida é bastante saborosa.
"
147,"Ambiente tipicamente alentejano. Fomos bem recebidos, a comida estava excelente e o sitio é bastante acolhedor. Muito bom.
"
148,"estavamos de férias e foi o primeiro que nos apareceu, a comida é boa e saborosa. Não veio ninguém ter connosco e demorou um pouco até vir alguém recolher o pedido. Só estava uma pessoa a fazer o serviço de toda a sala o que...
"
149,"Óptimo local para degustar a verdadeira comida alenteja, principalmente os grelhados!! Doses muito bem servidas e preço muito em conta!! Local bastante acolhedor e muito bem decorado.. O patrão mesmo muito cansado, esteve sempre simpático e disponível para nos servir da melhor maneira.
"
150,"Ambiente acolhedor e tipicamente alentejano. Comida fantástica. Não usam MB, pagamento em numerário.
"
151,"Pode contar com o verdadeiro tipico alentejano.Na cozinha mãos de ouro.Restaurante simples e acessível no que toca a preço.Carne de qualidade é ótima confecção.Nao vao ficar desiludidos.Recomendo
"
152,"Muito bom com preços razoáveis, com gente muito simpatica a servir.
COMIDA VERDADEIRAMENTE alentejana, com muito gosto e original. Aconselho a irem e desfrutarem do ambiente bastante bem decorado.
"
153,"Casa tipicamente decorada ao nosso Alentejo
Comida muito bem confeccionada , e fesca
serviço espetacular.
Preço justo
Recomendo 
E voltarei
Até breve
"
154,"Excelente! Sempre que vou para Beja vou em trabalho e janto sempre aqui. Atendimento top e comida do melhor! Desde as entradas às sobremesas! Nunca sobra nada!! 
Recomendo presinhas com migas de tomate, por exemplo, porque lá é tudo muito bom mesmo! Para sobremesa o...
"
155,"Uma decoração típica, muitos lugares e não muito espaço disponível.
Comida caseira alentejana ao seu melhor nível!
Tal como a comida é caseira o serviço também é, tão próximo que se o patrão estiver bem disposto corre bem, senão é assim-assim.
No entanto não há...
"
156,"Desconheço a qualidade. O espaço é agradável típico muito engraçado.  Contudo quando entrei ninguém me orientou para me sentar isto porque não entendi a disposição das mesas... pouco depois após estar alguns segundos em pé à porta sentamos.nos. os pratos iam passando por nós e...
"
157,"Com o anfitrião. Se estiver num dia bom, corre tudo bem, de outro modo torna-se uma experiência muito pouco agradável. A comida é boa e bem confeccionada, quando ainda há escolha pelos pratos do dia, quando acabam a oferta resume-se aos grelhados de carne. Só...
"
158,"O atendimento é bom mas por vezes demorado,caso esteja cheio. A comida é boa mas têm mais variedade ao almoço que ao jantar, onde a carta se resume a carne de porco, principalmente.
"
159,"Almoço em familia muito bom, os pratos escolhidos foram escalopes de porco com migas de poejos e bitoque de porco, ambos muito bem servidos.
"
160,"Recomendo os grelhados de porco preto! Divinais, nunca comi carne mais suculenta e saborosa. O sr. Jorge e a Sra. Saudade são excelentes anfitriões!
Muito Obrigado
"
161,"Comi, há muitos anos, os melhores secretos de porco nesta tasca. Tentei voltar recentemente, às 13:30h foi-nos dito pela Dona com ar muito arrogante que não serviam mais refeições (tinham imensa carne no balcão ainda para preparar e muitas mesas vazias). Pedimos então por favor...
"
162,"Fomos das primeiras pessoas a chegar para almoçar e demorou imenso tempo para sermos servidos... O senhor (único a atender) não tinha muita vontade de atender os clientes e inclusivé rejeitou servir refieções a inumeros clientes que iam aparecendo para almoçar, mesmo com mesas vazias....
"
163,"Boa ementa, grande variedade de pratos, boas propostas. comida saborosa, um vinho tinto muito bom, aconselho vivamente este restaurante, quando voltar a Beja de certeza que irei lá novamente sem hesitar
"
164,"Com uma localização excelente, e um nome muito sugestivo, e uma decoração agradável, bem merecia ter um cardápio dentro do mesmo nivel, o que não acontece, nem em qualidade, nem em quantidade, e sobretudo, a pouca diversidade de pratos tipicamente alentejanos. A juntar a isto,...
"
165,"Restaurante típico alentejano com comida a condizer.. Almocei migas com espargos e plumas d porco preto.. Apenas o serviço é ligeiramente demorado..
"
166,"Excelente localização, bem no centro histórico de Beja.A decoração transporta-nos a memórias que mantemos nas nossas mais queridas recordações.A comida bastante variada e saborosa e excelentemente confeccionada e servida por gente simpática...
"
167,"Não foi a primeira vez, onde vou com alguma regularidade é a um outro restaurante muito perto... mas estava fechado.
É um sitio típico onde o tempo parou e que poderia ser melhor potenciado. Comemos costeleta de borrego... não falha...estavam Boas.  Não havia sopa...estranho um...
"
168,"Menu só com bitoques e grelhados. Para um restaurante típico deixa muito a desejar.
Atendimento fraco e sem vontade.
A não repetir!!
"
169,"Vale pena simpatia não pela cozinha .. Menu muito reduzido e ao sábado em que devia ser uma noite forte as escolhas são ainda mais reduzidas!! 
O dono é super afável e que torna a noite agradável. Espaço bonito e gente simpática fazem valer a...
"
