,Avaliações
53,"Boa tarde Alexmor17.

Muito obrigado pela sua visita e pelas suas palavras.

Cumprimentos
"
54,"A melhor comida que comi até hoje em Beja, atendimentos excelente comida 5* recomendo e voltarei sempre.
"
55,"Boa tarde Hugo.

Muito obrigado pela sua visita e pelas suas palavras.

Até breve :)

Cumprimentos
"
56,"Vários menus com pregos e bifanas de qualidade superior a um preço excelente. A simpatia e a qualidade da carne são soberbas.
"
57,"Boa tarde Pedro.

Muito obrigado pela sua visita e pelas suas palavras.

Até breve :)

Cumprimentos
"
58,"De passagem por BEJA foi nos recomendado este espaço "" Bifanas do Marinho"" simplesmente espetáculo,
Quando voltar do Algarve de certeza que vamos parar novamente.
Vale sempre a pena fazer desvio da estrada para o parque industrial de Beja
Recomendo
"
59,"Boa tarde Barbara.

Muito obrigado pela sua visita e pelas suas palavras.

Ficamos a aguardar nova visita!

Gratos pela recomendação :)

Cumprimentos
"
60,"Visitei o restaurante para jantar e fiquei deslumbrado, tanto com o espaço que tem uma zona interior com uma apresentação excelente, e a zona exterior com uma esplanada. Existe sempre estacionamento.nas imediações, a comida é excelente, tanto as bifanas como os pregos e também o...
"
61,"Boa tarde.

Muito obrigado pela sua visita e pelas suas palavras, e principalmente pela forma como descreveu a sua experiência. Ficamos a aguardar nova visita! :)

Cumprimentos
"
62,"Ambiente agradável, bifanas ótimas, excelente atendimento, um bom espaço a visitar, para os residentes ou mesmo para quem esta de passagem.
"
63,"Boa tarde Manuel.

Muito obrigado pela sua visita e pelas suas palavras.

Ficamos a aguardar nova visita!

Cumprimentos
"
64,"Resolvemos passar pelas  bifanas do marinho, adorámos bifanas de porco preto muito boas.
Recomendo o menu 1
Espetáculares
"
65,"Boa tarde Hugo.

Muito obrigado pela sua visita e pelas suas palavras.

Ficamos a aguardar nova visita!

Gratos pela recomendação :)

Cumprimentos
"
66,"Excelente atendimento, as bifanas muito boas pois a carne é diferenciada e com alta qualidade.  Imperiais belíssimas , só gostaria se dar uma sugestão acerca das batatas fritas ou seja gostava de sentir que eram caseiras, faz toda a diferença, mas no geral adorei e...
"
67,"Boa tarde.

Muito obrigado pela sua visita e pelas suas palavras.

Registamos a sua sugestão :)

Cumprimentos
"
68,"Muito bom! Fui no final da tarde e adorei o serviço! Bifanas fantásticas e pregos ainda melhores! Parabéns! Vou voltar :P
"
69,"Boa tarde Paula.

Muito obrigado pela sua visita e pelas suas palavras.

Até breve :)

Cumprimentos
"
70,"Almoço rápido 
Fora de horas e bem que fiquei surpreendido 
Mandei vir o menu 1 mais que suficiente com batatas fritas e 2 bifanas a marinho,....
Magníficas, espetaculares.
Recomendo
"
71,"Boa tarde.

Muito obrigado pela sua visita e pelas suas palavras.

Ficamos a aguardar nova visita!

Gratos pela recomendação :)

Cumprimentos
"
72,"Melhores bifanas e pregos que já comi. O prego do lombo é exelente. Atendimento simpatico, por vezes tem alguma fila mas se fizer a encomenda um pouco antes de lá chegar é mais rápido. Espaço exterior muito agradável.
Recomendo e vou voltar.
"
73,"Boa tarde Ana.

Muito obrigado pela sua visita e pelas suas palavras.

Gratos pela recomendação :)

Cumprimentos
"
