,Avaliações
15,"A minha visita já tem alguns meses, espero que já tenham melhorado...

O serviço foi competente mas a comida não me convenceu.

Não pretendo voltar.
"
16,"O peixe mais fresco do alentejo acompanhado da melhor confeção. Serviço atento e simpático. Para voltar sempre que possível.
"
17,"Jantei aqui no sábado, 25 de Março de 2017, serviço muito atencioso por parte dos dois empregados sempre disponíveis e eficientes, a comida muito saborosa mas a carta pecou pela falta de opções.

Voltarei.
"
18,"A comida deste estabelecimento é divinal,peixinho sempre fresco e bem assado! Pratos do dia 5 estrelas entradas divinais camarão otimo,como na fotografia e deoois comemos linguado que estava maravilhoso!
"
19,"Pequeno restaurante familiar com muito boa comida. Peixe fresco muito bem feito e comida caseira muito bem temperada. Peca por ser barulhento pois esta sempre cheio.
"
20,"Comida boa e bom ambiente mas atenciosos no serviço embora este tenha sido um pouco lento e inexistência de várias opções da carta.
"
21,"De volta a um restaurante que marca a diferença em Beja. O peixe sempre fresco e a sua confeção no ponto obrigam a considerar esta casa como um local preferencial para uma boa refeição em família ou amigos. Serviço atento apesar de contar com apenas...
"
22,"Apesar de terem a casa a abarrotar e só dois empregados a servir, o serviço foi bom. Boa comida, boa apresentação. A voltar. Preços acessiveis para a qualidade apresentada.
"
23,"Boa comida e bom seviço.
Uma bela opção para quando se pretende almoçar ou jantar em Beja. 
A comida era bastante, A confeção era muito bem conseguida e os ingredientes de muita qualidade
Para 4 pessoas 
Uma dose de ""Terra e Mar"" (misto de gambas...
"
24,"Muito boa comida e cuidado dos funcionários em nos atender bem mesmo com a casa cheia...
Uma experiência a repetir e a recomendar, sem dúvida!
"
25,"Local agradável com bom serviço, dos poucos locais em Beja onde se pode comer peixe fresco grelhado, no entanto na relação preço qualidade é caro, mesmo quando se come peixe de aquacultura.
"
26,"Sítio agradável, comida muito boa e simpatia por parte dos empregados, qualidade equiparada ao preço
"
27,"Sala ampla,arejada. 

 Serviço com competência,muita disponibilidade e,habitualmente rápido 

Menu variado,Refeições saborosas e em boa quantidade .

 Bom preço
"
28,"Comida muito Boa e rápida. Excelente peixe ( chocos grelhados )e carne fantástica ( terra e mar). A sobremesa foi Boa ( bolo de bolacha ).
"
29,"Boa comida, serviço amigável. Despretensioso, bem ao estilo do Alentejo. Vale a pena ir lá! Convém ir no inicio das refeições porque pode encher.
"
30,"O peixe é fresco e vem sempre no ponto. Mas é só isso. O acompanhamento é parco e o atendimento não prima pela simpatia mas é educado. Fica junto a um hotel e zona residencial portanto estacionamento é uma questão de sorte...
"
31,"Todo o tipo de peixe extremamente fresco e muito bem confeccionado.
Atendimento profissional mas sem grande simpatia.As doces são bem servidas e apresentadas.
"
32,"Grande variedade de menus! Recomendo, apesar de ser um pouco caro...  Bom atendimento e acolhedor....
"
33,"Sempre que me apetecem pratos bons de Peixe ali encomendo ....
Tem ""take away""!
""Terra e Mar"" recomendo
Cardápio bom e variado
Vale a pena
"
34,"Ambiente acolhedor, com muito bom atendimento! Grande variedade de menus! Recomendo, apesar de ter aguns preços puxaditos.
"
35,"É o melhor restaurante em Beja para comer peixe, mas também tem boa carne de porco preto. O atendimento é simpático e acolhedor.
"
36,"Um restaurante acolhedor tanto pelo espaço como as pessoas. 
As entradas são muito boas.
Comemos 1 dose ""Terra e Mar"", servido com carne de porco preto, 2 camarões tigres escalados, batata frita, arroz e salada. Uma dose é bem servida e dá bem para duas...
"
37,"Pedimos uns secretos, fiquei desconfiado pois é um restaurante mais virado para o peixe. Mas quando provei os decretos fiquei espantado tal era a maravilha que ali puderam no prato. Se um dia voltar a Beja, volto aqui de certeza!
"
38,"Espaco banal
Comida banal mas sem reparos, o peixe estava exactamente no ponto
Fomos la porque nao ha eestaurantes de peixe em beja... Depois de 5 dias a porco preto foi preciso um robalozinho para estabilizar
"
39,"O restaurante, é bastante agradável, comida bem feita e com um custo razoável. Funcionários muito simpáticos,
"
40,"Jantar muito agradável e com grande qualidade. Fiquei muito satisfeito e certamente local a repetir. Carne de muita qualidade.
"
41,"quando me desloco a Beja faço os possíveis para chegar ao almoço e ir comer á Ilha do Peixe.
como , geralmente, a mesma coisa, - prato TERRA E MAR - composto por carne porco preto grelhada e um camarão gigante , também grelhado. é...
"
42,"Restaurante urbano com estacionamento fácil e gratuito. Serviço profissional e atento. Ementa variada de peixe e carne.
Alimentos frescos e à vista. Refeição agradável a preço razoável.  Wifi grátis. Ao nivel do melhor que a cidade tem para oferecer. Recomendo.
"
43,"A princípio fiquei receosa de ir neste restaurante, porém me surpreendeu a qualidade da comida (comemos presa de porco preto com salada, fritas e arroz. O vinho tinto foi o da cooperativa da Vidigueira e super aprovamos.
O atendimento foi ótimo e ágio. Preço condizente....
"
44,"Excelente escolha para peixe grelhado já lá vou há vários anos o preço é um pouco puxado mas o restaurante e a comida são óptimos
"
45,"A escolha foi um ""pregado"", fresco e saboroso. Mas o preço não foi baixo.
Ambiente limpo com bom atendimento. Rápido e simpático.
"
46,"Normalmente tem pouca variedade de peixe mas muito bom o que tem. As lulas estavam muito bem grelhadas, eu comi o prato do dia muito bem confecionado bacalhau espiritual, vou repetir até porque estava lá um robalo e uma dourada de mar apedirem grelha, para...
"
47,"Ótima refeição. Apesar. Não é bem o que nós pedimos. Este pode ser o meu péssimo português. Porções um pouco no lado pequeno. Mas lindamente apresentado. Eu voltaria? Bem, se eu me encontrasse em Baja novamente. Claro que sim. Serviço de garçom. Não é bom....
"
48,"Mas, novamente, isso pode ser devido ao meu Bad Português.
"
49,"Teve um jantar de grupo aqui. . . qualidade de comida foi excelente. . ( 5 estrelas) . A equipe foi muito flexível para o nosso grupo maior. Altamente recomendado! Seria ótimo para o tipo de restaurante (casal, família, etc.)
"
