,Avaliações
24,"Não sei o que mudou no restaurante mas as pizzas eram maiores, mais bem condimentadas e mais deliciosas antes . Na minha opinião perdeu qualidade nos últimos meses.
"
25,"Obrigado pela sua opinião.
Estaremos atentos a esses pormenores, decerto que será melhor na próxima visita.
"
26,"Gostei.... A salada Hawaii.... Uma delícia. A pizza das miúdas... Fantástica. Fui pelas opiniões e não desiludi.... Pelo menos desta vez 😁
"
27,"Olá cara Alda


O Ristorante Dona Maria agradece a sua visita.
Ficamos contentes por termos correspondido à expectativas. Esperamos que para próxima seja igual ou melhor ;)

Volte sempre!

Os melhores cumprimentos
"
28,"Paramos neste restaurante quando íamos a caminho do Algarve. Pretendíamos comer qualquer coisa rápida para seguirmos viagem. Demoraram 1hora a servir-nos uma pizza e um bitoque. Apesar dos vários pedidos de desculpa por parte da empregada, informando que estavam com problemas no computador, é inadmissível...
"
29,"Cara Sara_Cunha


O Ristorante Dona Maria agradece a sua visita.
De facto, por vezes podem ocorrem situações que não conseguimos contornar. É nosso dever corrigir e por isso agradecemos a sua opinião para que o possamos fazer.
Ficamos contentes por termos correspondido à expectativas.


Volte...
"
30,"Chegámos e a casa estava cheia. A funcionária, com uma energia nunca vista, montou em poucos minutos uma outra sala para jantares. Atendimento rápido, eficiente, personalizado e sempre com um sorriso. As pizzas estavam maravilhosas e são enormes! Sem falar no pão de alho que...
"
31,"Cara Rita F


O Ristorante Dona Maria agradece a sua visita.
Ficamos contentes por termos correspondido à expectativas. Tentaremos fazer cada vez melhor para merecer as 5 estrelas ;)

Volte sempre!

Os melhores cumprimentos
"
32,"Local agradável e com atendimento simpático. 
Quando chegámos estava cheio mas rapidamente arranjaram mesa para mim e a minha família. 
Atendimento simpático. 
As pizzas são boas de massa fina e com ingredientes frescos. Podiam ser um pouco menos gordurosas. Fiquei com a sensação que a...
"
33,"Caro Gonçalo M


O Ristorante Dona Maria agradece a sua visita.
Ficamos contentes por termos correspondido à expectativas.
Se gostou desta vez, para a próxima vamos ganhar as suas 5 estrelas ;P . Obrigado

Volte sempre!

Os melhores cumprimentos
"
34,"Excelente pizza.  Massa fina.  Saborosa.  Atendimento muito bom.  Porções muito boas.  Preço honesto.  Vale muito repetir a visita.
"
35,"Caro Flávio B


O Ristorante Dona Maria agradece a sua visita.
Ficamos contentes por termos correspondido à expectativas.

Cá o esperamos ;)

Os melhores cumprimentos
"
36,"Comida muito boa , local muito bom com fácil chegada e fácil estacionamento . Um bucado de espera para chegar os pratos . De resto 5 🌟
"
37,"Caro Humberto


O Ristorante Dona Maria agradece a sua visita.
Ficamos contentes por termos correspondido à expectativas.
Por vezes não temos mãos a medir, como prezamos a qualidade, agradecemos a sua paciência, obrigado.

Volte sempre!

Os melhores cumprimentos
"
38,"As melhores pizzas da cidade de  beja. Excelente para take away, no restaurante está sempre cheio. Tem esplanada
"
39,"Caro TheaterxD


O Ristorante Dona Maria agradece a sua visita.
Ficamos contentes por termos correspondido à expectativas. Obrigado pela avaliação 5*

Volte sempre!

Os melhores cumprimentos
"
40,"chegamos o restaurante estava cheio, havia algumas pessoas de pé a espera mas não demoraram muito à arranjar uma mesa para mim e a minha irmã. Mesmo estando cheio o serviço foi rápido e o ambiente muito acolhedor, ambas optamos por meia dose de secretos...
"
41,"Olá


O Ristorante Dona Maria agradece a sua visita.
Somos o reflexo dos nossos cliente, obrigado pela sinceridade. 
Ficamos contentes por termos superado as expectativas.

Volte sempre!

Os melhores cumprimentos
"
42,"Depois de provar, nao quero outro restaurante..  É o único local onde faço as minhas refeições quando visito Beja. Quando entrei a primeira vez, pensei que eram só pizzas e tem muito mais que isso. Comida deliciosa e preços muito bons, com um serviço atencioso...
"
43,"Olá Pedro G


O Ristorante Dona Maria agradece a sua visita.
Estamos radiantes com o seu comentário. Obrigado
Ficamos contentes por termos superado as expectativas.

Volte sempre!

Os melhores cumprimentos
"
44,"Local simpático e bem decorado.
Atendimento sofrível. O empregado que nos recebeu claramente preferia estar noutro lado. Fomos atendidos por um outro que era simpático e prestável.
Comida saborosa. Pão de alho é a base da pizza com queijo, salsa e azeitonas (com caroço, o...
"
45,"Foi surreal a experiência que tive neste restaurante estou grávida de 5 meses e fui a um almoço de aniversário neste restaurante agendado para as 13 h, as 13h estava lá e os restantes convidados iam chegando à 13:15 fui chamada a sala de refeições...
"
46,"Adoro pizzas. Surpreendentemente foi aqui no Alentejo, na pizzaria Dona Maria, que comi uma das melhores pizzas da minha vida. E já comi bastantes em diversos sítios. Muitos parabéns!
"
47,"A cidade de Beja no fim de semana fecha quase tudo na hora da janta e este restaurante salvou a noite.
"
48,"situado do lado oposto á Pousada, serviço e comida recomendados, as pizzas são muito bem confeccionadas .
Gostamos
"
49,"É um restaurante muito normal com uma sala pequena e muita procura , com tantos trabalhadores esperava-se um atendimento um pouco mais profissional mas staff simpático .
"
50,"Local agradável, a comida boa, bem localizado no centro da cidade. local a repetir sempre que necessário.
"
51,"local bem no centro de Beja , frente á Pousada de S. Francisco e ao lado da residencial com o mesmo nome - Dona Maria

comida bem confeccionada  e contemporânea,  salientam-se as pizzas e massas

muito confortável, amplo

se não comer muito, acho que as...
"
52,"Adoro as pizzas de lá.  Não me canso de ir lá.  As pizas são  excelentes e os funcionários  muito eficientes. Sucesso
"
53,"Local agradável, a comida de excelência, bem localizado no centro da cidade. local a repetir  sempre que necessário.
"
54,"Comida confecionada no ponto, colaboradores muito atenciosos e serviço rápido. O bacalhau à casa estava divinal. Recomendo
"
55,"Um bom e agradável restaurantes/pizaria, com um staff jovem e simpatico, com preços em conta.
Uma otima opção para pessoas que visitem a histórica cidade de Beja.
"
56,"Restaurante muito bom, comida divinal.
Empregados de mesa muito cordiais e acessíveis.
Preço razoável
A única critica que aponto é o péssimo atendimento, por parte da Sra Rosa Gomes, foi completamente antipática e, muito rude. Certamente não gosta do que faz o que influencia muito...
"
57,"Ambiente muito bom. Pizzas super bem confeccionadas e atendimento impecavel. O espaco exterior esta muito bem concebido
 Sem duvida a repetir
"
58,"Excelentes pizzas, preparadas à frente dos clientes e tudo com ingredientes naturais. Aconselho vivamente. Vou voltar de certeza.
"
59,"Das entradas à pizzas e tudo bom. A relação qualidade vs preço é óptima. Os camarões estavam muit bons e o atendimento é atencioso. Não ficar nas mesas junto à porta sobretudo se tiver frio.
"
60,"Para os amantes de pizzas e massas, que não tenham pressa, é uma escolha acertada. O serviço é um pouco lento, pois só tem uma pessoa a fazer as pizzas, mas a comida tem qualidade. O ambiente é agradável e aconchegaste, sendo que no verão...
"
61,"Saliento a qualidade das pizzas e o preço. O ambiente é agradável apesar de simples. As pizzas são confeccionadas á nossa vista. Uma agradável surpresa.
"
62,"Passamos uma noite em Beja, seguimos o olfacto e chegamos a este restaurante, adoramos e aconselhamos, boas pizzas, bom atendimento
"
63,"Fomos à deriva, pois procurávamos outro tipo de restaurante, mas o olfacto guiou-nos até esta Pizzeria. Estava lotada, pelo que houve algum tempo de espera. O atendimento é médio, mas eficaz. Optou-se pela espetada de peru e medalhão de novilho e... estavam ambos bem confeccionados,...
"
64,"Fui jantar com a minha família, aniversário da mãe. Mau atendimento, muito tempo de espera para alguém vir à mesa recolher os pedidos. Antipatia.
"
65,"Um espaço bastante agradavel no centro de Beja que oferece pratos razoáveis! Bom atendimento e simpatia! Uma boa opção para comer algo rápido sem gastar muito!
"
66,"Parámos em Beja para jantar rapidamente. Escolhemos a pizzaria Dona Maria precisamente através do tripadvisor. Gostamos bastante da comida, da possibilidade de ver a pizza a ser feita e do atendimento. Queria mesmo destacar que a colaboradora Rosa é muito atenciosa e simpática para o...
"
67,"Estávamos no hotel do lado, tínhamos uma proposta de comer pizza, ótima pizza, restaurante lotado para uma terça feira, atendimento um pouco confuso
"
68,"Já frequento este restaurante a algum tempo, tenho tido idas ao  bastante boas e outras más. A comida e sempre excelente e um restaurante com boa decoração.
Refeições na área da esplanada são as minhas preferidas, ambiente calmo, e um empregado (Tiago) super simpático.
Refeições...
"
69,"Restaurante bem localizado, bem decorado, preço bom e comida razoável. Comi uma salada que não era ruim mas sem graça nenhuma e uma pizza razoável mas o atendimento feito pelo garçom é indigesto. Um rapaz amuado,antipático, que não sabe receber pessoas, principalmente estrangeiros,  o que...
"
70,"A comida,os empregados o preço e fantástico. A pizza e mesmo mesmo uma delícia, os preços são deliciosos. Recomendo mesmo
"
71,"Adoro o atendimento os funcionários são muito eficientes atenciosos.
As pizzas são as melhores da cidade de Beja. Não me canso de lá ir  
Recomendo vivamente
"
72,"Já por diversas vezes jantei neste restaurante e volto sempre que puder. Tanto a comida mais tradicional como as pizzas ou as massas são excelentes. Simpatia e disponibilidade do dono e também dos empregados. Preços também apelativos.
"
73,"e é isto, porque nunca se põe em questão o que comer neste espaço.
Embora existam outras opções a nossa escolha é sempre... PIZZA (deliciosas)
"
74,"Eu adorei a pizza que comi na dona Maria eu dou 5 estrelas eu por mim dava mais 
A minha família também adorou a dona Maria e Tavares bem😎😎😎😎
"
75,"O serviço, bem como as instalações são simples porem muito agradaveis. Tem diversos sabores de pizza alem de massas e carnes.A pizza que provamos estava excelente e o custo muito honesto. Altamente recomendavel.
"
76,"Fui a alguns restaurantes e decididamente este foi o melhor! Qualidade muito boa e preços super acessíveis! Comi pão de Alho e Pizza Gamberi. As sobremesas são caseiras... Cheesecake de Morando e Doce da Casa são ótimos! Recomendo vivamente...
"
77,"Pizzaria com oferta variada, e de qualidade! Preço muito acessível, sendo que 1 pizza é difícil de comer por apenas 1 pessoa! É possível pedir cada metade da pizza com ingredientes diferentes! O espaço é pequeno, mas acolhedor, onde se pode ver a feitura das...
"
78,"Restaurante local, mas com excelente apresentação. Ementa bem organizada. As pizzas são feitas em um balcão a vista dos clientes e pareceram bastante apetitosas. Imperial geladíssimo! Pedi um bacalhau a Dona Maria... espetacular!!!! Uma posta grande de bacalhau a milanesa, sob uma cama de espinafres...
"
79,"Excelente opção junto à Hospedaria de mesmo nome. Atendimento exemplar feito pelo proprietário, ambiente, comidas e preços perfeitos. Adoramos tudo! Parabéns Nelson!
"
80,"Jantar agradável ficámos ficamos na esplanada um pouco frio mas o funcionário prontigicou-se a ligar o ar condicionado que tornou a coisa melhor, entrada de queijo com presunto e salpicão uma delícia secretos de porco preto e o bife Pimenta não deixaram a desejar o...
"
81,"O melhor da zona. A comida é muito boa, desde as saladas ás pizzas, staff simpático e o preço é em conta
"
82,"O problema às vezes é conseguir mesa, no entanto têm bastante espaço e o pessoal é muito eficiente e rápido, sem no entanto apressar o cliente. As pizzas são como sempre muito boas, mas há mais na ementa e igualmente bem confeccionado. Localização excelente no...
"
83,"Um Restaurante onde as suas pizzas são uma delicia...
Empregados simpáticos e atenciosos.
Preço qualidade muito bom!!!
"
84,"Gostei da comida e do espaço mas estava um pouco de frio, na sala de fora que é uma espécie de tenda. Os empregados são eficientes, um sorriso na cara irá melhorar bastante o atendimento. Mais uma refiro que as refeições são muito boas e...
"
85,"em tudo, TOP!
Excelente produto! Destaque para o atendimento e atitude do pizzaiolo, que está sempre disponível para as sugestões dos clientes para pizzas ""à medida""!
"
86,"A refeição é muito boa mesmo, os empregados são muito atenciosos o que cria um bom ambiente durante a refeição. Os preços são muito acessíveis.
"
87,"Boa comida, grande ambiente, preço muito bom. O pessoal é 5 estrelas. Sangria de beber e chorar por mais!
"
88,"Vim ao Dona Maria num jantar de curso de faculdade e foi excelente..comida boa, boa sangria e excelente atendimento, o espaço é grande da para estar a vontade para as típicas brincadeiras de jantares de curso...Recomendo vivamente...
"
89,"Pizzas razoáveis, feitas à vista do cliente,mas as massas deixam, infelizmente,  muito a desejar em termos de sabor.
"
90,"Uma Pizzeria com muita qualidade, sempre cheio, as pizas são enormes, uma pizza grande da à vontade para 2 pessoas, tem show-cooking sempre engraçado de ver!
"
91,"Uma pizzaria normal, onde os tipos de pizza muda o nome mas são iguais a concorrência.
Não tem nenhum destaque.
"
92,"À parte a espera por uma mesa, com ultrapassagem por amigos da funcionária, acabou por ser uma excelente refeição - bom aspecto, em boa quantidade, saborosa e um serviço rápido e eficiente. Uma muito boa relação qualidade preço. O menu tinha imensas opções e, se...
"
93,"Adorei a experiência neste restaurante. O serviço foi muito eficiente, todos na casa foram super simpáticos e a comida esteve irrepreensível. Tanto a pizza como a massa que pedimos estavam muito bons! Voltarei cá certamente numa próxima visita a Beja.
"
94,"Um bom serviço de mesa. Menu variado desde comida italiana até ao menu mais saudável. Todas as opções do menu têm um preço justo e são de boa quantidade/qualidade. Ė dos restaurantes favoritos para um jantar de amigos apesar de ultimamente não conseguir reservar antecipadamente.
"
95,"Lugar agradável e com pizzas muito saborosas. Gostamos tanto que repetimos a visita. Excelente relação custo benefício. As massas são muito bem servidas e uma porção pode ser facilmente partilhada por duas pessoas. Recomendo.
"
96,"a piza é de qualidade e os pratos em geral tem bom aspeto indiciando boa qualidade; o número de clientes elevado ao almoço e jantar também é indiciador de boa qualidade
"
97,"Comida de qualidade, serviço rápido e muito atencioso parabéns ao staff. Por vezes temos de aguardar um bocado quando esta lotado mas vale a pena o tempo de espera.
Não possui muitos estacionamentos, o que pode dificultar alguém que não conheça o local, mas caso...
"
98,"A primeira impressão não foi a melhor: muita gente, muita confusão, sem sítio para esperar mesa. Passados uns 15 minutos, lá fomos levados para uma mesa no exterior.
A refeição correu melhor: o pão de alho com paio é bom e do tamanho duma pizza....
"
99,"Espaço bastante agradável, onde paira o cheiro delicioso de pizzas, devido ao imenso forno existente no meio do restaurante. As saladas são igualmente apetitosas e muito bem servidas.
Atendimento eficiente e simpático.
"
100,"Positivo: Atendimento com profissionalismo, simpático e rápido, local  bastante limpo, com muitas lugares disponíveis, tanto dentro como fora, pizzas muito boas. As sobremesas também são muito boas. Localização excelente. Ótimo local para grupos.

Negativo: Toda a comida vem ligeiramente salgada.
"
101,"Apesar de o menu ser pouco variado no que diz respeito à comida italiana, a comida é excelente, os pratos muito bem servidos e o preço muito razoável.  O atendimento é rápido. Convém fazer marcação porque a maior parte das vezes está cheio.
"
102,"Localizado no coração da cidade,diante da Pousada a visitar se tiver disponibilidade.
Parqueamento por vezes difícil de encontrar 
Sala de dimensão média,bem iluminada e permitindo uma relativa privacidade.
Serviço cordial e atendimento normalmente rápido 
Especializado na comida italiana - pizzas e massas- tem menu de...
"
103,"Bom restaurante, com boa oferta de grelhados. O pessoal é prestável e simpático. Como ponto negativo, pior pão que comi em Beja.
"
104,"restaurante de bom aspecto e bom atendimento, não pedi nada de especialidade, ou seja pizzas ou massas, almoço foi ""bacalhau no forno com camarão"", deu a sensação quase absoluta, que o que estava a comer era Paloco. Pena, podia ser muito melhor.
"
105,"A comida é 5 estrelas,com preços bastante simpaticos o local é agradável e é sem duvida um restaurante a expeimentar
"
106,"Se houvesse melhor classificação eu dava!

Pão de alho e calzone no topo das escolhas! Sou de Beja e talvez por isso não vá la com tanta frequencia...

Preço e qualidade 👌
"
107,"Gostei. O pão de alho estava delicioso. O bacalhau gratinado bom mas com excesso de cebola. Atendimento prestável e simpático. O pior e o calor que fica na sala não deixa saborear os pratos com calma.
"
108,"Comi um bife de novilho á D.Maria... DIVINAL, que carne... O serviço.. Fantástico... O preço?! Devem ter-se enganado...😂😂😂😂
Vale a pena vir de longe, mas venham cedo!!!
"
109,"O espaço é muito agradável, os empregados são muito simpáticos e a comida é fabulosa, com doses muito generosas e produtos de óptima qualidade!
As calzones são maravilhosas, aconselho! O espaço lá fora é bonito e confortável e serve para fumadores!
"
110,"excelente produto!
muito bom serviço!
ambiente amigo de todos os tipos de jantar (pouco formal)!
para voltar sempre!
"
111,"Aqui prima a simpatia, logo a começar pelo patrão, a confecionar as pizas, à vista, à entrada do restaurante. Pizas e massas excelentes, senão, um bife com pimenta verde que fica na memória.
"
112,"Para os amantes de pizzas é um sítio a não perder. Recomenda-se também o cheesecake. A localização é ótima :centro da cidade. A relação qualidade preço é muito boa.
"
113,"Bem no centro da cidade e com ambiente descontraído um restaurante pizzaria. Uma salada dá para duas pessoas sem qualquer dúvida. Lista variada de pizza. A visitar de novo
"
114,"O Restaurante Dona Maria é uma otima opçao para quem gosta de comida Italiana, as pizzas e as massas são excelentes. Para alem de comida italiana, o restaurante apresenta na sua carta outra grande variedade de pratos, desde o tradicional bitoque às mais diversas saladas....
"
115,"O restaurante estava cheio quando chegamos, mas os funcionarios tomavam nota das pessoas que iam chegando para acomoda-los. Rapidamente fomos sentados. Servico excelente, funcionarios atentos e rapidos, o sr que fazias as pizzas estava atento as mesas e corrdenava com os funcionarios para acelerar o...
"
116,"Localizada no centro da cidade de Beja a Pizzaria Dona Maria oferece uma grande variedade de comida italiana, com principal destaque para as pizzas, muito bem confecionadas e com uma excelente relação qualidade preço.
"
117,"Recomendo.. Muito bom, não só pizzas e massas bem com outro tipo de cozinha.... Bacalhau gratinado com gambas..odorei
"
118,"É uma pizzaria simpática e muito acessível . Há grande variedade de pizzas e massas para todos os gostos . O serviço é rápido e simpático.
"
119,"As entradas, a pizza e as sobremesas são boas, no que toca às pizzas, são saborosas, apetitosas e têm uma apresentação apelativa, basicamente o que se exige numa uma pizzaria. O serviço é cordial, rápido, eficiente e simpático. Decoração simples, depois há a vantagem para...
"
120,"Come-se uma boa pizza e saladas, não experimentei as massas e os bifes mas tinham muito bom aspecto.
"
121,"Quando em Beja apetece uma boa pizza este é o lugar certo!

Como m várias opções de pizzas acho que é exagerado na ementa venderem bitoques! Especializem-se!

Quanto as pizzas! Melhorem pff o molho de tomate. Demasiado ácido e metálico! Um molho caseiro não influenciará...
"
122,"As pizas são boas e o espaço tem aquele cheiro a pizzaria. não provei os pratos de carne ainda.
Gosto e aconselho
"
123,"Come-se um pizza muito boa. É dos poucos sítios que conheço em Beja, onde gostei de comer uma pizza. É aconselhável ir cedo ou o restaurante enche. É um bom lugar para ir com os amigos.
"
124,"Muito bom espaço, bem localizado, muito boa comida, staff simpático e agradável. Tudo caseiro e maravilhoso. Aconselho!
"
125,"Local bem situado, espaço harmonioso, comida maravilhosa, staff super bem disposto e nada melhor que para terminar que uma boa relação preço qualidade... Só uma chamada de atenção... Fiquei com a sensação que a sangria era de garrafa,ou seja de hipermercado...A ser verdade fica mal...
"
126,"Restaurante inserido na Hospedaria com o mesmo nome (Hospedaria Dona Maria), no entanto não serve apenas para hóspedes da Hospedaria, está aberto ao público. Pizzas deliciosas e variadas, confeccionadas à vista do cliente; as outras opções do menu também são boa escolha.  As sobremesas estão...
"
