,Avaliações
30,"Um espaço despretensioso, um atendimento simpático e atento. A comida, na boa linha alentejana, com a “originalidade” do puré de batata doce a acompanhar excelentes bochechas no forno. E a prova continua com uns secretos e lagartos grelhados com migas de coentros. Muito bom nível,...
"
31,"Chegamos eram cerca das 12h40 e éramos 5 pessoas, aparementemente o restaurante não se encontrava cheio (existiam mesas vazias), no entanto foi-nos dito prontamente que não tinham mesa vaga nem poderiam dar nenhuma perspetiva. Tinha tudo para correr bem mas nem chegou a acontecer.
"
32,"Comida típica, saborosa e com um preco acessível.
As migas são fantasticas e o pessoal muito simpático
"
33,"O restaurante foi renovado e tem uma nova equipa. O ambiente não é mau, mas estava quase vazio. O empregado de mesa foi simpático e disponível. O serviço foi rápido. Tudo muito limpo. A ementa não surpreende. A confecção dos pratos também não é má,...
"
34,"Restaurante sossegado com comidinha deliciosa confeccionada na hora... adoramos as migas e a carne de porco ibérico era de chorar por mais...
"
35,"Adorooo uma refeição em que da primeira à última garfada faço hum hummm!! 
 O porco ibérico com migas é para além da experiência sensorial - recomendo com um largo sorriso!
Deste restaurante jamais se TEM AVONDO (tenho sempre vontade de voltar!)
"
36,"Dos melhores restaurantes de Beja na relação qualidade/preço. Pratos muito bem confeccionados e atendimento excelente.
"
37,"Adoramos. Todos muito simpáticos. Comida boa e farta. Vale a pena fazer um desvio e ir almoçar aqui no Tem Avondo. Preço bom.
"
38,"Estava tudo muito bom. Eu comi um bitoque de frango, o meu marido uma feijoada. Comer caseiro e muito bem confeccionada. Atendimento 5*.um lugar a repetir!
"
39,"Em terras do Alentejo, foi um perfeito Gaspacho que me acolheu. Refeição agradável, atendimento simpático. Boa opção no centro de Beja. Recomendo, até pelos piteus alentejanos presentes na ementa. Só faltou uma sericaia para terminar em beleza,  uma bela refeição.
"
40,"Comida de muito boa qualidade e extremamente bem confecionada/saborosa. Pessoal extremamente simpático e acolhedor.Entradas boas. Foi o local onde comi a melhor sopa de cação até hoje. A repetir certamente.
"
41,"Pedimos um arroz de polvo uma salada de grão é um alheira frita e estava divinal ! Tudo muito bom , atendimento também muito bom , com certeza que vou voltar cá 😀
"
42,"Pessoal extremamente simpático e acolhedor. ❤️😉Entradas, pratos principais e sobremesas TOP!!!🔝👌Recomendo vivamente. Iremos regressar!!!
"
43,"Comida muito bem confeccionada! Ambiente familiar e muito acolhedor. Preços acessíveis e empregados muito simpáticos e profissionais.
"
44,"Espaço agradável 
Simpatia no atendimento, com bastante preocupação com o cliente 
Recomendo as tradicionais migas e o bacalhau com espinafres
Bom preço
"
45,"O bacalhau gratinado é simplesmente delicioso, doses bem generosas, a alheira com ovo é do melhor que já comi. Recomendo
"
46,"Excelente comida alentejana. Recomendo as migas com poejo. Eramos um gurpo de 13 pessoas para um jantar já tardio. O serviço inicialmente foi um bocado desorganizado ao tirarem o pedido dos pratos e das bebidas assim como das entradas. Contudo com o decorrer da refeição...
"
47,"Bom restaurante, desde a qualidade da comida à simpatia no atendimento. Os pratos são bem servidos. Boa relação qualidade/preço. Quando voltar a Beja está num dos pontos a visitar.
"
48,"Gostei muito deste espaço mandámos vir bacalhau gratinado,vitela estufada,bife de frango com natas e salada de polvo tudo muito bom,atendimento simpático preço /qualidade excelente. Recomendo.
"
49,"Excelente comida alentejana, confeccionada de modo artesanal. As migas com porco ibérico são divinais e as iscas são também de referência.
O atendimento é um pouco confuso mas tipicamente familiar e agradável.
"
50,"Fui à procura de comida típica. Aqui encontrei... uma bela tomatada, a acompanhar uns lagartos de porco preto grelhados. Uma maravilha, de fazer correr água na boca! A sobremesa era ótima também. A repetir!
"
51,"Simpatia no atendimento, boa comida, boa climatização face ao calor da época.
Bem situado a nível geográfico com estacionamento por perto
"
52,"Com uma nova gerencia, melhorou! Um atendimento pessoal e muito simpatico com grande nivel de eficacia. A cozinha tem pratos muito bons, saliento o porco preto e a sopa de cação, e a um preço muito justo. Não esquecer a sobremesa o leite creme e...
"
53,"Com este calor só o que apetece é um bom gaspacho com carapaus fritos e que há agora por esta altura como prato do dia neste restaurante.
"
54,"Comida caseira; serviço rápido. Atendimento simpático; Local para estacionar. Económico. Fácil acesso.
"
55,"Espaço bom com muito bom aspecto. Como o prato do dia, uma vitela estufada muito boa. Tenho de ir jantar para conhecer melhor.
"
56,"Após pesquisa no Tripadviser para jantar em Beja, decidimos por este espaço.
Não se adequa a restaurante alentejano, visto que os acompanhamentos dos pratos são batata frita e salada. Se quiser experimentar algo tradicional como migas tem de pedir/pagar a parte. A lista de sobremesas...
"
57,"Esperava-se alguma rapidez, coisa que não aconteceu... No entanto gastronomicamente sem surpreender foi agradável. Econômico e típico.
"
58,"Tem uma nova gerência. A casa foi remodelada, tem um ar mais fresco. Os funcionários são muito simpáticos, a comida continua excelente e muito saborosa. A tomatada estava espectacular. Penso que o preço está um pouco elevado para o local.
"
59,"Teem que experimentar muito bom!! 
Eu comi sapas de cação muito bem confeccionado e em quantidade mais que suficiente daria para duas pessoas 😂mas eu como muito fantástico parabéns
"
60,"Não foi das melhores visitas que tive a este restaurante...em tempos era impecável.. ...mas foi muito triste...perdeu muito a sua qualidade
"
61,"Era dos melhores restaurantes de Beja, na ultima vez que lá fui foi sofrível.
O tempo de espera, a qualidade da comida.
a não repetir
"
62,"A verdade e que a comida ate estava bem confecionada, mas o serviço e pessimo.
E preciso ser dinamico com os clientes para fazer com que regressem.
"
63,"Muito ma
Pessimo atendimento e uma ementa muito fraca.
Empregados lentos e nada simpáticos
Nao recomendo
"
64,"Recomendo.

Doses generosas, comida muito bem confessionada, preço acessível.

Podia ter mais pratos típicos alentejanos, neste dia, típico só o gaspacho.
"
65,"Boa relação preço /qualidade. Restaurante simples para quem pretende boa comida sem grandes preciosismos. Empregados bastante simpáticos.
"
66,"Estávamos de visita a Beja e queríamos experimentar a gastronomia local... Tentámos outro restaurante mas estava lotado... Achámos que a carta deixava muito a desejar, pedimos lombinhos de porco preto, mas a carne, apesar de saborosa, estava muito seca e o arroz insosso. Mas o...
"
67,"Típico,  bom e barato , como o Português gosta. Doses bem servidas.  Pedimos secretos , uma dose deu para 2 pessoas.  Bom atendimento,  e volto de certeza quando visitar Beja novamente.
"
68,"Infelizmente depois de mudar a gerência, aquilo que era um dos melhores restaurantes de Beja, tornou-se no pior.
"
69,"Demorou 1:10h a servir.
Bitoque para as crianças, bife da vazia para um dos adultos. Chocos com tinta para o outro.  A carne dos bitoques seca e dura. Bife da vazia apesar do pedido de médio veio seca e duríssima e com um final a...
"
70,"Éramos 5 pessoas e o pedido era de 5 pratos, 2 meias de cozido, 2 meias de lulas e 1 omelete. As lulas nunca apareceram na mesa, digo ainda vimos as lulas voar para outra mesa e passados 30 minutos fomos informados que já não...
"
71,"Excelente,sem palavras indescritível.
Serviço de excelência, com Doses muito bem servidas e comida tradicional de excelente qualidade e sabor
"
72,"Boa comida. As doses são bem aviadas ( têm avondo) que significa bastante. O espaço não é muito amplo. Daí telefonar antes!
"
73,"Espaço tipicamente regional, bastante aconchegante. O funcionário que serviu, o Luís, é bastante ""sui generis"", distraído mas divertido. Fomos na carne de porco preto grelhada e... estava deliciosa, acompanhada por um arroz do melhor que já comi em restaurantes. Ainda tivemos direito a um miminho,...
"
74,"Restaurante com decoração típica, bastante aconchegante, com pratos fartos e deliciosos. Simples e eficiente!
"
75,"Se estiver com disposição para esperar (restaurante sempre com muita gente) então pode ter uma refeição com pratos de confecção e sabor caseiro. Preço muito equilibrado
"
76,"Tem um ambiente agradavel ,simples e simpatico. Preço justo e sobremesas tipicas alentejanas. Delicioso pão de rala.
"
77,"Restaurante honesto, boa comida, os pratos do dia usualmente acabam a hora de almoço. Boa carne e peixe para grelhar. Bom preço e quantidade. Ementa algo limitada mas faz parte do sítio. Um excelente queijo seco e boa imperial. Sempre que vamos a Beja passamos...
"
78,"Qualidade preço excelente, atendimento muito personalizado com muita atenção pelos proprietarios, comida excelente e preço uma agradavel surpresa
"
79,"Restaurante modesto, com ambiente castiço, de comida regional alentejana e serviço competente e muito simpático. Lamentavelmente, sendo um restaurante de comida típica alentejana só tinha carnes para grelhar, não havendo pratos com outros tipos de confecção, tão típicos do Alentejo.
"
80,"Espaço simples como o nome diz... Casa de Pasto. 
Comida bem confeccionada com cheiro a ""casa"". 
Preços bastantes atraentes.
"
81,"A carta é confusa, tem mais pratos escrito ingles do que em portugues. A carta de vinhos so tem 2 ou 3 dos 10 ou 20 disponiveis o que é uma surpresa na conta.
Esperamos 30 min por um caldo de sopa para a bebe...
"
82,"Este é daqueles sitios que serve bem e tem uma boa relação preço qualidade. Bastante variedade de comida portuguesa. Fomos bem atendidos, quer no que respeita à simpatia, quer no que concerne à rapidez e aconselhamento. Este é daqueles sitios que estava cheio de  clientes...
"
83,"Restaurante pequeno no centro de Beja. Comida caseira a preços muito acessíveis. Jantamos mista de porco preto e entremeada grelhada. Estava muito bom e bem servido. Os funcionários são atenciosos mas pouco simpaticos. De sobremesa experimentamos uma mousse de chocolate caseira deliciosa e um bolo...
"
84,"Mais uma vez estivémos em Beja e jantámos aqui várias vezes. A comida mantém-se muito, muito boa. O serviço igualmente muito bom. Simpatia a rodos. Os preços são do outro mundo. Recomendamos e, de certeza, voltaremos quando por ali andarmos.
"
85,"Chegamos ao restaurante e 3 empregados olharam para nos e nem houve feed back de nenhum, tive de perguntar 2 x ao mesmo empregado se teria mesa para 2, ao que resposta muito rude, que ele teria de ver se sim ou não, limpeza precária...
"
86,"Espaço muito simples, com serviço rápido e boa comida. Umas óptimas espetadas de lulas e camarão e uma picanha também muito boa. Óptimos preços e bem localizado.
"
87,"Bom serviço Atendimento rápido e denotando disponibilidade .

Ambiente calmo ,familiar 

Comida mediterranica e,sobretudo a regional bem cozinhada.

Preço acessível para muitas bolsas.
"
88,"Casa simples e simpática. 
O luxo vem no prato. Excelentes as presas de porco ibérico.
Vinho da casa muito bom. Um belo presunto de entrada, sobremesas alentejanas e um excelente preço.
"
89,"Casa num local central de Beja, não muito espaçosa mas com qualidade na comida e no serviço. Serviço rápido e competente, boa comida alentejana.
"
90,"Comida excelente bom ambiente e muita simpatia e bons preços . Comida com qualidade e bem servida! Aconselho vivamente.
"
91,"""Tem avondo"" significa ""já chega"". Isto quer dizer que os pratos são muito bem servidos. A comida é caseira, típica alentejana, sempre com aquele pormenor que só se encontra no Alentejo. Recomendo. Ainda por cima é barato. Fica junto ao Tribunal.
"
92,"Não estava nos nossos planos mas foi-nos recomendado por um simpatico casal residente em Beja . Restaurante bem localisado , gerido por 3 socios/trabalhadores 
( Franciso e Adelino , irmãos , e Matos , sobrinho dos 2 ) qual deles mais simpatico .
Sala não...
"
93,"Serviço muito pouco simpático apesar de eficaz. A simpatia não é o apanágio da casa. A comida é simples mas bem confecionada. Aposte nos grelhados de porco preto.
"
94,"As migas estavam muito boas, já o peixe espada vinha acompanhado de umas batatas duvidosas. Atendimento a despachar, visto o restaurante estar cheio. Estacionamento à porta pago (parquímetro). Dou quatro estrelas para fazer a vontade à minha mulher, queria dar 3
"
95,"Restaurante localizado perto do centro de Beja. Simples e acolhedor como uma casa de pasto deve ser. Oferece pratos com uma boa relação qualidade preço.
"
96,"Casa pacata e acolhedora. Comida bem confeccionado, muita opção de escolha. Simpatia. Ideal para refeições do dia-a-dia.  Nada a apontar.
"
97,"Bem localizado no centro de Beja. Oferece comida regional com qualidade. Os preços são muito bons para a qualidade oferecida.
"
98,"É uma casa de pasto, muito simpática, com uma clientela sobretudo de locais.
Quem gosta de comida alentejana e em conta, este é o local.
A mista de porco preto é saborosa, tirando as batatas fritas, muito queimadas. As migas alentejanas também são outro ícone...
"
99,"Com um nome bem original, pois parte de um regionalismo alentejano - ""tem avondo"", que quer dizer - basta. Recomendo vivamente, porque além da óptima localização é um espaço bem agradável à vista e ao paladar...A comida é típica e bem servida e o bom...
"
100,"Sem exageros nenhuns, é bom demais! Imperdível se passar por Beja.. Serviço familiar, pratos típicos são uma delícia, foi um prazer!
"
101,"Comida tipica regional com bom atendimento. Comida de grande qualidade numa ementa pouco variavel mas equilibrada, recomendável. Sala pequena para a quantidade de pessoas que procuram especialmente ao almoço. Preços muito em conta. Não desaponta.
"
102,"Recomendado por muitos amigos bejenses tive a oportunidade de confirmar tanto a simpatia do serviço como as boas comidinhas caseiras e sobremesa tradicional. O restaurante é pequeno mas acolhedor. O presunto servido de entrada é muito saboroso mas recomendo os secretos ou outra carne de...
"
103,"É um restaurante com ambiente familiar, com boa comida, oferta variada tanto de peixe como de carne. A relação qualidade-preço é das melhores na cidade de Beja.
Está bem localizado mesmo no centro da cidade.
"
104,"Comida tradicional, com boas entradas e doces. Infelizmente, não sei se tive azar, o porco sabia a peixe, provavelmente grelhado no mesmo grelhado. de resto estava tudo bom.
"
105,"Comida bem servida bastante boa. Tudo a um bom preço...
Vale a pena ir. O pessoal e muito simpatico...
"
106,"Adorámos o almoço, com qualidade e sabor fantásticos e com preços comedidos. Sobremesas feitas ""em casa"" e com um atendimento extremamente simpático a atencioso.  Uma visita a repetir.
"
107,"Comida caseira muito bem confecionada, com ótimus ingredientes e um atendimento simpático. Muito provavelmente um dos melhores em Beja. Recomendo!
"
108,"É a segunda vez que vou a este restaurante e, de certeza, que sempre que passe por Beja, volto lá!
É um restaurante super simples, sem luxo mas com comida deliciosa.
Uma dose dá para dois, os preços são espectaculares e de certeza que não...
"
109,"Esta casa de nome ""hermético"" tem um aspeto de uma vulgar casa de pasto de cidade. Na realidade serve boa comida alentejana, tendo encontrado inclusivamente pratos populares que não são vulgares em restaurantes. 
Recomendáveis umas notáveis Ervilhas Estufadas com Ovos e Carne de Porco!
Doses...
"
110,"Restaurante típico com boa comida e simpatia para uma refeição tranquila e com preços acessíveis! Jantar de trabalho em grupo em que provámos vários pratos de carne,  todos bem servidos e com qualidade, vinho da casa e boas sobremesas com destaque para a picanha e...
"
111,"De passagem almocei num domingo neste restaurante.  30 min de espera mas valeu a pena. Sem grandes invenções serve comida típica mas com qualidade. 4 estrelas!
"
112,"É como ir almoçar a casa da mãe: comida boa, farta e variada a um preço bastante acessível. O único problema é o espaço reduzido,
"
113,"Como o nome indica tem avondo no Alentejo significa já chega..por isso mesmo as doses são mt boas e a comida de qualidade. Valor médio 13€
"
114,"Comida à grande e a Alentejano!!!  Bom serviço excelente comida,  típica alentejana. Muito recomendável para quem gosta de boa carne!! O preço é acessível.
"
115,"Comida divinal, optimo para quem gosta de comida tradicional... Ementa tradicional com pratos de carne e de peixe! O espaço é ligeiramente pequeno demais, muito rústico... Peca um pouco pela demora no atendimento durante o fim‑de‑semana...
"
116,"Visitei o restaurante 2 ou 3 vezes pela afamada qualidade, no entanto acabei por desistir pois nada me convence que se trata apenas de fama. Serviço demonstra pouca empatia com os clientes, de todas as vezes denotei o mesmo. A qualidade da comida poderia justificar...
"
117,"Comida normal mas serviço lento e nada simpático. Preços são normais. Nada de especial neste restaurante. Boa carne de vaca.
"
118,"Durante uma estadia em Beja, almoçámos e jantámos várias vezes. Comida muito, mas mesmo muito boa. Serviço excelente. Máximo de simpatia de todos. Os preços são de pasmar. Muito em conta. Quando voltarmos a Beja, lá iremos... A não perder
"
119,"Sítio acolhedor, atendimento muito bom e atencioso e comida óptima. Típico português! Um dos sítios com melhores omeletes do mundo!! Os restantes pratos são todos bons.
"
120,"O estilo típico e castiço atraiu-me mas não me impressionou minimamente. A decoração é um pouco banal e o serviço é  muito lento mesmo com o restaurante vazio!! A comida é simples e não ha variedade na ementa
"
121,"Espaço agradável e limpo, pessoas simpáticas dentro do normal, comida saborosa e bem servida. O preço é acessível e variante consoante o escolhido pois existe muita variedade.
"
122,"Sala muito acanhada e pouco arejada. Na região da boa azeitona e bom borrego tive o azar de ser contemplado com dois pessimos exemplares. Azeitonas raquiticas e picadas. Borrego estufado com pedaços cheios de gordura, que lhe confere aquele paladar e odor desagradável que se...
"
123,"Fui lá jantar. Comi mista de carne de porco. Estava bom. O ambiente podia ser melhor. As mesas são muito em cima umas das outras. Enfim...
"
124,"Comida bem confeccionada. Ideal para almoço / jantar rápido com boa comida alentejana. Preço justo. Bom ambiente.
"
125,"Como casa típica alentejana oferece pouco variedades de escolha.
O sistema de senha parece pouco prático num restaurante. 
O vinho de jarro é francamente mau.
Tem tudo para fazer mais e melhor
"
126,"Domingo à noite, uma das poucas casas abertas. Cheia, com pessoas à espera. Bacalhau com broa. Bom, grelos razoáveis. Cabidela de frango. Fraquita, aguada, a pedir muito mais apuro. Serviço atencioso, sem deslumbrar. Vinho da casa bom. Não deixa memória.
"
127,"Boa comida alentejana,  bom servico e  muita simpatia! Boa localizacao  Preco em conta! Aconselho a todos!
"
128,"Restaurante com empregados dinâmicos, come-se bem, rápido e não é caro. Localizado mesmo no centro de Beja, em frente ao tribunal. 
O espaço é pequeno, tem poucas mesas, enche depressa e torna-se barulhento, devido aos clientes e às televisões.
"
129,"Almocei neste restaurante, tem um ambiente mais tradicional, mas o facto de que uma dose dá para duas pessoas ficarem completamente cheias, é muito bom. 

Comemos secretos de porco preto, e estavam muito bons. A mousse de chocolate era especialmente boa.
"
130,"Restaurante básico, de comida com sabores alentejanos, mas sem pratos típicos. A cozinha é caseira, mas não deslumbra. Boas sobremesas. Carta de vinhos da dimensão da casa, curta.
O preço é muito bom.
"
131,"Simpatia , comida caseira deliciosa.. As sobremesas caseiras de excelência...
Aconselhamos a paragem obrigatória...
"
132,"Adoro a comida típica daqui! O ambiente tradicional e as sobremesas típicas sao bons motivos pr visitar esta casa de pasto no centro de Beja. Recomendo!
"
133,"Comida caseira com muito boa relaçao qualidade preço. 30€ para 4 pessoas: entradas, prato e sobremesa. O aspeto do restaurante é o único ponto fraco, mas nada que me tire a vontade de la voltar. Os chocos estavam divinais!
"
134,"Espaço pequeno más acolhedor. Boa organização e dois empregados de mesa com muita experiência. O preço qualidade e adequado a esta casa. Doses grandes e caseira.
"
135,"Boa comida e bom atendimento! Comemos um prato a base de porco preto que vale a pena experimentar. Um prato inteiro dá tranquilamente para 2 pessoas. Vale a pena conhecer!
"
136,"Espaço pequeno mas com pratos de grande qualidade e quantidade. Uma boa relação preço/qualidade. Recomendo vivamente.
"
137,"Boa relação qualidade preço. Restaurante simples e atendimento simpático. Boa comida! carta de vinhos bastante razoável.
"
138,"Fica muito perto da Pousada de Beja. O espaço é pequeno mas a comida é boa. As meias-doses são suficientes. Sugiro pratos de porco preto, apesar da dose de novilho também estar óptima. Bolo de requeijão com amêndoas a não perder. preços agradáveis. Recomendo.
"
139,"Comida honesta e autêntica, confeccionada por ... gente honesta e autêntica.
Pratos típicos da região.
Recomenda-se.
"
140,"Fomos ao Tem Avondo por indicação da recepcionista do Hotel. Foi uma ótima dica, pois a comida é caseira e servem pratos típicos da região. Jantamos migas a moda alentejana que estava deliciosa, mesmo com aspecto gorduroso a comida não pesou no estômago. Boa relação...
"
141,"Bastante acolhedor, boa comida caseira e um serviço rápido com uma óptima relação qualidade-preço. Aconselhável a quem está no centro de Beja.
"
142,"Comida caseira, preço em conta. Boa localização mesmo no centro com estacionamento perto. Espaço pequeno nas acolhedor.
"
143,"Boa comida Alentejana, pessoal simpático, bons preços.

Doses super bem servidas e bom vinho da casa.

O meu prato preferido, secretos de porco preto, são uma delicia.

Situado no jardim do tribunal, com estacionamento fácil, o local a não perder.
"
144,"Estávamos à procura de um restaurante despretensioso onde pudéssemos desfrutar de cozinha tradicional genuína portuguesa e selecionamos isso através do Google Maps. Olga e sua equipe nos ajudaram a interpretar o menu, mas acabamos simplesmente pedindo-lhes para nos trazer refeições que representavam a culinária local....
"
145,"Minha esposa teve bacalhau preparado com espinafre em uma torta de batata creme. Eu tinha vários cortes de carne de porco grelhada. Ambas as refeições foram excelentes e exactamente o tipo de coisa que estávamos procurando. Tivemos nos deparamos com uma excelente escolha - comida bonita com preços muito razoáveis, excelente serviço de pessoas adoráveis. (Visitantes da Nova Zelândia).
"
146,"Muito aconchegante e O serviço é muito bom e simpático.

Comida são muito deliciosos e você recebe mais do que você paga.

Os proprietários são muito gentis e muito educada.
"
