,Avaliações
29,"Boa comida,a canjinha estava muito boa e a carne de porco alentejana espetacular, bom atendimento. Restaurante mais do tipo caseiro mas agradável 😉
"
30,"Sem ser um restaurante de referência, come-se bem, doses generosas e bem confeccionadas. Um ar condicionado faz falta de verão. Fica perto do castelo o que permite ter estacionamento e estar perto da zona histórica.
"
31,"Restaurante pequeno, agradável com bom serviço e comida mediterrânea, sobretudo alentejano de excelente qualidade. A repetir.
"
32,"Pequeno restaurante no centro de Beja com comida feita na hora e com excelente sabor. Foi sem dúvida a melhor carne a alentejana que comi.
"
33,"Boa carne de porco grelhada e sobremesas de tradição alentejana. Foi uma boa aposta e recomendo para quem apreciar os sabores do Alentejo.
"
34,"Uma sopa de cação que dá para dois. Muito bom.
A carne de porco alentejana estava boa mas não tanto quanto esperávamos. As cerejas ótimas. Resultado final Bom
"
35,"Bom atendimento
Comida saborosa e bem confecionada de destacar o bitoque de novilho (o melhor que já comi)
Preço aceitável para a qualidade oferecida
Recomendo
"
36,"Uma descoberta feliz na primeira vez em Beja. Um restaurante com um dono bastante afável sempre disponível e de elevada simpatia.
Na próxima xs espero lá voltar mas para comer cação :)
"
37,"Recomendado por amigos experimentei este pequeno restaurante e esteve bem à altura da recomendação. Atendimento simpático, comida muito bem confecionada. Experimentem!!
"
38,"Por vezes, quando estamos à procura de sítio para almoçar ou jantar, convem cruzar informações entre o Tripadvisor e a Google... foi assim que optámos por experimentar jantar neste restaurante. Uma surpresa, comida muito boa e bem confeccionada, variedade de pratos do dia (também à...
"
39,"Embora o serviço seja atencioso e eficiente, falta neste restaurante mais alguma qualidade e cuidado com os clientes.

Os pratos apresenta falta de qualidade e num dos casos - cozido de grão - apresentou-se mesmo quase frio.
"
40,"Muito agradável o menu, já não me recordo o que almocei, mas recordo-me que gostei bastante. Local escondido, com bom ambiente e perto do Castelo de Beja que pode ser motivo para visita.
"
41,"Atendimento razoável, directo e sem delongas. Ambiente pequeno e um pouco apertado. Entrada e parto principal saborosos e preço adequado à oferta. Apresentação do prato descuidada. Convém fazer reserva.
"
42,"Foi um jantar de família inesperado em que o destino nos levou ao Arbitro, e ainda bem!
Um atendimento espectacular e onde somos tratados como amigos e onde nos sentimos em casa pelo Sr. Carlos (dono do restaurante juntamente com a esposa D. Maria)
A...
"
43,"Comida alentejana caseira, batata frita caseira e nao congelada! O ""jantarinho alentejano"" prato tipico, estava divino! As doses sao muito bem servidas a um preço fantastico e quase inacreditavel!! Paragem obrigatoria!
"
44,"Local muito acolhedor!
Restaurante familiar, comida caseira, e serviço de mesa com muita simpatia! :D
"
45,"Muita simpatia, excelente comidinha da ""mamã""!
Bem localizado, no centro de Beja , junto ao museu e Pax Julia!
Voltarei de certeza a comer as minhas belas sopas de cação
"
46,"Excelente!! Ambiente caseiro, comida de uma qualidade extrema!! Muito bom!! Atendimento 5* lugar a voltar sem dúvida!!
"
47,"Este restaurante tem comida tradicional muito boa e o serviço é bom. A zona é ótima porque temos vista para o monumento principal da cidade, com facilidade de estacionamento.
"
48,"Este restaurante tem comida tradicional muito boa e o serviço é bom. A zona é ótima porque temos vista para o monumento principal da cidade, com facilidade de estacionamento
"
49,"De todos os pratos que comemos
Sopa cação
Migas com carne frita
Açorda bacalhau
Estava tudo bem confeccionado e saboroso
O preço não é elevado
"
50,"Restaurante antigo, familiar, comidinha caseira e preço em conta. A ementa não é muito variada mas tem sempre uns pratos do dia.
"
51,"Local típico perto do Castelo de beja.
Comida tipica alentejana se qualidade.
Destaco o ensopado de borrego e a carne de porco a alentejana
"
52,"Pratos cheios de sabor e suculentos. Não complicam, fazem comidinha da boa e sem grandes preocupações estéticas. Ideal para quem gosta de boa comida em ambiente familiar e descontraído.
"
53,"restaurante simples, boa comida, pessoal muito simpático, é possível parar o carro perto do restaurante e visitar algumas das principais atracções da cidade
"
54,"Espaço e simples e muito agradável. Está perto da zona histórica. Simpatia vale pelo resto. O sr Carlos é muito atencioso e simpático. Refeição é muito agradável. Visitar!
"
55,"Carne de porco a alentejana estava muito boa, pena as batatas serem pre-fritas e não caseiras. É um bom restaurante para quem vem visitar a zona, exelente qualidade preço, aconcelho a quem quiser comer por estes lados a passar aqui.
"
56,"Bom almoço, boa relação qualidade preço. Excelente simpatia. Apenas devem melhorar nas sobremesas. Simpatia 5* no atendimento.
"
57,"Muito simples. Com comida caseira muito boa. Boa relação qualidade preço. Simpáticos e o serviço muito rápido.
"
58,"Restaurante de comida típica  portuguesa.
Restaurante familiar.
Comida caseira, e típicos da zona.
Ambiente típico da zona  e simpatia do proprietário.
Nada a apontar.
"
59,"Sugestionado pelos comentários favoráveis que li no TripAdvisor, fui almoçar a este restaurante no dia 4/3/2017. Confesso que esperava bem melhor. Não encontrei nada que o distinguisse de tantos outros normais. A comida é aceitável, mas nada mais que isso. Talvez não fosse um bom...
"
60,"Não é um restaurante de topo em termos de ambiente/decoração, longe disso, mas é um restaurante de topo em termos gastronómicos, e isso é o mais importante. Comida muito bem confeccionada, parabéns à Chef, do melhor que tenho comido no Alentejo. Fez-me lembrar a comida...
"
61,"Vim ao interior pelas saudades e, pela aventura, encontrei este restaurante excelente, pessoas fantásticas e comida excepcional. Aconselho a todos experimentar.
"
62,"Das primeiras vezes que uso o Tripadvisor, procurávamos o restaurante mais próximo com melhor classificação, mas acabamos por estacionar perto do Árbitro. Restaurante bastante acolhedor e simpático, diversos pratos típicos alentejanos. Provei carne de porco à alentejana e borrego à padeira, aconselho os dois, muito...
"
63,"lugar pitoresco e pacato otimo para uma boa refeiçao num bom ambiente. Pratos tipicos alentejanos, aconselho as migas
"
64,"Como contribuinte do Tripadvisor, tento sempre seguir os rankings e experimentar os primeiros classificados quando estou fora. Assim, desloquei-me ao centro de Beja para experimentar o primeiro classificado (D. Dinis) mas... foi negado o jantar por motivo de jantares de Natal!!!!. Precisava de uma alternativa...
"
65,"Comida tipica muito bem confecionada. Simpatia, boa relação qualidade preço. Só faltaram as sobremesas alentejanas, não havia grande escolha. Optei pela sericaia que não trazia ameixas!
"
66,"Comida bem confeccionada e bem servida.
Destaco também a simpatia do Sr. ex-Árbitro. O espaço é simpático com um ambiente familiar.
"
67,"Situado numa das saídas da cidade, este Arbitro merece uma visita pelos seus sabores e pela simpatia do pessoal. Recomenda se a sopa de cação e a carne de porco preto. Precisava de um investimento na sala para a tornar mais acolhedora e confortável
"
68,"A comida é de excelente qualidade. Muito bem servida. Atendimento muito simpático. 
A sericaia estava excelente
"
69,"Restaurante simples com comida regional muito boa e a bom preço. Fantástica sopa de cação e fabuloso borrego alentejano. Óptimo para almoços de família. Super atenciosos com crianças.
"
70,"Gostei muito de almoçar no Restaurante O Arbitro em Beja.
Espaço muito agradável onde o atendimento é muito simpático.
A gastronomia é excelente.
Recomendo.
"
71,"O restaurante fica situado no cimo da cidade a uns 100 metros do castelo,restaurante simples serve boa comida a preços moderados (€12 a 16),bom serviço de mesas.
"
