,Avaliações
13,"Bons petiscos e serviço de mesa muito eficiente
Recomendo vivamente
Especial recomendação para maionese de camarão e salada de polvo
"
14,"Excelente localização, simpatia dos colaboradores e comida excepcional! Um sítio, sem qualquer dúvida, para voltar !! Obrigada !!
"
15,"Em Beja  faz a diferença  pela positiva.
Bom serviço de mesa,  com rapidez e simpatia , mesmo com casa cheia. Menu suficiente e variado.  Entradas e petiscos bons.  O vinho servido,  branco da casa, de boa qualidade
. A repetir sempre nas deslocações a Beja...
"
16,"Ótimos petiscos. Uma saborosa maioneses de camarão e um excelente pata negra de Barrancos, 40 meses. E provei pela primeira vez caracóis, ganhei coragem e gostei.
"
17,"Atendimento bom, comida espetacular! Relação qualidade-preço bastante agradável. Experiência a repetir numa próxima visita a Beja
"
18,"Apesar do restaurante estar cheio e haver várias famílias à espera, como éramos só 2, conseguimos uma mesa rapidamente. Optámos por comer petiscos. Depois da maionese e do pão alentejano torrado com manteiga, comemos uma salada de ovas muito boa, um polvo com coentros e...
"
19,"Comida deliciosa, atendimento muito simpático e preços muito acessíveis. A carne é muito muito boa...
"
20,"Bem servido, bom atendimento e boa comida. O que podemos querer mais?! Muito bom, mas falta um pouco para excelente.
"
21,"Pela quantidade de pessoas da terra notava-se que iamos ter sorte. Comemos muito bem a um preço bastante razoável. Recomendamos!
"
22,"Depois de 20min a circular em Beja sem ver nada que nos agradasse decidimos procurar online. Baseados na sugestão de uma amiga, viemos aqui parar. Recomendamos o Terra e Mar, muito bem conseguido e saboroso. Os doces são todos óptimos e tipicos da região. Oferta...
"
23,"Restaurante simpatico, comida bem confecionada e doses médias. Preço dentro da media.
Pessoal simpatico.
Dispõe de esplanada.
"
24,"Boa relação qualidade preço. Bom serviço e comida bem confeccionada. Não gostei das migas com tomate. E não achei bem colocarem as entradas da mesa sem nos perguntarem.
"
25,"Excelente. Excelente cozinha e atendimento simpático, familiar e eficiente. Parabéns.
Escolhemos borrego à casa (tipo à pastor) que estava excelente. Boas e tipicas sobremesas. Bom vinho da região (monte das Servas).
"
26,"Pedimos para petiscar 1/2 dose de maionese de camarão, e 1 dose de terra e mar. Ficamos bastante satisfeitos com a 1/2 dose de maionese de camarão, não só pela quantidade servida, como pelo fator qualidade/preço, (neste caso; 3,5€). Já na dose de terra e...
"
27,"Há 17 anos que não comia neste restaurante! Regressei este Verão e tive uma agradável surpresa. Foram feitas remodelações, o serviço continuava impecável e a comida de chorar por mais! Pedi um terra e mar e comi um porco preto com camarão que estava 5...
"
28,"Todos os pratos são de excelente qualidade, o espaço é muito agradável, simpatia e um atendimento excelente! Adoro tudo! Muito bom mesmo! Recomendo!!
"
29,"De regresso das férias procurávamos um sitio para comer!! Este restaurante apareceu-nos quase por acaso, estavam todos cheios!! Disponibilizaram-se imediatamente para nos arranjar  !! uma mesa! Boa comida, caseira com uma grande relação qualidade / preço!! Quando passamos em Beja é sempre uma opção!
"
30,"Nunca esperei gastar 11€ numa meia dose e ficar literalmente cheio fome ( porco preto terra mar). Dose excessivamente caras para a quantidade .Empregados prestáveis e comida bem confecionado e saborosa .
"
31,"Se há sitio com bom. Atendimento em beja e com. Comida deliciosa desde marisco a porco iberico é aqui. Sempre bem tratados, staff bem. Disposto. Recomendo.
"
32,"Restaurante muito acolhedor.
Atendimento super rápido e simpatia dos funcionários
Pratos de marisco misturados com a carne do porco preto.... divinal!!!!

Recomendo 100%
"
33,"Foi a segunda vez que almocei neste restaurante, e cada vez mais recomendo o mesmo. Para entrada comi espargos selvagens com ovo mexido que estavam divinais e uma salada russa, depois vieram umas migas com porco preto e estava também maravilhoso e para finalizar experimentei...
"
34,"A comida é de excelente qualidade, o atendimento é bom, o espaço é suficiente.
Os preços são mais altos que o normal, mas não é uma fortuna.
"
35,"Valeu pelas entradas e pelas imperais, a refeição em si achei valor exagerado em relação ao entregue.

Uma espetada de porco preto que trazia meio camarão... 

Preços caros, imperial a 1,10€.

2 pessoas 50€ +/-
"
36,"Um excelente sítio em Beja para um almoço com amigos .
Restaurante Pulo do Lobo .
Serviço rápido e simpático .
Grelhados com camarão .
Boas entradas .
Excelente relação qualidade preço .
Recomendo numa deslocação ao baixo Alentejo .
"
37,"Excelente atendimento, comida muito saborosa e ótimo custo benefício.
Meu pedido foi bochechas de porco, e minha esposa pediu um prato chamado Terra e Mar. Ambos estavam espetaculares, voltarei no restaurante quando regressar a Beja.
"
38,"Refeição rapida e caseira.  Meias doses
 suficientes. Acompanhamento de legumes bom. Pouco peixe na carta so o comum bacalhau e polvo.
"
39,"Imenso tempo espera,.. Quando não há previsão e espaço suficiente, ...para servir, pede-se desculpa.
"
40,"Imperial top marisco sempre fresco e salada russa espetacular. Staff sempre atendo para que sobretudo a imperial não falte.
Restaurante obrigatório na passagem por Beja
"
41,"Estava completamente cheio e até pensamos mal da nossa vida, mas rapidamente fomos convidados a sentar. O serviço foi rapidíssimo, com simpatia e acolhimento. Comida muito saborosa e rápida, tipicamente Alentejana. Melhor não podíamos querer.
"
42,"Continua a ser um dos melhores de Beja. Boa qualidade, equipa ok. Experimentámos o arroz de marisco (muito bom). Ambiente descontraído. Preço adequado.
"
43,"Marisco muito fresco e saladinhas excelentes. Boa imperial. Bom atendimento e simpatia. Terra e mar e polvo grelhado muito gostosos. Cuidado com as calorias dos doces
"
44,"muito bom.
é sempre um gosto ir comer ao Pulo do Lobo.
é tudo bom, o ambiente, a comida (maravilhosa) e a simpatia dos que lá trabalham.
de salientar o vinho ""Pulo do Lobo"" Syrah
"
45,"Atendimento muito simpático. 
Entrada de maionese sem reprimenda! Tomatada (hmmm.... ) e carnes alentejanas 🔝🔝
Mais uma vez o Alentejo a não  desiludir !
"
46,"Um dos melhores sítios de Beja, nunca compromete. Desde as entradas às sobremesas a qualidade é inquestionável. Bom sítio também para ir beber uma imperial com um petisco so fim da tarde.
"
47,"A entrada de salada de maionese é completamente única. Extraordinariamente fresca e de sabor inigualável. Apenas tive oportunidade, nesta visita, de provar a espetada de polvo e uns lombinhos de porco preto ambos muito bem confecionados. Na próxima visita a Beja, garantidamente que não deixarei...
"
48,"Muito bom sitio, fomos lá almoçar e gostamos muito. Preço qualidade muito em conta. Recomendo vivamente.
"
49,"Atendimento muito bom. O presunto a maionese o pão torrado muito bom. Espetada de polvo e secretos com ovo de tomatada também muito bom. 100%
"
50,"Um local com vários sabores da região. Tanto a carne como o peixe são excelentes. Uma vinhaça e uma sericaia e está feito
"
51,"Pratos do dia muito bons. Bacalhau à casa excelente. Presunto e imperiais divinais! Serviço muito simpático
"
52,"Por recomendação visitei este restaurante para jantar, mas afinal restaurante ou melhor Cervejaria, muito marisco, muita cerveja e nada de pratos típicos alentejanos. Comemos no entanto um excelente queijo de cabra, secretos bastante bons, acompanhados de batata frita normal e uma boa salada alentejana de...
"
53,"Local muito agradável. Bons petiscos e bem confeccionados, bom atendimento e preços dentro do normal.
"
54,"Bons grelhados, bons mariscos.
Pouco tempo de espera, serviço simpático, atmosfera acolhedora.
Uma escolha sempre certa
"
55,"Para começar os funcionários foram super simpaticos e atenciosos. Em relação a comida, as entradas estavam optimas. Comemos migas com secretos, os secretos excelentes mas as migas podiam estar um pouco mais saborosas, mas dentro do aceitavel.
Mais uma vez, excente atendimento dos funcionarios.
"
56,"Serviço muito muito bom. Desde a simpatia dos funcionários à qualidade da comida. Recomendo vivamente.
"
57,"Mais um bom petisco em Familia como sempre tudo optimo  sempren bem recebidos e a comida sempre com qualidade
"
58,"Restaurante muito bom em  termos de preço qualidade. Recomendo o presunto acompanhado com pão torrado, é excelente. Para prato principal o terra e mar de porco preto satisfaz, mas na minha opinião poderia trazer mais carne e menos batata frita. Em termos de sobremesa peca...
"
59,"Muito bom restaurante tem vertente cervejaria como restaurante comida com boa qualidade o prato terra e mar é maravilhoso os mariscos são frescoa recomendo vivamente
"
60,"Comida muito bem confeccionada, com um atendimento eficiente e simpático. Fui a este restaurante por recomendação de uma amiga e gostei da experiência. Espero voltar mais vezes.
"
61,"Cervejaria onde se pode beber um copo ao balcão ou sentar e petiscar qq coisa 

Mesas tipo café 

Serviço rápido, e eficiente típico se cervejaria 
Boa cerveja 
Provamos salada polvo, camarão à guilho e maionese de camarão bons 
 
Vale a pena passar
"
62,"É certo que quem conhece, acha que é um bocadinho caro, concordo ! Contudo, não se importa de pagar um bocadinho mais, mas saborear sempre boa comida em qualidade, não deve hesitar !!1
"
63,"Espaço agradável, serviço rápido e atencioso, comida bem confecionado, ambiente tranquilo, preço justo. Estacionamento disponível e muito perto.
"
64,"A recepção do restaurante foi boa. E ficamos por aqui de coisas boas a dizer. Falta de atenção, Tempo ridículo de espera e para melhorar tiraram bacalhau do meu prato a meio da refeição porque tinham posto a mais. Ridículo. A coca cola foi o...
"
65,"Snack bar, cervejaria e restaurante incontornável na cidade de Beja. A excelência e eficiência do serviço marcam a diferença deste estabelecimento. Um staff fidelizado que funciona em equipa assegura o sucesso do Pulo do Lobo. Pratos como o terra e mar, naco de vitela em...
"
66,"Há anos que sou cliente desta grande casa em Beja, e sempre fiquei satisfeito em todos os aspectos! 
Ontem foi uma desilusão, reparei que existe na casa muita falta de profissionalismo, na qual o empregado esquece-se de me trazer a minha bebida para a mesa,...
"
67,"Já algum tempo que não ia a este restaurante, e foi uma agradável surpresa que continua com comida saborosa.

LOCAL: Perto das Piscinas Municipais e fácil acesso.

ESTACIONAMENTO: Há vários estacionamentos nos arredores.

ATENDIMENTO: O staff foi atencioso. aceitável.

INSTALAÇÕES: As instalações, são boas.
Há...
"
68,"Paisagem natural de referência! Sítio ideal para passear com amigos, família ou em casal, em contacto directo com a natureza. Pode ser observada uma queda de água ou andar por entre as rochas... ou simplesmente contemplar e desfrutar!
"
69,"bom ambiente, boa qualidade. comida com qualidade. vinho optimo. 
bom ambiente para casais e famílias. sitio descontraído. optimo para um final de tarde a ficar para a noite
"
70,"Carne top e service simpatico. 
Muito Obrigado a Familia do Douro !!
Sobremesas tambem muito bom. 
Ate um dia.
"
71,"Espaço despretensioso mas arejado. Equipa dinâmica e sempre atenta.
Doses generosas e bem preparadas.
Estão de parabéns!
"
72,"vivo em Beja e é um dos restaurantes que frequento. Recomendo os secretos de porco preto. Tem esplanada e petiscos. Um lugar excelente para passar um fim de tarde com os amigos
"
73,"Empregados com pouca atenção e profissionalismo. Esperas em todas as etapas: desde sentar até ter o menu (10min), trazer a travesssa e esquecer que não se pode comer sem pratos (mais 5min) até que o empregado se dignasse a olhar novamente para a mesa, espera...
"
74,"Restaurante com comida típica e muito saborosa. Funcionários muito simpáticos e atenciosos. Recomendo
"
75,"Ótima qualidade e serviço.
Esplanada bastante agradável e o atendimento rápido e atencioso. Recomendo desde o pão torrado e o queijo, à salada de polvo e à sapateira. Algum dia que volte a passar por Beja, regressarei.
"
76,"Gostei da carta com varias aguarias alentejanas, espaço agradável, preco simpatico e pessoal atento e simpatico
"
77,"Excelente imperial, empregados muito profissionais , boa comida, bom marisco e boa variedade ! Recomendo !
"
78,"Excelente ementa, comida regional muitíssimo bem confecionada. Bons vinhos, boas sobremesas. Atendimento rápido e eficiente. Preços dentro da média. Vale a pena voltar mais vezes.
"
79,"Espaço amplo, agradável e funcional para almoçar ou jantar. Limpo. Pessoal simpático. Ementa típica de restaurantes onde o toque regional aparece. Os acompanhamentos dos pratos poderiam ser mais diversificados, não insistindo tanto na batata e arroz. Os preços são moderados.
"
80,"Tem fama, faz-se pagar por essa fama, mas não deslumbra. Está uns furos acima da concorrência mas os preços estão um pouco para além do esperado. 
Boas entradas e boa comida. Serviço a melhorar. 
Por vezes o serviço de cervejaria tende a confundir-se com o...
"
81,"Tudo o que comi estava bem preparado e saboroso. Gostei da espetada, da mousse de chocolate e a cerveja estava bem tirada.
"
82,"Pode dizer-se que não desapontou ... Boa qualidade dos secretos apresentados! As entradas também boas... enfim a repetir numa próxima visita ao Alentejo e designadamente a Beja!
"
83,"Ex libris de Beja, o pulo do lobo mantém a qualidade de há anos. Boa escolha de produtos regionais como queijos, azeitonas e presunto.
"
84,"Restaurante no centro de Beja sendo uma boa referência da cidade. Boa comida com boa relação qualidade preço. Recomendo
"
85,"Chegei por voltas das 13h00 de sabado passado e so havia uns lugares disponiveis de resto na outra sala estava completamente cheia eu gostei das migas tavam boas!
"
86,"O melhor restaurante que comemos em beja. O serviço muito bom e profissional. Comida rapida e bastante saborosa. Preços muito baixos e acessiveis. Voltaremos sem duvida. Recomendo
"
87,"Excelente comida servida com a tradicional simpatia alentejana. As tostas de pão alentejano, com manteiga estavamdeliciosas
"
88,"Saímos de Beja até Portalegre só para conhecer esse restaurante pq um amigo nos indicou. Na verdade, ele nos indicou o Tombalobos q é do mesmo do o, mas estava momentaneamente fechado para reformas. E não nos arrependemos dos mais de 200km q tivemos de...
"
89,"Boa localização. Sala bem arrumada. Bastante asseio. Pessoal qualificado. Comida tradicional. Comi Cozido de Grão, que era prato do dia, estava no ponto. Vinho da casa de qualidade. Colaborador atento e simpático. Preço moderado. Verifiquei que também é marisqueira.
"
90,"Já não vinha ao Pulo do Lobo à mais de um ano, mas continua tão bom como eu me lembrava.
Paragem obrigatória em Beja!
"
91,"Sempre que viajo para sul, seja para o Alentejo, seja para o Algarve, o almoço ou o jantar são obrigatoriamente aqui. De tudo que já provei, a que me continua a dar água na boca são os secretos de porco preto, comer e chorar por...
"
92,"Mais um excelente jantar neste clássico Pulo do Lobo. Quer se escolha prato ou opte pelos petiscos, fica sempre a lembrança de um óptimo serviço e excelente comida..
... e com a certeza de nunca ficar ""seco"" pois a cerveja nunca se acaba na mesa...
"
93,"Muito boa comida! Marisco e presunto de excelente qualidade. Funcionários muito disponíveis!!! Um restaurante a frequentar e recomendar!!!
"
94,"Um refeicao muito boa. O atendimento foi bom a sapateira estava divinal. Preco razoavel para o que se comeu. Optimo vinho o que teem mesmo do pulo do lobo.
Experiencia a repetir
"
95,"Qualidade inferior ao habitual, a comida estava normal. Pareceu-me que a quantidade de comida reduziu um pouco...
"
96,"Positivo: Petiscos e marisco de qualidade, apesar de caro. Atendimento simpático. Imperiais muito boas.

Negativo: Os pratos principais são em pequena quantidade. Cada dose não dá para um adulto e é tudo absurdamente caro. Senti-me enganado e roubado. Não voltarei.
"
97,"Comida simples, caseira e gostosa. Passando por Beja, vale a pena conhecer esse restaurante. Não será a melhor experiência gastrônica de Portugal, mas dificilmente vai se decepcionar. Pode ir sem medo.
"
98,"Simpático e um excelente prato de secretos com arroz batatas fritas e ovo a cavalo
A repetir . É aposta segura
"
99,"Restaurante com muita fama , não consigo vislumbrar o porque apenas pela localização.
Um restaurante normal como muitos.
"
100,"Simpatia, boa comida e rapidez no atendimento, fiquei fã. O prato terra e mar é muito bom e a ameijoa a bolhão pato é das melhores que já comi
"
101,"Este restaurante tem um fama enorme, dai fui com uma expectativa elevada.
Encontrei um restaurante normal, a comida igual a outros restaurante de Beja, sem a notoriedade do Pulo do Lobo.
Não justifica o preço pedido. Caro demais para a comida servida.
"
102,"Nada de especial, antes pelo contrário. Confusão e barulho no interior, e empregados agressivos e mal dispostos. Beja tem muito mais para oferecer do que este tipo de serviço. Existem melhores opções. Não volto.
"
103,"Tem desde os pratos tradicionais, ao marisco, com elevada qualidade no serviço.
Boas sobremesas e o ambiente muito acolhedor.
"
104,"Ambiente agradável e comida saborosa servida em pratos com boa  apresentação.
Local simpático para voltar a visitar.
"
105,"Restaurante onde a qualidade e profissionalismo predominam!! Excelentes tapas e carne de porco preto ótima! ! Altamente recomendado!
"
106,"Quando vou a Beja vou sempre este restaurante maravilhoso tem carnes fantásticas peixe maravilhoso.mas tem um prato que é sublime o terra mar,que consiste no bife de novilho e com camarão tigre.
E também tem um atendimento 5  estrelas
"
107,"No dia 30 de agosto ao regressar do algarve fui com a minha família almoçar a este restaurante. A comida estava muito boa e o espaço é muito agradável. O empregado de mesa estava em dia mau, ao servir os cafés deixou cair um café...
"
108,"Bom atendimento. Muito boas entradas, boa comida e bem servido. Para sair a rebolar. Recomendo as espetadas de polvo, dos poucos sitios onde me interesso por comer polvo. Mas é de salientar as tapas como entrada de uma excelente qualidade
"
109,"Local simpático e com boa comida. Doses bem servidas 👍🏻boa relação qualidade preço e bom ambiente.
"
110,"Fantástico jantar em Beja.
Restaurante lotado por gente local e por estrangeiros, numa quinta noite, é sinal que o restaurante é muito bom...
Prato Terra e Mar muito bom... funcionários super atenciosos!
"
111,"Muito bom. Estabelecimento muito bem estruturado em que divide a parte da cervejaria e restaurante. Serviço de atendimento muito bom assim como a comida confecionada. Já lá estive três vezes e voltarei novamente, assim que possa.
"
112,"Os pratos são bons mas foram as sobremesas que surpreenderam. O pudim de amêndoa é o de mel eram deliciosos.
"
113,"Simpatia dos funcionários, excelente comida, destaca-se o arroz de marisco e as ameijoas à bulhão pato
"
114,"Boa comida e simpatia. A não perder o porco preto com gambas. Ótimo! A sopa de espinafres é muito boa e, como sobremesa, a sericaia com ameixa é uma opção deliciosa.
"
115,"Recomendo a salada de polvo e o marisco. Quanto ao atendimento, é bom. A localização é boa, mas estacionamento nem por isso.
"
116,"Comida de muito boa qualidade. Algum tempo de espera. Servem uma dose pequena, que não satisfaz dois adultos que comam bem.
"
117,"Restaurante  e bar bem movimentado e bem frequentado . O atendimento é bom . Serve pratos à base de porco e frutos do mar de boa qualidade e preparo . A nota destoante fica por conta de se poder fumar no interior do estabelecimento e...
"
118,"Invariavelmente, ha já alguns anos que almoçamos por aqui no regresso de Islantilla aos domingos. Quer o serviço como a qualidade da cozinha são bons. Destaque para uma carta de vinhos locais muito razoável e a excelentes preços. Vale a visita.
"
119,"Um restaurante de referencia em Beja. Como prato de referencia, o ""Terra e Mar"" é uma boa escolha e muito equilibrado.
"
120,"Desde as entradas às sobremesas este restaurante não desilude
Sempre tudo optimo.
empregados simpáticos e atenciosos.
Sobremesas muito boas ... para acabar bem a refeição
"
121,"Excelente relação qualidade preço. Comida muito bem confeccionada e serviço rápido e bom.
Por fora pode parecer um café convencional, porém vale muito a pena.
"
122,"Comida simples, mas boa, bem confeccionada. Quantidades justas para bom preço. Atendimento não é simpático, mas é cordial, eficiente, rápido e atento. Bom para petiscos ao fim da tarde.
"
123,"Restaurante simples, mas com um atendimento excelente, comida extremamente gostosa e preço justíssimo.....
Valeu muito a pena !!!!!!
"
124,"excelente cozinha, de destacar o terra e mar, bem como todos os petiscos e mariscos. Magnifica imperial, sobretudo na esplanada, durante os dias de calor.
"
125,"À segunda depois de estarmos 1 hora a espera fomos roubados. Um grupo de 10 pessoas são mal servidas escolhendo o prato da casa terra e mar.
"
126,"Sempre que vou a Beja gosto de parar neste restaurante!!!
Gosto particularmente das tapas!!
Aconselho, sem duvida
"
127,"A minha preferência "" Terra e mar"" e pudim de mel. Restaurante acolhedor e pessoal muito simpático.  sempre que possível faço uma visita.
"
128,"Equipa já foi melhor, no entanto continua boa onde todos são atenciosos. Os pratos são bons e as acessibilidades excelentes.
"
129,"Entradas boas. Prato principal ""Terra e mar"" nada de especial para o preço praticado. Boa imperial e boas sobremesas. A destacar a simpáticos e boa disposição dos funcionários. Não recomendo.
"
130,"Fomos 6 e fomos atendidos rapidamente e comemos uma entrada de caracóis e prato de bacalhau , tudo 5 estrelas.
"
131,"Restaurante muito acolhedor, amplo e bem decorado, fazendo justiça à boa gastronomia do Alentejo. Pão e azeitonas, são de comer e chorar por mais! 
Preços dentro do habitual para esta categoria de restaurantes; as meias doses satisfazem qualquer estômago.
Empregados eficientes, mas que poderiam sorrir...
"
132,"Serviço eficaz e simpático, boa comida, bem localizado, refeições variadas, pratos do dia para quem menos tempo de espera. Muito agradavel
"
133,"No Pulo do Lobo temos a certeza de ter sempre umas óptimas refeições.
Ambiente agradável em sala ampla e com um staff muito atencioso.
Uma das melhores opções em Beja.
"
134,"Qualidade muito simpática. Empregados atenciosos e despachados. Numa cidade pequena por vezes não é fácil encontrar aonde efetuar uma refeião mais tarde e este espaço oferece até ás 22,30 h pratos da lista e até ás 00,00 h algo para ""picar""
"
135,"A comida a é saborosa e a quantidade suficiente. O atendimento é bastante despachado e educado. O espaço é normal e o preço foi um pouco acima do esperado. Não foi uma agradável surpresa mas não foi mau.
"
136,"Bom restaurante. A espetada de polvo com batatas a murro é muito boa. O serviço é bom. A sala é agradável. Está sempre cheio!
"
137,"Não tenho boa recordação deste restaurante. Devido a um tempo de espera inconcebível. A comida é boa e a cervaja ainda melhor.
"
138,"Boa confeção. Simpatia e preço qualidade. Voltarei assim que puder. Vou aconselhar aos amigos quando passarem por Beja. Continuem.
"
139,"Escolhemos este restaurante derivado as excelentes avaliações na app, e certo é que são justas. Escolhemos por aconselhamento a especialidade da casa,  o famoso terra e mar e de facto foi a excelente recomendação. Ambiente espetacular. 
Não sendo um restaurante barato os preços são justos....
"
140,"Muito bom. Comida bastante saborosa e caseira. Preço em conta. Recomenda-se chegar cedo ou fazer reserva antecipada.
"
141,"É um bom restaurante, com boa comida e um atendimento agradavel. Recomendo o Prato de carne de porco preto e camarão (conhecido como terra e mar), que deve ser sempre acompanhado com um bom vinho tinto alentejano. O preço é médio, ou seja uma refeição...
"
142,"A comida é muito boa. Desde o presunto e da salada de polvo como entrada, passando pela deliciosa espetada de polvo com batatas e legumes até ao molotof de sobremesa (nham! nham!) As instalações encontram-se divididas em fumadores e não fumadores e as casas de...
"
143,"Restaurante típico alentejano com muito boa comida e preço aceitável dado tratar-se de uma marisqueira.
Carne de extrema qualidade, entrada muito boas, produtos alentejanos, nada de enlatados.
"
144,"É um dos nossos lugares preferidos para petiscar, já há anos. Bom ambiente, produtos fresco e de qualidade. Pra mim o único inconveniente é que a área toda é de fumadores o que me incomoda um pouco.
"
145,"Um bom restaurante um pouco mais caro, mas tem bom marisco, costumo visitar em ocasiões especiais. Boas entradas!
"
146,"Decoração do espaço ausente,espaço muito recomendado por todos.
Mas no fundo é uma cervejaria como tantas outras.
Normal.
"
147,"visitamos este restaurante com um grupo de amigos numa visita a Beja. 
o restaurante tem comida tipica alentejana, bem confeccionada e o staff é atencioso. os preços sao um pouco acima da media mas vale a pena.
"
148,"Tudo excelente desde as entradas até às sobremesas. Tudo muito saboroso, sem duvida um restaurante a repetir numa próxima visita a Beja.
"
149,"Comemos boa comida alentejana, restaurante com serviço adequado, não tinha uma grande decoração, mas servia.
"
150,"Mais uma vez almocei neste restaurante e voltei a não ficar desiludido em nenhum aspeto. Desde as entradas à sobremesa tudo estava em perfeitas condições. Comida muito saborosa.
"
151,"Local já conhecido. Os pratos parecem me simples, mas bem confecionados.
O serviço foi rápido e agradável.
Uma boa referência em Beja.
"
152,"Restaurante familiar com bom ambiente apesar de barulhento, comida caseira e sobremesas deliciosas muito bom o pudim de mel nunca tinha provado, simpatia dos empregados,preços acessíveis a repetir duma próxima vez quando for a Beja.
"
153,"Relação preço qualidade boa, bom serviço e boa comida.

Algo barulhento. Estava cheio.

Bom almoço! Empregados simpáticos e eficientes!
"
154,"Boa relação preço qualidade. Comida bem confeccionada. As sobremesas são uma delícia. Experimente o pudim de mel.
"
155,"Das marisqueiras que melhor marisco comi até hoje! Excelente atendimento é uma óptima gastronomia! Recomendável para qualquer hora!
"
156,"Refeições bem confeccionadas tendo por base os pratos alentejanos de carne. Com duas salas distintas para fumadores e não fumadores. Apenas um alerta, caso passe neste restaurante algumas vezes verificará que a ementa não tem alterações.
"
157,"Bom serviço e comida muito boa! Acho no entanto que o preço é demasiadamente excessivo, se por um lado compreendo que haja pratos que tenham de ser necessáriamente mais caros, não compreendo por exemplo o balúrdio que levam por uma dose de caracois! Ganhavam mais...
"
158,"A melhor salada de maionese do MUNDO!! NÃO HÁ OUTRA IGUAL! Terra e mar e camarão da Costa divinais.. recomendo é  mesmo fantástico.  Os preços são aceitáveis para a relação qualidade preço.
"
159,"Excelentes ingredientes, carne de muita qualidade, atendimento rapido e simples. Bem confeccionado ,doses normais,preço médio. E uma cervejaria e um restaurante de bairro com esplanada. Aconselho carne porco preto, belíssimo
"
160,"cozinha regional ou tradicional portuguesa, incluindo sobremesas, de boa qualidade e sabor a preço médio/justo
"
161,"Comi o prato terra e mar que tem carne e alguns camarões, para o que é habitual no Alentejo, a dose era um pouco ""acanhada"", o preço um pouco acima da média.
"
162,"Restaurante típico alentejano.
Empregados simpáticos.
Carne muito boa e um vinho da casa excelente.
Doces conventuais dos deuses.
Boa escolha.
"
163,"Muito bom. Espaço muito agradável. Serviço simpático e excelentes pratos. O presunto é espectacular, as carnes de porco também. Boa carta de vinhos do Baixo Alentejo interior desde os mais em conta aos mais caros.
"
164,"Começamos por almoçar, como ficamos satisfeitos acabamos por voltar para jantar. Não sendo um espaço muito requintado é amplo, arejado. O serviço é rápido e o funcionário muito eficiente e simpático e não foi caro.
"
165,"Boa comida, boa carta, excelente imperial, muita simpatia e bons doces. Preço médio de 15-20€. Tem sopa para os miúdos e tem excelente sobremesas. É uma cervejaria e como tal tem sempre bom marisco e boa carne.
"
166,"Boa comida, serviço eficaz e agradável.
Uns petiscos como entradas muito bons e com bastante escolha. Pratos principais na base de marisco e carne de porco preto. As sobremesas na mesma linha. O preço adequado
"
167,"Boa comida a um preço bastante agradável. O restaurante é muito concorrido,  o que o torna um pouco ruidoso e atrasa um pouco o serviço. Mas a comida é boa e bem confeccionada. NOTA: A morada no TripAdvisor está errada.
"
168,"Boa relação qualidade/preço.

Serviço simpático mas com muitas falhas nos pedidos desde o inicio ao final da refeição.
"
