,Avaliações
66,"Se querem comer pizza ou 1 dose chegar para 2 pessoas quiçá 3 este é o sítio certo.. comida muito bem confeccionada e pizzas de qualidade. Atendimento 5 estrelas. Recomendo
"
67,"Boa comida, bom atendimento, boa localização. O espaço é agradável  e as doses dos pratos roçam o exagero no tamanho.  Uma dose dá para 2 pax esfomeadas
"
68,"Grande variedade de pratos na linha das pizzas e massas. Para entradas, um pão de alho vindo directamente do forno vem sempre a calhar. Possibilidade de pedir para levar os restos para casa, principalmente quando se come massas, as doses são muito bem servidas.
"
69,"Melhor local para comer pizza em Beja, sempre boas, sempre a um bom preço. Mesmo depois de tantos anos, mantêm o bom serviço. Recomendo a pizza de paio. Atenção a quem come pouco, uma dose de massa por exemplo é enorme :)
"
70,"As pizzas são bem confeccionadas e generosas.
O serviço roça a perfeição (é eficaz e rápido)
O nível excelente mantêm-se há anos.
Cheguei por volta das  19h50  com a minha namorada, pedimos um pão de alho que estava muito saboroso e de dimensões generosas, jantámos...
"
71,"Com muito boa comida e atendimento é um local a repetir vezes sem conta. As massas e as pizzas são o grande destaque. O preço está dentro do que seria de esperar para um local com estas características.
"
72,"Pizzas e nao só muito bem serviços e a preços acessíveis!! staff muito simpático e atencioso!! Adoro o pao de alho e a lasanha!! Tambem ha saladas!!
"
73,"Mais um dia bem passado na pizzaria Milano.
Agradeço a todo o staff pelo seu serviço.
Aconselho vivamente todos os pratos em especial o bife á Milano 5 star.
Agradeço aos proprietários pelo consentimento de poder levar o bolo de aniversário.
Cantando os parabéns em...
"
74,"O prato forte é sem dúvidas as pizas e as massas. As doses são generosas e o preço bem acessível. O serviço é eficaz e rápido!
"
75,"Comida muito boa com cheirinho a Itália.  Lotação esgota muito rápido,  para apanhar mesa tem que se ir cedo, ambiente barulhento e pouco espaçoso.  Com o bom tempo de aproveitar a esplanada no exterior.
"
76,"O serviço é rápido e as doses dos outros pratos além de pizza são bastante generosas. A pizza é muito boa, faz-nos voltar. Relação qualidade-preço excelente.
"
77,"Um menu bastante variado com precos bastante acessiveis. As meias doses sao gigantes e a comida muito saborosa. O staff é muito simpatico e um local optimo para quem auer comer bem e pagar pouco. A repetir
"
78,"A comida é excelente e servida em boa quantidade. Uma dose de massa ou de salada dá perfeitamente para duas pessoas, para não falar na pizza, claro.
O atendimento é bom, mas muitas vezes demorado, devido à grande procura que existe. É normal a existência...
"
79,"Bom espaço, óptima comida e atendimento exemplar. Preços bastante econômicos e possui mais variedade de comidas sem ser pizza.
Vá com tempo para esperar por uma mesa, reserve se não quer esperar, ou chegue cedo.
"
80,"O restaurante que mais gostei na zona de Beja, não tem só pizzas e os pratos de carne são muitíssimo bem servidos.
A sangria é boa, o tiramisu e o cheesecake são perfeitos.
"
81,"A relação preço/qualidade é muito acima da média. Deve ser marcada mesa ou chegar cedo para a refeição.
"
82,"Bom e barato resume esta pizzaria, as pizzas são óptimas e grandes e as massas também não ficam atrás!
Para conseguir mesa convém ir cedo, quer seja no almoço quer seja no jantar.
"
83,"Sem dúvida é o lugar onde se faz a melhor pizza de Beja! E aos melhores preços! Unico ""problema"" é que esta sempre cheio de gente e si nao reservar com antecedencia tens que esperar na maioria das vezes! Mas vale a pena!
"
84,"A comida e serviço é de qualidade, mas o espaço apertado quase obriga a que tenhamos de partilhar a nossa refeição com desconhecidos. Os preços estão ligeiramente a cima do esperado. Ainda assim merece uma visita.
"
85,"Preço/qualidade a ter em conta. Quantidade acima da média e funcionários 5*.

Restaurante muito procurado dada a sua localização.
"
86,"Boas pizzas e outras comidas . As doses são grandes , enormes! O pessoal é simpático . É dificil conseguir mesa! Recomendo .
"
87,"Bom ambiente e boa comida bom local para conviver com os amigos, a comida é bem confecionada e pouco tempo de espera, mas é melhor marcar está quase sempre cheio
"
88,"Visitei várias vezes este restaurante e verifiquei sempre grande disponibilidade no atendimento. Os pratos são todos bons em qualidade, no entanto não repetiria a lasanha que tem um queijo com um sabor tão forte que acabou por me enjoar. O preço é excelente principalmente nos...
"
89,"Muita gente e mesas sempre cheias. Esta é a melhor avaliação que um restaurante pode ter. Seja almoço seja jantar seja para levar para casa, conte com o seu pedido aviado em 15m e sempre simpatia dos funcionários. E já disse que é a melhor...
"
90,"Excelentes pizzas a preços acessíveis.
Atendimento bom e eficiênte!
Convém reservar com antecedência.
"
91,"Excelente pizzas, pastas e carnes, em doses generosas a preços acessíveis. Convém reservar com antecedência.
"
92,"Ótimo atendimento é super rápido!
As pizzas são ótimas, assim como outros pratos que já tive o prazer de provar! Recomendo!
"
93,"Na minha opinião a melhor piza de Beja. Situada na zona universitária, com uns preços comedidos, qualidade acima da média e um serviço rápido e eficaz é uma receita para o sucesso. Casa já com uns anos tem mantido as características, merece uma visita. Pode...
"
94,"Relação qualidade preço muito bom, pizzas com qualidade, massa muito boa. Preços justos.
As massas não são do mesmo nível, muitas natas e pouco sabor.
Difícil arranjar lugar para sentar.
"
95,"Serviço rápido e atencioso.

Muito boa qualidade nas pizzas. Lista diversa e dentro do padrão normal.

Se espera algo mais requintado ou uma pura casa italiana, não vai encontrar. Mas a simplicidade faz desta casa um lugar a repetir
"
96,"Pão de alho gigante e bom, restantes pratos bem servidos e saborosos. Boa relação preço/qualidade/quantidade.
"
97,"Boa comida a um preço muito acessível, ainda assim pouco flexíveis nas reservas e péssimo atendimento ao telefone.
"
98,"Boa comida e bom (e rápido) atendimento. Se não comerem tudo podem levar para casa. O preço é amigo. Recomendo o pão de alho.
"
99,"Excelente em todos os aspectos! Desde o atendimento, passando pela qualidade da cozinha até ao preço!
"
100,"Ótimo atendimento, serviço rápido e eficaz. As saladas e massas são servidas em doses que dão para 2 a 3 pessoas, saborosas. As pizzas são muito boas, massa muito fininha. Sopa boa. A lasanha é saborosa mas não se encontra a carne, apenas uma pasta...
"
101,"A pizzaria Milano localizada na zona estudantil da cidade serve as melhores pizzas de Beja. As pizzas são muito boas, tal como as massas. Em muitas pizzarias onde já fui nunca encontrei uma pizza fechada, vulgo calzone, tão boa como na Milano. Se forem a...
"
102,"Recomendo ,serviço rápido e com muita qualidade e quantidade ,pessoal simpático e disponível para aconselhar a levar as sobras para casa ,vou voltar tem serviço de mesas no exterior para os fumadores
"
103,"Muito boa a comida e pratos fartos. a dose inteira divide tranquilamente pra duas ou ate tres pessoas.
"
104,"Chegámos a este restaurante através da indicação de dois Bejenses. Que foi por sinal foi uma óptima indicação. Para quem não conhece Beja, o restaurante encontra-se um pouco escondido, mas vale a pena procurar. Pelo o que nos indicaram o restaurante está maioritariamente cheio, que...
"
105,"Se procura um lugar com boa qualidade e a preço reduzido, recomendo a Pizzaria Milano. As pizzas são ótimas: a massa é fina e o recheio generoso, bem como a variedade que é grande. Se não chegar cedo, arrisca-se a ter de esperar, porque está...
"
106,"Excelente pizzaria em Beja, com muito boa qualidade em todos os seus pratos. Seja uma pizza ou uma massa, é impossível não gostar. Recomendo vivamente com marcação prévia.
"
107,"Sempre que posso vou lá!
Adoro a comida e os preços (dá para dividir com outra pessoa).
Só é pena a sobremesa (Cheesecake) ser o mais caro quando lá vou...
"
108,"Sou suspeito, porque adoro pizza, mas já fui muita vez a Itália e posso dizer que já lá comi piores pizzas do que aqui. Olhando por fora, parece um café, mas o atendimento  simpático e rápido (para o tamanho do sítio há muitos empregados) e...
"
109,"O facto de estar sempre a abarrotar é paradigmático. Comida simples, em quantidade e a preços muito aceitáveis. O serviço é 5 estrelas.
"
110,"Relação preço qualidade imbatível. Adoro as pizzas e para quem não gosta de pizzas os pratos ditos tradicionais são muito bem confecionados. a sangria só é batida pela do trattoria no parque eduardo VII
"
111,"Convém ir cedo pois senão a espera por mesa é grande excelente restaurante com preços acessíveis muito bom
"
112,"Para comer pizza em Beja definitivamente é o melhor sitio. As pizzas são muito boas, o preço é convidadativo e até para quem não gosta de pizzas todos os outros pratos são de boa qualidade. Quem não conhece tem de o fazer. Qualidade/preço top. Quase...
"
113,"Espaço normal de café. À hora de almoço depois das 12.30h tem que esperar por mesa. Serviço normal. Comida muito boa. Recomendo.
"
114,"Em primeiro lugar o serviço é excelente! A simpatia é de longe a melhor de Beja! Ao contrário da maioria dos restaurantes de Beja, na Milano somos atendidos com muita simpatia, para além de serem uma equipa muito eficiente!
A comida é muito boa! Pizzas...
"
115,"É a melhor relação qualidade preço da cidade. São excelentes na sua especialidade, pizzas e pastas.
As febras são muito boas com tempero de pimentão. A cerveja de pressão pai muito boa. O serviço é rápido e de grande profissionalismo.
"
116,"Restaurante que serve comida italiana e comida tradicional alentejana. Um pouco barulhento, confuso e desorganizado. Serviço demorado, mas a comida é de boa qualidade.
"
117,"Pizza fina crosta tradicional foi excelente ea starter de pão de alho (que foi mais como uma pizza em si era excepcional), é um item de ordem deve. O serviço foi excelente e todos da equipe neste conceito aberto cozinha foram muito simpática. O marisco...
"
118,"servido na mesa adjacente parecia incrível. Jantar muito casual.
"
119,"Quando você viaja você deseja boa comida que tem uma etiqueta de baixo preço, e isto é apenas isso. A comida é grande, a massa é enorme e pode definitivamente ser compartilhados e ainda preencher duas pessoas. Experimente a salada de Fusilli com molho de...
"
120,"Iogurte.
"
