,Avaliações
69,"Dentro de um complexo de hotéis maravilhoso está o restaurante do Herdade dos Grous. Muito aconchegante, atendimento primoroso, pedimos o menu degustação com cinco pratos e vinhos harmonizando. Espetacular. Porções fartas (não coma muito dos pães com manteigas e azeitonas, pra sobrar mais  espaço). Desta...
"
70,"Excelente estadia, quarto com lareira e ar condicionado, casa de banho muito confortável e cama xxl.
Na herdade existe muitos animais, cabras anãs, cavalos, porcos pretos, avestruzes, galinhas, ovelhas, vacas e podemos observar dezenas de espécies de aves.
O restaurante serve comida variada com qualidade...
"
71,"Exmo. Sr. João C,

Agradecemos a sua estada e escolha pela Herdade dos Grous.
Em nome de todos os colaboradores, esperamos poder contar com a sua visita num futuro próximo, aproveitando na integra a Herdade e sua gastronomia.

Com os melhores cumprimentos

Aurélio Picareta
Diretor...
"
72,"Restaurante tem uma comida bem saborosa. Vimos muitos comentários que falam bem só restaurante e se fato ele é bem gostoso , mas para mim, nada que o faça ser inesquecível !
"
73,"Exma. Sra. Gabriela C,

Agradecemos a sua estada e escolha pela Herdade dos Grous.
Em nome de todos os colaboradores, esperamos poder contar com a sua visita num futuro próximo, aproveitando na integra a Herdade e sua gastronomia.
Iremos ter em consideração cada avaliação dos...
"
74,"Bom restaurante, excelente atendimento, bom vinho e a comida satisfatória pelo preço cobrado mas nada inesquecível. Confesso que esperava mais mas é uma das melhores opções pela região. Pedimos bacalhau, pato e cordeiro e todos os pratos estavam muito bons mas somos extremamente críticos com...
"
75,"Exmo. Sr. Jose B,

Agradecemos a sua estada e escolha pela Herdade dos Grous.
Em nome de todos os colaboradores, esperamos poder contar com a sua visita num futuro próximo, aproveitando na integra a Herdade e sua gastronomia.
Cada avaliação de nossos clientes, é importante...
"
76,"Adorámos o serviço! Aconselhamos o couvert com a Tiborna (pão torrado com azeite e flor de sal) que é algo maravilhoso. Comemos o espadarte e o costeletão e ambos estavam muito bons.
De manhã apreciámos mais a vista magnífica que o restaurante tem e temos...
"
77,"Exma. Sra Cátia

Agradecemos a vossa excelente avaliação e esperamos poder contar com a vossa fidelização.

Com os melhores cumprimentos

A sua equipa da Herdade dos Grous.

Aurélio Picareta
"
78,"Situado numa herdade lindissima....o restaurante razoável com preços acima da media...excelente vinho e passeio pela herdade....vale a pena pela paisagem...
"
79,"Caro cliente, agradecemos a sua avaliação, em nome de todos os colaboradores, desejamos-lhe umas festas felizes e um Ano Novo cheio de sucesso.

Com os melhores cumprimentos

A sua equipa da herdade dos Grous
"
80,"Comida razoável mas sem nada inesquecível. Opção vegetariana banal e nada de acordo com os preços praticados. Local típico alentejano mas podia ter apontamentos mais contemporâneos uma vez que facilmente passa por desatualizado.
"
81,"Exmo. cliente, 

Agradecemos a sua avaliação, em nome de todos os colaboradores, desejamos-lhe boas festas e um prospero Ano Novo.

Com os melhores cumprimentos

A sua equipa da Herdade dos Grous
"
82,"Bom vinho, bom atendimento, boa comida   e boa dormida. Recomendo. A herdade é linda e aconselho um passeio de bicicleta ao som do canto dos pássaros! Voltarei em breve
"
83,"Exmo. hospede,

Em nome de todos os colaboradores, agradecemos a sua excelente avaliação e esperamos poder recebe-lo novamente em breve.
Desejamos-lhe boas festas e um prospero Ano Novo.

Com os melhores cumprimentos

A sua equipa da Herdade dos Grous
"
84,"Tivemos uma visita guiada pela vinícola com uma degustação apresentada por uma enóloga da empresa. Após almoçamos no restaurante. Tudo nota 1000!!
"
85,"Muito bom... ambiente óptimo comida inesquecível e muito saborosa e o vinho é dos deuses maravilhoso
"
86,"Fomos visitar a adega e ficamos a saber um pouco mais acerca da Herdade. A visita é interessante mas, não havendo prova, deveria (na minha opinião), ser gratuita.
O espaço é maravilhoso. Tem alojamento (não foi a nossa opção) e restaurante.
É possível passear pela...
"
87,"Sala ampla, plena de luminosidade e um atendimento pleno de simpatia.
As entradinhas do chefe são uma excelente forma de iniciar a refeição, com particular destaque para a tiborna.
Um Herdade dos Grous reserva, a preço muito equilibrado, acompanhou na perfeição um costeletão de novilho,...
"
88,"Exmo. hospede,

Em nome de todos os colaboradores, agradecemos a sua excelente avaliação e esperamos poder recebe-lo novamente na nossa Herdade.
Desejamos-lhe boas festas e um prospero Ano Novo.

Com os melhores cumprimentos

A sua equipa da Herdade dos Grous
"
89,"Pela 1ª vez estive com a família na Herdade dos Grous há 4 anos para o casamento do meu afilhado. No passado sábado almoçamos no mesmo local para festejar os 2 anos do filho do casal. Sempre fiquei com excelente impressão: espaço muito amplo, agradável...
"
90,"Exmo. hospede,

Em nome de todos os colaboradores agradecemos a sua excelente avaliação, ficamos satisfeitos com a repetição dos nossos clientes na Herdade dos Grous, e com o alcance que o nosso serviço proporciona.
Desejamos-lhe boas festas e um prospero Ano Novo.

Com os melhores...
"
91,"Excelente lugar... comida fantástica... atendimento maravilhoso!!!!
Vinho Quinta do Valbom - Douro
Enólogo Luiz Duarte
"
92,"Agradecemos a sua excelente avaliação e esperamos poder contar com uma próxima visita na sua Herdade de eleição.

Cumprimentos

Aurélio Picareta
"
93,"A Herdade é muito bonita. O quarto era muito bom. Espaçoso confortável e com uma lareira recuperadora de calor. O único problema foi não haver água quente para usufruir da grande banheira. Existe um campo de ténis no meio dos eucaliptos. O restaurante é muito...
"
94,"Em nome de todos os colaboradores agradecemos a sua avaliação, lamentamos o problema que foi posteriormente resolvido e que fez com que falta-se água quente, esperamos poder ter minimizado o transtorno e poder contar com uma vossa visita num futuro próximo.

Cumprimentos

Aurélio Picareta
"
95,"Serviço impecável,quarto amplo, vista maravilhosa!! Passeio de bike pelos vinhedos obrigatório. Recomendo!
"
96,"Agradecemos a sua simpática avaliação e esperamos poder contar com uma próxima visita à nossa Herdade.

Com os melhores cumprimentos 

Aurélio Picareta
"
97,"Refeição requintada, saborosa, num espaço tranquilo com decoração rústica e vista para a paisagem Alentejana.
"
98,"Agradecemos a sua excelente avaliação e esperamos poder contar com uma futura visita à nossa herdade.

Cumprimentos

Aurélio Picareta
"
99,"Excelente jantar, o costeletas de novilho estava divinal.o espaço do vosso restaurante fantástico,o ambiente maravilhoso.Dentro de uma herdade fantástica.que transmite tranquilidade paz e harmonia,o staff 5 estrelas .
Espero que vocês ganhem outra estrela mechilam vocês merecem.
"
100,"Em nome de todos os colaboradores, agradecemos a sua excelente avaliação.
Esperamos poder receber a vossa visita num futuro próximo, desfrutando da Herdade e seus serviços.

Cumprimentos

Aurélio Picareta
"
101,"No dia 4 /9 / 2007 fui com minha mulher almoçar. O serviço, completamente distante, não nos acompanhou minimamente. Tal seria completamente irrelevante se não acontecesse o que agora relato por indignado que estou. 
   Pedi um bife de espadarte e uma das sopas que contava...
"
102,"Tivemos oportunidade de falar com o chefe de sala e restante equipa, ao que tudo indica, o aconselhamento pelo prato de novilho escolhido foi feito tal como sempre se faz, principalmente quando é uma senhora a fazer o pedido, temos sempre a atenção de informar...
"
103,"Restaurante com muito requinte, com um espaço muito amplo e muito agradável com uma vista muto interessante para as vinhas da Herdade. Entradas muito boas com produtos produzidos na herdade. Almoço muito bom acompanhado pelos vinhos da herdade. Staff muito simpático com um serviço muito...
"
104,"Agradecemos a excelente avaliação e esperamos poder contar com a vossa visita num futuro próximo.

Com os melhores cumprimentos

Aurélio Picareta
"
105,"De facto, quando um local nos satisfaz, temos uma inexplicável e estranha tendência para lá voltarmos.
Como me desloco a Beja algumas vezes durante o ano e depois de ter ficado a conhecer a Herdade dos Grous e o seu restaurante, não consigo deixar de...
"
106,"Em nome de todos os colaboradores, agradecemos a excelente avaliação que nos deixou.
Temos sempre como objetivo a total satisfação de quem nos visita, esperamos poder contar com a vossa fidelização.

Com os melhores cumprimentos

Aurélio Picareta
"
107,"Uma linda herdade, com uma bonita paisagem Alentejana. Restaurante tranquilo, com comida deliciosa que mistura o tradicional com o inovador, com preços razoáveis, considerando o local e a comida.
"
108,"Agradecemos a sua excelente avaliação e em nome de todos os colaboradores desejamos-lhe umas excelentes férias de verão.

Com os melhores cumprimentos

Aurélio Picareta
"
109,"Comida requintada, espaço agradável.
Cozinha típica de autor, várias opções de vinhos maioritariamente da vinha local. Atendimento cuidado e cordial. Apresentação dos pratos muito cuidadosa.👌
"
110,"Agradecemos a sua avaliação, gostamos sempre de receber as criticas que as consideramos construtivas para podermos melhorar, ficamos no entanto um pouco confusos ao receber 3 votos para uma avaliação que não contem criticas negativas, mas só louvores

Esperamos poder recebe-lo novamente na Herdade dos...
"
111,"Fui jantar com umas amigas, fim de tarde simpático com um sol agradável e a paisagem de facto é encantadora.
Fomos jantar, a comida de sabor mais ou menos expectável atendendo ao local mas não vim de lá encantada.
Pondero lá voltar com o marido...
"
112,"Agradecemos a sua avaliação, gostamos sempre de receber as criticas que as consideramos construtivas, para podermos melhorar.

Esperamos poder recebe-la novamente na Herdade dos Grous e surpreende-la com os nossos produtos

Com os melhores cumprimentos

Aurélio Picareta
"
113,"Muito mau. Horrível mesmo. Até acho que a comida estava estragada. Muito caro também ! O espaço até é bonito.... agora a comida é mesmo muito má. Acho que é pre-cozida e depois aquecida.
"
114,"Ficamos com a anotação ao qual sabemos que não corresponde nada à realidade.
Os nossos produtos são frescos e de melhor qualidade possível, quem nos conhece sinceramente, sabe que esta observação nada tem de verídico.

Cumprimentos

Aurélio Picareta
"
115,"Estivemos hospedados duas noites na propriedade, quando jantamos uma noite no restaurante da Herdade dos Grous e fizemos o café da manhã duas. Espaço clássico, muito bem decorado, com vidraças amplas, o que nos permitia apreciar as videiras e a barragem. Comida deliciosa, atendimento impecável...
"
116,"Em nome de toda a equipa da Herdade dos Grous, agradecemos a sua excelente avaliação.
Esperamos poder contribuir com a maior satisfação gastronómica dos nossos clientes e surpreende-vos em cada visita.

Com os melhores cumprimentos

A sua equipa da Herdade dos Grous

Aurélio Picareta
"
117,"A ida a este restaurante surgiu por acaso . Estávamos na zona e um dos amigos recomendou- já lá  tinha estado . Éramos 6 adultos e 6 crianças . O enquadramento do restaurante está dentro do que várias casas destes género já nos habituaram e...
"
118,"Caro Eduardo M.

Agradecemos a sua avaliação, para podermos melhorar a qualidade em geral dos nossos serviços, precisamos de obter o feedback de quem nos visita e é sempre da melhor forma quando este nos é transmitido.
Iremos analisar com o nosso chefe de cozinha...
"
119,"Visitação e provas de vinhos! A Adega é mais exclusiva e foca no Enoturismo com várias alternativas. Desde passeios de balão a visitas aos animais (porco preto, bovinos e muito mais). Restaurante aconchegando. Possui ainda uma pousada! Recomendo a prova de vinhos VIP (20 euros)...
"
120,"Caro kristo_vatef,

Agradecemos a sua excelente avaliação e o tempo dedicado, a herdade tenta sempre surpreender seus hospedes e clientes, e quando assim é ficamos todos satisfeitos.

Esperamos poder contar consigo numa próxima visita á nossa região.

Com os melhores cumprimentos

Aurélio Picareta
"
121,"Excelente restaurante. No entanto, o tempo de espera foi ligeiramente elevado, mas nada que a refeição não eliminasse. São bastante acessíveis a pedidos de modificação dos pratos e das sobremesas.
"
122,"Cara Diana D

Em nome de todos os colaboradores da Herdade dos Grous, agradecemos a sua excelente avaliação e esperamos poder surpreende-la no nosso restaurante numa próxima visita.

Com os melhores cumprimentos

Aurélio Picareta
"
123,"Mini lua de mel, em suite voltada para a barragem. Lareira na sala de utilização obrigatória. Serviço e restaurante impecável, com cozinha alentejana com pequenas variantes bem explicadas e saborosas. Vinho da herdade muito bom. Recomendo!
"
124,"Exmo. Sr. Pedroncmiranda,

Agradecemos a sua excelente avaliação e esperamos poder contar com uma sua próxima vinda à Herdade dos Grous.
Em nome de toda a equipa da Herdade, desejamos-lhe um feliz Natal e um próspero Ano Novo

Cumprimentos

Aurélio Picareta
"
125,"Localizado dentro da vinícola Herdade dos Grous, esse agradável restaurante dispõe de um terraço com uma linda vista para as videiras. Dispõe de menu harmonizado com vinhos e menu a lá carte. Pratos com boa apresentação e sabor. Atendimento sempre atencioso.
"
126,"Exmo. Daniel R.

Em nome de todos os colaboradores, agradecemos a excelente avaliação dada ao restaurante da Herdade.
Esperamos merecer a sua fidelização e poder contar com as suas futuras visitas.

Com os melhores cumprimentos

Aurélio Picareta
Diretor R.
"
127,"Ter a oportunidade de estar em pleno alentejo com frio e uma lareira acesa, enquanto degustamos os sabores da gastronomia acompanhados por um servico acolhedor, é algo que este restaurante consegue fazer  uma vez apos a outra.
"
128,"Caro PedroEsteves4,

Agradecemos a sua preferência e excelente avaliação.
Esperamos poder contar com a sua fidelização em futuras visitas.

Com os melhores cumprimentos

Aurélio Picareta
Diretor R.
"
129,"12 estrelas recomendo a todos os familiares I amigos excelente. Conheço bem o restaurante I o espaço  envolvente.
"
130,"Caro hendrikraquel,

Agradecemos a excelente avaliação que nos deixou na página da Herdade.
O trabalho é sempre algo que tendencialmente se vê refletido na avaliação de quem nos visita. 
Em nome de todos os colaboradores, esperamos poder contar com uma sua próxima visita.

Com os...
"
131,"A experiência não foi muito agradável. Escolhemos menu de degustação mas o chefe de sala fez-nos sentir que tínhamos escolhido um menu ""expresso"" tal a rapidez com que servia os pratos ou debitava a descrição decotada de cada vinho. Muito pouca disponibilidade para responder a...
"
132,"Exmo. HMM1409,

Agradecemos o seu feedback, iremos analisar esta informação com os colaboradores em questão, não é está a forma de estarmos e nem o objetivo que queremos seguir.
Esperamos poder merecer a sua fidelização e poder contar novamente com uma sua visita no nosso...
"
133,"À chegada o atendimento foi simpático e sempre disponível ás nossas questões. Começamos o almoço com as entradas do chef sempre com os produtos da região. Os pratos escolhidos para este grupo de 13 amigos foi irrepreensível,tudo estava delicioso e com muita qualidade.
"
